row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
437,e187066c57eea27a49fbdc170a95c813d7a124c3987df650e142262a2aede69b,"In healthy adults, pleural space contains about 5 to 10 m L of pleural fluid (0.1 mg/kg body weight). At least, what quantity of pleural fluid must be present to be detected by physical examination?",150 mL,350 mL,100 mL,1500ml,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.86,
  ""rationale"": ""Pleural effusion usually must reach roughly 300 to 500 mL before it becomes detectable on physical examination. Among the options, 350 mL is the best minimum estimate.""
}",B,,0.86,"Pleural effusion usually must reach roughly 300 to 500 mL before it becomes detectable on physical examination. Among the options, 350 mL is the best minimum estimate."
438,62c5d42a70d2c5ebd7e79676714f073125f4b324ba8f5f433b4a729e7360b03a,"A 30-year-old male is involved in a major motor vehicle crash. During the primary survey in the emergency department, he is intubated for airway protection. He has equal breath sounds. He hasreceived one liter of intravenous crystalloid fluid. 
On repeat assessment, he has a blood pressure of 80/50 mmHg and pulse of 120 bpm. What is the best next step in management?",A. Proceed immediately to theatre for laparotomy,B. Start inotropic support and titrate to MAP > 65 mm Hg.,"Immediately transfuse blood products, either whole blood or a 1:1:1 transfusion of red bloodcells, platelets, and plasma as soon as  available.",Continue ongoing crystalloid resuscitation while drawing blood samples to assess hemoglobinlevel and determine the need for blood transfusion.,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""This trauma patient remains hypotensive and tachycardic after 1 liter of crystalloid, indicating ongoing hemorrhagic shock. The next step is immediate blood product resuscitation with whole blood or balanced 1:1:1 transfusion rather than more crystalloid or vasopressors.""
}",C,,0.95,"This trauma patient remains hypotensive and tachycardic after 1 liter of crystalloid, indicating ongoing hemorrhagic shock. The next step is immediate blood product resuscitation with whole blood or balanced 1:1:1 transfusion rather than more crystalloid or vasopressors."
439,d672b5b954c5ec2b73ece9cf01af87bed6fa7d8b329603264d66c7bf5e8e9e03,You are asked to see a 21-year-old woman for preconceptual care. She was diagnosed with generalised tonic-clonic epilepsy four years ago. This is poorly controlled. She is currently on sodium valproate and levetiracetam. What is the next step in her management?,. Arrange an EEG,Commence folic acid 5 mg,Arrange MRI,Commence aspirin 75 mg,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""Women with epilepsy planning pregnancy should be started on high-dose folic acid 5 mg preconceptually to reduce neural tube defect risk, especially when taking antiepileptic drugs such as sodium valproate. EEG or MRI are not the key next step for routine preconception counseling, and aspirin is not indicated here.""
}",B,,0.95,"Women with epilepsy planning pregnancy should be started on high-dose folic acid 5 mg preconceptually to reduce neural tube defect risk, especially when taking antiepileptic drugs such as sodium valproate. EEG or MRI are not the key next step for routine preconception counseling, and aspirin is not indicated here."
440,19aefb9cb58d4088608b25b80073ddc78b685b698b56fd19b7f1a1821924849c,A 9-month old presents with axillary temperature of 40.8ºC with demonstrable asexual forms of Plasmodium falciparum on blood film. Which of the complications is least likely to be present in the child?,Acute renal insufficiency,Haemoglobinuria,Hypoglycaemia,Severe anaemia,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.93,
  ""rationale"": ""In severe falciparum malaria in infants, hypoglycaemia and severe anaemia are common, and haemoglobinuria can occur. Acute renal insufficiency is much less common in young children than in adults, making it the least likely complication here.""
}",A,,0.93,"In severe falciparum malaria in infants, hypoglycaemia and severe anaemia are common, and haemoglobinuria can occur. Acute renal insufficiency is much less common in young children than in adults, making it the least likely complication here."
441,2d32ec51121d764d5684c0023f0bd8a6ffb06068ec1cc74f346fc457598b528b,"A newborn baby delivered at term appears uniformly blue, has a heart rate of 30/minute, no grimace, a partial flexion of the limbs and irregular respiration at the fifth minute of life. The most important immediate resuscitative measure at that moment is:",Set up Normal Saline infusion,Administer intra-cardiac hydrocortisone injection,Start bag and mask ventilation,Wrap in a warm towel,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.99,
  ""rationale"": ""At 5 minutes, this newborn has severe depression with a heart rate of 30/min and inadequate respirations, making effective positive-pressure ventilation the priority. Ventilation is the most important immediate resuscitative step in neonatal resuscitation.""
}",C,,0.99,"At 5 minutes, this newborn has severe depression with a heart rate of 30/min and inadequate respirations, making effective positive-pressure ventilation the priority. Ventilation is the most important immediate resuscitative step in neonatal resuscitation."
442,e8191f922b3486199094d4ab367cf77b67465220b4470683662823f38c7cc5a2,A 20 year old unbooked primigravida was referred from a traditional birth attendants home having been in labour for 20 hours. A diagnosis of Obstructed labour was made at the centre she was referred to. The pathological retraction ring which is one of the features of obstructed labour is caused by:,Thinning of the lower uterine segment,Thinning of the upper uterine segment,Thickening of the lower uterine segment.,Thickening of the mid-uterine segment,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""In obstructed labour, the upper uterine segment becomes thickened and retracted while the lower uterine segment becomes progressively thinned and stretched. The pathological retraction ring (Bandl’s ring) forms at the junction of these segments and is associated with thinning of the lower segment.""
}",A,,0.95,"In obstructed labour, the upper uterine segment becomes thickened and retracted while the lower uterine segment becomes progressively thinned and stretched. The pathological retraction ring (Bandl’s ring) forms at the junction of these segments and is associated with thinning of the lower segment."
443,621ac4b70a61a258f3e5e746db5ad0fffb5e2f50b3d8f5bda8dce071ac99f212,"You are performing an elective caesarean on a 28-year-old primigravida with a history of previous myomectomy breeching the uterine cavity. She has been appropriately consented and is keen to have more children. After delivery of the baby and intravenous administration of Oxytocin, you attempt to deliver the placenta but it is firmly adherent. The uterus is well contracted and is not bleeding significantly. What is the most appropriate management in this scenario?",Administer terbutalline,Manual removal of placenta,Closure of the uterus and hysterectomy,Uterine artery embolization,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.94,
  ""rationale"": ""A firmly adherent placenta at elective caesarean in a woman with prior uterine surgery is highly suggestive of placenta accreta spectrum. Attempted manual removal risks catastrophic hemorrhage; the standard safest management is to leave the placenta in situ and proceed to hysterectomy.""
}",C,,0.94,A firmly adherent placenta at elective caesarean in a woman with prior uterine surgery is highly suggestive of placenta accreta spectrum. Attempted manual removal risks catastrophic hemorrhage; the standard safest management is to leave the placenta in situ and proceed to hysterectomy.
444,4f6c57930ee287b8fd55546500425d3c10660df346d08aca1202c3c01e372f64,"An 80-year-old develops steady, progressive memory and cognitive deficit over 2 years. He has normal blood pressure and no focal neurologic findings, and workup for “treatable” causes of dementia is negative. What is the likely diagnosis?",Senile dementia of the Alzheimer’s type,Multi-infarct dementia,Vitamin B12 deficiency,Dementia with Lewy bodies,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.94,
  ""rationale"": ""A steady, progressive cognitive decline over 2 years with no focal neurologic deficits and negative workup for reversible causes is most consistent with Alzheimer-type dementia. Multi-infarct dementia is typically stepwise and associated with vascular risk factors or focal findings, and Lewy body dementia usually features visual hallucinations and parkinsonism.""
}",A,,0.94,"A steady, progressive cognitive decline over 2 years with no focal neurologic deficits and negative workup for reversible causes is most consistent with Alzheimer-type dementia. Multi-infarct dementia is typically stepwise and associated with vascular risk factors or focal findings, and Lewy body dementia usually features visual hallucinations and parkinsonism."
445,532df0073f8a00277538a03cf9d53439c236d717782edf98afa854b1c26e1276,"A 32-year-old female is seen at the hospital a 6-month history of worsening lethargy and weight gain over the past six months. She has no known medical conditions and works as a librarian. There is no anterior neck swelling. Her blood pressure is 110/80 mmHg, and her pulse is 67 bpm and regular. Her body mass index is 32 kg/m2. Thyroid function tests showed a normal TSH of 1.5 m IU/L but low free T 4 of 7.8 pmol/L . Which of the following is most likely for this patient.",Subacute thyroiditis,Non toxic goiter,Hashimoto’s thyroiditis,Graves’ disease,"{
  ""choice"": null,
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.97,
  ""rationale"": ""Low free T4 with an inappropriately normal TSH suggests central hypothyroidism, not a primary thyroid disorder. None of the listed options appropriately explains this pattern.""
}",,NO_VALID_OPTION,0.97,"Low free T4 with an inappropriately normal TSH suggests central hypothyroidism, not a primary thyroid disorder. None of the listed options appropriately explains this pattern."
446,97f63736edbab9b8ea918a216a1a7d4ff8d7209891ef19a4963c5aa18d90e850,A 72-year-old woman is found unconscious at home by her daughter. In the emergency room the patient does not respond to verbal or noxious stimuli. Which of the following is the most likely cause of her condition?,Hypoglycemia,Left posterior cerebral artery occlusion,Lacunar infarct in the right internal capsule,Middle cerebral artery occlusion,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.97,
  ""rationale"": ""Profound unresponsiveness to both verbal and painful stimuli suggests a global metabolic cause of coma rather than a focal cortical stroke. Hypoglycemia commonly causes coma, whereas PCA, MCA, or lacunar internal capsule infarcts usually produce focal neurologic deficits rather than deep unconsciousness.""
}",A,,0.97,"Profound unresponsiveness to both verbal and painful stimuli suggests a global metabolic cause of coma rather than a focal cortical stroke. Hypoglycemia commonly causes coma, whereas PCA, MCA, or lacunar internal capsule infarcts usually produce focal neurologic deficits rather than deep unconsciousness."
447,9f046e0a7b343f302cb5682d5af64888cbe959fda70d0a501f4aed64fbc707d7,"A 27-year-old man presents to the hospital after falling from a tractor. There isa 12-cm wound over his thigh, and he has extensive soft tissue damage. The proximal femur is protruding from the wound. It appears that adequate soft tissue remains to allow for coverage of the wound. This is best classified as which type of open fracture",Gustillo Type I,Gustilo Type II,Gustilo Type IIIb,Gustilo Type IIIc,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""A large open fracture with extensive soft tissue damage and exposed bone is a Gustilo type III injury. Because adequate soft tissue remains for coverage, this is type IIIb rather than IIIc, which requires an associated vascular injury needing repair.""
}",C,,0.98,"A large open fracture with extensive soft tissue damage and exposed bone is a Gustilo type III injury. Because adequate soft tissue remains for coverage, this is type IIIb rather than IIIc, which requires an associated vascular injury needing repair."
448,87a084f79c2b4e16d35da2d3a3a4a15a761d87f87d4bc372dfd62329beb56abd,"A 15 year old boy with fever, altered sensorium and a purpuric rash for two days. He has extensive palpable purpura over the legs. Which of the following would be the most appropriate initial choice of antibiotic?",Vancomycin,Ciprofloxacin,Chloramphenicol,Gentamicin,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.82,
  ""rationale"": ""Fever, altered sensorium, and purpuric rash strongly suggest meningococcemia/meningococcal meningitis. Among the listed options, chloramphenicol is the most appropriate empiric initial therapy because it is active against Neisseria meningitidis and penetrates the CNS; the others are not suitable first-line choices here.""
}",C,,0.82,"Fever, altered sensorium, and purpuric rash strongly suggest meningococcemia/meningococcal meningitis. Among the listed options, chloramphenicol is the most appropriate empiric initial therapy because it is active against Neisseria meningitidis and penetrates the CNS; the others are not suitable first-line choices here."
449,d04ecb76234ce316f9b280645b9df3d2c2953605c870813f30f297aba8644447,"A 17-year-old, pregnant woman was brought to maternity ward, because was found to have generalized convulsion at the central market. O/E: (positive finding) unconscious, pale +, BP 156/100 mmHg, hyperreflexia, urine dipstick for protein +; F/L 35 cm. V/E Cervix effaced, dilated 4 cm, station –1. How do you manage this patient?","General measure, prophylactic antibiotic and immediate C/section.","General measures, antihypertensive, MgSO4, resuscitation of the patient, foetal assessment and emergency c/section.","General measures, antihypertensive, anticonvulsant and augmentation.","General measures, BP control, fit control, mother stabilization and conservative management.","{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.93,
  ""rationale"": ""This is eclampsia: generalized seizure, hypertension, proteinuria, and hyperreflexia in a pregnant patient. Immediate management is maternal stabilization with general measures, blood pressure control, MgSO4 for seizure control, fetal assessment, and prompt delivery; among the options, emergency cesarean section best matches.""
}",B,,0.93,"This is eclampsia: generalized seizure, hypertension, proteinuria, and hyperreflexia in a pregnant patient. Immediate management is maternal stabilization with general measures, blood pressure control, MgSO4 for seizure control, fetal assessment, and prompt delivery; among the options, emergency cesarean section best matches."
450,235a73091f5061b03d5c51be80958ebdcc49040ac922b2a5878f21cb049fc922,A 30-year-old woman with bipolar disorder on lithium therapy presents with polyuria and polydipsia. Random blood sugar checked was 6.8 mmol/L . Which of the following is the most likely diagnosis?,Membranous glomerulonephritis,Chronic interstitial nephritis,Diabetes mellitus,Psychogenic polydipsia,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""Lithium commonly causes nephrogenic diabetes insipidus and chronic tubulointerstitial damage, leading to polyuria and polydipsia. A random blood sugar of 6.8 mmol/L makes diabetes mellitus less likely.""
}",B,,0.95,"Lithium commonly causes nephrogenic diabetes insipidus and chronic tubulointerstitial damage, leading to polyuria and polydipsia. A random blood sugar of 6.8 mmol/L makes diabetes mellitus less likely."
451,c892b3216db64b2699cd88c69d9c11c7c3bd723033e39638858173b3d4302830,"A 70-year-old male complains of the sudden onset of syncope. It occurs without warning and with no sweating, dizziness, or lightheadedness. He believes episodes tend to occur when he turns his head too quickly or sometimes when he is shaving. The best way to make a definitive diagnosis in this patient is which of the following?",ECG,Carotid massage with ECG monitoring,Holter monitor,Electrophysiologic studies to evaluate the AV node,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""Syncope triggered by head turning or shaving in an older man strongly suggests carotid sinus hypersensitivity. The definitive bedside diagnostic test is carotid sinus massage while monitoring ECG (and ideally blood pressure) for cardioinhibitory or vasodepressor responses.""
}",B,,0.98,Syncope triggered by head turning or shaving in an older man strongly suggests carotid sinus hypersensitivity. The definitive bedside diagnostic test is carotid sinus massage while monitoring ECG (and ideally blood pressure) for cardioinhibitory or vasodepressor responses.
452,5b24c52525c734b25bc970b38c372f180dd9709dfde87cee9968d1bfb123f149,"A 20 years old para 0+0 at 38 weeks gestation with a B. P 160/110 multg, severe headache and one episode of convulsion one hour ago. Obsteric examination revealed a term fundal height, cephalic presentation and fetal heart rate of 144/min. The cervix is closed 2 cm long, posterior and not effaced. What would be your next plan of action?",Start magnesium sulphate intravenous hydralazine and prepare for emergency caesarean section delivery,Start magnesium sulphate then control blood pressure with I.V hydrallazine and insert postraglandin pessary.,"Start intravenous valium, hydrallazine drip and prepare for emergency caesarean section delivery.",Start intravenous labetalel drip and prepare for emergency ceasarean section delivery,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.96,
  ""rationale"": ""This is eclampsia at term with severe hypertension and an unfavorable cervix. Immediate seizure control with magnesium sulphate, blood pressure control with hydralazine, and expedited delivery by emergency caesarean section is the best next step.""
}",A,,0.96,"This is eclampsia at term with severe hypertension and an unfavorable cervix. Immediate seizure control with magnesium sulphate, blood pressure control with hydralazine, and expedited delivery by emergency caesarean section is the best next step."
453,32aaea7d0efe808924712a9f92fa4d1555487a169bf75cb193b3db27b262edb0,"A 50-year-old woman is seen in clinic because of weight loss, restlessness, and palpitations. She also has noted leg swelling and excessive hair loss. Her past medical history is unremarkable. She takes no medications. She is afebrile. On exam, she is tachycardic and has a fine tremor. She has mild exophthalmos. Her thyroid is smooth and uniformly enlarged. TSH levels are low and T 3 and T 4 levels are elevated. What is the next best step in management?",Radioactive iodine,Early operation,Propranolol,Antithyroid medication,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.96,
  ""rationale"": ""This patient has Graves hyperthyroidism with symptomatic adrenergic findings (palpitations, tremor, tachycardia). The next best immediate management step is propranolol for rapid symptom control while definitive therapy is planned.""
}",C,,0.96,"This patient has Graves hyperthyroidism with symptomatic adrenergic findings (palpitations, tremor, tachycardia). The next best immediate management step is propranolol for rapid symptom control while definitive therapy is planned."
454,29b65b4ec244c97919266efc84a2b44c3dba7fb84282603942721914a77027b4,"2)	A 4-year-old girl is brought to the emergency department by her aunt because the child
has suddenly become clumsy, and her speech has become slurred over the last hour. On
physical examination, the girl is afebrile and dysarthric. She has prominent vertical and
horizontal nystagmus, along with truncal and appendicular ataxia. Deep tendon reflexes are
normal, as are results of the remainder of the physical examination.
Of the following, the MOST likely diagnosis is",meningoencephalitis,brain tumor,cerebellar hemorrhage,Guillain-Barré syndrome,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.78,
  ""rationale"": ""This child has an acute cerebellar syndrome with sudden onset dysarthria, nystagmus, and truncal/appendicular ataxia over 1 hour, which is most consistent with cerebellar hemorrhage. The normal reflexes and lack of fever make Guillain-Barré syndrome and meningoencephalitis less likely, and brain tumors usually present more subacutely.""
}",C,,0.78,"This child has an acute cerebellar syndrome with sudden onset dysarthria, nystagmus, and truncal/appendicular ataxia over 1 hour, which is most consistent with cerebellar hemorrhage. The normal reflexes and lack of fever make Guillain-Barré syndrome and meningoencephalitis less likely, and brain tumors usually present more subacutely."
455,eb41eddb4bed7d18279c549cadeb7c93cd56cdd497f0aea8f0619e683ac9b9c7,94. A 50-year-old presents to the emergency room with a sudden onset abdominal pain an hour ago. He is hypotensive with a board-like rigidity of the abdomen. The presence of guarding in the abdomen is suggestive of what type of physiologic pain,Sympathetic,Parietal,Referred,Visceral,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""Guarding and board-like rigidity indicate irritation of the parietal peritoneum. Parietal pain is sharp, well localized, and associated with abdominal wall muscle spasm.""
}",B,,0.98,"Guarding and board-like rigidity indicate irritation of the parietal peritoneum. Parietal pain is sharp, well localized, and associated with abdominal wall muscle spasm."
456,baba053e5bcaeff37d479cfcba41ccd257dcfe1883e41c8dcc259d6212346743,"A 48-year-old woman presents with a non-tender, hard mass in the right submandibular triangle (Level I), which has enlarged slowly over the past year. The mass is 2.5 cm in diameter, firm, and feels like it is in the submandibular gland. Saliva can be expressed from the right Wharton's duct. This mass:",Is likely an inflammatory node in the submandibular triangle.,Is likely a malignant tumor of the submandibular gland,a benign tumor of the submandibular gland.,B and D,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.75,
  ""rationale"": ""A slowly enlarging, non-tender, firm submandibular gland mass with preserved salivary flow from Wharton’s duct is most consistent with a benign salivary gland tumor. Inflammatory disease is less likely without tenderness or duct obstruction, and malignancy is less likely without fixation, pain, or nerve involvement.""
}",C,,0.75,"A slowly enlarging, non-tender, firm submandibular gland mass with preserved salivary flow from Wharton’s duct is most consistent with a benign salivary gland tumor. Inflammatory disease is less likely without tenderness or duct obstruction, and malignancy is less likely without fixation, pain, or nerve involvement."
457,31aea55a3d6f657ea04efa959a55ea5d93dfadc8b84e823c0ab18b806f7f4608,"A 34-year-old male patient presents in casualty with right lower abdominal pain. The patient is evaluated and a CT scan urogram confirms a 2 mm calculi in the right ureter at vesico-ureteric junction. Patient is referred to a urologist for advice. All of the following are true advice 
EXCEPT:",Patient is advised to maintain good hydration,Patient can be managed conservatively as he is being followed up in the clinic,Renal function test are important while on follow-up,Pain management is critical,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.28,
  ""rationale"": ""All four statements are generally appropriate advice for a 2 mm distal ureteric stone at the vesico-ureteric junction: hydration, conservative management with follow-up, monitoring renal function when indicated, and adequate analgesia. Since no clearly false option is identifiable, none of the listed choices fits as the exception.""
}",null,NO_VALID_OPTION,0.28,"All four statements are generally appropriate advice for a 2 mm distal ureteric stone at the vesico-ureteric junction: hydration, conservative management with follow-up, monitoring renal function when indicated, and adequate analgesia. Since no clearly false option is identifiable, none of the listed choices fits as the exception."
458,21544003d3d16033d176eabfe20beaf8835fb1fe852921bafc9666f01dd086ee,"A 29-year-old man is reviewed in the General Neurology Clinic. He has experienced progressive deterioration in his gait over the past 11 years, such that he currently needs the assistance of a frame. Over the last 2 years, his hearing has progressively worsened. A detailed family history reveals that his maternal grandmother had epilepsy, his mother experienced progressive deafness in middle age and his mother’s sister had difficulty walking and was told she had multiple sclerosis. Which one of the following is the most likely diagnosis in this case?",Friedreich’s ataxia,Huntington’s disease,Miller–Fisher syndrome,Mitochondrial disorder,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.99,
  ""rationale"": ""The maternal inheritance pattern across multiple generations, with progressive gait disorder, deafness, and neurological involvement, strongly suggests a mitochondrial disorder. The family history is classic for mitochondrial DNA transmission through the maternal line.""
}",D,,0.99,"The maternal inheritance pattern across multiple generations, with progressive gait disorder, deafness, and neurological involvement, strongly suggests a mitochondrial disorder. The family history is classic for mitochondrial DNA transmission through the maternal line."
459,db0a05ebc03235a504d22463448b453bc4ed14aaab290381704ef2a63beda926,A 38-year-old had not passed urine after open haemorrhoidectomy. He admitted to having severe pain at the surgical site which made him quite apprehensive. What is the first intervention that should be started in the management of this acute urinary retention,a.	Pass a transurethral catheter,b.	Suprapubic aspiration of urine,c.	To do a formal suprapubic stab cystostomy,d.	Adequate analgesia,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.88,
  ""rationale"": ""Post-haemorrhoidectomy urinary retention is commonly precipitated by severe pain and reflex inhibition of micturition. The first step is adequate analgesia, after which catheterization is considered if retention persists.""
}",D,,0.88,"Post-haemorrhoidectomy urinary retention is commonly precipitated by severe pain and reflex inhibition of micturition. The first step is adequate analgesia, after which catheterization is considered if retention persists."
460,ac1bfd5ca1357da0b51bd065e04bf87f340dad260cf61564389036aa5855b9ef,"A psychiatric Senior House Officer is called to consult on the case of a 75-year-old woman who had undergone a hip replacement two days before. On examination, the House Officer notes that the patient states the date as 1956, and she thinks she is at her son’s house. These impairments illustrate which aspect of the mental status examination?",Concentration,Memory,Thought process,Orientation,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.99,
  ""rationale"": ""Stating the wrong date and incorrect location reflects disorientation to time and place. These are assessed under orientation on the mental status examination.""
}",D,,0.99,Stating the wrong date and incorrect location reflects disorientation to time and place. These are assessed under orientation on the mental status examination.
461,12ba6e3c40eb3206ad76509a4e02422779159e6494fc47b934952aae7bf42739,"A 48-year-old diabetic man, who has already undergone an amputation of his left foot from gangrene last year, presents with three days history of bloody diarrhoea. What would be the clinical symptoms he would exhibit that would suggest he has a vascular cause of his GI bleeding?",Chronic history of recurring bouts of bloody diarrhoea with pain and occasional jaundice,Presence of claudication symptoms in the lower extremities,Recent travel history with consumption of lake water as diabetics are more susceptible to water-borne infections,Early satiety with weight loss but without abdominal pain,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""A vascular cause of bloody diarrhea in this high-risk diabetic patient suggests mesenteric ischemia from systemic atherosclerosis. Claudication in the lower extremities is a strong associated symptom of peripheral vascular disease and supports a vascular etiology.""
}",B,,0.98,A vascular cause of bloody diarrhea in this high-risk diabetic patient suggests mesenteric ischemia from systemic atherosclerosis. Claudication in the lower extremities is a strong associated symptom of peripheral vascular disease and supports a vascular etiology.
462,d1942417042ce7cb4a9856c45c7b99a13f51a8cf57ebee08b8ae4cc769f19160,"A two-year old child presents at the emergency unit with a 2-day history of fever, cough and sialorrhoea. Examination shows enlarged jugulodigastric lymph nodes. Which of the following is the most likely diagnosis?",Coryza,Pneumonia,Pertussis,Tonsillopharyngitis,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.88,
  ""rationale"": ""Fever, cough, sialorrhoea, and enlarged jugulodigastric lymph nodes are most consistent with an acute oropharyngeal infection such as tonsillopharyngitis. The lymphadenopathy particularly supports pharyngeal/tonsillar inflammation over the other options.""
}",D,,0.88,"Fever, cough, sialorrhoea, and enlarged jugulodigastric lymph nodes are most consistent with an acute oropharyngeal infection such as tonsillopharyngitis. The lymphadenopathy particularly supports pharyngeal/tonsillar inflammation over the other options."
463,47251c8fd86e8a722862554fb7ce191c49ff538d508fbc29456844cfa573adf1,26)	A primiparous woman whose blood type is O positive gives birth at term to an infant who has A-positive blood and a hematocrit of 55%. A total serum bilirubin level obtained at 36 hours of age is 12 mg/dL . Which of the following additional laboratory findings would be characteristic of ABO hemolytic disease in this infant?,Elevated hemoglobin,Petechiae,A normal reticulocyte count,Crescent-shaped red blood cells in the blood smear,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.88,
  ""rationale"": ""ABO hemolytic disease commonly occurs in type O mothers with A or B infants and causes early neonatal jaundice with mild hemolysis. It is usually not associated with severe anemia, so hemoglobin/hematocrit may remain normal to relatively elevated, whereas petechiae, normal reticulocyte count, and crescent cells are not characteristic.""
}",A,,0.88,"ABO hemolytic disease commonly occurs in type O mothers with A or B infants and causes early neonatal jaundice with mild hemolysis. It is usually not associated with severe anemia, so hemoglobin/hematocrit may remain normal to relatively elevated, whereas petechiae, normal reticulocyte count, and crescent cells are not characteristic."
464,7b276922d97fc0dac0858974f3844db3345fda2616ba54bcb5e08ea0ec650a91,"A 23-year old woman undergoes splenectomy following trauma. On postoperative day four, she developstachycardia and peritonitis, andshe has dark, bloody output from the nasogastric tube. What is the complication of greatest concern?",Gastric necrosis with perforation,Unrecognized esophageal varices,Overwhelming post-splenectomy infection (OPSI),Missed enterotomy,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.94,
  ""rationale"": ""After splenectomy, short gastric vessel ligation can compromise the gastric fundus, leading to ischemia, necrosis, and perforation. The combination of postoperative peritonitis, tachycardia, and dark bloody NG output is highly concerning for this complication.""
}",A,,0.94,"After splenectomy, short gastric vessel ligation can compromise the gastric fundus, leading to ischemia, necrosis, and perforation. The combination of postoperative peritonitis, tachycardia, and dark bloody NG output is highly concerning for this complication."
465,a570c9b6d9fffe9f39c54fabfd0dbdebdc8ee3ef120e1cc22d89f475cf1b6293,"CURB-65 criteria include five variables-confusion (C), urea >7 mmol/L (U), respiratory rate 30/ minute (R), blood pressure, systolic 90 mmHg or diastolic 60 mmHg (B) and age 65 years (65). Patients should be admitted to the hospital when the CURB-65 score is more than?",0,1,2,3,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.92,
  ""rationale"": ""A CURB-65 score of 0–1 is typically managed as outpatient, while scores of 2 or more generally warrant hospital admission. Therefore, admission is recommended when the score is more than 1.""
}",C,,0.92,"A CURB-65 score of 0–1 is typically managed as outpatient, while scores of 2 or more generally warrant hospital admission. Therefore, admission is recommended when the score is more than 1."
466,421d7a650edfabfdfc09eb77e03c906c968266d04b22ed665a74eac6233272b8,The obstetric doctor on call is asked to review a cardiotocograph performed prior to induction of labour in a 39/40 multigravida. Which of the following features should help to reassure the doctor that this is a normal trace?,The baseline variability is <5 beats per minute.,There are no significant accelerations of the fetal heart on the 30-minute recording.,The tocograph is picking up regular contractions.,The baseline heart rate is 100 beats per minute.,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""A normal antenatal CTG can still be reassuring without accelerations, but regular contractions are not in themselves abnormal and may occur prior to induction. Reduced variability (<5 bpm) and a baseline of 100 bpm are both concerning features rather than reassuring ones.""
}",C,,0.9,"A normal antenatal CTG can still be reassuring without accelerations, but regular contractions are not in themselves abnormal and may occur prior to induction. Reduced variability (<5 bpm) and a baseline of 100 bpm are both concerning features rather than reassuring ones."
