row_index,question_id,stem,option_A,option_B,option_C,option_D,llama_raw,llama_choice,llama_abstain_code,llama_confidence,llama_rationale
403,929745ad3016590450915c669fa8015f4605e04d4ddc25148c2dcf22d1719d4a,"You are seeing in your office a patient with the chief complaint of relatively sudden onset of shortness of breath and weakness, but no chest pain. ECG shows nonspecific ST-T changes. You should be particularly attuned to the possibility of painless, or silent, myocardial infarction in which of the following patients?
",MI patient with PVCs,Unstable angina patient on multiple medications,Premenopausal female,Inferior MI patient,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""Inferior myocardial infarctions are more likely to be painless or silent due to the involvement of the vagus nerve and potential for referred pain or autonomic symptoms rather than typical chest pain.""
}",D,,0.8,Inferior myocardial infarctions are more likely to be painless or silent due to the involvement of the vagus nerve and potential for referred pain or autonomic symptoms rather than typical chest pain.
404,5779caf944a47670770a725733148ad61823049e6b8a591c48e31c9c55de0eba,"A 9-year-old boy presents with fever, vomiting, upper abdominal pain and passage of dark urine of three days duration. He had taken a hypodermic injection for a foot injury in the preceding month. Physical examination reveals moderate pallor, heart rate of 80/minute, and 6 cm tender hepatomegaly. The most likely diagnosis in the patient is:",Severe malaria,Congestive cardiac failure,Peptic Ulcer Disease,Septicaemia,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient's symptoms such as fever, vomiting, upper abdominal pain, dark urine, pallor, and tender hepatomegaly are suggestive of a liver or hematological condition. The history of a hypodermic injection in the preceding month could imply a potential infection or hepatitis, but severe malaria is a more likely diagnosis given the combination of symptoms like fever, pallor, and hepatomegaly.""
}",A,,0.8,"The patient's symptoms such as fever, vomiting, upper abdominal pain, dark urine, pallor, and tender hepatomegaly are suggestive of a liver or hematological condition. The history of a hypodermic injection in the preceding month could imply a potential infection or hepatitis, but severe malaria is a more likely diagnosis given the combination of symptoms like fever, pallor, and hepatomegaly."
405,76bab51086f7679356c5799c5e4a83e34a914b1e62bcbcf0428d525c837a33ac,"Which of the following is/are true about serial ultrasound scanning in twin and triplet pregnancy?
I)	In screening for TTTS in monochorionic twins, it is recommended that scans are carried out
more often if membrane folding or liquor discordance occurs
II)	 In screening for fetal growth problems, scans should be carried out every 2 weeks from 20 weeks gestation.
III)	 No evidence supports screening for fetal growth problems using umbilical artery Doppler blood flow routinely.",I. II and III,. I and III,. II and III,. II only,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Serial ultrasound scanning in twin and triplet pregnancies involves considerations for both TTTS screening in monochorionic twins and fetal growth monitoring. Statement I is true as increased surveillance is recommended with signs like membrane folding or liquor discordance. Statement III is also true as routine use of umbilical artery Doppler for growth restriction screening in twins is not strongly supported by evidence. Statement II's recommendation for scanning every 2 weeks may not be universally agreed upon, making option B (I and III) the most accurate choice.""
}",B,,0.9,"Serial ultrasound scanning in twin and triplet pregnancies involves considerations for both TTTS screening in monochorionic twins and fetal growth monitoring. Statement I is true as increased surveillance is recommended with signs like membrane folding or liquor discordance. Statement III is also true as routine use of umbilical artery Doppler for growth restriction screening in twins is not strongly supported by evidence. Statement II's recommendation for scanning every 2 weeks may not be universally agreed upon, making option B (I and III) the most accurate choice."
406,e6cd5a68bb72935fb28146f1d4ea7b89771af98b2bbd9cc962ed07e97d483d6e,A 16-year-old male presents with vomiting and haematuria. He had been given antibiotics for pharyngitis three weeks earlier. Blood pressure is 150/98 mmHg. Urine dipstick done showed blood 3+ and protein 1+. Elevated creatinine and urea levels are seen on renal function test. What is the most likely diagnosis?,IgA nephropathy,Acute interstitial nephritis,ANCA associated glomerulonephritis,Anti-glomerular basement membrane disease,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient developed symptoms three weeks after being given antibiotics, which is a common timeframe for developing Acute Interstitial Nephritis (AIN), a known side effect of antibiotic use. The presence of haematuria, proteinuria, and renal impairment supports this diagnosis.""
}",B,,0.8,"The patient developed symptoms three weeks after being given antibiotics, which is a common timeframe for developing Acute Interstitial Nephritis (AIN), a known side effect of antibiotic use. The presence of haematuria, proteinuria, and renal impairment supports this diagnosis."
407,55ddc09171762208e7c0707287d66dfe627a742aaf53c1d1c84a6b5f4fa091eb,Madam LP is seen at the antenatal at 32 weeks with a BP of 150/80 mmHg and complains of 2 hour history of blurred vision. Protein on urine dipstick was trace. Her BP on previous visits have been normal. What is your diagnosis?,B.	White coat hypertension,A.	Gestational hypertension,C.	Chronic hypertension with superimposed preeclampsia,E.	Eclampsia,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient's sudden onset of blurred vision and elevated BP at 32 weeks, despite normal BP on previous visits, suggests preeclampsia. The presence of trace protein on urine dipstick may not rule out preeclampsia as proteinuria can be intermittent. Chronic hypertension with superimposed preeclampsia is likely given the severity of symptoms.""
}",C,,0.8,"The patient's sudden onset of blurred vision and elevated BP at 32 weeks, despite normal BP on previous visits, suggests preeclampsia. The presence of trace protein on urine dipstick may not rule out preeclampsia as proteinuria can be intermittent. Chronic hypertension with superimposed preeclampsia is likely given the severity of symptoms."
408,b06f868d16518192be03bc5f4d7fbf996c608a3370c0b649330887c202da8e60,"A 31-year-old woman presents to the Emergency Department complaining of
left-sided pleuritic chest pain that is worse on inspiration. She has no cough and no history of fever. Her blood pressure is 80/55 mmHg. CT pulmonary angiogram showed filling defects consistent with pulmonary embolism. What is the appropriate management.",Warfarin,Heparin,Rivaroxaban,Aspirin,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient is hemodynamically unstable with a blood pressure of 80/55 mmHg and has a diagnosis of pulmonary embolism. Immediate anticoagulation with heparin is appropriate due to its rapid onset of action and the ability to monitor its effect, which is crucial in a potentially unstable patient.""
}",B,,0.9,"The patient is hemodynamically unstable with a blood pressure of 80/55 mmHg and has a diagnosis of pulmonary embolism. Immediate anticoagulation with heparin is appropriate due to its rapid onset of action and the ability to monitor its effect, which is crucial in a potentially unstable patient."
409,fa6c816e5b10600cbac6ecb19368934b582f10aae893563f55ae8a8228e726db,"Painful swelling of one or more costochondral articulations, usually 2 nd or 3 rd costochondral joint presenting as anterior chest pain radiating to arms or shoulders, aggravated by sneezing, coughing, deep inspirations or twisting motions of chest is known as?",Tietze syndrome,Lady Windermere syndrome,Miller Fisher syndrome,Ortner’s syndrome,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The description matches Tietze syndrome, a condition characterized by painful swelling of the costochondral junctions, typically affecting the 2nd or 3rd ribs, and exacerbated by movements or actions that increase chest wall stress.""
}",A,,0.9,"The description matches Tietze syndrome, a condition characterized by painful swelling of the costochondral junctions, typically affecting the 2nd or 3rd ribs, and exacerbated by movements or actions that increase chest wall stress."
410,6da47a11952834c6aeea779391d6ddd54fb9732b5b3a7a80d01e2662586705a4,"Ama is undergoing psychotherapy. She tends to be arrogant and this affects her interpersonal relationships. Her therapist explains that this is likely because she has developed a superiority complex to escape her inferiority complex. Her therapist is applying principles from……………





",Sigmund Freud,Carl Jung,Karen Horney,Alfred Adler,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Alfred Adler's theory includes the concept of the inferiority complex and how it can lead to a superiority complex as a compensatory mechanism, which matches the therapist's explanation to Ama.""
}",D,,0.9,"Alfred Adler's theory includes the concept of the inferiority complex and how it can lead to a superiority complex as a compensatory mechanism, which matches the therapist's explanation to Ama."
411,fe4f937e2f7f126b1d783b53e08bd18c82245b3a4aa783472202b9dbaaf37ef8,"A 40-year-old man is referred to the clinic with refractory hypertension and a slow deterioration in his creatinine. On further questioning it transpires that his brother now
requires renal replacement therapy. He has an ultrasound scan of the abdomen which is highly suggestive of polycystic kidney disease (ADPKD).
Which of the following proteins is associated with the development of the condition?",Type-1 collagen,Elastin,Matrix metalloproteinase,Polycystin,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The condition described is Autosomal Dominant Polycystic Kidney Disease (ADPKD), which is known to be associated with mutations in the genes encoding polycystin-1 and polycystin-2.""
}",D,,0.9,"The condition described is Autosomal Dominant Polycystic Kidney Disease (ADPKD), which is known to be associated with mutations in the genes encoding polycystin-1 and polycystin-2."
412,62769d97043abe3f8887650fe58a22d9df62dfd0bd80193f93515b68e772ea94,"A 46-year-old man comes to your office 6 months after an open inguinal hernia repair complaining of pain, which has never resolved after his surgery. On further questioning, he complains of radicular pain into the testicle, which worsens with sitting for longer than 10 minutes. On exam, he is hyperesthetic overlying his scar and has numbness over the ipsilateral scrotum and medial thigh. All else is normal. Injury to which nerve is the most likely cause for his pain?",Hypogastric nerve,Lateral femoral cutaneous nerve,Vagus nerve,Femoral nerve,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient's symptoms, including radicular pain into the testicle, hyperesthesia over the scar, and numbness over the ipsilateral scrotum and medial thigh, are consistent with injury to the ilioinguinal nerve or possibly the genitofemoral nerve, but these are not listed among the options. The hypogastric nerve is related to the innervation of the lower abdominal and pelvic regions and is the closest plausible option given the symptoms described, as it is related to the autonomic innervation and could be associated with the referred pain.""
}",A,,0.8,"The patient's symptoms, including radicular pain into the testicle, hyperesthesia over the scar, and numbness over the ipsilateral scrotum and medial thigh, are consistent with injury to the ilioinguinal nerve or possibly the genitofemoral nerve, but these are not listed among the options. The hypogastric nerve is related to the innervation of the lower abdominal and pelvic regions and is the closest plausible option given the symptoms described, as it is related to the autonomic innervation and could be associated with the referred pain."
413,73491512c7bad02a8d5fcb61a6c215a0a2d982a78fef920cc884fced04aa90aa,A 45-year-old man with chronic psychotic disorder is interviewed after being admitted to a psychiatric unit. He mimics the examiner's body posture during the interview. Which of the following characterizes the patient’s symptoms?,Folie a deux,Concrete thinking,Echolalia,Echopraxia,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's behavior of mimicking the examiner's body posture is a classic example of echopraxia, which is a psychiatric symptom where a person involuntarily mimics another person's movements.""
}",D,,0.9,"The patient's behavior of mimicking the examiner's body posture is a classic example of echopraxia, which is a psychiatric symptom where a person involuntarily mimics another person's movements."
414,b2cf9e0444dd1454ce72e592bdbfe2445206d6d33b940945e433b2fd56d772bb,"Yesterday you admitted a 55-year-old white male to the hospital for an episode of chest pain, and you are seeking to rule out MI plus assess for any underlying coronary artery disease. The patient tends to be anxious about his health. On admission, his lungs were clear, but his heart revealed a grade 1/6 early systolic murmur at the upper left sternal border without radiation. Blood pressure readings have consistently been in the 140/90 to 150/100 range. Serial cardiac enzymes are normal, and resting ECGs have shown no change from the initial finding of left ventricular hypertrophy with secondary ST-T changes (“LVH with strain”). The thought of performing a routine Bruce protocol treadmill exercise test (stress test) comes to mind, but is rejected, primarily due to which of the following?",The increased risk associated with these high blood pressure readings,Concern that this represents the onset of unstable angina with unacceptable risk of MI with stress testing,"Concern about the heart murmur, a relative contraindication to stress testing","Anticipated difficulty with the patient’s anxiety (i., he might falsely claim chest pain during the test)","{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's high blood pressure readings (140/90 to 150/100 mmHg) are a relative contraindication to stress testing as per many guidelines, as they may pose an increased risk during the test.""
}",A,,0.9,"The patient's high blood pressure readings (140/90 to 150/100 mmHg) are a relative contraindication to stress testing as per many guidelines, as they may pose an increased risk during the test."
415,7ff85ca979c795ceca349606c82d3d23902531a82d898b5f5f39a84022f330df,"With respect to the management of gestational hypertension in a G 2 para 1 woman with a blood of 145/96 mmHg and no proteinuria at 35 weeks' gestation, which one of the following is the correct next step of management?",Admission to hospital,Weekly BP monitoring,Oral labetalol,Weekly blood tests,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient is at 35 weeks' gestation with gestational hypertension and a blood pressure of 145/96 mmHg, which is considered severe hypertension. Guidelines recommend hospitalization for close monitoring and potential delivery planning, especially at this gestational age.""
}",A,,0.9,"The patient is at 35 weeks' gestation with gestational hypertension and a blood pressure of 145/96 mmHg, which is considered severe hypertension. Guidelines recommend hospitalization for close monitoring and potential delivery planning, especially at this gestational age."
416,31e56fe81ec2f93a4d3ca114226683ab22f7c20f70ca5f6109c1de6978d5302e,8)	A pregnant woman was found to be a carrier for severe hemophilia A (FVIII deficiency). She wants to know what is the chance having a boy with Hemophilia. Which of the following is your best answer?,100%; unfortunately they will all be affected.,It is impossible to tell.,25%; 1 in 4 will be affected,0%; Hemophilia is dependent on the father,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The woman is a carrier for hemophilia A, an X-linked recessive disorder. Sons have a 50% chance of inheriting the mutated gene from their mother, but since they have only one X chromosome, they will be affected if they inherit the mutated gene. Daughters have a 50% chance of being carriers like their mother. Thus, there's a 50% chance of having a son, and a 50% chance that son will be affected, resulting in a 25% overall chance of having an affected son.""
}",C,,0.8,"The woman is a carrier for hemophilia A, an X-linked recessive disorder. Sons have a 50% chance of inheriting the mutated gene from their mother, but since they have only one X chromosome, they will be affected if they inherit the mutated gene. Daughters have a 50% chance of being carriers like their mother. Thus, there's a 50% chance of having a son, and a 50% chance that son will be affected, resulting in a 25% overall chance of having an affected son."
417,b4b34b2e00902bafb971e2644fe130fae317f9ad68853939512445c5c57e972b,"A 72-year-old male presents to the ER with the chief complaint of shortness of breath that awakens him at night. Physical exam findings include bilateral basilar rales, an S 3 gallop, and evidence of cardiomegaly, all major criteria for the diagnosis of congestive heart failure under the Framingham system. While patients with CHF may display a wide range of symptoms and signs, which of the following are also considered among the major criteria (i., more specific to CHF)?",Dyspnea on exertion and night cough,Right-sided pleural effusion plus hepatomegaly,Tachycardia (rate 120 or greater) with new onset or increase in ectopy,Neck vein distention and positive hepatojugular reflux,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The Framingham criteria for congestive heart failure include specific major criteria. Neck vein distention and positive hepatojugular reflux are both indicative of right-sided heart failure and are among the major criteria, making option D the most appropriate choice.""
}",D,,0.9,"The Framingham criteria for congestive heart failure include specific major criteria. Neck vein distention and positive hepatojugular reflux are both indicative of right-sided heart failure and are among the major criteria, making option D the most appropriate choice."
418,a791c78f8a8c5ca0fdac22f62d6a6e1bf31031f85f055436943c5d8ec8d492d0,"Two weeks after hospital discharge for documented myocardial infarction, a 65-year-old returns to your office very concerned about low grade fever and pleuritic chest pain. There is no associated shortness of breath. Lungs are clear to auscultation and heart exam is free of significant murmurs, gallops, or rubs. ECG is unchanged from the last one in the hospital. Which of the following therapies is likely to be most effective?",Antibiotics,Anticoagulation with warfarin (Coumadin),An anti-inflammatory agent,An increase in antianginal medication,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient's symptoms of low-grade fever and pleuritic chest pain two weeks after a myocardial infarction, without shortness of breath or significant findings on heart exam, are suggestive of Dressler's syndrome, a condition that is likely to respond to anti-inflammatory agents.""
}",C,,0.8,"The patient's symptoms of low-grade fever and pleuritic chest pain two weeks after a myocardial infarction, without shortness of breath or significant findings on heart exam, are suggestive of Dressler's syndrome, a condition that is likely to respond to anti-inflammatory agents."
419,eda5c8dafb90683829d02f44952bc09ed1836baba778544c27a15c5fdb4289f7,"46)	A previously healthy 8-year-old boy has a 3-week history of low-grade fever of unknown source, fatigue, weight loss, myalgia, and headaches. On repeated examinations during this time, he is found to have developed a heart murmur, petechiae, and mild splenomegaly. Which of the following is the most likely diagnosis?",Rheumatic fever,Kawasaki disease,Scarlet fever,Endocarditis,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The boy's symptoms, including prolonged fever, heart murmur, petechiae, and splenomegaly, are classic signs of infective endocarditis, a condition where bacteria colonize the heart valves, often in patients with pre-existing heart conditions, though this patient was previously healthy.""
}",D,,0.9,"The boy's symptoms, including prolonged fever, heart murmur, petechiae, and splenomegaly, are classic signs of infective endocarditis, a condition where bacteria colonize the heart valves, often in patients with pre-existing heart conditions, though this patient was previously healthy."
420,5c3b48c056143d2dbd2fd196d58b208e85969d23215c32e4147ef1763f9a61fc,"A 33-year-old patient with known epilepsy is brought to the Casualty Department following a generalised tonic-clonic seizure (GTCS). Although the seizure has now stopped, the patient continues to be drowsy. He consumes no alcohol, is a non-smoker and has no other illnesses. Following taking a history from the accompanying family members and performing of a clinical examination, you want to undertake some blood investigations. Which of the following metabolic abnormalities is most likely to be found in this patient?",Hypocalcaemia,Hyperphosphataemia,Hyponatraemia,Hypoglycaemia,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient is drowsy after a generalised tonic-clonic seizure, and hypoglycaemia is a common metabolic abnormality that can occur post-ictally due to increased glucose consumption during the seizure.""
}",D,,0.8,"The patient is drowsy after a generalised tonic-clonic seizure, and hypoglycaemia is a common metabolic abnormality that can occur post-ictally due to increased glucose consumption during the seizure."
421,c232c785fb0cc4e4d3f8bf3e544094f960561d698015913f0b1a6c58487ac808,"A 3-year old child presents with fever, progressively worsening cough and difficulty with breathing. Chest Xray shows homogenous radiolucency over the right middle and lower lobe areas. Which of the following physical examination findings will be commensurate with the radiological features?",Increased vocal resonance on the right,Tracheal shift to the right,Stony dullness to percussion on the right,Increased tactile fremitus on the right,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The chest X-ray finding of homogenous radiolucency suggests lung hyperinflation or pneumothorax, but in the context of the clinical presentation (fever, worsening cough, difficulty breathing), it's more likely indicative of a condition like pneumatoceles or a large pneumothorax, though the latter is less likely given the description. Increased vocal resonance is associated with conditions that increase lung resonance or transmission of sound, such as pneumothorax or large air-filled cavities.""
}",A,,0.8,"The chest X-ray finding of homogenous radiolucency suggests lung hyperinflation or pneumothorax, but in the context of the clinical presentation (fever, worsening cough, difficulty breathing), it's more likely indicative of a condition like pneumatoceles or a large pneumothorax, though the latter is less likely given the description. Increased vocal resonance is associated with conditions that increase lung resonance or transmission of sound, such as pneumothorax or large air-filled cavities."
422,3e7cc1c59dcf7efdb25474adb768c16c2791a1b3b8ea7b84bf6067c8cd8639cb,A 50 year old male with type 2 diabetes mellitus was recently diagnosed with hypertension and started on Lisinopril. His blood pressure is however not controlled. Which of the following is the most appropriate antihypertensive to add on?,Verapamil,Bendoflumethiazide,Valsartan,Atenolol,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient is already on Lisinopril, an ACE inhibitor. Adding a diuretic like Bendoflumethiazide is a recommended next step for managing hypertension as it enhances the antihypertensive effect of ACE inhibitors.""
}",B,,0.9,"The patient is already on Lisinopril, an ACE inhibitor. Adding a diuretic like Bendoflumethiazide is a recommended next step for managing hypertension as it enhances the antihypertensive effect of ACE inhibitors."
423,13635ff8eda7c71760b8c51824683102d4cd4d07f7f8cc1e8804999afc1e8b75,A 72-year-old man who had a myocardial infarction three days ago for which percutaneous coronary intervention was done experiences sudden difficulty breathing. His blood pressure is 90/65 mmHg and pulse is 102 bpm and regular. Oxygen saturation is 94% on 4 liters of oxygen. He has bibasal crackles and a pansystolic murmur radiating to the axilla is heard. What is the most likely cause of these clinical findings?,New myocardial infarction,Ventricular septal defect,Acute pericarditis,Ventricular free wall rupture,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient's sudden difficulty breathing, bibasal crackles, and pansystolic murmur radiating to the axilla are indicative of acute mitral regurgitation likely due to papillary muscle rupture, but among the given options, ventricular septal defect is a plausible cause given the clinical context of recent myocardial infarction and new onset murmur.""
}",B,,0.8,"The patient's sudden difficulty breathing, bibasal crackles, and pansystolic murmur radiating to the axilla are indicative of acute mitral regurgitation likely due to papillary muscle rupture, but among the given options, ventricular septal defect is a plausible cause given the clinical context of recent myocardial infarction and new onset murmur."
424,3ab984fad86b6c546f21264d28bc87eb6b86e8944af5e856d62f755022b4de8d,"After an initial pregnancy resulted in a spontaneous loss in the first trimester, your patient is concerned about the possibility of this recurring. Which of the following is the most appropriate answer regarding the chance of recurrence?




",It depends on the sex of the prior aborted  fetus,It has increased to approximately 50 %,It depends on the genetic makeup of the prior abortus,It has increased most likely to greater than 50%,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The risk of recurrent miscarriage is influenced by various factors, including the genetic makeup of the prior abortus, as chromosomal abnormalities are a common cause of early pregnancy loss. While the overall risk of recurrence is generally higher after one miscarriage, it is not as high as 50%. The sex of the prior aborted fetus is not a significant factor in determining the risk of recurrence.""
}",C,,0.8,"The risk of recurrent miscarriage is influenced by various factors, including the genetic makeup of the prior abortus, as chromosomal abnormalities are a common cause of early pregnancy loss. While the overall risk of recurrence is generally higher after one miscarriage, it is not as high as 50%. The sex of the prior aborted fetus is not a significant factor in determining the risk of recurrence."
425,12281c8c1a0f2c831c87f38c0f4ab59396bb614b4b7511b6f80cd1832007a047,71. A 40-year model complains of pain in the right ankle when walking for moderate to long distances. She noticed some subcutaneous varicosities just below the right knee. What is the most likely diagnosis,Varicose veins of the short saphenous system,b.Deep Vein thrombosis,Superficial thrombophlebitis,d.Varicose ulcers,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient's symptoms of pain in the right ankle when walking and subcutaneous varicosities below the right knee suggest varicose veins, likely involving the superficial venous system, with the short saphenous system being a plausible option given the location and symptoms.""
}",A,,0.8,"The patient's symptoms of pain in the right ankle when walking and subcutaneous varicosities below the right knee suggest varicose veins, likely involving the superficial venous system, with the short saphenous system being a plausible option given the location and symptoms."
426,a58df0dc79ee19923f5238480fa93d16dab77f630ff2d7d2d7fbff14b6d9586a,"A 20 year-old female was involved in a road traffic trauma and was rushed to the casualty because of massive external bleeding. Her estimated weight was 40 kg. The patient’s estimated total blood volume (TBV) was 1,750 mls. Initially, six units of p RBCs were given followed by another 9 units given over the next 2 hours. Two doses of FFP (10 ml/kg) were also administered. What is the next appropriate step with regard to the patient’s developing dilutional coagulopathy?","Order PT, aPTT, platelet count, and fibrinogen level STAT and order more FFP (10 ml/kg), platelets (10 ml/kg), and 3 pooled units of cryoprecipitate.",Order platelets (10 ml/kg) and more FFP (10 ml/kg) x 3 doses.,"Order platelets only and then PT, aPTT, fibrinogen.","Order more pRBCs (emergency release) and give platelets (10 ml/kg), then  order more FFP (10 ml/kg).","{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient received a massive transfusion, which is typically defined as replacement of one blood volume or more in 24 hours, and is at risk for dilutional coagulopathy. The next step should involve assessing coagulation status and addressing potential deficiencies with appropriate blood products, making option A the most comprehensive approach.""
}",A,,0.9,"The patient received a massive transfusion, which is typically defined as replacement of one blood volume or more in 24 hours, and is at risk for dilutional coagulopathy. The next step should involve assessing coagulation status and addressing potential deficiencies with appropriate blood products, making option A the most comprehensive approach."
427,d50b7a8e1c8d0121838acc5dc27b8532cdde28ad5fbba4f71725f29655ff9b9a,"A 55-year-old man with a history of hypertension, diabetes and atherosclerosis started experiencing intermittent claudication. An angiogram shows a right common iliac artery stenosis of 90% over a short segment. What is the treatment of choice?",a.	Aorto-femoral bypass,e.	Axillofemoral bypass,b.	Left-to-right femoro-femoral bypass,c.	Iliofemoral bypass,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient has a significant stenosis in the right common iliac artery, and given the patient's symptoms and the fact that it's a short segment stenosis, an aorto-femoral bypass is a suitable treatment option to restore blood flow.""
}",A,,0.8,"The patient has a significant stenosis in the right common iliac artery, and given the patient's symptoms and the fact that it's a short segment stenosis, an aorto-femoral bypass is a suitable treatment option to restore blood flow."
428,72a3e64c91a70fea16f2fbf0381bbb60a0044a69683ebd07fad8b7ab7b63fa7b,A 45-year-old asthmatic patient attends the gynaecology clinic with heavy menstrual bleeding and an ultrasound scan suggests the presence of an endometrial polyp. The patient is booked for an outpatient hysteroscopy. What analgesia should be prescribed at least 1 hour before the procedure?,Buprenorphine,Diclofenac,Ibuprofen,Paracetamol,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""For an outpatient hysteroscopy, NSAIDs like diclofenac are commonly recommended for analgesia due to their effectiveness in reducing pain associated with the procedure.""
}",B,,0.9,"For an outpatient hysteroscopy, NSAIDs like diclofenac are commonly recommended for analgesia due to their effectiveness in reducing pain associated with the procedure."
429,e14221d287a73fa05343594e240eea37ff1a7d73ea0d3766cbb25ee4d518d4e8,"A 30-year-old woman comes to her GP for advice. She is a known epileptic and is currently on antiepileptic medication. She is planning to conceive in the next couple of months and would like to know the risks to her and the fetus if she gets pregnant. All of the following, are true except which one?",Miscarriage rate is increased.,The risk of aspiration during seizure and sudden unexpected death (SUDEP) may be increased,The risk of congenital malformations in the foetus is increased by 2-3-fold.,Seizure frequency can be increased by 10-30% during pregnancy,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""All statements except 'A. Miscarriage rate is increased' are generally supported by literature regarding pregnancy in epileptic women. While there is some evidence suggesting a potential increase in miscarriage, the most clearly established risks are related to congenital malformations, changes in seizure frequency, and risks like aspiration and SUDEP.""
}",A,,0.8,"All statements except 'A. Miscarriage rate is increased' are generally supported by literature regarding pregnancy in epileptic women. While there is some evidence suggesting a potential increase in miscarriage, the most clearly established risks are related to congenital malformations, changes in seizure frequency, and risks like aspiration and SUDEP."
430,d3d93cd8a5b74a2096859383b9d897b64b864738d51915bb1fe8f7b84edd21a9,"A 29-year old woman comes to the physician for evaluation of a mass in the left breast noticed 2 weeks ago. During this period the mass has not increased in size and has no pain. Three months ago she hit her left chest against a door and it was painful for a day. Menses occur at regular 28 day intervals and last for 5 days. Her last menstrual period was 3 weeks ago. Physical examination shows dense breasts and 2.5 cm well defined, rubbery, mobile mass that is non tender in the upper outer quadrant of the left breast. There is no axillary adenopathy. Which of the following is the most likely diagnosis?",Phyllodes tumour,Intraductal papilloma,Fibrocystic changes of the breast,Fibroadenoma,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's presentation of a well-defined, rubbery, mobile, non-tender mass in the upper outer quadrant of the breast, particularly in a young woman, is highly suggestive of fibroadenoma. The history of recent trauma and dense breasts are additional contextual factors, but the characteristics of the mass itself point towards fibroadenoma.""
}",D,,0.9,"The patient's presentation of a well-defined, rubbery, mobile, non-tender mass in the upper outer quadrant of the breast, particularly in a young woman, is highly suggestive of fibroadenoma. The history of recent trauma and dense breasts are additional contextual factors, but the characteristics of the mass itself point towards fibroadenoma."
