row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
405,76bab51086f7679356c5799c5e4a83e34a914b1e62bcbcf0428d525c837a33ac,"Which of the following is/are true about serial ultrasound scanning in twin and triplet pregnancy?
I)	In screening for TTTS in monochorionic twins, it is recommended that scans are carried out
more often if membrane folding or liquor discordance occurs
II)	 In screening for fetal growth problems, scans should be carried out every 2 weeks from 20 weeks gestation.
III)	 No evidence supports screening for fetal growth problems using umbilical artery Doppler blood flow routinely.",I. II and III,. I and III,. II and III,. II only,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""Statement I is true as increased frequency of scans is recommended for monochorionic twins with signs like membrane folding or liquor discordance to monitor for TTTS. Statement III is also true since routine umbilical artery Doppler is not supported by evidence for screening fetal growth issues in twins. Statement II is incorrect as the scanning interval for fetal growth in twins is typically every 2-4 weeks, not strictly every 2 weeks from 20 weeks.""
}",B,,0.8,"Statement I is true as increased frequency of scans is recommended for monochorionic twins with signs like membrane folding or liquor discordance to monitor for TTTS. Statement III is also true since routine umbilical artery Doppler is not supported by evidence for screening fetal growth issues in twins. Statement II is incorrect as the scanning interval for fetal growth in twins is typically every 2-4 weeks, not strictly every 2 weeks from 20 weeks."
406,e6cd5a68bb72935fb28146f1d4ea7b89771af98b2bbd9cc962ed07e97d483d6e,A 16-year-old male presents with vomiting and haematuria. He had been given antibiotics for pharyngitis three weeks earlier. Blood pressure is 150/98 mmHg. Urine dipstick done showed blood 3+ and protein 1+. Elevated creatinine and urea levels are seen on renal function test. What is the most likely diagnosis?,IgA nephropathy,Acute interstitial nephritis,ANCA associated glomerulonephritis,Anti-glomerular basement membrane disease,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The history of recent pharyngitis, followed by haematuria, hypertension, and renal impairment, strongly suggests IgA nephropathy, which often follows an upper respiratory infection. The presence of proteinuria and elevated creatinine further supports this diagnosis over the other options.""
}",A,,0.8,"The history of recent pharyngitis, followed by haematuria, hypertension, and renal impairment, strongly suggests IgA nephropathy, which often follows an upper respiratory infection. The presence of proteinuria and elevated creatinine further supports this diagnosis over the other options."
407,55ddc09171762208e7c0707287d66dfe627a742aaf53c1d1c84a6b5f4fa091eb,Madam LP is seen at the antenatal at 32 weeks with a BP of 150/80 mmHg and complains of 2 hour history of blurred vision. Protein on urine dipstick was trace. Her BP on previous visits have been normal. What is your diagnosis?,B.	White coat hypertension,A.	Gestational hypertension,C.	Chronic hypertension with superimposed preeclampsia,E.	Eclampsia,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""Madam LP's elevated BP at 32 weeks, with no prior history of hypertension, suggests gestational hypertension. The presence of blurred vision raises concern for possible preeclampsia, but trace proteinuria alone is not sufficient for that diagnosis yet. Further monitoring and testing are needed to confirm.""
}",B,,0.7,"Madam LP's elevated BP at 32 weeks, with no prior history of hypertension, suggests gestational hypertension. The presence of blurred vision raises concern for possible preeclampsia, but trace proteinuria alone is not sufficient for that diagnosis yet. Further monitoring and testing are needed to confirm."
408,b06f868d16518192be03bc5f4d7fbf996c608a3370c0b649330887c202da8e60,"A 31-year-old woman presents to the Emergency Department complaining of
left-sided pleuritic chest pain that is worse on inspiration. She has no cough and no history of fever. Her blood pressure is 80/55 mmHg. CT pulmonary angiogram showed filling defects consistent with pulmonary embolism. What is the appropriate management.",Warfarin,Heparin,Rivaroxaban,Aspirin,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Heparin is the appropriate initial management for acute pulmonary embolism to provide immediate anticoagulation. It is typically used in the hospital setting for patients with hemodynamic instability, as seen in this case with hypotension.""
}",B,,0.9,"Heparin is the appropriate initial management for acute pulmonary embolism to provide immediate anticoagulation. It is typically used in the hospital setting for patients with hemodynamic instability, as seen in this case with hypotension."
409,fa6c816e5b10600cbac6ecb19368934b582f10aae893563f55ae8a8228e726db,"Painful swelling of one or more costochondral articulations, usually 2 nd or 3 rd costochondral joint presenting as anterior chest pain radiating to arms or shoulders, aggravated by sneezing, coughing, deep inspirations or twisting motions of chest is known as?",Tietze syndrome,Lady Windermere syndrome,Miller Fisher syndrome,Ortner’s syndrome,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Tietze syndrome is characterized by painful swelling of the costochondral junctions, typically affecting the 2nd or 3rd ribs, with pain radiating to the arms or shoulders and worsening with movement or deep breathing. This matches the description provided in the question.""
}",A,,0.9,"Tietze syndrome is characterized by painful swelling of the costochondral junctions, typically affecting the 2nd or 3rd ribs, with pain radiating to the arms or shoulders and worsening with movement or deep breathing. This matches the description provided in the question."
410,6da47a11952834c6aeea779391d6ddd54fb9732b5b3a7a80d01e2662586705a4,"Ama is undergoing psychotherapy. She tends to be arrogant and this affects her interpersonal relationships. Her therapist explains that this is likely because she has developed a superiority complex to escape her inferiority complex. Her therapist is applying principles from……………





",Sigmund Freud,Carl Jung,Karen Horney,Alfred Adler,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Alfred Adler is known for introducing the concepts of inferiority and superiority complexes. His theory suggests that a superiority complex can develop as a defense mechanism to mask feelings of inferiority, which aligns with the therapist's explanation.""
}",D,,0.9,"Alfred Adler is known for introducing the concepts of inferiority and superiority complexes. His theory suggests that a superiority complex can develop as a defense mechanism to mask feelings of inferiority, which aligns with the therapist's explanation."
411,fe4f937e2f7f126b1d783b53e08bd18c82245b3a4aa783472202b9dbaaf37ef8,"A 40-year-old man is referred to the clinic with refractory hypertension and a slow deterioration in his creatinine. On further questioning it transpires that his brother now
requires renal replacement therapy. He has an ultrasound scan of the abdomen which is highly suggestive of polycystic kidney disease (ADPKD).
Which of the following proteins is associated with the development of the condition?",Type-1 collagen,Elastin,Matrix metalloproteinase,Polycystin,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Polycystin, encoded by the PKD1 and PKD2 genes, is directly associated with autosomal dominant polycystic kidney disease (ADPKD). Mutations in these genes lead to cyst formation in the kidneys. This is a well-established genetic link in medical literature.""
}",D,,0.9,"Polycystin, encoded by the PKD1 and PKD2 genes, is directly associated with autosomal dominant polycystic kidney disease (ADPKD). Mutations in these genes lead to cyst formation in the kidneys. This is a well-established genetic link in medical literature."
412,62769d97043abe3f8887650fe58a22d9df62dfd0bd80193f93515b68e772ea94,"A 46-year-old man comes to your office 6 months after an open inguinal hernia repair complaining of pain, which has never resolved after his surgery. On further questioning, he complains of radicular pain into the testicle, which worsens with sitting for longer than 10 minutes. On exam, he is hyperesthetic overlying his scar and has numbness over the ipsilateral scrotum and medial thigh. All else is normal. Injury to which nerve is the most likely cause for his pain?",Hypogastric nerve,Lateral femoral cutaneous nerve,Vagus nerve,Femoral nerve,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""The symptoms described suggest injury to the ilioinguinal or genitofemoral nerve, which are commonly associated with post-herniorrhaphy pain and radicular symptoms into the scrotum. None of the provided options (Hypogastric, Lateral femoral cutaneous, Vagus, or Femoral nerve) accurately match the likely injured nerve in this clinical scenario.""
}",null,NO_VALID_OPTION,0.0,"The symptoms described suggest injury to the ilioinguinal or genitofemoral nerve, which are commonly associated with post-herniorrhaphy pain and radicular symptoms into the scrotum. None of the provided options (Hypogastric, Lateral femoral cutaneous, Vagus, or Femoral nerve) accurately match the likely injured nerve in this clinical scenario."
413,73491512c7bad02a8d5fcb61a6c215a0a2d982a78fef920cc884fced04aa90aa,A 45-year-old man with chronic psychotic disorder is interviewed after being admitted to a psychiatric unit. He mimics the examiner's body posture during the interview. Which of the following characterizes the patient’s symptoms?,Folie a deux,Concrete thinking,Echolalia,Echopraxia,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient is mimicking the examiner's body posture, which is characteristic of echopraxia. Echopraxia involves the involuntary repetition or imitation of another person's movements, often seen in certain psychotic disorders.""
}",D,,0.9,"The patient is mimicking the examiner's body posture, which is characteristic of echopraxia. Echopraxia involves the involuntary repetition or imitation of another person's movements, often seen in certain psychotic disorders."
414,b2cf9e0444dd1454ce72e592bdbfe2445206d6d33b940945e433b2fd56d772bb,"Yesterday you admitted a 55-year-old white male to the hospital for an episode of chest pain, and you are seeking to rule out MI plus assess for any underlying coronary artery disease. The patient tends to be anxious about his health. On admission, his lungs were clear, but his heart revealed a grade 1/6 early systolic murmur at the upper left sternal border without radiation. Blood pressure readings have consistently been in the 140/90 to 150/100 range. Serial cardiac enzymes are normal, and resting ECGs have shown no change from the initial finding of left ventricular hypertrophy with secondary ST-T changes (“LVH with strain”). The thought of performing a routine Bruce protocol treadmill exercise test (stress test) comes to mind, but is rejected, primarily due to which of the following?",The increased risk associated with these high blood pressure readings,Concern that this represents the onset of unstable angina with unacceptable risk of MI with stress testing,"Concern about the heart murmur, a relative contraindication to stress testing","Anticipated difficulty with the patient’s anxiety (i., he might falsely claim chest pain during the test)","{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""High blood pressure readings in the 140/90 to 150/100 range pose an increased risk during stress testing. This can exacerbate cardiovascular strain and potentially lead to adverse events.""
}",A,,0.8,High blood pressure readings in the 140/90 to 150/100 range pose an increased risk during stress testing. This can exacerbate cardiovascular strain and potentially lead to adverse events.
415,7ff85ca979c795ceca349606c82d3d23902531a82d898b5f5f39a84022f330df,"With respect to the management of gestational hypertension in a G 2 para 1 woman with a blood of 145/96 mmHg and no proteinuria at 35 weeks' gestation, which one of the following is the correct next step of management?",Admission to hospital,Weekly BP monitoring,Oral labetalol,Weekly blood tests,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""Gestational hypertension at 35 weeks with a blood pressure of 145/96 mmHg warrants close monitoring due to the risk of progression to preeclampsia. Hospital admission allows for frequent BP checks and fetal assessment to ensure maternal and fetal safety.""
}",A,,0.8,Gestational hypertension at 35 weeks with a blood pressure of 145/96 mmHg warrants close monitoring due to the risk of progression to preeclampsia. Hospital admission allows for frequent BP checks and fetal assessment to ensure maternal and fetal safety.
416,31e56fe81ec2f93a4d3ca114226683ab22f7c20f70ca5f6109c1de6978d5302e,8)	A pregnant woman was found to be a carrier for severe hemophilia A (FVIII deficiency). She wants to know what is the chance having a boy with Hemophilia. Which of the following is your best answer?,100%; unfortunately they will all be affected.,It is impossible to tell.,25%; 1 in 4 will be affected,0%; Hemophilia is dependent on the father,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.2,
  ""rationale"": ""I need more information about the father's status regarding hemophilia to accurately assess the risk. Hemophilia A is an X-linked recessive disorder, so the probability depends on whether the father is affected or a carrier.""
}",null,INSUFFICIENT_INFO,0.2,"I need more information about the father's status regarding hemophilia to accurately assess the risk. Hemophilia A is an X-linked recessive disorder, so the probability depends on whether the father is affected or a carrier."
417,b4b34b2e00902bafb971e2644fe130fae317f9ad68853939512445c5c57e972b,"A 72-year-old male presents to the ER with the chief complaint of shortness of breath that awakens him at night. Physical exam findings include bilateral basilar rales, an S 3 gallop, and evidence of cardiomegaly, all major criteria for the diagnosis of congestive heart failure under the Framingham system. While patients with CHF may display a wide range of symptoms and signs, which of the following are also considered among the major criteria (i., more specific to CHF)?",Dyspnea on exertion and night cough,Right-sided pleural effusion plus hepatomegaly,Tachycardia (rate 120 or greater) with new onset or increase in ectopy,Neck vein distention and positive hepatojugular reflux,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Neck vein distention and positive hepatojugular reflux are recognized as major criteria for congestive heart failure under the Framingham system. These signs are specific indicators of elevated central venous pressure often seen in CHF.""
}",D,,0.9,Neck vein distention and positive hepatojugular reflux are recognized as major criteria for congestive heart failure under the Framingham system. These signs are specific indicators of elevated central venous pressure often seen in CHF.
418,a791c78f8a8c5ca0fdac22f62d6a6e1bf31031f85f055436943c5d8ec8d492d0,"Two weeks after hospital discharge for documented myocardial infarction, a 65-year-old returns to your office very concerned about low grade fever and pleuritic chest pain. There is no associated shortness of breath. Lungs are clear to auscultation and heart exam is free of significant murmurs, gallops, or rubs. ECG is unchanged from the last one in the hospital. Which of the following therapies is likely to be most effective?",Antibiotics,Anticoagulation with warfarin (Coumadin),An anti-inflammatory agent,An increase in antianginal medication,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""The symptoms of low-grade fever and pleuritic chest pain two weeks post-myocardial infarction suggest Dressler's syndrome, a form of pericarditis. An anti-inflammatory agent, such as ibuprofen or aspirin, is the most effective initial therapy for reducing inflammation and pain in this condition.""
}",C,,0.85,"The symptoms of low-grade fever and pleuritic chest pain two weeks post-myocardial infarction suggest Dressler's syndrome, a form of pericarditis. An anti-inflammatory agent, such as ibuprofen or aspirin, is the most effective initial therapy for reducing inflammation and pain in this condition."
419,eda5c8dafb90683829d02f44952bc09ed1836baba778544c27a15c5fdb4289f7,"46)	A previously healthy 8-year-old boy has a 3-week history of low-grade fever of unknown source, fatigue, weight loss, myalgia, and headaches. On repeated examinations during this time, he is found to have developed a heart murmur, petechiae, and mild splenomegaly. Which of the following is the most likely diagnosis?",Rheumatic fever,Kawasaki disease,Scarlet fever,Endocarditis,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The combination of prolonged fever, heart murmur, petechiae, and splenomegaly in a child strongly suggests endocarditis, likely due to an underlying infection. These symptoms align with systemic embolization and cardiac involvement, which are hallmarks of endocarditis. Other options like rheumatic fever or Kawasaki disease do not fully explain all findings, especially petechiae.""
}",D,,0.9,"The combination of prolonged fever, heart murmur, petechiae, and splenomegaly in a child strongly suggests endocarditis, likely due to an underlying infection. These symptoms align with systemic embolization and cardiac involvement, which are hallmarks of endocarditis. Other options like rheumatic fever or Kawasaki disease do not fully explain all findings, especially petechiae."
420,5c3b48c056143d2dbd2fd196d58b208e85969d23215c32e4147ef1763f9a61fc,"A 33-year-old patient with known epilepsy is brought to the Casualty Department following a generalised tonic-clonic seizure (GTCS). Although the seizure has now stopped, the patient continues to be drowsy. He consumes no alcohol, is a non-smoker and has no other illnesses. Following taking a history from the accompanying family members and performing of a clinical examination, you want to undertake some blood investigations. Which of the following metabolic abnormalities is most likely to be found in this patient?",Hypocalcaemia,Hyperphosphataemia,Hyponatraemia,Hypoglycaemia,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""Hypoglycaemia is a common metabolic abnormality post-seizure due to increased energy demands during the event. It is more frequently associated with seizures compared to the other options listed. Checking blood glucose is a priority in this context.""
}",D,,0.8,Hypoglycaemia is a common metabolic abnormality post-seizure due to increased energy demands during the event. It is more frequently associated with seizures compared to the other options listed. Checking blood glucose is a priority in this context.
421,c232c785fb0cc4e4d3f8bf3e544094f960561d698015913f0b1a6c58487ac808,"A 3-year old child presents with fever, progressively worsening cough and difficulty with breathing. Chest Xray shows homogenous radiolucency over the right middle and lower lobe areas. Which of the following physical examination findings will be commensurate with the radiological features?",Increased vocal resonance on the right,Tracheal shift to the right,Stony dullness to percussion on the right,Increased tactile fremitus on the right,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The chest X-ray showing homogenous radiolucency suggests consolidation or pleural effusion in the right middle and lower lobes. Stony dullness to percussion on the right is consistent with pleural effusion or significant consolidation, as it indicates fluid or dense tissue replacing air in the lung.""
}",C,,0.9,"The chest X-ray showing homogenous radiolucency suggests consolidation or pleural effusion in the right middle and lower lobes. Stony dullness to percussion on the right is consistent with pleural effusion or significant consolidation, as it indicates fluid or dense tissue replacing air in the lung."
422,3e7cc1c59dcf7efdb25474adb768c16c2791a1b3b8ea7b84bf6067c8cd8639cb,A 50 year old male with type 2 diabetes mellitus was recently diagnosed with hypertension and started on Lisinopril. His blood pressure is however not controlled. Which of the following is the most appropriate antihypertensive to add on?,Verapamil,Bendoflumethiazide,Valsartan,Atenolol,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""Bendroflumethiazide, a thiazide diuretic, is a suitable add-on for hypertension in a patient with type 2 diabetes, as it can help control blood pressure and is often recommended in guidelines for combination therapy with an ACE inhibitor like Lisinopril. It also has a favorable metabolic profile in this context.""
}",B,,0.8,"Bendroflumethiazide, a thiazide diuretic, is a suitable add-on for hypertension in a patient with type 2 diabetes, as it can help control blood pressure and is often recommended in guidelines for combination therapy with an ACE inhibitor like Lisinopril. It also has a favorable metabolic profile in this context."
423,13635ff8eda7c71760b8c51824683102d4cd4d07f7f8cc1e8804999afc1e8b75,A 72-year-old man who had a myocardial infarction three days ago for which percutaneous coronary intervention was done experiences sudden difficulty breathing. His blood pressure is 90/65 mmHg and pulse is 102 bpm and regular. Oxygen saturation is 94% on 4 liters of oxygen. He has bibasal crackles and a pansystolic murmur radiating to the axilla is heard. What is the most likely cause of these clinical findings?,New myocardial infarction,Ventricular septal defect,Acute pericarditis,Ventricular free wall rupture,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""The patient's sudden dyspnea, hypotension, and pansystolic murmur radiating to the axilla post-myocardial infarction suggest a ventricular septal defect as a mechanical complication. Bibasal crackles indicate pulmonary congestion, consistent with left-to-right shunting. This is more likely than the other options given the clinical presentation and timing.""
}",B,,0.85,"The patient's sudden dyspnea, hypotension, and pansystolic murmur radiating to the axilla post-myocardial infarction suggest a ventricular septal defect as a mechanical complication. Bibasal crackles indicate pulmonary congestion, consistent with left-to-right shunting. This is more likely than the other options given the clinical presentation and timing."
424,3ab984fad86b6c546f21264d28bc87eb6b86e8944af5e856d62f755022b4de8d,"After an initial pregnancy resulted in a spontaneous loss in the first trimester, your patient is concerned about the possibility of this recurring. Which of the following is the most appropriate answer regarding the chance of recurrence?




",It depends on the sex of the prior aborted  fetus,It has increased to approximately 50 %,It depends on the genetic makeup of the prior abortus,It has increased most likely to greater than 50%,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""The risk of recurrent pregnancy loss can be influenced by genetic abnormalities in the prior abortus. Further evaluation, such as chromosomal analysis, may provide insight into potential recurrence risks.""
}",C,,0.7,"The risk of recurrent pregnancy loss can be influenced by genetic abnormalities in the prior abortus. Further evaluation, such as chromosomal analysis, may provide insight into potential recurrence risks."
425,12281c8c1a0f2c831c87f38c0f4ab59396bb614b4b7511b6f80cd1832007a047,71. A 40-year model complains of pain in the right ankle when walking for moderate to long distances. She noticed some subcutaneous varicosities just below the right knee. What is the most likely diagnosis,Varicose veins of the short saphenous system,b.Deep Vein thrombosis,Superficial thrombophlebitis,d.Varicose ulcers,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""The patient's pain in the right ankle and visible subcutaneous varicosities below the knee suggest involvement of the short saphenous vein system, which is commonly associated with varicose veins in this region. This is a more likely diagnosis compared to the other options given the presentation.""
}",A,,0.7,"The patient's pain in the right ankle and visible subcutaneous varicosities below the knee suggest involvement of the short saphenous vein system, which is commonly associated with varicose veins in this region. This is a more likely diagnosis compared to the other options given the presentation."
426,a58df0dc79ee19923f5238480fa93d16dab77f630ff2d7d2d7fbff14b6d9586a,"A 20 year-old female was involved in a road traffic trauma and was rushed to the casualty because of massive external bleeding. Her estimated weight was 40 kg. The patient’s estimated total blood volume (TBV) was 1,750 mls. Initially, six units of p RBCs were given followed by another 9 units given over the next 2 hours. Two doses of FFP (10 ml/kg) were also administered. What is the next appropriate step with regard to the patient’s developing dilutional coagulopathy?","Order PT, aPTT, platelet count, and fibrinogen level STAT and order more FFP (10 ml/kg), platelets (10 ml/kg), and 3 pooled units of cryoprecipitate.",Order platelets (10 ml/kg) and more FFP (10 ml/kg) x 3 doses.,"Order platelets only and then PT, aPTT, fibrinogen.","Order more pRBCs (emergency release) and give platelets (10 ml/kg), then  order more FFP (10 ml/kg).","{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""Given the massive transfusion and risk of dilutional coagulopathy, ordering immediate lab tests (PT, aPTT, platelet count, fibrinogen) is critical to assess the extent of coagulopathy. Administering additional FFP, platelets, and cryoprecipitate proactively addresses potential deficiencies in clotting factors and fibrinogen. This approach aligns with massive transfusion protocols to prevent further bleeding.""
}",A,,0.85,"Given the massive transfusion and risk of dilutional coagulopathy, ordering immediate lab tests (PT, aPTT, platelet count, fibrinogen) is critical to assess the extent of coagulopathy. Administering additional FFP, platelets, and cryoprecipitate proactively addresses potential deficiencies in clotting factors and fibrinogen. This approach aligns with massive transfusion protocols to prevent further bleeding."
427,d50b7a8e1c8d0121838acc5dc27b8532cdde28ad5fbba4f71725f29655ff9b9a,"A 55-year-old man with a history of hypertension, diabetes and atherosclerosis started experiencing intermittent claudication. An angiogram shows a right common iliac artery stenosis of 90% over a short segment. What is the treatment of choice?",a.	Aorto-femoral bypass,e.	Axillofemoral bypass,b.	Left-to-right femoro-femoral bypass,c.	Iliofemoral bypass,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""Iliofemoral bypass is the treatment of choice for significant iliac artery stenosis as it directly addresses the occlusion with a durable solution. It avoids more extensive procedures like aorto-femoral bypass unless bilateral disease is present.""
}",D,,0.85,Iliofemoral bypass is the treatment of choice for significant iliac artery stenosis as it directly addresses the occlusion with a durable solution. It avoids more extensive procedures like aorto-femoral bypass unless bilateral disease is present.
428,72a3e64c91a70fea16f2fbf0381bbb60a0044a69683ebd07fad8b7ab7b63fa7b,A 45-year-old asthmatic patient attends the gynaecology clinic with heavy menstrual bleeding and an ultrasound scan suggests the presence of an endometrial polyp. The patient is booked for an outpatient hysteroscopy. What analgesia should be prescribed at least 1 hour before the procedure?,Buprenorphine,Diclofenac,Ibuprofen,Paracetamol,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Ibuprofen is a nonsteroidal anti-inflammatory drug (NSAID) that is commonly recommended for pain relief before outpatient hysteroscopy due to its effectiveness in reducing uterine cramping. It is generally safe for most patients, though caution is needed in asthmatics due to potential NSAID sensitivity. Given the options, it is the most appropriate choice.""
}",C,,0.9,"Ibuprofen is a nonsteroidal anti-inflammatory drug (NSAID) that is commonly recommended for pain relief before outpatient hysteroscopy due to its effectiveness in reducing uterine cramping. It is generally safe for most patients, though caution is needed in asthmatics due to potential NSAID sensitivity. Given the options, it is the most appropriate choice."
429,e14221d287a73fa05343594e240eea37ff1a7d73ea0d3766cbb25ee4d518d4e8,"A 30-year-old woman comes to her GP for advice. She is a known epileptic and is currently on antiepileptic medication. She is planning to conceive in the next couple of months and would like to know the risks to her and the fetus if she gets pregnant. All of the following, are true except which one?",Miscarriage rate is increased.,The risk of aspiration during seizure and sudden unexpected death (SUDEP) may be increased,The risk of congenital malformations in the foetus is increased by 2-3-fold.,Seizure frequency can be increased by 10-30% during pregnancy,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""There is no strong evidence that miscarriage rates are significantly increased in women with epilepsy compared to the general population. The other options are well-documented risks associated with epilepsy and pregnancy, including increased seizure frequency, risk of SUDEP, and congenital malformations due to antiepileptic drugs.""
}",A,,0.8,"There is no strong evidence that miscarriage rates are significantly increased in women with epilepsy compared to the general population. The other options are well-documented risks associated with epilepsy and pregnancy, including increased seizure frequency, risk of SUDEP, and congenital malformations due to antiepileptic drugs."
430,d3d93cd8a5b74a2096859383b9d897b64b864738d51915bb1fe8f7b84edd21a9,"A 29-year old woman comes to the physician for evaluation of a mass in the left breast noticed 2 weeks ago. During this period the mass has not increased in size and has no pain. Three months ago she hit her left chest against a door and it was painful for a day. Menses occur at regular 28 day intervals and last for 5 days. Her last menstrual period was 3 weeks ago. Physical examination shows dense breasts and 2.5 cm well defined, rubbery, mobile mass that is non tender in the upper outer quadrant of the left breast. There is no axillary adenopathy. Which of the following is the most likely diagnosis?",Phyllodes tumour,Intraductal papilloma,Fibrocystic changes of the breast,Fibroadenoma,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The characteristics of the mass—well-defined, rubbery, mobile, and non-tender—in a young woman with dense breasts are most consistent with fibroadenoma. Fibroadenomas are common benign breast tumors in this age group. The history of trauma is likely unrelated to the mass.""
}",D,,0.9,"The characteristics of the mass—well-defined, rubbery, mobile, and non-tender—in a young woman with dense breasts are most consistent with fibroadenoma. Fibroadenomas are common benign breast tumors in this age group. The history of trauma is likely unrelated to the mass."
431,698bca58b28373e609afb2f06454f07ac2b76a35630f1cd5ff6ecc21d939bbf5,"39)	While bathing her 2-year-old son, a mother feels a mass in his abdomen. A thorough medical evaluation of the child reveals aniridia, hypospadias, horseshoe kidney, and hemihypertrophy. Which of the following is the most likely diagnosis for this child?",Neuroblastoma,Wilms tumor,Hepatoblastoma,Rhabdomyosarcoma,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Wilms tumor is the most likely diagnosis due to the association with aniridia, hemihypertrophy, and genitourinary anomalies like hypospadias and horseshoe kidney. These features are characteristic of WAGR syndrome and Beckwith-Wiedemann syndrome, both of which increase the risk of Wilms tumor.""
}",B,,0.9,"Wilms tumor is the most likely diagnosis due to the association with aniridia, hemihypertrophy, and genitourinary anomalies like hypospadias and horseshoe kidney. These features are characteristic of WAGR syndrome and Beckwith-Wiedemann syndrome, both of which increase the risk of Wilms tumor."
432,00040f95048bc0ec3b0a8b0c588e12292be76f5f0f7360af9a5031121dd92bd0,"A 46-year-old woman with a history of relapsing and remitting multiple sclerosis comes to the clinic for review. She has been stable for the past 6 months and is currently treated with oral fingolimod. Neurological examination reveals poor coordination, more marked on the left than the right, although there are no other significant signs. Which of the following correctly represents the mode of action of fingolimod?",B-cell cytotoxic,Increases the expression and concentration of anti-inflammatory agent,T-cell cytotoxic,Mimics myelin peptides,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Fingolimod is a sphingosine-1-phosphate receptor modulator that sequesters lymphocytes in lymph nodes, reducing their circulation to the central nervous system. This action effectively increases the relative concentration of anti-inflammatory agents by limiting pro-inflammatory lymphocyte activity in the CNS.""
}",B,,0.9,"Fingolimod is a sphingosine-1-phosphate receptor modulator that sequesters lymphocytes in lymph nodes, reducing their circulation to the central nervous system. This action effectively increases the relative concentration of anti-inflammatory agents by limiting pro-inflammatory lymphocyte activity in the CNS."
