row_index,question_id,stem,option_A,option_B,option_C,option_D,claude_raw,claude_choice,claude_abstain_code,claude_confidence,claude_rationale
374,ac06dcd8c72edfa716aaf051b6722f3731c971a9f447db5cb653a7099350e762,A 47 year old lady complains of epigastric and slight hypochondrial pain. She also feels nauseated and has been vomiting for the past 24 hours. She recalls that her symptoms started when she was eating fried plantain. The pain did not respond to over-the-counter antacids. On examination she is an obese lady. Which of the following is the most appropriate next investigation?,Erect abdominal X-ray,Upper gastro-intestinal (GI) endoscopy,Ultrasound scan of the abdomen,HI breath test for H. Pylori,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""Clinical picture (obese, female, fatty food trigger, RUQ/epigastric pain, nausea/vomiting, unresponsive to antacids) suggests biliary pathology such as cholelithiasis/cholecystitis. Abdominal ultrasound is the first-line investigation.""
}",C,,0.9,"Clinical picture (obese, female, fatty food trigger, RUQ/epigastric pain, nausea/vomiting, unresponsive to antacids) suggests biliary pathology such as cholelithiasis/cholecystitis. Abdominal ultrasound is the first-line investigation."
375,3f943a39c1d127ff66539afd2c2236a0a265b1b955beb285b9a6fcd16d96be65,A Para 1+1 with no living children has a D & C for a partial molar pregnancy. The couple would like to conceive as soon as possible. Which of the following is the appropriate recommendation to them?,Attempt pregnancy 2 months after D&cx,Attempt pregnancy once beta-HCG normalizes,Avoid pregnancy for 3 years,Use Depo Provera contraceptive for one year then conceive,"{
  ""choice"": null,
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""Standard recommendation after molar pregnancy is reliable contraception with monitoring of beta-hCG for 6 months after normalization before attempting pregnancy. None of the options reflect this; 'once beta-hCG normalizes' is too soon, and the others are inappropriate.""
}",,NO_VALID_OPTION,0.9,"Standard recommendation after molar pregnancy is reliable contraception with monitoring of beta-hCG for 6 months after normalization before attempting pregnancy. None of the options reflect this; 'once beta-hCG normalizes' is too soon, and the others are inappropriate."
376,087a3e6fd2dfa9dbb01083c676ffeb6130d92e417b811cd3cc9c237125ea60dc,"23. A 24-year-old boy was involved in a head-on collision road traffic accident as an unrestrained driver in a high-speed moving car. His car collided with an oncoming car which had veered off because the driver had apparently fallen asleep behind the wheel. The boy apparently sustained a compression injury to the abdomen. He was rushed to the ER, where he was found to be very pale with cold clammy extremities and delayed capillary refill. His BP was 77/45 with a high pulse rate of 125 bpm. He had a very tender abdomen and fractured left lower ribs. A FAST revealed a free fluid in the peritoneal cavity. What is the most appropriate diagnosis",a.Haemorrhagic shock secondary to probable splenic rupture,b.Septic shock secondary to infected fractured rib,c.Spinal shock from spinal cord injury,d.Cardiogenic shock sec trauma,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""Blunt abdominal trauma with left lower rib fractures, hypotension, tachycardia, and free intraperitoneal fluid on FAST is classic for splenic rupture causing hemorrhagic shock.""
}",A,,0.98,"Blunt abdominal trauma with left lower rib fractures, hypotension, tachycardia, and free intraperitoneal fluid on FAST is classic for splenic rupture causing hemorrhagic shock."
377,958b22c0d2babeb009d8e44b4f7825ad694f7f64e421f128f419739eb4de27ec,Ulcerative colitis typically affects the rectum and extends proximally to involve the colon in continuity. Rarely it may extend about 1-2 cm into the terminal ileum. This is called backwash ileitis. Which part of the colon is involved when this is seen?,Descending colon,Transverse colon,Ascending colon,Rectum,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""Backwash ileitis occurs in pancolitis, where inflammation extends through the ascending colon to the ileocecal valve, allowing reflux into the terminal ileum.""
}",C,,0.95,"Backwash ileitis occurs in pancolitis, where inflammation extends through the ascending colon to the ileocecal valve, allowing reflux into the terminal ileum."
378,74b131fbd40ba82da10922ac49ae795d24cb3a104724e22f14de01e2e93e3883,A 5-year old child who is receiving treatment for Burkitt’s Lymphoma presents with serum potassium of 5.6 mmol/l and serum calcium 6.7 mg/dl. Which of the following clinical features will match the condition?,Bleeding gums,Oliguria,Inability to stand erect,Severe pallor,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""This is tumor lysis syndrome (hyperkalemia, hypocalcemia, hyperuricemia, hyperphosphatemia) in a child undergoing chemotherapy for Burkitt's lymphoma. Urate nephropathy and calcium phosphate deposition cause acute kidney injury with oliguria.""
}",B,,0.9,"This is tumor lysis syndrome (hyperkalemia, hypocalcemia, hyperuricemia, hyperphosphatemia) in a child undergoing chemotherapy for Burkitt's lymphoma. Urate nephropathy and calcium phosphate deposition cause acute kidney injury with oliguria."
379,2c78b1cfca11d07c72be603ce6a5fa815929cec6ead8e488265e7b5b727db6f3,A 70-year-old woman with chronic obstructive pulmonary disease has a T 8 vertebral compression deformity noted on a lateral chest x-ray taken for evaluation of a cough. The deformity was not present 1 year ago. The patient does not have back pains and cannot recall any injury to her back. She has not been taking corticosteroids and has no evidence of tuberculosis. Which of the following statements is consistent with this patient’s clinical data?,Osteogenesis imperfecta,Osteopetrosis,Osteomalacia,Osteomyelitis,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.55,
  ""rationale"": ""A painless new vertebral compression deformity in an elderly woman with COPD most likely reflects a metabolic bone disease; of the options given, osteomalacia (or osteoporosis-like process) fits best, whereas osteogenesis imperfecta presents in childhood, osteopetrosis causes dense bones, and osteomyelitis would cause pain and systemic signs.""
}",C,null,0.55,"A painless new vertebral compression deformity in an elderly woman with COPD most likely reflects a metabolic bone disease; of the options given, osteomalacia (or osteoporosis-like process) fits best, whereas osteogenesis imperfecta presents in childhood, osteopetrosis causes dense bones, and osteomyelitis would cause pain and systemic signs."
380,ce366707f28ad2a804e4986497031bc156cef06847de2bd01f592ce6df6e40ec,"A 24-year-old presents with fever, dyspnea, and cough for 3 weeks. Chest auscultation is unremarkable. Chest radiograph shows bilateral peri-hilar interstitial infiltrates in a butterfly pattern. His HIV antibody test is positive. Which of the following is TRUE?",Cotrimoxazole is second-line therapy in patients who do not respond to macrolides,Tuberculous lymphadenitis explains the findings,Dapsone has no role in the management,Cryptococcosis is the most likely diagnosis,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.4,
  ""rationale"": ""The clinical picture is classic Pneumocystis jirovecii pneumonia (PCP) in HIV. However, cotrimoxazole is actually first-line, not second-line, for PCP, making A technically false. All options appear incorrect, but A is closest if misread; truly none are correct as stated.""
}",A,,0.4,"The clinical picture is classic Pneumocystis jirovecii pneumonia (PCP) in HIV. However, cotrimoxazole is actually first-line, not second-line, for PCP, making A technically false. All options appear incorrect, but A is closest if misread; truly none are correct as stated."
381,e70482a755613d6102985fa54a8fec2a40927a69acf557d8a59a8a95de4f7d2d,"49)	You are working in a refugee camp when a mother brings in her 8-day-old boy. The mother states he started becoming irritable 2 days ago, and now any loud noise appears to cause him pain, as evidenced by muscle tightening and back arching causing his head to nearly touch his feet. Physical examination reveals only a dried packing on his umbilical cord, as is the local custom. He appears normal until he is stimulated by touch or a loud noise, and then he begins to cry, stiffens, and arches his back. The stiffness continues until he calms down. Of the following, the MOST likely diagnosis is",botulism,generalized seizure,viral encephalitis,bacterial meningitis,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.4,
  ""rationale"": ""This is classic neonatal tetanus (Clostridium tetani infection via umbilical stump), presenting with opisthotonus, hypertonicity, and stimulus-induced spasms in a neonate with non-sterile cord care. However, tetanus is not among the options; of those listed, none fit well, but bacterial meningitis can cause irritability and opisthotonus in a neonate and is the closest match.""
}",D,,0.4,"This is classic neonatal tetanus (Clostridium tetani infection via umbilical stump), presenting with opisthotonus, hypertonicity, and stimulus-induced spasms in a neonate with non-sterile cord care. However, tetanus is not among the options; of those listed, none fit well, but bacterial meningitis can cause irritability and opisthotonus in a neonate and is the closest match."
382,02a2643a7246fc5bf020cae88fecb6e5315c4880d3b9ae0b00b772dca52677d9,A 22-year-old man is admitted to the Emergency Department with history of sudden onset palpitations. Blood pressure on arrival is 85/50 mmHg. ECG done shows atrial fibrillation with heart rate of 140 bpm and he is electrically cardioverted. Repeat ECG shows sinus rhythm but a short PR interval and delta waves. What is the most likely diagnosis?,Brugada syndrome,Long QT syndrome,Hypertrophic cardiomyopathy,Hyperthyroidism,"{
  ""choice"": null,
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.95,
  ""rationale"": ""Short PR interval with delta waves is diagnostic of Wolff-Parkinson-White (WPW) syndrome, which is not among the listed options.""
}",,NO_VALID_OPTION,0.95,"Short PR interval with delta waves is diagnostic of Wolff-Parkinson-White (WPW) syndrome, which is not among the listed options."
383,e937e6df2cad4e9875eb4f834e5c86773235471a55715bdbdf1170f0f2b8fec3,"A 72-year-old patient with obesity and superficial varicose veins was admitted to the surgical department with a strangulated large incisional hernia. On the next day after the operation, the patient complained of pain in the left thigh. On day 3 after the operation, during an attempt to stand up, the patient experienced inspiratory dyspnea, dull chest pain, systolic BP of 60 mmHg, and a heart rate of 130 beats per minute. Which method of treatment would be most effective in this case?",Surgical embolectomy,Observation and supportive care,Therapy for pulmonary edema,Heparin,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.7,
  ""rationale"": ""This is a massive pulmonary embolism with hemodynamic instability (SBP 60, HR 130) following DVT post-op. In massive PE with shock, thrombolysis or surgical embolectomy is indicated; among the options given, surgical embolectomy is the most effective definitive treatment, as heparin alone is insufficient for hemodynamic collapse.""
}",A,,0.7,"This is a massive pulmonary embolism with hemodynamic instability (SBP 60, HR 130) following DVT post-op. In massive PE with shock, thrombolysis or surgical embolectomy is indicated; among the options given, surgical embolectomy is the most effective definitive treatment, as heparin alone is insufficient for hemodynamic collapse."
384,ec147ca386d7286224fe42d64a7d54eeb55c11a1fb09b291627c803d9c977745,"A 45-year-old female presents with centripetal obesity, acne, buffalo hump and hirsutism. Her blood pressure is 160/95 mmHg and random blood glucose is 21 mmol/l (3.5-6.1 mmol/l). Which of the following is the most likely diagnosis?",Hyperthyroidism,Diabetes mellitus,Hypogonadism,Essential hypertension,"{
  ""choice"": null,
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.95,
  ""rationale"": ""The clinical picture (centripetal obesity, buffalo hump, hirsutism, acne, hypertension, hyperglycemia) is classic for Cushing's syndrome, which is not among the listed options.""
}",,NO_VALID_OPTION,0.95,"The clinical picture (centripetal obesity, buffalo hump, hirsutism, acne, hypertension, hyperglycemia) is classic for Cushing's syndrome, which is not among the listed options."
385,3d357da3b5eb16b5293f607f7d2b169d958d3006ff5b061547ae40a1427955fd,40-year-old female with a history of B 12 deficiency is diagnosed of pernicious anemia. Anti-parietal cell antibodies are detected on investigation. These antibodies are directed against which of the following?,"H+, K+ ATPase",Acetylcholine receptors,gastrin receptors,prostaglandin receptors,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.97,
  ""rationale"": ""Anti-parietal cell antibodies in pernicious anemia target the gastric H+/K+ ATPase (proton pump) on parietal cells, leading to achlorhydria and impaired intrinsic factor production.""
}",A,,0.97,"Anti-parietal cell antibodies in pernicious anemia target the gastric H+/K+ ATPase (proton pump) on parietal cells, leading to achlorhydria and impaired intrinsic factor production."
386,3a6e1b3ec15d7004fb6ef236cb3393f9bb4ec856a6807efd7a4e316c81a1e3bc,"A 70-year-old female, diagnosed with sigmoid colon adenocarcinoma with metastasis to the liver, is receiving her 6 th cycle of chemotherapy. Which of the following is the best blood test to indicate her response to chemotherapy?",Carbohydrate Antigen (CA) 19-9 level,Carcinoembryonic antigen (CEA) level,Alpha fetoprotein level,Beta human chorionic gonadotropin (B -HCG) level,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.97,
  ""rationale"": ""CEA is the standard tumor marker for monitoring response to chemotherapy in colorectal cancer, including metastatic disease.""
}",B,,0.97,"CEA is the standard tumor marker for monitoring response to chemotherapy in colorectal cancer, including metastatic disease."
387,b464efc10cf955b4a258da0c3da8dd47b50422b81278e4673e80c22c778f1464,"You are seeing five menopausal patients in the gynaecological clinic. Each patient has one of the medical conditions listed below. All of them wish to start hormone replacement therapy (HRT) today. The patient with which one of the following medical conditions may be started HRT at the time of the visit



",Mild essential hypertension,Chronic liver disease due to hepatitis B,History of breast cancer,Undiagnosed genital tract bleeding,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""Mild essential hypertension is not a contraindication to HRT and can be started after BP is noted. Chronic liver disease, prior breast cancer, and undiagnosed genital bleeding are contraindications requiring evaluation before initiating HRT.""
}",A,,0.95,"Mild essential hypertension is not a contraindication to HRT and can be started after BP is noted. Chronic liver disease, prior breast cancer, and undiagnosed genital bleeding are contraindications requiring evaluation before initiating HRT."
388,f9d5ed5eac0e8910701a221b98fec3cdce0afe3075f17eed02c5e69da6602f98,"A 50-year-old woman presents with facial weakness and slurred speech, which resolve shortly after her arrival to the 
hospital. A CT angiogram shows the finding below of a 
""beaded"" appearance of the internal carotid artery. Which of 
the following is TRUE of this condition?",Treatment involves surgical resection of the affected   region of the artery,It most commonly in men in the 4th and 5th decades of   life.,It only affects the carotid arteries,It only affects the carotid arteries,"{
  ""choice"": null,
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.95,
  ""rationale"": ""This describes fibromuscular dysplasia (FMD). None of the options are correct: FMD is treated medically (antiplatelets) or with angioplasty, not surgical resection; it predominantly affects women, not men; and it commonly affects renal arteries as well as carotids, not only carotids. Options C and D are also duplicates.""
}",,NO_VALID_OPTION,0.95,"This describes fibromuscular dysplasia (FMD). None of the options are correct: FMD is treated medically (antiplatelets) or with angioplasty, not surgical resection; it predominantly affects women, not men; and it commonly affects renal arteries as well as carotids, not only carotids. Options C and D are also duplicates."
389,a04232b8e5ff04165bd1d8ad44c48b3b13e2285c3f69f8e39cc4a18586654afb,"A 22-year-old girl who is diabetic presents with pain in the abdomen, vomiting and shortness of breath. She also gives a 3-day history of fevers and sore throat. Which of the following is the likely cause of her symptoms?",Hypoglycaemia,Non-ketotic hyperosmolar,Renal failure,Diabetic ketoacidosis,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.97,
  ""rationale"": ""A young type 1 diabetic with infection (sore throat, fever) presenting with abdominal pain, vomiting, and Kussmaul breathing (shortness of breath) is the classic picture of DKA, often precipitated by infection.""
}",D,,0.97,"A young type 1 diabetic with infection (sore throat, fever) presenting with abdominal pain, vomiting, and Kussmaul breathing (shortness of breath) is the classic picture of DKA, often precipitated by infection."
390,9e903717f0b105caf5f02dbf3fe950e48ee5d0b0fe318f40ac962c0a5801e4e5,"Group of glucose transporters (GLUT) consists of five homologous trans-membrane proteins, GLUT-1, 2, 3, 4, and 5 that are encoded by distinct genes.
Which of the following GLUT is an insulin-responsive glucose transporter?",GLUT-1,GLUT-2,GLUT-3,GLUT-4,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.99,
  ""rationale"": ""GLUT-4 is the insulin-responsive glucose transporter found in skeletal muscle and adipose tissue, translocating to the membrane upon insulin stimulation.""
}",D,,0.99,"GLUT-4 is the insulin-responsive glucose transporter found in skeletal muscle and adipose tissue, translocating to the membrane upon insulin stimulation."
391,7132d570290a8f0be4e71f6120060945fa00837d522f5406ce049491490f9334,A 62-year-old man is rushed to the Emergency Unit following a syncopal attack. He reports passing dark stools for the past five days. Which is the following is the most important marker for distinguishing upper from lower gastrointestinal bleeding?,Darkness of stool,Elevated lactate dehydrogenase,Elevated haematocrit,Elevated creatinine,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.6,
  ""rationale"": ""Melena (dark, tarry stools) classically indicates upper GI bleeding due to digestion of blood during transit, whereas hematochezia suggests lower GI bleeding. Although BUN:creatinine ratio elevation is a known marker, creatinine alone is not; among the listed options, stool character is the most reliable distinguishing feature.""
}",A,,0.6,"Melena (dark, tarry stools) classically indicates upper GI bleeding due to digestion of blood during transit, whereas hematochezia suggests lower GI bleeding. Although BUN:creatinine ratio elevation is a known marker, creatinine alone is not; among the listed options, stool character is the most reliable distinguishing feature."
392,6490253f4720de54c6eef2755d19cc9ae59a7860239d4c99c79725cef708e349,"A 17-year-old boy presents with facial swelling and leg swelling for 1 week. He was previously well. On examination, blood pressure 115/60 mmHg, bilateral pleural effusion and ascites. Other systems are normal. Dipstick urinalysis shows proteinuria 4+. What is the most likely diagnosis of this patient",Acute glomerulonephritis,Nephritic syndrome,Nephritic nephrosis,Chronic glomerulonephritis,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.4,
  ""rationale"": ""The clinical picture (massive proteinuria 4+, anasarca with pleural effusions and ascites, normal BP) is classic nephrotic syndrome. Since 'nephrotic syndrome' is not listed, 'nephritic nephrosis' is the closest option; acute/chronic GN and nephritic syndrome typically present with hypertension, hematuria, and lesser proteinuria.""
}",C,null,0.4,"The clinical picture (massive proteinuria 4+, anasarca with pleural effusions and ascites, normal BP) is classic nephrotic syndrome. Since 'nephrotic syndrome' is not listed, 'nephritic nephrosis' is the closest option; acute/chronic GN and nephritic syndrome typically present with hypertension, hematuria, and lesser proteinuria."
393,07d9f1a7add4c0fa2b6e402f32338b8cac92952e49ec5cfe3634f641a4e1dd76,A 19-year-old woman presents to the clinic with primary amenorrhoea. She otherwise has no other complains and is well. Her blood pressure is 115/70 mmHg. She is 1.85 m in height and has normal breast development but has virtually no pubic or axillary hair. Karyotype tested is 46 XY. What is the most likely diagnosis?,Kallmann syndrome,Premature ovarian failure,Klinefelter syndrome,Turner syndrome,"{
  ""choice"": null,
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.95,
  ""rationale"": ""This presentation (46 XY karyotype, tall stature, normal breast development, absent pubic/axillary hair, primary amenorrhea) is classic for Androgen Insensitivity Syndrome, which is not listed. Kallmann would have poor breast development, Turner is 45 XO, Klinefelter is 47 XXY in males, and POF would not have a 46 XY karyotype.""
}",,NO_VALID_OPTION,0.95,"This presentation (46 XY karyotype, tall stature, normal breast development, absent pubic/axillary hair, primary amenorrhea) is classic for Androgen Insensitivity Syndrome, which is not listed. Kallmann would have poor breast development, Turner is 45 XO, Klinefelter is 47 XXY in males, and POF would not have a 46 XY karyotype."
394,b7cb4c911cdb1839fa05ce2d2cbe00cf72f4f4a5a0d2470e8c19243481862f7c,"31. A 19-year-old teenager had an emergency laparotomy with an appendicectomy on account of typhoid ileal perforation. Today is POD 2 and the NG tube drained about 1 L of bilious aspirate. His urine output was however adequate, and he does not appear to be dehydrated. What is the fluid requirement of this patient",2L of NS; 1L of 5% Dextrose and 1L of 10% Dextrose,"1L of ORS, 1L of 5% Dextrose and 3L of Badoe’s solution",e.1L of Gastrointestinal replacement fluid and 3L of 5% Dextrose,"d.1L of RL, 1L of NS, 1L of 10% Dextrose","{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.6,
  ""rationale"": ""Post-op day 2 maintenance (~2.5-3L of 5% dextrose for a young adult) plus replacement of NG losses with a gastrointestinal replacement fluid (which matches bilious/gastric electrolyte composition) best covers this patient's needs given adequate hydration and 1L bilious NG output.""
}",C,,0.6,Post-op day 2 maintenance (~2.5-3L of 5% dextrose for a young adult) plus replacement of NG losses with a gastrointestinal replacement fluid (which matches bilious/gastric electrolyte composition) best covers this patient's needs given adequate hydration and 1L bilious NG output.
395,c008d598d30043b33ff136ee7446314c03d503a2c346d31090d762d511b3760b,A 42 year old engineer developed redness of the glans and radial fissuring of the prepuce 2 weeks ago. A potassium hydroxide preparation of scrapings from the glans showed pseudohyphae and buds. Which one of the following Systemic Illnesses should he be screened for?,Pulmonary Tuberculosis,Syphilis,Chronic Renal Failure,Systemic Candidiasis,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.7,
  ""rationale"": ""Candidal balanoposthitis in an adult male is classically associated with diabetes mellitus; among the options, chronic renal failure is the systemic illness predisposing to candidal infection. TB and syphilis don't cause candidal balanitis, and systemic candidiasis is a complication, not a screening target.""
}",C,,0.7,"Candidal balanoposthitis in an adult male is classically associated with diabetes mellitus; among the options, chronic renal failure is the systemic illness predisposing to candidal infection. TB and syphilis don't cause candidal balanitis, and systemic candidiasis is a complication, not a screening target."
396,85b56212d097accf343e9054ef1c9ef276bae9e9d3ae8a1a89b86b137def5ab2,"A 45-year-old woman has pain in her fingers on exposure to cold, arthralgias, and difficulty swallowing solid food. Of the following tests, which, if positive, would be most supportive of a definitive diagnosis?",Rheumatoid factor,ECG,BUN and creatinine,Reproduction of symptoms and findings by immersion of hands in cold water,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.55,
  ""rationale"": ""The clinical picture suggests CREST/limited scleroderma with Raynaud phenomenon. Among the options given, cold-water immersion reproducing Raynaud's is the most specific/supportive finding; the others are nonspecific (RF), assess complications (BUN/Cr, ECG), rather than support the diagnosis.""
}",D,null,0.55,"The clinical picture suggests CREST/limited scleroderma with Raynaud phenomenon. Among the options given, cold-water immersion reproducing Raynaud's is the most specific/supportive finding; the others are nonspecific (RF), assess complications (BUN/Cr, ECG), rather than support the diagnosis."
397,3b177cbcb8cb49d582b2ced3f3eddd859e69d77dacf93312d91967e24c89825f,A 22-year old primigravida at 14 weeks gestation presents to the antenatal clinic with a recent exposure to her 3 year old nephew who had a rubella viral infection. In which time period does maternal infection with this virus carry the greatest risk for congenital rubella syndrome in the fetus?,Preconception,First trimester,Second trimester,Third trimester,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""Maternal rubella infection during the first trimester carries the highest risk of congenital rubella syndrome, with risk approaching 80-90% in the first 12 weeks and declining thereafter.""
}",B,,0.98,"Maternal rubella infection during the first trimester carries the highest risk of congenital rubella syndrome, with risk approaching 80-90% in the first 12 weeks and declining thereafter."
398,2aebd36de3836d9a7fb817bd098e05c03f195100a1d929c26076b312d62b8bb6,A 32-year-old is due to undergo a laparoscopic operation for investigation and management of an ovarian cyst detected on scan. What is the expected serious complication rate following a laparoscopy?,0.388888889,0.736111111,1.777777778,3.513888889,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.6,
  ""rationale"": ""RCOG guidance quotes the risk of serious complications from diagnostic laparoscopy as approximately 2 per 1000 procedures, which corresponds to the 1.78/1000 option.""
}",C,,0.6,"RCOG guidance quotes the risk of serious complications from diagnostic laparoscopy as approximately 2 per 1000 procedures, which corresponds to the 1.78/1000 option."
399,944b2ffc0615f89dbcd2d5eabab8f7a33ff687019b5c04709187986a233bf5c6,A 7-day old infant presents with inability to move the left upper limb. Examination shows the limb is adducted at the shoulder with pronation at the elbow and flexion at the wrist joint. The likely diagnosis is:,Klumpke’s palsy,Phrenic nerve injury,Erb’s palsy,Fracture of clavicle.,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""The classic 'waiter's tip' posture (adducted shoulder, pronated forearm, flexed wrist) in a neonate indicates upper brachial plexus (C5-C6) injury, characteristic of Erb's palsy.""
}",C,,0.95,"The classic 'waiter's tip' posture (adducted shoulder, pronated forearm, flexed wrist) in a neonate indicates upper brachial plexus (C5-C6) injury, characteristic of Erb's palsy."
400,1f3e689b993448370e73019b7431d450a1ee06f98e00b778fa3203f9bb60b134,"Choose from below the single best contraceptive method for a forty five-year-old woman with a BMI of 40, smoker with multiple fibroids, who is in a stable relationship, whose family is complete and who has had a peritonitis secondary to appendicitis in the past.",Laparoscopic clip sterilization.,Progesterone-only pill.,Mirena.,Combined oral contraceptive pill.,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.75,
  ""rationale"": ""COCP is contraindicated (age >35, smoker, BMI 40). Laparoscopic sterilization carries high surgical risk given obesity and prior peritonitis with likely adhesions. Mirena provides effective long-term contraception and also treats fibroid-related menorrhagia, making it the safest and most beneficial option.""
}",C,,0.75,"COCP is contraindicated (age >35, smoker, BMI 40). Laparoscopic sterilization carries high surgical risk given obesity and prior peritonitis with likely adhesions. Mirena provides effective long-term contraception and also treats fibroid-related menorrhagia, making it the safest and most beneficial option."
401,99393deeffac554242e57929cb4d54ebb7665019d3f97bc0574859943c62162b,"A 38-year-old G 4 P 2+1 1 alive, diagnosed diabetic four years ago came for booking at 26 weeks of gestation. She has not been compliant with medications and clinic attendance. The fetal anomaly most strongly associated with overt diabetes is:",Neural tube defects,Limb defects,Congenital heart defects,Renal agenesis,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.7,
  ""rationale"": ""Congenital heart defects (particularly transposition of great vessels and VSD) are the most common anomalies associated with pregestational/overt diabetes. While caudal regression is most specific, among the options given, cardiac defects are the most frequently encountered.""
}",C,,0.7,"Congenital heart defects (particularly transposition of great vessels and VSD) are the most common anomalies associated with pregestational/overt diabetes. While caudal regression is most specific, among the options given, cardiac defects are the most frequently encountered."
402,fcba2aa61a44becfabac7fd1bd96c4bda1fe8aa1f57826d3abc7d87ad73d2deb,A 66-year-old man being managed for heart failure is found unresponsive on the medical ward after suffering a cardiac arrest. The ward defibrillator shows ventricular tachycardia and one direct current shock is delivered but there is no sinus rhythm. What is the next appropriate action?,Give another direct current shock,Give adrenaline 1 mg,Give atropine,Resume cardiopulmonary resuscitation for two minutes,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.97,
  ""rationale"": ""Per ALS guidelines for shockable rhythms (VF/pulseless VT), immediately resume CPR for 2 minutes after a shock before reassessing the rhythm. Adrenaline is given after the 3rd shock.""
}",D,,0.97,"Per ALS guidelines for shockable rhythms (VF/pulseless VT), immediately resume CPR for 2 minutes after a shock before reassessing the rhythm. Adrenaline is given after the 3rd shock."
403,929745ad3016590450915c669fa8015f4605e04d4ddc25148c2dcf22d1719d4a,"You are seeing in your office a patient with the chief complaint of relatively sudden onset of shortness of breath and weakness, but no chest pain. ECG shows nonspecific ST-T changes. You should be particularly attuned to the possibility of painless, or silent, myocardial infarction in which of the following patients?
",MI patient with PVCs,Unstable angina patient on multiple medications,Premenopausal female,Inferior MI patient,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.5,
  ""rationale"": ""Silent MI is classically more common in diabetics, elderly, and women—none listed perfectly. However, patients with prior MI and PVCs (suggesting chronic ischemic heart disease with autonomic/neuropathic changes) are at increased risk for silent ischemia. Inferior MI typically presents with pain plus vagal symptoms, not classically painless.""
}",A,null,0.5,"Silent MI is classically more common in diabetics, elderly, and women—none listed perfectly. However, patients with prior MI and PVCs (suggesting chronic ischemic heart disease with autonomic/neuropathic changes) are at increased risk for silent ischemia. Inferior MI typically presents with pain plus vagal symptoms, not classically painless."
