row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
364,975163d725753da292c2f37579b9d1a4324d7a75b8ff5ee26d7c27bf06f4de6a,A 23-year old female presents to the emergency department with pain and tenderness in the right iliac fossa that has moved there over the past 24 hours. She has no nausea or vomiting though shestates that she has no appetite. Her temperature is 36.9°C. The pain does not increase when you release pressure when palpating the right lower quadrant. Her white blood cell count is 13 x 109 cells/L and neutrophils make up 60% of the white blood cells. How would you calculate her likelihood of appendicitis based on these clinical parameters?,He has an Alvarado score of 8 hence he needs an urgent operation,The patient has a high likelihood of appendicitis.,The patient has a low likelihood of appendicitis,He has an Alvarado score of 8 hence he needs an urgent operation,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""The options provided contain inconsistencies (e.g., incorrect gender references) and do not accurately reflect a calculated likelihood of appendicitis using a standardized tool like the Alvarado score. Additionally, the clinical data provided does not align with a clear high or low likelihood without further calculation or context.""
}",null,NO_VALID_OPTION,0.0,"The options provided contain inconsistencies (e.g., incorrect gender references) and do not accurately reflect a calculated likelihood of appendicitis using a standardized tool like the Alvarado score. Additionally, the clinical data provided does not align with a clear high or low likelihood without further calculation or context."
365,16d94ac28333d2ef4836257bd204f7c626069667a8ba467cfb7b18a9f1115d35,A 21-year old woman presents with left lower quadrant pain. A 7-cm firm adnexal mass is palpated. Ultrasound confirms a complex adnexal mass with solid components that appears to contain a tooth. What type of ovarian tumour is this?,Dysgerminoma,Matured teratoma,cystadenoma,brenners tumour,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The presence of a complex adnexal mass with solid components and a tooth strongly suggests a mature teratoma, as these tumors often contain elements from multiple germ layers, including teeth or hair. This is a classic finding for this type of ovarian tumor.""
}",B,,0.9,"The presence of a complex adnexal mass with solid components and a tooth strongly suggests a mature teratoma, as these tumors often contain elements from multiple germ layers, including teeth or hair. This is a classic finding for this type of ovarian tumor."
366,03fc40b52ad9717d44fabd884df2e9fdc3b11a95ed6c43b9fa8674f7c379454c,"53)	A 10-month-old baby presents to hospital with respiratory distress. She has had an upper respiratory tract infection for 2 days. On examination there is intercostal recession, tachypnoea, an audible wheeze and fine crackles throughout the lung fields. The organism most likely to cause this illness is:",a)	Bordetella pertussis,c)	Respiratory syncytial virus,c)	Respiratory syncytial virus,d)	Rhinovirus,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation of respiratory distress, wheeze, and fine crackles in a 10-month-old with a preceding upper respiratory tract infection is highly suggestive of bronchiolitis, most commonly caused by Respiratory Syncytial Virus (RSV). RSV is the leading cause of lower respiratory tract infections in infants. While rhinovirus can cause similar symptoms, RSV is more frequently associated with severe bronchiolitis in this age group.""
}",B,,0.9,"The clinical presentation of respiratory distress, wheeze, and fine crackles in a 10-month-old with a preceding upper respiratory tract infection is highly suggestive of bronchiolitis, most commonly caused by Respiratory Syncytial Virus (RSV). RSV is the leading cause of lower respiratory tract infections in infants. While rhinovirus can cause similar symptoms, RSV is more frequently associated with severe bronchiolitis in this age group."
367,626d385ff285d0514e8ba9de2d6eb8d45fb10c42ef3d76c09018d57dc0c93874,A 36 year-old woman presents with vaginal bleeding at 8 weeks 3 days’ gestation. She has never been pregnant before. The bright red ’spotting’ started 3 days ago with no abdominal pain. Vaginal examination revealed a closed cervix. The following is helpful in the diagnosis of this condition:,Blood pregnancy test,Full blood count,Urine pregnancy test,Chromosomal studies,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""A blood pregnancy test, specifically a quantitative beta-hCG level, is helpful in assessing the viability of the pregnancy and diagnosing potential issues like miscarriage or ectopic pregnancy in the context of vaginal bleeding. It provides more precise information than a urine test in early gestation. Other options like full blood count or chromosomal studies are not primarily diagnostic for this presentation.""
}",A,,0.8,"A blood pregnancy test, specifically a quantitative beta-hCG level, is helpful in assessing the viability of the pregnancy and diagnosing potential issues like miscarriage or ectopic pregnancy in the context of vaginal bleeding. It provides more precise information than a urine test in early gestation. Other options like full blood count or chromosomal studies are not primarily diagnostic for this presentation."
368,20c80fa15314ed517c8552025c7e8093c460519b66ed2392150881773bb86c66,A 38-year-old man who have experiencing bright red bleeding during defaecation for about 2 years reported to the OPD. He also noticed a protrusion of a mass through the anus that quickly reduces back into the anus after defaecation. What is the grade of this haemorrhoids,a.	Grade 1,b.	Grade 2,c.	Grade 3,d.	Grade 4,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient describes bright red bleeding during defecation and a mass protruding through the anus that reduces spontaneously, which aligns with Grade 2 hemorrhoids. Grade 2 hemorrhoids prolapse during straining but reduce on their own, unlike higher grades which require manual reduction or are irreducible.""
}",B,,0.9,"The patient describes bright red bleeding during defecation and a mass protruding through the anus that reduces spontaneously, which aligns with Grade 2 hemorrhoids. Grade 2 hemorrhoids prolapse during straining but reduce on their own, unlike higher grades which require manual reduction or are irreducible."
369,b8da4bd7655d7b6834dc899f412b9c9a8fef584a60508495f3b3d4c346af51ed,63)	A ten-year-old boy with Sickle Cell disease is described as having upper motor neurone signs following a stroke affecting the right side of his body. He has a right sided facial weakness. Which of the following would help you distinguish a facial weakness caused by an upper motor neurone lesion rather than a lower motor neurone lesion?,a)	Decreased tear production,d)	Loss of corneal reflex,c)	Loss of taste sensation to anterior two thirds of the tongue,b)	Mouth deviating to normal side,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""In an upper motor neuron (UMN) lesion of the facial nerve, the forehead is spared due to bilateral innervation, and the mouth deviates to the normal side because of weakness in the contralateral lower face. This distinguishes it from a lower motor neuron (LMN) lesion, where the entire side of the face, including the forehead, is affected. Option D correctly identifies this characteristic of a UMN lesion.""
}",D,,0.9,"In an upper motor neuron (UMN) lesion of the facial nerve, the forehead is spared due to bilateral innervation, and the mouth deviates to the normal side because of weakness in the contralateral lower face. This distinguishes it from a lower motor neuron (LMN) lesion, where the entire side of the face, including the forehead, is affected. Option D correctly identifies this characteristic of a UMN lesion."
370,d2d5b9dcf180bcd89df0afa9a70e8932c17d212f4e65a360da46673e788388e0,"15. In a discussion between the anaesthetist and house officer concerning a patient being sent for thyroidectomy, the house pointed out that the patient did not require antibiotics because the surgery was a ………………………………………..",a.Clean operation,b.Clean contaminated wound,c.Contaminated wound,d.Contaminated-dirty wound,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Thyroidectomy is classified as a clean operation since it involves no contamination from the respiratory, alimentary, or genitourinary tracts, and there is no inflammation or infection present. Antibiotics are generally not required for clean surgeries unless there are specific risk factors.""
}",A,,0.9,"Thyroidectomy is classified as a clean operation since it involves no contamination from the respiratory, alimentary, or genitourinary tracts, and there is no inflammation or infection present. Antibiotics are generally not required for clean surgeries unless there are specific risk factors."
371,0bb0f74eef52128cfd2d7d56bd9d923abe5fb6bcba37ca5a055c1c27e55a3fbb,"Three weeks after an upper respiratory illness, a 25-year-old male develops weakness of his arms and legs over several days. On physical exam he is tachypneic, with shallow respirations and symmetric muscle weakness in both arms and legs. There is no obvious sensory deficit, but motor reflexes cannot be elicited. Which of the following is the most likely diagnosis?",Myasthenia gravis,Multiple sclerosis,Guillain-Barré syndrome,Dermatomyositis,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's history of recent upper respiratory illness followed by progressive symmetric muscle weakness, absent reflexes, and respiratory involvement strongly suggests Guillain-Barré syndrome. This condition often presents with ascending paralysis and areflexia due to demyelination of peripheral nerves.""
}",C,,0.9,"The patient's history of recent upper respiratory illness followed by progressive symmetric muscle weakness, absent reflexes, and respiratory involvement strongly suggests Guillain-Barré syndrome. This condition often presents with ascending paralysis and areflexia due to demyelination of peripheral nerves."
372,fb1999704f42168413556bc8f2ab14418c818721086037af8d4bf7c8990a9dab,"After nearly 48 hours in labour, a sixteen-year-old P 1 delivers a still born male baby 3.6 Kg Five days later, despite been able to void sometimes, she presents with uncontrollable loss of urine and is offensive. You notice that she has a gait while walking into your room. The vulva looked wet and speculum examination revealed a 1 cm mid vaginal fistula with pink vaginal tissue all around. The cervix was unremarkable. The best management option is",Transvaginal repair and continuous drainage of the bladder for 7-10 days,Treat intercurrent infection and plan for an interval repair,Counsel for interval repair to allow patient to psychologically adjust prior to surgery,Counsel for interval repair to allow patient to psychologically adjust prior to surgery,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Given the recent delivery, presence of infection risk due to offensive odor, and the need for tissue healing, treating any intercurrent infection and planning for an interval repair is the most appropriate approach. This allows for optimal surgical conditions and reduces the risk of repair failure.""
}",B,,0.9,"Given the recent delivery, presence of infection risk due to offensive odor, and the need for tissue healing, treating any intercurrent infection and planning for an interval repair is the most appropriate approach. This allows for optimal surgical conditions and reduces the risk of repair failure."
373,2dfbafe7a1a7993c54a2176079906d8571fd262017187f27e36373a11a5ceb62,"A 67-year-old woman is admitted to the Emergency Unit with fever and a cough productive of green sputum. Her pulse rate is 101 bpm, blood pressure is 80/60 mmHg and respiratory rate of 32 cpm. She is alert and orientated in space and time. Blood tests reveal leukocytosis with neutrophilia, elevated creatinine and urea level of 8.5 mmol/L . What is her CURB-65 score?",2,1,3,5,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's CURB-65 score is calculated as 3 based on age over 65 (1 point), respiratory rate over 30 (1 point), and blood pressure with systolic under 90 mmHg (1 point). Confusion is not present, and urea is elevated but does not exceed the threshold of 7 mmol/L often used in some guidelines, though clinical judgment supports the score of 3 due to severity.""
}",C,,0.9,"The patient's CURB-65 score is calculated as 3 based on age over 65 (1 point), respiratory rate over 30 (1 point), and blood pressure with systolic under 90 mmHg (1 point). Confusion is not present, and urea is elevated but does not exceed the threshold of 7 mmol/L often used in some guidelines, though clinical judgment supports the score of 3 due to severity."
374,ac06dcd8c72edfa716aaf051b6722f3731c971a9f447db5cb653a7099350e762,A 47 year old lady complains of epigastric and slight hypochondrial pain. She also feels nauseated and has been vomiting for the past 24 hours. She recalls that her symptoms started when she was eating fried plantain. The pain did not respond to over-the-counter antacids. On examination she is an obese lady. Which of the following is the most appropriate next investigation?,Erect abdominal X-ray,Upper gastro-intestinal (GI) endoscopy,Ultrasound scan of the abdomen,HI breath test for H. Pylori,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""Given the patient's symptoms of epigastric pain, nausea, and vomiting triggered by fatty food intake, along with her obesity, gallstone disease or cholecystitis is a likely diagnosis. An ultrasound scan of the abdomen is the most appropriate initial investigation to evaluate for gallstones or gallbladder inflammation.""
}",C,,0.8,"Given the patient's symptoms of epigastric pain, nausea, and vomiting triggered by fatty food intake, along with her obesity, gallstone disease or cholecystitis is a likely diagnosis. An ultrasound scan of the abdomen is the most appropriate initial investigation to evaluate for gallstones or gallbladder inflammation."
375,3f943a39c1d127ff66539afd2c2236a0a265b1b955beb285b9a6fcd16d96be65,A Para 1+1 with no living children has a D & C for a partial molar pregnancy. The couple would like to conceive as soon as possible. Which of the following is the appropriate recommendation to them?,Attempt pregnancy 2 months after D&cx,Attempt pregnancy once beta-HCG normalizes,Avoid pregnancy for 3 years,Use Depo Provera contraceptive for one year then conceive,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""After a molar pregnancy, it is critical to monitor beta-HCG levels until they normalize to ensure no persistent gestational trophoblastic disease. Attempting pregnancy once beta-HCG normalizes is a safer approach to avoid complications. This option balances the couple's desire to conceive with necessary medical caution.""
}",B,,0.9,"After a molar pregnancy, it is critical to monitor beta-HCG levels until they normalize to ensure no persistent gestational trophoblastic disease. Attempting pregnancy once beta-HCG normalizes is a safer approach to avoid complications. This option balances the couple's desire to conceive with necessary medical caution."
376,087a3e6fd2dfa9dbb01083c676ffeb6130d92e417b811cd3cc9c237125ea60dc,"23. A 24-year-old boy was involved in a head-on collision road traffic accident as an unrestrained driver in a high-speed moving car. His car collided with an oncoming car which had veered off because the driver had apparently fallen asleep behind the wheel. The boy apparently sustained a compression injury to the abdomen. He was rushed to the ER, where he was found to be very pale with cold clammy extremities and delayed capillary refill. His BP was 77/45 with a high pulse rate of 125 bpm. He had a very tender abdomen and fractured left lower ribs. A FAST revealed a free fluid in the peritoneal cavity. What is the most appropriate diagnosis",a.Haemorrhagic shock secondary to probable splenic rupture,b.Septic shock secondary to infected fractured rib,c.Spinal shock from spinal cord injury,d.Cardiogenic shock sec trauma,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation of pale, cold, clammy skin, delayed capillary refill, hypotension (BP 77/45), tachycardia (pulse 125 bpm), tender abdomen, fractured ribs, and free fluid in the peritoneal cavity strongly suggests hemorrhagic shock. The most likely source of bleeding, given the mechanism of injury and findings, is a splenic rupture, making option A the most appropriate diagnosis.""
}",A,,0.9,"The clinical presentation of pale, cold, clammy skin, delayed capillary refill, hypotension (BP 77/45), tachycardia (pulse 125 bpm), tender abdomen, fractured ribs, and free fluid in the peritoneal cavity strongly suggests hemorrhagic shock. The most likely source of bleeding, given the mechanism of injury and findings, is a splenic rupture, making option A the most appropriate diagnosis."
377,958b22c0d2babeb009d8e44b4f7825ad694f7f64e421f128f419739eb4de27ec,Ulcerative colitis typically affects the rectum and extends proximally to involve the colon in continuity. Rarely it may extend about 1-2 cm into the terminal ileum. This is called backwash ileitis. Which part of the colon is involved when this is seen?,Descending colon,Transverse colon,Ascending colon,Rectum,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Ulcerative colitis always involves the rectum and extends proximally in a continuous manner. Backwash ileitis, when present, indicates involvement of the entire colon, including the rectum, as it represents inflammation extending from the colon into the terminal ileum.""
}",D,,0.9,"Ulcerative colitis always involves the rectum and extends proximally in a continuous manner. Backwash ileitis, when present, indicates involvement of the entire colon, including the rectum, as it represents inflammation extending from the colon into the terminal ileum."
378,74b131fbd40ba82da10922ac49ae795d24cb3a104724e22f14de01e2e93e3883,A 5-year old child who is receiving treatment for Burkitt’s Lymphoma presents with serum potassium of 5.6 mmol/l and serum calcium 6.7 mg/dl. Which of the following clinical features will match the condition?,Bleeding gums,Oliguria,Inability to stand erect,Severe pallor,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The child with Burkitt’s Lymphoma likely has tumor lysis syndrome, given the hyperkalemia (potassium 5.6 mmol/L) and hypocalcemia (calcium 6.7 mg/dL). Oliguria is a clinical feature associated with tumor lysis syndrome due to acute kidney injury from uric acid nephropathy or calcium phosphate deposition.""
}",B,,0.8,"The child with Burkitt’s Lymphoma likely has tumor lysis syndrome, given the hyperkalemia (potassium 5.6 mmol/L) and hypocalcemia (calcium 6.7 mg/dL). Oliguria is a clinical feature associated with tumor lysis syndrome due to acute kidney injury from uric acid nephropathy or calcium phosphate deposition."
379,2c78b1cfca11d07c72be603ce6a5fa815929cec6ead8e488265e7b5b727db6f3,A 70-year-old woman with chronic obstructive pulmonary disease has a T 8 vertebral compression deformity noted on a lateral chest x-ray taken for evaluation of a cough. The deformity was not present 1 year ago. The patient does not have back pains and cannot recall any injury to her back. She has not been taking corticosteroids and has no evidence of tuberculosis. Which of the following statements is consistent with this patient’s clinical data?,Osteogenesis imperfecta,Osteopetrosis,Osteomalacia,Osteomyelitis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""None of the provided options adequately explain the patient's new vertebral compression deformity in the context of her clinical history. Osteogenesis imperfecta and osteopetrosis are typically congenital and unlikely to present suddenly at this age, while osteomalacia and osteomyelitis do not align with the absence of pain or other supporting symptoms.""
}",null,NO_VALID_OPTION,0.0,"None of the provided options adequately explain the patient's new vertebral compression deformity in the context of her clinical history. Osteogenesis imperfecta and osteopetrosis are typically congenital and unlikely to present suddenly at this age, while osteomalacia and osteomyelitis do not align with the absence of pain or other supporting symptoms."
380,ce366707f28ad2a804e4986497031bc156cef06847de2bd01f592ce6df6e40ec,"A 24-year-old presents with fever, dyspnea, and cough for 3 weeks. Chest auscultation is unremarkable. Chest radiograph shows bilateral peri-hilar interstitial infiltrates in a butterfly pattern. His HIV antibody test is positive. Which of the following is TRUE?",Cotrimoxazole is second-line therapy in patients who do not respond to macrolides,Tuberculous lymphadenitis explains the findings,Dapsone has no role in the management,Cryptococcosis is the most likely diagnosis,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The clinical presentation and radiographic findings suggest Pneumocystis jirovecii pneumonia (PCP), common in HIV-positive patients. Cotrimoxazole (trimethoprim-sulfamethoxazole) is the first-line treatment for PCP, but in patients who cannot tolerate it or do not respond, alternative therapies may be considered, though macrolides are not typically used for PCP.""
}",A,,0.8,"The clinical presentation and radiographic findings suggest Pneumocystis jirovecii pneumonia (PCP), common in HIV-positive patients. Cotrimoxazole (trimethoprim-sulfamethoxazole) is the first-line treatment for PCP, but in patients who cannot tolerate it or do not respond, alternative therapies may be considered, though macrolides are not typically used for PCP."
381,e70482a755613d6102985fa54a8fec2a40927a69acf557d8a59a8a95de4f7d2d,"49)	You are working in a refugee camp when a mother brings in her 8-day-old boy. The mother states he started becoming irritable 2 days ago, and now any loud noise appears to cause him pain, as evidenced by muscle tightening and back arching causing his head to nearly touch his feet. Physical examination reveals only a dried packing on his umbilical cord, as is the local custom. He appears normal until he is stimulated by touch or a loud noise, and then he begins to cry, stiffens, and arches his back. The stiffness continues until he calms down. Of the following, the MOST likely diagnosis is",botulism,generalized seizure,viral encephalitis,bacterial meningitis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""While the symptoms described, such as irritability, muscle tightening, and back arching in response to stimuli, are suggestive of neonatal tetanus, especially given the umbilical cord packing custom, none of the provided options include tetanus. Therefore, I must abstain from selecting an answer as none of the choices accurately reflect the most likely diagnosis.""
}",null,NO_VALID_OPTION,0.0,"While the symptoms described, such as irritability, muscle tightening, and back arching in response to stimuli, are suggestive of neonatal tetanus, especially given the umbilical cord packing custom, none of the provided options include tetanus. Therefore, I must abstain from selecting an answer as none of the choices accurately reflect the most likely diagnosis."
382,02a2643a7246fc5bf020cae88fecb6e5315c4880d3b9ae0b00b772dca52677d9,A 22-year-old man is admitted to the Emergency Department with history of sudden onset palpitations. Blood pressure on arrival is 85/50 mmHg. ECG done shows atrial fibrillation with heart rate of 140 bpm and he is electrically cardioverted. Repeat ECG shows sinus rhythm but a short PR interval and delta waves. What is the most likely diagnosis?,Brugada syndrome,Long QT syndrome,Hypertrophic cardiomyopathy,Hyperthyroidism,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""The clinical presentation and ECG findings of a short PR interval and delta waves strongly suggest Wolff-Parkinson-White (WPW) syndrome, which is not listed among the provided options. None of the given choices (Brugada syndrome, Long QT syndrome, Hypertrophic cardiomyopathy, or Hyperthyroidism) align with these specific ECG findings or the clinical context of atrial fibrillation with rapid ventricular response.""
}",null,NO_VALID_OPTION,0.0,"The clinical presentation and ECG findings of a short PR interval and delta waves strongly suggest Wolff-Parkinson-White (WPW) syndrome, which is not listed among the provided options. None of the given choices (Brugada syndrome, Long QT syndrome, Hypertrophic cardiomyopathy, or Hyperthyroidism) align with these specific ECG findings or the clinical context of atrial fibrillation with rapid ventricular response."
383,e937e6df2cad4e9875eb4f834e5c86773235471a55715bdbdf1170f0f2b8fec3,"A 72-year-old patient with obesity and superficial varicose veins was admitted to the surgical department with a strangulated large incisional hernia. On the next day after the operation, the patient complained of pain in the left thigh. On day 3 after the operation, during an attempt to stand up, the patient experienced inspiratory dyspnea, dull chest pain, systolic BP of 60 mmHg, and a heart rate of 130 beats per minute. Which method of treatment would be most effective in this case?",Surgical embolectomy,Observation and supportive care,Therapy for pulmonary edema,Heparin,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""The clinical presentation of sudden inspiratory dyspnea, chest pain, hypotension, and tachycardia in a postoperative patient with risk factors like obesity and varicose veins strongly suggests a pulmonary embolism. Surgical embolectomy is the most effective urgent treatment in this life-threatening situation, especially given the hemodynamic instability.""
}",A,,0.85,"The clinical presentation of sudden inspiratory dyspnea, chest pain, hypotension, and tachycardia in a postoperative patient with risk factors like obesity and varicose veins strongly suggests a pulmonary embolism. Surgical embolectomy is the most effective urgent treatment in this life-threatening situation, especially given the hemodynamic instability."
384,ec147ca386d7286224fe42d64a7d54eeb55c11a1fb09b291627c803d9c977745,"A 45-year-old female presents with centripetal obesity, acne, buffalo hump and hirsutism. Her blood pressure is 160/95 mmHg and random blood glucose is 21 mmol/l (3.5-6.1 mmol/l). Which of the following is the most likely diagnosis?",Hyperthyroidism,Diabetes mellitus,Hypogonadism,Essential hypertension,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""The clinical features described, such as centripetal obesity, buffalo hump, hirsutism, hypertension, and hyperglycemia, strongly suggest Cushing's syndrome. However, this condition is not listed among the provided options. Therefore, none of the choices are appropriate for the most likely diagnosis.""
}",null,NO_VALID_OPTION,0.0,"The clinical features described, such as centripetal obesity, buffalo hump, hirsutism, hypertension, and hyperglycemia, strongly suggest Cushing's syndrome. However, this condition is not listed among the provided options. Therefore, none of the choices are appropriate for the most likely diagnosis."
385,3d357da3b5eb16b5293f607f7d2b169d958d3006ff5b061547ae40a1427955fd,40-year-old female with a history of B 12 deficiency is diagnosed of pernicious anemia. Anti-parietal cell antibodies are detected on investigation. These antibodies are directed against which of the following?,"H+, K+ ATPase",Acetylcholine receptors,gastrin receptors,prostaglandin receptors,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Anti-parietal cell antibodies in pernicious anemia are primarily directed against H+, K+ ATPase, which is an enzyme on the parietal cells responsible for acid secretion. This autoimmune reaction impairs intrinsic factor production, leading to vitamin B12 deficiency.""
}",A,,0.9,"Anti-parietal cell antibodies in pernicious anemia are primarily directed against H+, K+ ATPase, which is an enzyme on the parietal cells responsible for acid secretion. This autoimmune reaction impairs intrinsic factor production, leading to vitamin B12 deficiency."
386,3a6e1b3ec15d7004fb6ef236cb3393f9bb4ec856a6807efd7a4e316c81a1e3bc,"A 70-year-old female, diagnosed with sigmoid colon adenocarcinoma with metastasis to the liver, is receiving her 6 th cycle of chemotherapy. Which of the following is the best blood test to indicate her response to chemotherapy?",Carbohydrate Antigen (CA) 19-9 level,Carcinoembryonic antigen (CEA) level,Alpha fetoprotein level,Beta human chorionic gonadotropin (B -HCG) level,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Carcinoembryonic antigen (CEA) level is the most appropriate blood test to monitor response to chemotherapy in colorectal cancer, including sigmoid colon adenocarcinoma. CEA levels often correlate with disease burden and can indicate treatment response or progression. Other markers listed are less specific or relevant for this cancer type.""
}",B,,0.9,"Carcinoembryonic antigen (CEA) level is the most appropriate blood test to monitor response to chemotherapy in colorectal cancer, including sigmoid colon adenocarcinoma. CEA levels often correlate with disease burden and can indicate treatment response or progression. Other markers listed are less specific or relevant for this cancer type."
387,b464efc10cf955b4a258da0c3da8dd47b50422b81278e4673e80c22c778f1464,"You are seeing five menopausal patients in the gynaecological clinic. Each patient has one of the medical conditions listed below. All of them wish to start hormone replacement therapy (HRT) today. The patient with which one of the following medical conditions may be started HRT at the time of the visit



",Mild essential hypertension,Chronic liver disease due to hepatitis B,History of breast cancer,Undiagnosed genital tract bleeding,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""HRT can be considered in patients with mild essential hypertension after careful evaluation and control of blood pressure. The other conditions—chronic liver disease, history of breast cancer, and undiagnosed genital tract bleeding—are generally contraindications for starting HRT due to increased risks or the need for further investigation.""
}",A,,0.8,"HRT can be considered in patients with mild essential hypertension after careful evaluation and control of blood pressure. The other conditions—chronic liver disease, history of breast cancer, and undiagnosed genital tract bleeding—are generally contraindications for starting HRT due to increased risks or the need for further investigation."
388,f9d5ed5eac0e8910701a221b98fec3cdce0afe3075f17eed02c5e69da6602f98,"A 50-year-old woman presents with facial weakness and slurred speech, which resolve shortly after her arrival to the 
hospital. A CT angiogram shows the finding below of a 
""beaded"" appearance of the internal carotid artery. Which of 
the following is TRUE of this condition?",Treatment involves surgical resection of the affected   region of the artery,It most commonly in men in the 4th and 5th decades of   life.,It only affects the carotid arteries,It only affects the carotid arteries,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""The options provided do not include a correct statement about fibromuscular dysplasia, which is suggested by the 'beaded' appearance of the internal carotid artery. None of the choices accurately reflect the epidemiology, treatment, or anatomical distribution of this condition.""
}",null,NO_VALID_OPTION,0.0,"The options provided do not include a correct statement about fibromuscular dysplasia, which is suggested by the 'beaded' appearance of the internal carotid artery. None of the choices accurately reflect the epidemiology, treatment, or anatomical distribution of this condition."
389,a04232b8e5ff04165bd1d8ad44c48b3b13e2285c3f69f8e39cc4a18586654afb,"A 22-year-old girl who is diabetic presents with pain in the abdomen, vomiting and shortness of breath. She also gives a 3-day history of fevers and sore throat. Which of the following is the likely cause of her symptoms?",Hypoglycaemia,Non-ketotic hyperosmolar,Renal failure,Diabetic ketoacidosis,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms of abdominal pain, vomiting, shortness of breath, and history of fevers and sore throat in the context of diabetes strongly suggest diabetic ketoacidosis (DKA). DKA is often triggered by infections such as a sore throat, leading to metabolic decompensation with acidosis causing the described symptoms.""
}",D,,0.9,"The patient's symptoms of abdominal pain, vomiting, shortness of breath, and history of fevers and sore throat in the context of diabetes strongly suggest diabetic ketoacidosis (DKA). DKA is often triggered by infections such as a sore throat, leading to metabolic decompensation with acidosis causing the described symptoms."
390,9e903717f0b105caf5f02dbf3fe950e48ee5d0b0fe318f40ac962c0a5801e4e5,"Group of glucose transporters (GLUT) consists of five homologous trans-membrane proteins, GLUT-1, 2, 3, 4, and 5 that are encoded by distinct genes.
Which of the following GLUT is an insulin-responsive glucose transporter?",GLUT-1,GLUT-2,GLUT-3,GLUT-4,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""GLUT-4 is the primary insulin-responsive glucose transporter, predominantly found in adipose tissue and skeletal muscle. It translocates to the cell membrane in response to insulin, facilitating glucose uptake.""
}",D,,0.9,"GLUT-4 is the primary insulin-responsive glucose transporter, predominantly found in adipose tissue and skeletal muscle. It translocates to the cell membrane in response to insulin, facilitating glucose uptake."
