row_index,question_id,stem,option_A,option_B,option_C,option_D,claude_raw,claude_choice,claude_abstain_code,claude_confidence,claude_rationale
425,12281c8c1a0f2c831c87f38c0f4ab59396bb614b4b7511b6f80cd1832007a047,71. A 40-year model complains of pain in the right ankle when walking for moderate to long distances. She noticed some subcutaneous varicosities just below the right knee. What is the most likely diagnosis,Varicose veins of the short saphenous system,b.Deep Vein thrombosis,Superficial thrombophlebitis,d.Varicose ulcers,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""The combination of ankle pain with walking and visible subcutaneous varicosities below the knee is classic for short saphenous vein insufficiency. The short saphenous system drains the posterior and lateral leg, explaining both the location of visible veins and the ankle symptoms with ambulation.""
}",A,,0.85,"The combination of ankle pain with walking and visible subcutaneous varicosities below the knee is classic for short saphenous vein insufficiency. The short saphenous system drains the posterior and lateral leg, explaining both the location of visible veins and the ankle symptoms with ambulation."
426,a58df0dc79ee19923f5238480fa93d16dab77f630ff2d7d2d7fbff14b6d9586a,"A 20 year-old female was involved in a road traffic trauma and was rushed to the casualty because of massive external bleeding. Her estimated weight was 40 kg. The patient’s estimated total blood volume (TBV) was 1,750 mls. Initially, six units of p RBCs were given followed by another 9 units given over the next 2 hours. Two doses of FFP (10 ml/kg) were also administered. What is the next appropriate step with regard to the patient’s developing dilutional coagulopathy?","Order PT, aPTT, platelet count, and fibrinogen level STAT and order more FFP (10 ml/kg), platelets (10 ml/kg), and 3 pooled units of cryoprecipitate.",Order platelets (10 ml/kg) and more FFP (10 ml/kg) x 3 doses.,"Order platelets only and then PT, aPTT, fibrinogen.","Order more pRBCs (emergency release) and give platelets (10 ml/kg), then  order more FFP (10 ml/kg).","{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""After massive transfusion (15 units pRBCs exceeding patient's total blood volume), comprehensive coagulation studies are essential to guide targeted therapy. The patient needs immediate empirical treatment for dilutional coagulopathy while awaiting lab results, including platelets, FFP, and cryoprecipitate for fibrinogen replacement.""
}",A,,0.85,"After massive transfusion (15 units pRBCs exceeding patient's total blood volume), comprehensive coagulation studies are essential to guide targeted therapy. The patient needs immediate empirical treatment for dilutional coagulopathy while awaiting lab results, including platelets, FFP, and cryoprecipitate for fibrinogen replacement."
427,d50b7a8e1c8d0121838acc5dc27b8532cdde28ad5fbba4f71725f29655ff9b9a,"A 55-year-old man with a history of hypertension, diabetes and atherosclerosis started experiencing intermittent claudication. An angiogram shows a right common iliac artery stenosis of 90% over a short segment. What is the treatment of choice?",a.	Aorto-femoral bypass,e.	Axillofemoral bypass,b.	Left-to-right femoro-femoral bypass,c.	Iliofemoral bypass,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.8,
  ""rationale"": ""For a short segment 90% stenosis of the right common iliac artery, endovascular intervention (angioplasty with stenting) would be the treatment of choice, not surgical bypass. None of the provided surgical options represent the optimal first-line treatment for this lesion.""
}",null,NO_VALID_OPTION,0.8,"For a short segment 90% stenosis of the right common iliac artery, endovascular intervention (angioplasty with stenting) would be the treatment of choice, not surgical bypass. None of the provided surgical options represent the optimal first-line treatment for this lesion."
428,72a3e64c91a70fea16f2fbf0381bbb60a0044a69683ebd07fad8b7ab7b63fa7b,A 45-year-old asthmatic patient attends the gynaecology clinic with heavy menstrual bleeding and an ultrasound scan suggests the presence of an endometrial polyp. The patient is booked for an outpatient hysteroscopy. What analgesia should be prescribed at least 1 hour before the procedure?,Buprenorphine,Diclofenac,Ibuprofen,Paracetamol,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""The patient is asthmatic, which contraindicates NSAIDs like diclofenac and ibuprofen due to risk of bronchospasm. Paracetamol is the safest analgesic option for pre-procedural pain management in asthmatic patients.""
}",D,,0.85,"The patient is asthmatic, which contraindicates NSAIDs like diclofenac and ibuprofen due to risk of bronchospasm. Paracetamol is the safest analgesic option for pre-procedural pain management in asthmatic patients."
429,e14221d287a73fa05343594e240eea37ff1a7d73ea0d3766cbb25ee4d518d4e8,"A 30-year-old woman comes to her GP for advice. She is a known epileptic and is currently on antiepileptic medication. She is planning to conceive in the next couple of months and would like to know the risks to her and the fetus if she gets pregnant. All of the following, are true except which one?",Miscarriage rate is increased.,The risk of aspiration during seizure and sudden unexpected death (SUDEP) may be increased,The risk of congenital malformations in the foetus is increased by 2-3-fold.,Seizure frequency can be increased by 10-30% during pregnancy,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""Seizure frequency typically remains unchanged in about 50-60% of pregnant women with epilepsy, while only about 15-30% experience increased seizures. The stated 10-30% increase in seizure frequency is misleadingly low for those who do experience worsening.""
}",D,,0.85,"Seizure frequency typically remains unchanged in about 50-60% of pregnant women with epilepsy, while only about 15-30% experience increased seizures. The stated 10-30% increase in seizure frequency is misleadingly low for those who do experience worsening."
430,d3d93cd8a5b74a2096859383b9d897b64b864738d51915bb1fe8f7b84edd21a9,"A 29-year old woman comes to the physician for evaluation of a mass in the left breast noticed 2 weeks ago. During this period the mass has not increased in size and has no pain. Three months ago she hit her left chest against a door and it was painful for a day. Menses occur at regular 28 day intervals and last for 5 days. Her last menstrual period was 3 weeks ago. Physical examination shows dense breasts and 2.5 cm well defined, rubbery, mobile mass that is non tender in the upper outer quadrant of the left breast. There is no axillary adenopathy. Which of the following is the most likely diagnosis?",Phyllodes tumour,Intraductal papilloma,Fibrocystic changes of the breast,Fibroadenoma,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""A 2.5 cm well-defined, rubbery, mobile, non-tender breast mass in a 29-year-old woman is classic for fibroadenoma. The characteristics of being well-circumscribed and mobile distinguish it from other options like phyllodes tumor or fibrocystic changes.""
}",D,,0.85,"A 2.5 cm well-defined, rubbery, mobile, non-tender breast mass in a 29-year-old woman is classic for fibroadenoma. The characteristics of being well-circumscribed and mobile distinguish it from other options like phyllodes tumor or fibrocystic changes."
431,698bca58b28373e609afb2f06454f07ac2b76a35630f1cd5ff6ecc21d939bbf5,"39)	While bathing her 2-year-old son, a mother feels a mass in his abdomen. A thorough medical evaluation of the child reveals aniridia, hypospadias, horseshoe kidney, and hemihypertrophy. Which of the following is the most likely diagnosis for this child?",Neuroblastoma,Wilms tumor,Hepatoblastoma,Rhabdomyosarcoma,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""The constellation of aniridia, hypospadias, horseshoe kidney, and hemihypertrophy with an abdominal mass in a 2-year-old strongly suggests WAGR syndrome (Wilms tumor, Aniridia, Genitourinary abnormalities, mental Retardation). This syndrome is associated with WT1 gene deletions and has a high risk for Wilms tumor development.""
}",B,,0.95,"The constellation of aniridia, hypospadias, horseshoe kidney, and hemihypertrophy with an abdominal mass in a 2-year-old strongly suggests WAGR syndrome (Wilms tumor, Aniridia, Genitourinary abnormalities, mental Retardation). This syndrome is associated with WT1 gene deletions and has a high risk for Wilms tumor development."
432,00040f95048bc0ec3b0a8b0c588e12292be76f5f0f7360af9a5031121dd92bd0,"A 46-year-old woman with a history of relapsing and remitting multiple sclerosis comes to the clinic for review. She has been stable for the past 6 months and is currently treated with oral fingolimod. Neurological examination reveals poor coordination, more marked on the left than the right, although there are no other significant signs. Which of the following correctly represents the mode of action of fingolimod?",B-cell cytotoxic,Increases the expression and concentration of anti-inflammatory agent,T-cell cytotoxic,Mimics myelin peptides,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""Fingolimod is a sphingosine-1-phosphate receptor modulator that prevents lymphocyte egress from lymph nodes, effectively sequestering them. None of the provided options accurately describe this mechanism of action.""
}",null,NO_VALID_OPTION,0.9,"Fingolimod is a sphingosine-1-phosphate receptor modulator that prevents lymphocyte egress from lymph nodes, effectively sequestering them. None of the provided options accurately describe this mechanism of action."
433,b3f952c5586f243636d1cc144fc7e2f2f992a7a23fef759004a24e325b4df9f3,A 22-yearold man is brought to the hospital after crashing his motorcycle into a telephone pole. He is unconscious and in profound shock. He has no open wounds or obvious fractures. The cause of his shock is MOST LIKELY caused by:,A transected lumbar spinal cord.,A subdural hematoma.,An epidural hematoma.,A basilar skull fracture,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.7,
  ""rationale"": ""Profound shock without obvious external bleeding suggests internal bleeding or neurogenic causes. Subdural hematoma can cause both unconsciousness and shock through increased intracranial pressure and potential brainstem compression affecting cardiovascular centers.""
}",B,,0.7,Profound shock without obvious external bleeding suggests internal bleeding or neurogenic causes. Subdural hematoma can cause both unconsciousness and shock through increased intracranial pressure and potential brainstem compression affecting cardiovascular centers.
434,c610b6babe6a5188cafedb1a0fcdaeabe9f482b3284f8fb8a75134b971268666,"Because of his involvement in a motor vehicle accident, a 23-year-old football player has a chest wall injury. The only abnormal findings on clinical and radiologic examination are a fracture of the left fifth to seventh ribs and a small hemothorax. What should treatment include?",Thoracotomy to treat a hemothorax in the left base,Insertion of a metal plate to fix the fracture,Insertion of an intercostal drain to avoid pneumothorax,Immediate surgical intervention to remove damaged ribs,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""A small hemothorax with rib fractures typically requires chest tube drainage to evacuate blood and monitor for ongoing bleeding. Conservative management with intercostal drain insertion is the standard approach for hemothorax, while thoracotomy is reserved for massive or persistent bleeding.""
}",C,,0.85,"A small hemothorax with rib fractures typically requires chest tube drainage to evacuate blood and monitor for ongoing bleeding. Conservative management with intercostal drain insertion is the standard approach for hemothorax, while thoracotomy is reserved for massive or persistent bleeding."
435,19f1598c5f2e6b31ddbb93153df6dd96e4f4f78f5f2ab4dd853760fade0f75fa,"A 54-year-old man with Schizophrenia who has been on Haloperidol for the past 25 years seems to be constantly chewing. He does not wear dentures. His tongue darts in and out of his mouth, and he occasionally smacks his lips. He also grimaces, frowns, and blinks excessively. Which of the following disorders is most likely in this patient?",Tourette’s syndrome,Akathisia,Huntington’s disease,Parkinson’s disease,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation describes classic tardive dyskinesia from long-term haloperidol use, characterized by involuntary oro-facial movements including chewing, tongue protrusion, lip smacking, and facial grimacing. None of the provided options include tardive dyskinesia, which is the most likely diagnosis.""
}",null,NO_VALID_OPTION,0.9,"The clinical presentation describes classic tardive dyskinesia from long-term haloperidol use, characterized by involuntary oro-facial movements including chewing, tongue protrusion, lip smacking, and facial grimacing. None of the provided options include tardive dyskinesia, which is the most likely diagnosis."
436,e154fcb1a0fb4435175ec9a906703c47ebad29483e4374c04b2e6b3cdea2df81,A 42-year-old woman on medications for pulmonary tuberculosis complains of numbness and tingling sensation in both hands and feet which developed recently. What could have been added to her medications to help prevent development of these new symptoms?,Thiamine,Cobalamin,Iron,Niacin,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.8,
  ""rationale"": ""The symptoms describe peripheral neuropathy likely caused by isoniazid in TB treatment. Pyridoxine (vitamin B6) is the standard prevention, but it's not listed among the options.""
}",null,NO_VALID_OPTION,0.8,"The symptoms describe peripheral neuropathy likely caused by isoniazid in TB treatment. Pyridoxine (vitamin B6) is the standard prevention, but it's not listed among the options."
437,e187066c57eea27a49fbdc170a95c813d7a124c3987df650e142262a2aede69b,"In healthy adults, pleural space contains about 5 to 10 m L of pleural fluid (0.1 mg/kg body weight). At least, what quantity of pleural fluid must be present to be detected by physical examination?",150 mL,350 mL,100 mL,1500ml,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""Physical examination can typically detect pleural effusion when at least 300-500 mL of fluid is present. Option B (350 mL) falls within this established clinical range for detection by percussion and auscultation.""
}",B,,0.85,Physical examination can typically detect pleural effusion when at least 300-500 mL of fluid is present. Option B (350 mL) falls within this established clinical range for detection by percussion and auscultation.
438,62c5d42a70d2c5ebd7e79676714f073125f4b324ba8f5f433b4a729e7360b03a,"A 30-year-old male is involved in a major motor vehicle crash. During the primary survey in the emergency department, he is intubated for airway protection. He has equal breath sounds. He hasreceived one liter of intravenous crystalloid fluid. 
On repeat assessment, he has a blood pressure of 80/50 mmHg and pulse of 120 bpm. What is the best next step in management?",A. Proceed immediately to theatre for laparotomy,B. Start inotropic support and titrate to MAP > 65 mm Hg.,"Immediately transfuse blood products, either whole blood or a 1:1:1 transfusion of red bloodcells, platelets, and plasma as soon as  available.",Continue ongoing crystalloid resuscitation while drawing blood samples to assess hemoglobinlevel and determine the need for blood transfusion.,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""Patient shows signs of hemorrhagic shock (hypotension, tachycardia) after major trauma despite initial crystalloid. Early blood product transfusion is indicated for suspected major hemorrhage rather than continuing crystalloid or waiting for lab results.""
}",C,,0.85,"Patient shows signs of hemorrhagic shock (hypotension, tachycardia) after major trauma despite initial crystalloid. Early blood product transfusion is indicated for suspected major hemorrhage rather than continuing crystalloid or waiting for lab results."
439,d672b5b954c5ec2b73ece9cf01af87bed6fa7d8b329603264d66c7bf5e8e9e03,You are asked to see a 21-year-old woman for preconceptual care. She was diagnosed with generalised tonic-clonic epilepsy four years ago. This is poorly controlled. She is currently on sodium valproate and levetiracetam. What is the next step in her management?,. Arrange an EEG,Commence folic acid 5 mg,Arrange MRI,Commence aspirin 75 mg,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""In preconceptual care for women with epilepsy, high-dose folic acid (5mg) is essential to reduce neural tube defect risk, especially with valproate use. This takes priority over diagnostic tests in the preconceptual setting.""
}",B,,0.9,"In preconceptual care for women with epilepsy, high-dose folic acid (5mg) is essential to reduce neural tube defect risk, especially with valproate use. This takes priority over diagnostic tests in the preconceptual setting."
440,19aefb9cb58d4088608b25b80073ddc78b685b698b56fd19b7f1a1821924849c,A 9-month old presents with axillary temperature of 40.8ºC with demonstrable asexual forms of Plasmodium falciparum on blood film. Which of the complications is least likely to be present in the child?,Acute renal insufficiency,Haemoglobinuria,Hypoglycaemia,Severe anaemia,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""In pediatric severe malaria, acute renal insufficiency is relatively uncommon compared to adults. Children more commonly present with severe anemia, hypoglycemia, and hemoglobinuria as complications of P. falciparum infection.""
}",A,,0.85,"In pediatric severe malaria, acute renal insufficiency is relatively uncommon compared to adults. Children more commonly present with severe anemia, hypoglycemia, and hemoglobinuria as complications of P. falciparum infection."
441,2d32ec51121d764d5684c0023f0bd8a6ffb06068ec1cc74f346fc457598b528b,"A newborn baby delivered at term appears uniformly blue, has a heart rate of 30/minute, no grimace, a partial flexion of the limbs and irregular respiration at the fifth minute of life. The most important immediate resuscitative measure at that moment is:",Set up Normal Saline infusion,Administer intra-cardiac hydrocortisone injection,Start bag and mask ventilation,Wrap in a warm towel,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""This newborn has severe bradycardia (HR 30) and cyanosis with poor respiratory effort, indicating severe asphyxia. Immediate positive pressure ventilation is the priority to establish adequate oxygenation and ventilation.""
}",C,,0.95,"This newborn has severe bradycardia (HR 30) and cyanosis with poor respiratory effort, indicating severe asphyxia. Immediate positive pressure ventilation is the priority to establish adequate oxygenation and ventilation."
442,e8191f922b3486199094d4ab367cf77b67465220b4470683662823f38c7cc5a2,A 20 year old unbooked primigravida was referred from a traditional birth attendants home having been in labour for 20 hours. A diagnosis of Obstructed labour was made at the centre she was referred to. The pathological retraction ring which is one of the features of obstructed labour is caused by:,Thinning of the lower uterine segment,Thinning of the upper uterine segment,Thickening of the lower uterine segment.,Thickening of the mid-uterine segment,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""The pathological retraction ring (Bandl's ring) forms due to excessive thinning and stretching of the lower uterine segment during obstructed labor. This creates a visible constriction between the thick upper segment and the dangerously thin lower segment.""
}",A,,0.9,The pathological retraction ring (Bandl's ring) forms due to excessive thinning and stretching of the lower uterine segment during obstructed labor. This creates a visible constriction between the thick upper segment and the dangerously thin lower segment.
443,621ac4b70a61a258f3e5e746db5ad0fffb5e2f50b3d8f5bda8dce071ac99f212,"You are performing an elective caesarean on a 28-year-old primigravida with a history of previous myomectomy breeching the uterine cavity. She has been appropriately consented and is keen to have more children. After delivery of the baby and intravenous administration of Oxytocin, you attempt to deliver the placenta but it is firmly adherent. The uterus is well contracted and is not bleeding significantly. What is the most appropriate management in this scenario?",Administer terbutalline,Manual removal of placenta,Closure of the uterus and hysterectomy,Uterine artery embolization,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""Manual removal of placenta is the standard first-line intervention for retained placenta when it cannot be delivered with controlled cord traction. Given the patient's desire for future fertility and lack of significant bleeding, this is appropriate before considering more invasive options.""
}",B,,0.85,"Manual removal of placenta is the standard first-line intervention for retained placenta when it cannot be delivered with controlled cord traction. Given the patient's desire for future fertility and lack of significant bleeding, this is appropriate before considering more invasive options."
444,4f6c57930ee287b8fd55546500425d3c10660df346d08aca1202c3c01e372f64,"An 80-year-old develops steady, progressive memory and cognitive deficit over 2 years. He has normal blood pressure and no focal neurologic findings, and workup for “treatable” causes of dementia is negative. What is the likely diagnosis?",Senile dementia of the Alzheimer’s type,Multi-infarct dementia,Vitamin B12 deficiency,Dementia with Lewy bodies,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""Progressive memory and cognitive decline over 2 years in an elderly patient with negative workup for treatable causes and no focal neurologic findings is most consistent with Alzheimer's disease. Multi-infarct dementia typically has stepwise progression and focal findings, while B12 deficiency would be detected in the workup for treatable causes.""
}",A,,0.85,"Progressive memory and cognitive decline over 2 years in an elderly patient with negative workup for treatable causes and no focal neurologic findings is most consistent with Alzheimer's disease. Multi-infarct dementia typically has stepwise progression and focal findings, while B12 deficiency would be detected in the workup for treatable causes."
445,532df0073f8a00277538a03cf9d53439c236d717782edf98afa854b1c26e1276,"A 32-year-old female is seen at the hospital a 6-month history of worsening lethargy and weight gain over the past six months. She has no known medical conditions and works as a librarian. There is no anterior neck swelling. Her blood pressure is 110/80 mmHg, and her pulse is 67 bpm and regular. Her body mass index is 32 kg/m2. Thyroid function tests showed a normal TSH of 1.5 m IU/L but low free T 4 of 7.8 pmol/L . Which of the following is most likely for this patient.",Subacute thyroiditis,Non toxic goiter,Hashimoto’s thyroiditis,Graves’ disease,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.8,
  ""rationale"": ""Normal TSH with low free T4 suggests central hypothyroidism (pituitary/hypothalamic dysfunction), but none of the given options represent this condition. All listed options are primary thyroid disorders.""
}",null,NO_VALID_OPTION,0.8,"Normal TSH with low free T4 suggests central hypothyroidism (pituitary/hypothalamic dysfunction), but none of the given options represent this condition. All listed options are primary thyroid disorders."
446,97f63736edbab9b8ea918a216a1a7d4ff8d7209891ef19a4963c5aa18d90e850,A 72-year-old woman is found unconscious at home by her daughter. In the emergency room the patient does not respond to verbal or noxious stimuli. Which of the following is the most likely cause of her condition?,Hypoglycemia,Left posterior cerebral artery occlusion,Lacunar infarct in the right internal capsule,Middle cerebral artery occlusion,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.2,
  ""rationale"": ""Unconsciousness with no response to stimuli requires additional clinical data including vital signs, glucose level, neurological examination, and imaging to differentiate between metabolic causes like hypoglycemia versus large vessel strokes that could cause coma.""
}",null,INSUFFICIENT_INFO,0.2,"Unconsciousness with no response to stimuli requires additional clinical data including vital signs, glucose level, neurological examination, and imaging to differentiate between metabolic causes like hypoglycemia versus large vessel strokes that could cause coma."
447,9f046e0a7b343f302cb5682d5af64888cbe959fda70d0a501f4aed64fbc707d7,"A 27-year-old man presents to the hospital after falling from a tractor. There isa 12-cm wound over his thigh, and he has extensive soft tissue damage. The proximal femur is protruding from the wound. It appears that adequate soft tissue remains to allow for coverage of the wound. This is best classified as which type of open fracture",Gustillo Type I,Gustilo Type II,Gustilo Type IIIb,Gustilo Type IIIc,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""A 12-cm wound with extensive soft tissue damage and protruding bone meets criteria for Gustilo Type IIIb. The adequate soft tissue coverage distinguishes this from Type IIIc, which requires flap coverage.""
}",C,,0.9,"A 12-cm wound with extensive soft tissue damage and protruding bone meets criteria for Gustilo Type IIIb. The adequate soft tissue coverage distinguishes this from Type IIIc, which requires flap coverage."
448,87a084f79c2b4e16d35da2d3a3a4a15a761d87f87d4bc372dfd62329beb56abd,"A 15 year old boy with fever, altered sensorium and a purpuric rash for two days. He has extensive palpable purpura over the legs. Which of the following would be the most appropriate initial choice of antibiotic?",Vancomycin,Ciprofloxacin,Chloramphenicol,Gentamicin,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""This presentation suggests bacterial meningitis with purpuric rash, likely meningococcal disease. Vancomycin provides broad gram-positive coverage and is recommended as empirical therapy for bacterial meningitis in adolescents, typically combined with a third-generation cephalosporin.""
}",A,,0.85,"This presentation suggests bacterial meningitis with purpuric rash, likely meningococcal disease. Vancomycin provides broad gram-positive coverage and is recommended as empirical therapy for bacterial meningitis in adolescents, typically combined with a third-generation cephalosporin."
449,d04ecb76234ce316f9b280645b9df3d2c2953605c870813f30f297aba8644447,"A 17-year-old, pregnant woman was brought to maternity ward, because was found to have generalized convulsion at the central market. O/E: (positive finding) unconscious, pale +, BP 156/100 mmHg, hyperreflexia, urine dipstick for protein +; F/L 35 cm. V/E Cervix effaced, dilated 4 cm, station –1. How do you manage this patient?","General measure, prophylactic antibiotic and immediate C/section.","General measures, antihypertensive, MgSO4, resuscitation of the patient, foetal assessment and emergency c/section.","General measures, antihypertensive, anticonvulsant and augmentation.","General measures, BP control, fit control, mother stabilization and conservative management.","{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""This is eclampsia (seizures + hypertension + proteinuria in pregnancy) requiring immediate stabilization with MgSO4, BP control, maternal resuscitation, fetal assessment, and emergency delivery. Conservative management is contraindicated once eclamptic seizures occur.""
}",B,,0.9,"This is eclampsia (seizures + hypertension + proteinuria in pregnancy) requiring immediate stabilization with MgSO4, BP control, maternal resuscitation, fetal assessment, and emergency delivery. Conservative management is contraindicated once eclamptic seizures occur."
450,235a73091f5061b03d5c51be80958ebdcc49040ac922b2a5878f21cb049fc922,A 30-year-old woman with bipolar disorder on lithium therapy presents with polyuria and polydipsia. Random blood sugar checked was 6.8 mmol/L . Which of the following is the most likely diagnosis?,Membranous glomerulonephritis,Chronic interstitial nephritis,Diabetes mellitus,Psychogenic polydipsia,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""Lithium commonly causes nephrogenic diabetes insipidus through chronic interstitial nephritis, leading to polyuria and polydipsia. The normal blood glucose (6.8 mmol/L) rules out diabetes mellitus.""
}",B,,0.85,"Lithium commonly causes nephrogenic diabetes insipidus through chronic interstitial nephritis, leading to polyuria and polydipsia. The normal blood glucose (6.8 mmol/L) rules out diabetes mellitus."
451,c892b3216db64b2699cd88c69d9c11c7c3bd723033e39638858173b3d4302830,"A 70-year-old male complains of the sudden onset of syncope. It occurs without warning and with no sweating, dizziness, or lightheadedness. He believes episodes tend to occur when he turns his head too quickly or sometimes when he is shaving. The best way to make a definitive diagnosis in this patient is which of the following?",ECG,Carotid massage with ECG monitoring,Holter monitor,Electrophysiologic studies to evaluate the AV node,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""The history of syncope triggered by head turning and shaving strongly suggests carotid sinus hypersensitivity. Carotid massage with ECG monitoring is the definitive diagnostic test for this condition.""
}",B,,0.85,The history of syncope triggered by head turning and shaving strongly suggests carotid sinus hypersensitivity. Carotid massage with ECG monitoring is the definitive diagnostic test for this condition.
452,5b24c52525c734b25bc970b38c372f180dd9709dfde87cee9968d1bfb123f149,"A 20 years old para 0+0 at 38 weeks gestation with a B. P 160/110 multg, severe headache and one episode of convulsion one hour ago. Obsteric examination revealed a term fundal height, cephalic presentation and fetal heart rate of 144/min. The cervix is closed 2 cm long, posterior and not effaced. What would be your next plan of action?",Start magnesium sulphate intravenous hydralazine and prepare for emergency caesarean section delivery,Start magnesium sulphate then control blood pressure with I.V hydrallazine and insert postraglandin pessary.,"Start intravenous valium, hydrallazine drip and prepare for emergency caesarean section delivery.",Start intravenous labetalel drip and prepare for emergency ceasarean section delivery,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""This patient has eclampsia (seizure in setting of preeclampsia) at term with unfavorable cervix. Magnesium sulfate is first-line for seizure prophylaxis, IV hydralazine for severe hypertension, and emergency cesarean section is indicated given eclampsia with unfavorable cervix at term.""
}",A,,0.9,"This patient has eclampsia (seizure in setting of preeclampsia) at term with unfavorable cervix. Magnesium sulfate is first-line for seizure prophylaxis, IV hydralazine for severe hypertension, and emergency cesarean section is indicated given eclampsia with unfavorable cervix at term."
453,32aaea7d0efe808924712a9f92fa4d1555487a169bf75cb193b3db27b262edb0,"A 50-year-old woman is seen in clinic because of weight loss, restlessness, and palpitations. She also has noted leg swelling and excessive hair loss. Her past medical history is unremarkable. She takes no medications. She is afebrile. On exam, she is tachycardic and has a fine tremor. She has mild exophthalmos. Her thyroid is smooth and uniformly enlarged. TSH levels are low and T 3 and T 4 levels are elevated. What is the next best step in management?",Radioactive iodine,Early operation,Propranolol,Antithyroid medication,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""This patient presents with classic Graves' disease (hyperthyroidism with exophthalmos and diffuse goiter). Antithyroid medications (methimazole or propylthiouracil) are the appropriate first-line treatment to control hyperthyroidism before considering definitive therapy.""
}",D,,0.85,This patient presents with classic Graves' disease (hyperthyroidism with exophthalmos and diffuse goiter). Antithyroid medications (methimazole or propylthiouracil) are the appropriate first-line treatment to control hyperthyroidism before considering definitive therapy.
454,29b65b4ec244c97919266efc84a2b44c3dba7fb84282603942721914a77027b4,"2)	A 4-year-old girl is brought to the emergency department by her aunt because the child
has suddenly become clumsy, and her speech has become slurred over the last hour. On
physical examination, the girl is afebrile and dysarthric. She has prominent vertical and
horizontal nystagmus, along with truncal and appendicular ataxia. Deep tendon reflexes are
normal, as are results of the remainder of the physical examination.
Of the following, the MOST likely diagnosis is",meningoencephalitis,brain tumor,cerebellar hemorrhage,Guillain-Barré syndrome,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""The acute onset of cerebellar signs (ataxia, dysarthria, nystagmus) in a previously healthy 4-year-old with normal reflexes and no fever strongly suggests cerebellar hemorrhage. The sudden presentation over one hour is most consistent with a vascular event rather than infectious or neoplastic processes.""
}",C,,0.85,"The acute onset of cerebellar signs (ataxia, dysarthria, nystagmus) in a previously healthy 4-year-old with normal reflexes and no fever strongly suggests cerebellar hemorrhage. The sudden presentation over one hour is most consistent with a vascular event rather than infectious or neoplastic processes."
