question_id,category,question_type,correct_choice,stem,option_A,option_B,option_C,option_D,row_index,judge_raw,judge_label,judge_plausible_options,judge_reason,judge_parse_ok,judge_error,judge_reused
07d9f1a7add4c0fa2b6e402f32338b8cac92952e49ec5cfe3634f641a4e1dd76,Endocrinology,NOTA,NOTA,A 19-year-old woman presents to the clinic with primary amenorrhoea. She otherwise has no other complains and is well. Her blood pressure is 115/70 mmHg. She is 1.85 m in height and has normal breast development but has virtually no pubic or axillary hair. Karyotype tested is 46 XY. What is the most likely diagnosis?,Kallmann syndrome,Premature ovarian failure,Klinefelter syndrome,Turner syndrome,393,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""Findings (46 XY, normal breasts, scant pubic/axillary hair) indicate complete androgen insensitivity syndrome, which is not listed among A–D; therefore the NOTA option is correct.""
}",TRUE_NOTA,,"Findings (46 XY, normal breasts, scant pubic/axillary hair) indicate complete androgen insensitivity syndrome, which is not listed among A–D; therefore the NOTA option is correct.",TRUE,,FALSE
b7cb4c911cdb1839fa05ce2d2cbe00cf72f4f4a5a0d2470e8c19243481862f7c,General_Surgery,NOTA,NOTA,"31. A 19-year-old teenager had an emergency laparotomy with an appendicectomy on account of typhoid ileal perforation. Today is POD 2 and the NG tube drained about 1 L of bilious aspirate. His urine output was however adequate, and he does not appear to be dehydrated. What is the fluid requirement of this patient",2L of NS; 1L of 5% Dextrose and 1L of 10% Dextrose,"1L of ORS, 1L of 5% Dextrose and 3L of Badoe’s solution",e.1L of Gastrointestinal replacement fluid and 3L of 5% Dextrose,"d.1L of RL, 1L of NS, 1L of 10% Dextrose",394,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""Best management is 3 L maintenance with isotonic saline/RL plus some dextrose, and an additional 1 L of gastrointestinal replacement fluid for the NG loss; no option provides this appropriate combination.""
}",TRUE_NOTA,,"Best management is 3 L maintenance with isotonic saline/RL plus some dextrose, and an additional 1 L of gastrointestinal replacement fluid for the NG loss; no option provides this appropriate combination.",TRUE,,FALSE
c008d598d30043b33ff136ee7446314c03d503a2c346d31090d762d511b3760b,Infectious_Disease,NOTA,NOTA,A 42 year old engineer developed redness of the glans and radial fissuring of the prepuce 2 weeks ago. A potassium hydroxide preparation of scrapings from the glans showed pseudohyphae and buds. Which one of the following Systemic Illnesses should he be screened for?,Pulmonary Tuberculosis,Syphilis,Chronic Renal Failure,Systemic Candidiasis,395,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""Candidal balanoposthitis should prompt screening for diabetes mellitus, which is not listed; none of the provided options are appropriate.""
}",TRUE_NOTA,,"Candidal balanoposthitis should prompt screening for diabetes mellitus, which is not listed; none of the provided options are appropriate.",TRUE,,FALSE
85b56212d097accf343e9054ef1c9ef276bae9e9d3ae8a1a89b86b137def5ab2,Cardiology,NOTA,NOTA,"A 45-year-old woman has pain in her fingers on exposure to cold, arthralgias, and difficulty swallowing solid food. Of the following tests, which, if positive, would be most supportive of a definitive diagnosis?",Rheumatoid factor,ECG,BUN and creatinine,Reproduction of symptoms and findings by immersion of hands in cold water,396,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""D""],
  ""reason"": ""Cold-water immersion reproducing symptoms is the diagnostic provocation for Raynaud phenomenon; the other tests are non-specific or irrelevant, so a non-NOTA option is correct.""
}",FALSE_NOTA,D,"Cold-water immersion reproducing symptoms is the diagnostic provocation for Raynaud phenomenon; the other tests are non-specific or irrelevant, so a non-NOTA option is correct.",TRUE,,FALSE
3b177cbcb8cb49d582b2ced3f3eddd859e69d77dacf93312d91967e24c89825f,Obstetrics_and_Gynecology,INTACT,B,A 22-year old primigravida at 14 weeks gestation presents to the antenatal clinic with a recent exposure to her 3 year old nephew who had a rubella viral infection. In which time period does maternal infection with this virus carry the greatest risk for congenital rubella syndrome in the fetus?,Preconception,First trimester,Second trimester,Third trimester,397,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""B""],
  ""reason"": ""Greatest CRS risk is with maternal infection in the first trimester, so B is correct and NOTA is not.""
}",FALSE_NOTA,B,"Greatest CRS risk is with maternal infection in the first trimester, so B is correct and NOTA is not.",TRUE,,FALSE
2aebd36de3836d9a7fb817bd098e05c03f195100a1d929c26076b312d62b8bb6,Obstetrics_and_Gynecology,INTACT,B,A 32-year-old is due to undergo a laparoscopic operation for investigation and management of an ovarian cyst detected on scan. What is the expected serious complication rate following a laparoscopy?,0.388888889,0.736111111,1.777777778,3.513888889,398,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""A""],
  ""reason"": ""Serious complication rate after gynecologic laparoscopy is about 0.4% (≈1 in 250 or 3–4 per 1000), which matches option A; the other options are too high.""
}",FALSE_NOTA,A,"Serious complication rate after gynecologic laparoscopy is about 0.4% (≈1 in 250 or 3–4 per 1000), which matches option A; the other options are too high.",TRUE,,FALSE
944b2ffc0615f89dbcd2d5eabab8f7a33ff687019b5c04709187986a233bf5c6,Pediatrics,INTACT,C,A 7-day old infant presents with inability to move the left upper limb. Examination shows the limb is adducted at the shoulder with pronation at the elbow and flexion at the wrist joint. The likely diagnosis is:,Klumpke’s palsy,Phrenic nerve injury,Erb’s palsy,Fracture of clavicle.,399,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""C""],
  ""reason"": ""The described “waiter’s tip” posture (adducted shoulder, forearm pronation, wrist flexion) is classic for Erb’s palsy, which is option C.""
}",FALSE_NOTA,C,"The described “waiter’s tip” posture (adducted shoulder, forearm pronation, wrist flexion) is classic for Erb’s palsy, which is option C.",TRUE,,FALSE
1f3e689b993448370e73019b7431d450a1ee06f98e00b778fa3203f9bb60b134,Obstetrics_and_Gynecology,NOTA,NOTA,"Choose from below the single best contraceptive method for a forty five-year-old woman with a BMI of 40, smoker with multiple fibroids, who is in a stable relationship, whose family is complete and who has had a peritonitis secondary to appendicitis in the past.",Laparoscopic clip sterilization.,Progesterone-only pill.,Mirena.,Combined oral contraceptive pill.,400,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""C""],
  ""reason"": ""Mirena (LNG-IUS) is the best option for a 45-year-old obese smoker with fibroids and a completed family, providing highly effective contraception without estrogen or surgery; prior appendicitis peritonitis is not a contraindication.""
}",FALSE_NOTA,C,"Mirena (LNG-IUS) is the best option for a 45-year-old obese smoker with fibroids and a completed family, providing highly effective contraception without estrogen or surgery; prior appendicitis peritonitis is not a contraindication.",TRUE,,FALSE
99393deeffac554242e57929cb4d54ebb7665019d3f97bc0574859943c62162b,Obstetrics_and_Gynecology,NOTA,NOTA,"A 38-year-old G 4 P 2+1 1 alive, diagnosed diabetic four years ago came for booking at 26 weeks of gestation. She has not been compliant with medications and clinic attendance. The fetal anomaly most strongly associated with overt diabetes is:",Neural tube defects,Limb defects,Congenital heart defects,Renal agenesis,401,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""C""],
  ""reason"": ""Congenital heart defects are the most common anomalies associated with overt (pregestational) diabetes; neural tube defects are increased but less frequent.""
}",FALSE_NOTA,C,Congenital heart defects are the most common anomalies associated with overt (pregestational) diabetes; neural tube defects are increased but less frequent.,TRUE,,FALSE
fcba2aa61a44becfabac7fd1bd96c4bda1fe8aa1f57826d3abc7d87ad73d2deb,Cardiology,INTACT,D,A 66-year-old man being managed for heart failure is found unresponsive on the medical ward after suffering a cardiac arrest. The ward defibrillator shows ventricular tachycardia and one direct current shock is delivered but there is no sinus rhythm. What is the next appropriate action?,Give another direct current shock,Give adrenaline 1 mg,Give atropine,Resume cardiopulmonary resuscitation for two minutes,402,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""D""],
  ""reason"": ""For shockable cardiac arrest, after a single defibrillation, the next step is immediate CPR for two minutes; repeat shocks and adrenaline come later, and atropine is not indicated.""
}",FALSE_NOTA,D,"For shockable cardiac arrest, after a single defibrillation, the next step is immediate CPR for two minutes; repeat shocks and adrenaline come later, and atropine is not indicated.",TRUE,,FALSE
929745ad3016590450915c669fa8015f4605e04d4ddc25148c2dcf22d1719d4a,Cardiology,NOTA,NOTA,"You are seeing in your office a patient with the chief complaint of relatively sudden onset of shortness of breath and weakness, but no chest pain. ECG shows nonspecific ST-T changes. You should be particularly attuned to the possibility of painless, or silent, myocardial infarction in which of the following patients?
",MI patient with PVCs,Unstable angina patient on multiple medications,Premenopausal female,Inferior MI patient,403,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""Silent MI is classically associated with diabetes mellitus and the elderly; none of the listed options identifies these groups, so none is acceptable as the key.""
}",TRUE_NOTA,,"Silent MI is classically associated with diabetes mellitus and the elderly; none of the listed options identifies these groups, so none is acceptable as the key.",TRUE,,FALSE
5779caf944a47670770a725733148ad61823049e6b8a591c48e31c9c55de0eba,Pediatrics,NOTA,NOTA,"A 9-year-old boy presents with fever, vomiting, upper abdominal pain and passage of dark urine of three days duration. He had taken a hypodermic injection for a foot injury in the preceding month. Physical examination reveals moderate pallor, heart rate of 80/minute, and 6 cm tender hepatomegaly. The most likely diagnosis in the patient is:",Severe malaria,Congestive cardiac failure,Peptic Ulcer Disease,Septicaemia,404,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""Best answer is acute viral hepatitis (likely HBV) given dark urine, tender hepatomegaly, and recent injection; none of the listed options matches this diagnosis, and severe malaria/septicaemia are less consistent.""
}",TRUE_NOTA,,"Best answer is acute viral hepatitis (likely HBV) given dark urine, tender hepatomegaly, and recent injection; none of the listed options matches this diagnosis, and severe malaria/septicaemia are less consistent.",TRUE,,FALSE
76bab51086f7679356c5799c5e4a83e34a914b1e62bcbcf0428d525c837a33ac,Obstetrics_and_Gynecology,INTACT,B,"Which of the following is/are true about serial ultrasound scanning in twin and triplet pregnancy?
I)	In screening for TTTS in monochorionic twins, it is recommended that scans are carried out
more often if membrane folding or liquor discordance occurs
II)	 In screening for fetal growth problems, scans should be carried out every 2 weeks from 20 weeks gestation.
III)	 No evidence supports screening for fetal growth problems using umbilical artery Doppler blood flow routinely.",I. II and III,. I and III,. II and III,. II only,405,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""B""],
  ""reason"": ""I and III are true per guidelines (increase scan frequency with early TTTS signs; no routine UA Doppler for growth screening), while II is not universally correct (e.g., DC twins are typically scanned 4‑weekly for growth from 20 weeks).""
}",FALSE_NOTA,B,"I and III are true per guidelines (increase scan frequency with early TTTS signs; no routine UA Doppler for growth screening), while II is not universally correct (e.g., DC twins are typically scanned 4‑weekly for growth from 20 weeks).",TRUE,,FALSE
e6cd5a68bb72935fb28146f1d4ea7b89771af98b2bbd9cc962ed07e97d483d6e,Nephrology,NOTA,NOTA,A 16-year-old male presents with vomiting and haematuria. He had been given antibiotics for pharyngitis three weeks earlier. Blood pressure is 150/98 mmHg. Urine dipstick done showed blood 3+ and protein 1+. Elevated creatinine and urea levels are seen on renal function test. What is the most likely diagnosis?,IgA nephropathy,Acute interstitial nephritis,ANCA associated glomerulonephritis,Anti-glomerular basement membrane disease,406,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""Findings and 3-week post-pharyngitis timing strongly indicate acute post-streptococcal glomerulonephritis, which is not listed; IgA nephropathy’s synpharyngitic timing and other options do not fit.""
}",TRUE_NOTA,,"Findings and 3-week post-pharyngitis timing strongly indicate acute post-streptococcal glomerulonephritis, which is not listed; IgA nephropathy’s synpharyngitic timing and other options do not fit.",TRUE,,FALSE
55ddc09171762208e7c0707287d66dfe627a742aaf53c1d1c84a6b5f4fa091eb,Obstetrics_and_Gynecology,NOTA,NOTA,Madam LP is seen at the antenatal at 32 weeks with a BP of 150/80 mmHg and complains of 2 hour history of blurred vision. Protein on urine dipstick was trace. Her BP on previous visits have been normal. What is your diagnosis?,"B.	White coat hypertension","A.	Gestational hypertension","C.	Chronic hypertension with superimposed preeclampsia","E.	Eclampsia",407,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""The best diagnosis is preeclampsia (new-onset hypertension with visual symptoms), which is not listed. Gestational hypertension omits the severe feature, and the other options are clearly incorrect.""
}",TRUE_NOTA,,"The best diagnosis is preeclampsia (new-onset hypertension with visual symptoms), which is not listed. Gestational hypertension omits the severe feature, and the other options are clearly incorrect.",TRUE,,FALSE
b06f868d16518192be03bc5f4d7fbf996c608a3370c0b649330887c202da8e60,Pulmonary_Medicine,NOTA,NOTA,"A 31-year-old woman presents to the Emergency Department complaining of
left-sided pleuritic chest pain that is worse on inspiration. She has no cough and no history of fever. Her blood pressure is 80/55 mmHg. CT pulmonary angiogram showed filling defects consistent with pulmonary embolism. What is the appropriate management.",Warfarin,Heparin,Rivaroxaban,Aspirin,408,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""Hypotension indicates massive PE requiring systemic thrombolysis, which is not listed; heparin alone is incomplete and not the best definitive management.""
}",TRUE_NOTA,,"Hypotension indicates massive PE requiring systemic thrombolysis, which is not listed; heparin alone is incomplete and not the best definitive management.",TRUE,,FALSE
fa6c816e5b10600cbac6ecb19368934b582f10aae893563f55ae8a8228e726db,Pulmonary_Medicine,INTACT,A,"Painful swelling of one or more costochondral articulations, usually 2 nd or 3 rd costochondral joint presenting as anterior chest pain radiating to arms or shoulders, aggravated by sneezing, coughing, deep inspirations or twisting motions of chest is known as?",Tietze syndrome,Lady Windermere syndrome,Miller Fisher syndrome,Ortner’s syndrome,409,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""A""],
  ""reason"": ""The description matches Tietze syndrome—painful swelling of the 2nd or 3rd costochondral junction with chest pain aggravated by movement—so option A is correct and NOTA is not.""
}",FALSE_NOTA,A,The description matches Tietze syndrome—painful swelling of the 2nd or 3rd costochondral junction with chest pain aggravated by movement—so option A is correct and NOTA is not.,TRUE,,FALSE
6da47a11952834c6aeea779391d6ddd54fb9732b5b3a7a80d01e2662586705a4,Psychiatry,INTACT,D,"Ama is undergoing psychotherapy. She tends to be arrogant and this affects her interpersonal relationships. Her therapist explains that this is likely because she has developed a superiority complex to escape her inferiority complex. Her therapist is applying principles from……………





",Sigmund Freud,Carl Jung,Karen Horney,Alfred Adler,410,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""D""],
  ""reason"": ""Inferiority and compensatory superiority complexes are core to Alfred Adler's individual psychology, so option D is correct and NOTA is not.""
}",FALSE_NOTA,D,"Inferiority and compensatory superiority complexes are core to Alfred Adler's individual psychology, so option D is correct and NOTA is not.",TRUE,,FALSE
fe4f937e2f7f126b1d783b53e08bd18c82245b3a4aa783472202b9dbaaf37ef8,Nephrology,INTACT,D,"A 40-year-old man is referred to the clinic with refractory hypertension and a slow deterioration in his creatinine. On further questioning it transpires that his brother now
requires renal replacement therapy. He has an ultrasound scan of the abdomen which is highly suggestive of polycystic kidney disease (ADPKD).
Which of the following proteins is associated with the development of the condition?",Type-1 collagen,Elastin,Matrix metalloproteinase,Polycystin,411,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""D""],
  ""reason"": ""ADPKD is caused by mutations in PKD1/PKD2 encoding polycystin-1/2, making 'Polycystin' correct; hence NOTA is not correct.""
}",FALSE_NOTA,D,"ADPKD is caused by mutations in PKD1/PKD2 encoding polycystin-1/2, making 'Polycystin' correct; hence NOTA is not correct.",TRUE,,FALSE
62769d97043abe3f8887650fe58a22d9df62dfd0bd80193f93515b68e772ea94,General_Surgery,NOTA,NOTA,"A 46-year-old man comes to your office 6 months after an open inguinal hernia repair complaining of pain, which has never resolved after his surgery. On further questioning, he complains of radicular pain into the testicle, which worsens with sitting for longer than 10 minutes. On exam, he is hyperesthetic overlying his scar and has numbness over the ipsilateral scrotum and medial thigh. All else is normal. Injury to which nerve is the most likely cause for his pain?",Hypogastric nerve,Lateral femoral cutaneous nerve,Vagus nerve,Femoral nerve,412,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""Symptoms localize to ilioinguinal nerve injury (scrotum and medial thigh), which is not listed. None of the provided options correctly matches the expected nerve.""
}",TRUE_NOTA,,"Symptoms localize to ilioinguinal nerve injury (scrotum and medial thigh), which is not listed. None of the provided options correctly matches the expected nerve.",TRUE,,FALSE
73491512c7bad02a8d5fcb61a6c215a0a2d982a78fef920cc884fced04aa90aa,Psychiatry,INTACT,D,A 45-year-old man with chronic psychotic disorder is interviewed after being admitted to a psychiatric unit. He mimics the examiner's body posture during the interview. Which of the following characterizes the patient’s symptoms?,Folie a deux,Concrete thinking,Echolalia,Echopraxia,413,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""D""],
  ""reason"": ""Imitation of the examiner’s body posture is echopraxia, which is option D, so NOTA is not correct.""
}",FALSE_NOTA,D,"Imitation of the examiner’s body posture is echopraxia, which is option D, so NOTA is not correct.",TRUE,,FALSE
b2cf9e0444dd1454ce72e592bdbfe2445206d6d33b940945e433b2fd56d772bb,Cardiology,NOTA,NOTA,"Yesterday you admitted a 55-year-old white male to the hospital for an episode of chest pain, and you are seeking to rule out MI plus assess for any underlying coronary artery disease. The patient tends to be anxious about his health. On admission, his lungs were clear, but his heart revealed a grade 1/6 early systolic murmur at the upper left sternal border without radiation. Blood pressure readings have consistently been in the 140/90 to 150/100 range. Serial cardiac enzymes are normal, and resting ECGs have shown no change from the initial finding of left ventricular hypertrophy with secondary ST-T changes (“LVH with strain”). The thought of performing a routine Bruce protocol treadmill exercise test (stress test) comes to mind, but is rejected, primarily due to which of the following?",The increased risk associated with these high blood pressure readings,Concern that this represents the onset of unstable angina with unacceptable risk of MI with stress testing,"Concern about the heart murmur, a relative contraindication to stress testing","Anticipated difficulty with the patient’s anxiety (i., he might falsely claim chest pain during the test)",414,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""The primary reason to avoid a routine treadmill ECG is baseline LVH with secondary ST‑T changes, which make ischemia detection on exercise ECG uninterpretable; none of A–D states this. The BP, mild murmur, and anxiety are not valid primary contraindications here, and unstable angina is not supported by the data.""
}",TRUE_NOTA,,"The primary reason to avoid a routine treadmill ECG is baseline LVH with secondary ST‑T changes, which make ischemia detection on exercise ECG uninterpretable; none of A–D states this. The BP, mild murmur, and anxiety are not valid primary contraindications here, and unstable angina is not supported by the data.",TRUE,,FALSE
7ff85ca979c795ceca349606c82d3d23902531a82d898b5f5f39a84022f330df,Obstetrics_and_Gynecology,INTACT,C,"With respect to the management of gestational hypertension in a G 2 para 1 woman with a blood of 145/96 mmHg and no proteinuria at 35 weeks' gestation, which one of the following is the correct next step of management?",Admission to hospital,Weekly BP monitoring,Oral labetalol,Weekly blood tests,415,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""B""],
  ""reason"": ""At 35 weeks with BP 145/96 and no proteinuria, mild gestational hypertension is managed outpatient with close surveillance; weekly BP monitoring is appropriate. Admission and antihypertensives are not routinely indicated at this level.""
}",FALSE_NOTA,B,"At 35 weeks with BP 145/96 and no proteinuria, mild gestational hypertension is managed outpatient with close surveillance; weekly BP monitoring is appropriate. Admission and antihypertensives are not routinely indicated at this level.",TRUE,,FALSE
31e56fe81ec2f93a4d3ca114226683ab22f7c20f70ca5f6109c1de6978d5302e,Pediatrics,NOTA,NOTA,"8)	A pregnant woman was found to be a carrier for severe hemophilia A (FVIII deficiency). She wants to know what is the chance having a boy with Hemophilia. Which of the following is your best answer?",100%; unfortunately they will all be affected.,It is impossible to tell.,25%; 1 in 4 will be affected,0%; Hemophilia is dependent on the father,416,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""C""],
  ""reason"": ""Hemophilia A is X-linked recessive; a carrier mother has a 50% chance that any son is affected, yielding a 25% chance per pregnancy of having an affected boy. Option C matches this, so NOTA is incorrect.""
}",FALSE_NOTA,C,"Hemophilia A is X-linked recessive; a carrier mother has a 50% chance that any son is affected, yielding a 25% chance per pregnancy of having an affected boy. Option C matches this, so NOTA is incorrect.",TRUE,,FALSE
b4b34b2e00902bafb971e2644fe130fae317f9ad68853939512445c5c57e972b,Cardiology,INTACT,D,"A 72-year-old male presents to the ER with the chief complaint of shortness of breath that awakens him at night. Physical exam findings include bilateral basilar rales, an S 3 gallop, and evidence of cardiomegaly, all major criteria for the diagnosis of congestive heart failure under the Framingham system. While patients with CHF may display a wide range of symptoms and signs, which of the following are also considered among the major criteria (i., more specific to CHF)?",Dyspnea on exertion and night cough,Right-sided pleural effusion plus hepatomegaly,Tachycardia (rate 120 or greater) with new onset or increase in ectopy,Neck vein distention and positive hepatojugular reflux,417,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""D""],
  ""reason"": ""Neck vein distention and a positive hepatojugular reflux are Framingham major criteria, whereas dyspnea on exertion, nocturnal cough, hepatomegaly, pleural effusion, and tachycardia are minor or not part of the major list.""
}",FALSE_NOTA,D,"Neck vein distention and a positive hepatojugular reflux are Framingham major criteria, whereas dyspnea on exertion, nocturnal cough, hepatomegaly, pleural effusion, and tachycardia are minor or not part of the major list.",TRUE,,FALSE
a791c78f8a8c5ca0fdac22f62d6a6e1bf31031f85f055436943c5d8ec8d492d0,Cardiology,INTACT,C,"Two weeks after hospital discharge for documented myocardial infarction, a 65-year-old returns to your office very concerned about low grade fever and pleuritic chest pain. There is no associated shortness of breath. Lungs are clear to auscultation and heart exam is free of significant murmurs, gallops, or rubs. ECG is unchanged from the last one in the hospital. Which of the following therapies is likely to be most effective?",Antibiotics,Anticoagulation with warfarin (Coumadin),An anti-inflammatory agent,An increase in antianginal medication,418,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""C""],
  ""reason"": ""Two weeks post-MI with fever and pleuritic chest pain suggests Dressler’s pericarditis, best treated with an anti-inflammatory agent; other options are not appropriate.""
}",FALSE_NOTA,C,"Two weeks post-MI with fever and pleuritic chest pain suggests Dressler’s pericarditis, best treated with an anti-inflammatory agent; other options are not appropriate.",TRUE,,FALSE
eda5c8dafb90683829d02f44952bc09ed1836baba778544c27a15c5fdb4289f7,Pediatrics,INTACT,D,"46)	A previously healthy 8-year-old boy has a 3-week history of low-grade fever of unknown source, fatigue, weight loss, myalgia, and headaches. On repeated examinations during this time, he is found to have developed a heart murmur, petechiae, and mild splenomegaly. Which of the following is the most likely diagnosis?",Rheumatic fever,Kawasaki disease,Scarlet fever,Endocarditis,419,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""D""],
  ""reason"": ""Subacute infective endocarditis best explains weeks of low-grade fever, new murmur, petechiae, and splenomegaly, so an offered option is correct.""
}",FALSE_NOTA,D,"Subacute infective endocarditis best explains weeks of low-grade fever, new murmur, petechiae, and splenomegaly, so an offered option is correct.",TRUE,,FALSE
5c3b48c056143d2dbd2fd196d58b208e85969d23215c32e4147ef1763f9a61fc,Neurology,NOTA,NOTA,"A 33-year-old patient with known epilepsy is brought to the Casualty Department following a generalised tonic-clonic seizure (GTCS). Although the seizure has now stopped, the patient continues to be drowsy. He consumes no alcohol, is a non-smoker and has no other illnesses. Following taking a history from the accompanying family members and performing of a clinical examination, you want to undertake some blood investigations. Which of the following metabolic abnormalities is most likely to be found in this patient?",Hypocalcaemia,Hyperphosphataemia,Hyponatraemia,Hypoglycaemia,420,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""C""],
  ""reason"": ""Hyponatraemia is the most likely abnormality in an epileptic patient, often due to antiepileptic-induced SIADH; the other options are not typical post-GTCS findings.""
}",FALSE_NOTA,C,"Hyponatraemia is the most likely abnormality in an epileptic patient, often due to antiepileptic-induced SIADH; the other options are not typical post-GTCS findings.",TRUE,,FALSE
c232c785fb0cc4e4d3f8bf3e544094f960561d698015913f0b1a6c58487ac808,Pediatrics,NOTA,NOTA,"A 3-year old child presents with fever, progressively worsening cough and difficulty with breathing. Chest Xray shows homogenous radiolucency over the right middle and lower lobe areas. Which of the following physical examination findings will be commensurate with the radiological features?",Increased vocal resonance on the right,Tracheal shift to the right,Stony dullness to percussion on the right,Increased tactile fremitus on the right,421,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""Radiolucency implies air (pneumothorax/hyperinflation) with decreased vocal resonance and tactile fremitus and hyperresonant percussion; A and D wrongly indicate increases, C is for effusion (opacity), and B is the wrong tracheal shift.""
}",TRUE_NOTA,,"Radiolucency implies air (pneumothorax/hyperinflation) with decreased vocal resonance and tactile fremitus and hyperresonant percussion; A and D wrongly indicate increases, C is for effusion (opacity), and B is the wrong tracheal shift.",TRUE,,FALSE
3e7cc1c59dcf7efdb25474adb768c16c2791a1b3b8ea7b84bf6067c8cd8639cb,Cardiology,NOTA,NOTA,A 50 year old male with type 2 diabetes mellitus was recently diagnosed with hypertension and started on Lisinopril. His blood pressure is however not controlled. Which of the following is the most appropriate antihypertensive to add on?,Verapamil,Bendoflumethiazide,Valsartan,Atenolol,422,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""B""],
  ""reason"": ""In a diabetic patient already on an ACE inhibitor, the most appropriate add-on is a thiazide(-like) diuretic; bendroflumethiazide fits this. ACE+ARB combination (valsartan) is not advised, beta-blockers are less preferred in diabetes, and verapamil is not the typical add-on choice.""
}",FALSE_NOTA,B,"In a diabetic patient already on an ACE inhibitor, the most appropriate add-on is a thiazide(-like) diuretic; bendroflumethiazide fits this. ACE+ARB combination (valsartan) is not advised, beta-blockers are less preferred in diabetes, and verapamil is not the typical add-on choice.",TRUE,,FALSE
13635ff8eda7c71760b8c51824683102d4cd4d07f7f8cc1e8804999afc1e8b75,Cardiology,NOTA,NOTA,A 72-year-old man who had a myocardial infarction three days ago for which percutaneous coronary intervention was done experiences sudden difficulty breathing. His blood pressure is 90/65 mmHg and pulse is 102 bpm and regular. Oxygen saturation is 94% on 4 liters of oxygen. He has bibasal crackles and a pansystolic murmur radiating to the axilla is heard. What is the most likely cause of these clinical findings?,New myocardial infarction,Ventricular septal defect,Acute pericarditis,Ventricular free wall rupture,423,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""The presentation 3 days post-MI (pansystolic murmur at apex radiating to axilla with pulmonary edema) indicates papillary muscle rupture causing acute mitral regurgitation, which is not listed; other options like VSD do not match the murmur location.""
}",TRUE_NOTA,,"The presentation 3 days post-MI (pansystolic murmur at apex radiating to axilla with pulmonary edema) indicates papillary muscle rupture causing acute mitral regurgitation, which is not listed; other options like VSD do not match the murmur location.",TRUE,,FALSE
3ab984fad86b6c546f21264d28bc87eb6b86e8944af5e856d62f755022b4de8d,Obstetrics_and_Gynecology,NOTA,NOTA,"After an initial pregnancy resulted in a spontaneous loss in the first trimester, your patient is concerned about the possibility of this recurring. Which of the following is the most appropriate answer regarding the chance of recurrence?




",It depends on the sex of the prior aborted  fetus,It has increased to approximately 50 %,It depends on the genetic makeup of the prior abortus,It has increased most likely to greater than 50%,424,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""After one first-trimester miscarriage, recurrence risk is only slightly increased and remains around ~20%; none of A–D convey this appropriately.""
}",TRUE_NOTA,,"After one first-trimester miscarriage, recurrence risk is only slightly increased and remains around ~20%; none of A–D convey this appropriately.",TRUE,,FALSE
