row_index,question_id,stem,option_A,option_B,option_C,option_D,claude_raw,claude_choice,claude_abstain_code,claude_confidence,claude_rationale
455,455,A 23-year-old woman presents to her psychiatrist concerned about her mood. She has felt tired and unwilling to engage in any activities lately. She states that her limbs feel heavy all the time and that completing any activity takes tremendous effort. She no longer finds any happiness in activities that she previously enjoyed. She also states that she really struggles to sleep and at times can't sleep for several days. The patient is started on appropriate first-line therapy and sent home. She returns 1 week later stating that her symptoms have not improved. She is requesting help as her performance at work and school is suffering. Which of the following is the best next step in management?,Change treatment to duloxetine,Change treatment to lithium,Continue current therapy,Electroconvulsive therapy,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.8,
  ""rationale"": ""First-line antidepressants typically require 4-6 weeks for full therapeutic effect. At only 1 week, it's premature to change therapy despite lack of improvement.""
}",C,,0.8,"First-line antidepressants typically require 4-6 weeks for full therapeutic effect. At only 1 week, it's premature to change therapy despite lack of improvement."
456,456,"A 70-year-old obese male presents to the emergency department with shortness of breath and cough of sudden onset. The patient states that his symptoms came on while he was sleeping. The patient has a past medical history of type II diabetes and is currently taking lisinopril, metformin, insulin, and fish oil. On physical exam, you note bipedal edema and jugular venous distention (JVD). An EKG and chest radiographs are obtained (Figures A and B). The patient is started on BIPAP and medical therapy and his symptoms improve rapidly. Lab values are as follows.

Serum:
Na+: 137 mEq/L
K+: 3.2 mEq/L
Cl-: 100 mEq/L
HCO3-: 31 mEq/L
BUN: 20 mg/dL
Glucose: 120 mg/dL
Creatinine: 1.2 mg/dL
Ca2+: 10.9 mg/dL

Which of the following is the best explanation of this patient's current presentation?",Furosemide,Hydrochlorothiazide,Renal tubular acidosis type II,Renal tubular acidosis type IV,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.3,
  ""rationale"": ""The question asks for explanation of presentation but the options list medications and conditions rather than diagnoses. Without seeing the referenced EKG and chest X-ray figures, cannot determine if this is asking about treatment or causative factors.""
}",null,INSUFFICIENT_INFO,0.3,"The question asks for explanation of presentation but the options list medications and conditions rather than diagnoses. Without seeing the referenced EKG and chest X-ray figures, cannot determine if this is asking about treatment or causative factors."
457,457,"A 43-year-old man with a history of schizophrenia, currently controlled with medication, comes in for an appointment with his internist. He is concerned about abnormal discharge from both nipples over the past 3 months. The fluid is white, and he wonders if it could be milk. On further review of systems, he endorses a diminished sexual drive. The physician suspects that one of the patient's medications may be the culprit for these symptoms. Which of the following medications is NOT likely to be the cause?",Metoclopramide,Haloperidol,Fluphenazine,Risperidone,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""The patient's galactorrhea and decreased libido suggest hyperprolactinemia. Haloperidol, fluphenazine, and risperidone are antipsychotics that block dopamine receptors, leading to increased prolactin levels. Metoclopramide, while also a dopamine antagonist, is primarily used for GI motility and would be least likely prescribed for schizophrenia maintenance.""
}",A,,0.85,"The patient's galactorrhea and decreased libido suggest hyperprolactinemia. Haloperidol, fluphenazine, and risperidone are antipsychotics that block dopamine receptors, leading to increased prolactin levels. Metoclopramide, while also a dopamine antagonist, is primarily used for GI motility and would be least likely prescribed for schizophrenia maintenance."
458,458,"A 6-day-old male newborn is brought to the physician because he has become increasingly irritable and restless over the past 2 days. During this period, he has had 12 bowel movements. He feeds 10 to 12 times a day. He was born at 38 weeks' gestation and weighed 1800 g (3 lb 15 oz); he currently weighs 1700 g (3 lb 12 oz). His mother has Graves' disease and received propylthiouracil during the last trimester of pregnancy. She has a history of intravenous heroin use. His temperature is 36.9C (98.4F), pulse is 180/min, and respirations are 50/min. Examination shows mild diaphoresis and a firm 2-cm midline neck swelling. The lungs are clear to auscultation. Which of the following is the most appropriate next step in management?",Methimazole and propranolol therapy,Potassium iodide therapy,Naloxone therapy,Calcium gluconate therapy,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""This newborn presents with classic signs of neonatal hyperthyroidism (tachycardia, irritability, frequent stools, weight loss, goiter) in the setting of maternal Graves' disease. Methimazole and propranolol are the standard first-line treatment for neonatal thyrotoxicosis.""
}",A,,0.9,"This newborn presents with classic signs of neonatal hyperthyroidism (tachycardia, irritability, frequent stools, weight loss, goiter) in the setting of maternal Graves' disease. Methimazole and propranolol are the standard first-line treatment for neonatal thyrotoxicosis."
459,459,"A medical researcher is studying the physiology of the immune system in order to better understand the effects of HIV on patients. He isolates a group of cells that are shown by flow cytometry to be positive for the cell surface marker CD8. He then mixes this cell population with a group of infected cells, crosslinks extracellular interactions, and immunoprecipitates the CD8 protein. He identifies a protein bound to CD8 that is composed of two chains from an adjacent cell. Which of the following best describes the primary function of the protein that was most likely identified?",Binds complement proteins on the cell surface,Binds endogenous peptides that are present in the endosome,Binds exogenous peptides that are present in the endosome,Binds exogenous peptides that have been transported by the TAP channel,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""CD8+ T cells interact with MHC class I molecules on adjacent cells through crosslinking. MHC class I molecules present exogenous peptides that have been processed and transported by the TAP (Transporter associated with Antigen Processing) channel from the cytoplasm to the ER.""
}",D,,0.9,CD8+ T cells interact with MHC class I molecules on adjacent cells through crosslinking. MHC class I molecules present exogenous peptides that have been processed and transported by the TAP (Transporter associated with Antigen Processing) channel from the cytoplasm to the ER.
460,460,"A novel type of PET radiotracer is being developed to evaluate patients with Parkinsons disease. A clinical research study has enrolled 1,200 patients, half of whom have the disease. The scan is found to be positive in 590 of the 600 patients with known PD, and positive in 20 of the 600 patients without PD. What is the tests overall specificity?",580 / (20 + 590),580 / (10 + 580),590 / (590 + 20),590 / (590 + 10),"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""Specificity = True Negatives / (True Negatives + False Positives). True negatives = 600 - 20 = 580 patients without PD who tested negative. False positives = 20 patients without PD who tested positive.""
}",B,,0.95,Specificity = True Negatives / (True Negatives + False Positives). True negatives = 600 - 20 = 580 patients without PD who tested negative. False positives = 20 patients without PD who tested positive.
461,461,"Three days after undergoing a laparoscopic Whipple's procedure, a 43-year-old woman has swelling of her right leg. She does not have pain. She has nausea but has not vomited. She was diagnosed with pancreatic cancer 1 month ago. She has been using an incentive spirometer every 6 hours since recovering from her surgery. Prior to admission, her only medications were a multivitamin and an herbal weight-loss preparation. She appears uncomfortable. Her temperature is 38C (100.4F), pulse is 90/min, and blood pressure is 118/78 mm Hg. Examination shows mild swelling of the right thigh to the ankle; there is no erythema or pitting edema. Homan's sign is negative. The abdomen is soft and shows diffuse tenderness to palpation. There are five abdominal laparoscopic incisions with no erythema or discharge. The lungs are clear to auscultation. The remainder of the examination shows no abnormalities. Which of the following is the most appropriate next step in management?",CT pulmonary angiography,Compression ultrasonography,Vancomycin therapy,D-dimer level,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""Post-operative patient with pancreatic cancer presenting with unilateral leg swelling raises high suspicion for deep vein thrombosis. Compression ultrasonography is the first-line diagnostic test for suspected DVT.""
}",B,,0.85,Post-operative patient with pancreatic cancer presenting with unilateral leg swelling raises high suspicion for deep vein thrombosis. Compression ultrasonography is the first-line diagnostic test for suspected DVT.
462,462,"A 40-year-old man presents to the emergency department with altered mental status. He has a history of cirrhosis of the liver secondary to alcoholism. He started becoming more confused a few days ago and it has been getting gradually worse. His temperature is 98.8F (37.1C), blood pressure is 134/90 mmHg, pulse is 83/min, respirations are 15/min, and oxygen saturation is 98% on room air. Physical exam reveals a distended abdomen that is non-tender. Neurological exam is notable for a confused patient and asterixis. Laboratory values are ordered as seen below.

Serum:
Na+: 139 mEq/L
Cl-: 100 mEq/L
K+: 3.3 mEq/L
HCO3-: 22 mEq/L
BUN: 20 mg/dL
Glucose: 59 mg/dL
Creatinine: 1.1 mg/dL
Ca2+: 10.2 mg/dL

Which of the following is the best next treatment for this patient?",Ceftriaxone,Dextrose,Lactulose,Potassium,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""The patient has severe hypoglycemia (glucose 59 mg/dL) with altered mental status, which requires immediate correction with dextrose. While hepatic encephalopathy is likely given the cirrhosis and asterixis, hypoglycemia is life-threatening and must be addressed first.""
}",B,,0.9,"The patient has severe hypoglycemia (glucose 59 mg/dL) with altered mental status, which requires immediate correction with dextrose. While hepatic encephalopathy is likely given the cirrhosis and asterixis, hypoglycemia is life-threatening and must be addressed first."
463,463,"A 30-year-old woman comes to the physician because she has been unable to conceive for 3 years. Analysis of her husband's semen has shown normal sperm counts during this time. The patient also reports episodic pelvic and back pain accompanied by painful diarrhea for 5 years. She has about one such episode on average per month for 46 days. She has taken ibuprofen for the pain, which has provided some relief. Menses have occurred at regular 29-day intervals since menarche at the age of 14 years and last for 7 days. She is sexually active with her husband and does not use contraception. Vital signs are within normal limits. Pelvic and bimanual examinations are normal; rectal examination is unremarkable. A hysterosalpingogram 6 months prior showed normal results. Which of the following is the most likely underlying mechanism of this patient's symptoms?",Loss of fallopian tube function following infection,Smooth muscle tumor arising from the myometrium,Increased secretion of prolactin,Increased secretion of androgens and luteinizing hormone,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.8,
  ""rationale"": ""The clinical presentation strongly suggests endometriosis (cyclical pelvic pain, painful diarrhea, infertility with normal HSG), but this mechanism is not listed among the options. The provided choices don't match the most likely underlying pathophysiology.""
}",null,NO_VALID_OPTION,0.8,"The clinical presentation strongly suggests endometriosis (cyclical pelvic pain, painful diarrhea, infertility with normal HSG), but this mechanism is not listed among the options. The provided choices don't match the most likely underlying pathophysiology."
464,464,"A 29-year-old woman presents to the physician with a blurred vision of her right eye for 2 days. She has pain around her right eye during eye movement. She takes no medications. At the clinic, her blood pressure is 110/70 mm Hg, the pulse is 72/min, respirations are 15/min, and the temperature is 36.5 (97.7). On physical examination, illumination of the left eye results in bilateral pupillary constriction while illumination of the right eye results in a mild bilateral pupillary dilation. Fundoscopic examination shows optic disk swelling in the right eye. The color vision test shows decreased perception in the right eye. The remainder of the physical examination shows no abnormalities. Specific additional history should be obtained regarding which of the following?",High-risk sexual behaviour,Oral ulcers,Sensory loss,Late preterm birth,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""This presentation suggests optic neuritis with a relative afferent pupillary defect (Marcus Gunn pupil). The most important additional history to obtain is about sensory loss, as optic neuritis is often the first manifestation of multiple sclerosis, and neurological symptoms like numbness or tingling would support this diagnosis.""
}",C,,0.85,"This presentation suggests optic neuritis with a relative afferent pupillary defect (Marcus Gunn pupil). The most important additional history to obtain is about sensory loss, as optic neuritis is often the first manifestation of multiple sclerosis, and neurological symptoms like numbness or tingling would support this diagnosis."
465,465,"A 67-year-old male is seen by neurology after he was noticed to be speaking strangely by his family. After acute treatment with tissue plasminogen activator (tPA), the patient is able to recover most of his speech. Subsequent neurologic exam finds that the patient is fluent while speaking and is able to comprehend both one and two step instructions. Noticeably the patient remains unable to complete tasks involving verbal repetition. Residual damage to which of the following structures is most likely responsible for this patient's syndrome?",Inferior frontal gyrus,Superior temporal gyrus,Inferior frontal gyrus + superior temporal gyrus,Arcuate fasciculus + inferior frontal gyrus + superior temporal gyrus,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""The patient presents with conduction aphasia - fluent speech with good comprehension but impaired repetition. This classic syndrome results from damage to the arcuate fasciculus, which connects Broca's and Wernicke's areas, often with associated cortical damage.""
}",D,,0.85,"The patient presents with conduction aphasia - fluent speech with good comprehension but impaired repetition. This classic syndrome results from damage to the arcuate fasciculus, which connects Broca's and Wernicke's areas, often with associated cortical damage."
466,466,"A 67-year-old man is brought to the physician because of increasing forgetfulness, unsteadiness, and falls over the past year. He reports that these symptoms seem to worsen with each fall. Initially, he could not remember directions to his home but now cannot remember recent conversations or appointments he has made. He often repeats questions that he asked shortly before. He has long-standing hypertension, coronary artery disease, and hypercholesterolemia. Current medications include aspirin, carvedilol, enalapril, and atorvastatin. Examination shows a bruise over the left temple and an unsteady gait. On mental status examination, he is oriented to place and person only. Short-term memory is impaired; he can recall 0 out of 5 objects after 10 minutes. Long-term memory is intact. He has no delusions or hallucinations. Muscle strength is decreased in the left lower extremity. The Babinski sign is present on the left. A CT scan of the head is shown. Which of the following is the most appropriate next step in management?",Warfarin therapy,Cerebral shunting,Tetrabenazine therapy,Cognitive training,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""The progressive cognitive decline with gait instability following falls, combined with focal neurological signs and CT findings suggestive of chronic subdural hematoma or normal pressure hydrocephalus, indicates need for surgical intervention. Cerebral shunting addresses the underlying pathophysiology causing the triad of symptoms.""
}",B,,0.85,"The progressive cognitive decline with gait instability following falls, combined with focal neurological signs and CT findings suggestive of chronic subdural hematoma or normal pressure hydrocephalus, indicates need for surgical intervention. Cerebral shunting addresses the underlying pathophysiology causing the triad of symptoms."
467,467,"Two weeks after undergoing an emergency cardiac catherization with stenting for unstable angina pectoris, a 61-year-old man has decreased urinary output and malaise. He has type 2 diabetes mellitus and osteoarthritis of the hips. Prior to admission, his medications were insulin and naproxen. He was also started on aspirin, clopidogrel, and metoprolol after the coronary intervention. His temperature is 38C (100.4F), pulse is 93/min, and blood pressure is 125/85 mm Hg. Examination shows mottled, reticulated purplish discoloration of the feet. Laboratory studies show:
Hemoglobin count 14 g/dL
Leukocyte count 16,400/mm3
Segmented neutrophils 56%
Eosinophils 11%
Lymphocytes 31%
Monocytes 2%
Platelet count 260,000/mm3
Erythrocyte sedimentation rate 68 mm/h
Serum
Urea nitrogen 25 mg/dL
Creatinine 4.2 mg/dL
Renal biopsy shows intravascular spindle-shaped vacuoles. Which of the following is the most likely cause of this patient's symptoms?""",Renal papillary necrosis,Allergic interstitial nephritis,Eosinophilic granulomatosis with polyangiitis,Polyarteritis nodosa,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""The combination of acute kidney injury, eosinophilia (11%), fever, and intravascular spindle-shaped vacuoles on renal biopsy following introduction of new medications (aspirin, clopidogrel, metoprolol) strongly suggests allergic interstitial nephritis. The timing and clinical presentation are classic for drug-induced AIN.""
}",B,,0.85,"The combination of acute kidney injury, eosinophilia (11%), fever, and intravascular spindle-shaped vacuoles on renal biopsy following introduction of new medications (aspirin, clopidogrel, metoprolol) strongly suggests allergic interstitial nephritis. The timing and clinical presentation are classic for drug-induced AIN."
468,468,"A 63-year-old man is aiming to improve his health by eating a well balanced diet, walking daily, and quitting smoking following a 45-year smoking history. While on his daily walks he notices a strong cramping pain in his calves that consistently appears after a mile of walking. He sees his physician and a diagnosis of peripheral artery disease with intermittent claudication is made. To improve his symptoms, cilostazol is prescribed. What is the mechanism of action of this medication?",Glycoprotein IIB/IIIA inhibitor,Thromboxane synthase inhibitor,Adenosine diphosphate receptor inhibitor,Phosphodiesterase inhibitor,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""Cilostazol is a phosphodiesterase-3 inhibitor that increases cAMP levels, leading to vasodilation and antiplatelet effects. This mechanism improves blood flow and reduces symptoms of intermittent claudication in peripheral artery disease.""
}",D,,0.95,"Cilostazol is a phosphodiesterase-3 inhibitor that increases cAMP levels, leading to vasodilation and antiplatelet effects. This mechanism improves blood flow and reduces symptoms of intermittent claudication in peripheral artery disease."
469,469,A 53-year-old man comes to the physician because of a 2-month history of multiple episodes of small amounts of blood in his stools. Examination shows pale conjunctivae. His hemoglobin concentration is 8.3 g/dL and mean corpuscular volume is 72m3. Colonoscopy shows a 2.3-cm polypoid mass in the ascending colon. A photomicrograph of a biopsy specimen of the lesion is shown. Which of the following processes is most likely to be involved in the pathogenesis of this patient's condition?,Underexpression of COX-2,Increased phosphorylation of serine and threonine,Impaired degradation of -catenin,Abnormal transfer of phosphate to cellular proteins,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""The clinical presentation suggests colorectal adenocarcinoma with iron deficiency anemia from chronic bleeding. Impaired degradation of β-catenin through APC gene mutations is the most common early molecular event in colorectal carcinogenesis, leading to Wnt pathway activation.""
}",C,,0.85,"The clinical presentation suggests colorectal adenocarcinoma with iron deficiency anemia from chronic bleeding. Impaired degradation of β-catenin through APC gene mutations is the most common early molecular event in colorectal carcinogenesis, leading to Wnt pathway activation."
470,470,"A 48-year-old homeless male is brought to the emergency department, by the police, for altered mental status. Past medical records are unavailable. A physical exam on admission reveals scleral icterus and a flapping tremor of the wrists during extension. The patient is admitted to the hospital and his treatment is started after appropriate investigation. The next morning on rounds, he complains of eleven episodes of diarrhea and near-constant flatulence overnight. His mental status has improved and his hand tremor has resolved. Which of the following medications did this patient most likely receive after admission?",Thiamine,Lactulose,Naloxone,Loperamide,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""The patient presented with hepatic encephalopathy (altered mental status, scleral icterus, asterixis). Lactulose is first-line treatment for hepatic encephalopathy and commonly causes diarrhea and flatulence as side effects. The improvement in mental status and resolution of tremor confirms effective treatment.""
}",B,,0.95,"The patient presented with hepatic encephalopathy (altered mental status, scleral icterus, asterixis). Lactulose is first-line treatment for hepatic encephalopathy and commonly causes diarrhea and flatulence as side effects. The improvement in mental status and resolution of tremor confirms effective treatment."
471,471,"A 57-year-old female with a past medical history of alcoholism presents to the emergency room vomiting bright red blood. She is accompanied by her partner, who reports that she had been complaining of black and tarry stools for the past several days. Vital signs are temperature 37 degrees celsius, heart rate 141 beats per minute, blood pressure 90/60, respiratory rate 20, and oxygen saturation 99% on room air. On physical examination, she has splenomegaly and a positive fluid wave. The remainder of her examination is within normal limits. The patient is stabilized with intravenous fluids, and her blood pressure improves. Subsequent emergent upper endoscopy reveals bleeding from the submucosal veins in the lower 1/3 of the esophagus, but no gastric bleed. In the endoscopy suite she also receives IV octreotide. After intervention and resolution of her acute bleed, which of the following pharmacologic agents is indicated?",Phentolamine,Prazosin,Nifedipine,Doxazosin,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.8,
  ""rationale"": ""This patient has esophageal varices from portal hypertension due to alcoholic cirrhosis. Standard prophylaxis after variceal bleeding includes non-selective beta-blockers like propranolol or nadolol, not the alpha-blockers or calcium channel blocker listed.""
}",null,NO_VALID_OPTION,0.8,"This patient has esophageal varices from portal hypertension due to alcoholic cirrhosis. Standard prophylaxis after variceal bleeding includes non-selective beta-blockers like propranolol or nadolol, not the alpha-blockers or calcium channel blocker listed."
472,472,"A clinical researcher is interested in creating a new drug for HIV patients. Darunavir has been particularly efficacious in recent patients; however, some have experienced an increased incidence of hyperglycemia. A new drug called DN501 is developed with the same mechanism of action as darunavir but fewer side effects. Which of the following is the mechanism of action of DN501?",Prevents viral transcription,Inhibits integration of viral genome into the host cell,Inhibits viral entry,Prevents T-cell binding,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""Darunavir is a protease inhibitor that blocks viral protein processing and maturation. None of the provided options describe protease inhibition, which is the mechanism of action that DN501 should share with darunavir.""
}",null,NO_VALID_OPTION,0.9,"Darunavir is a protease inhibitor that blocks viral protein processing and maturation. None of the provided options describe protease inhibition, which is the mechanism of action that DN501 should share with darunavir."
473,473,"A 2-year-old boy in respiratory distress is brought to the emergency department by his parents. They state that approximately one hour after putting their child to sleep, a ""hacking"" cough was heard from his bedroom. After entering his room the parents state their child appeared to be in distress, making a high pitched noise with every breath. Beyond a runny nose for the past few days, the child has been healthy. He has no toys in his bed or access to any other small objects. Physical exam demonstrates a 2-year-old child in respiratory distress.

Which of the following choices is the proper management for this patient?",Humidified oxygen and dexamethasone; discharge if the patient improves,"Dexamethasome, racemic epinephrine and observation for 4 hours; discharge if stridor remits",Broncoscopy to remove a foreign body in the upper airway then discharge,"Empiric intravenous (IV) antibiotics, intubate and admission","{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""This presentation is classic for croup (laryngotracheobronchitis) - acute onset of barking cough and inspiratory stridor in a toddler with preceding URI symptoms. Standard treatment includes dexamethasone and racemic epinephrine with observation period before discharge if improved.""
}",B,,0.85,This presentation is classic for croup (laryngotracheobronchitis) - acute onset of barking cough and inspiratory stridor in a toddler with preceding URI symptoms. Standard treatment includes dexamethasone and racemic epinephrine with observation period before discharge if improved.
474,474,"A 15-year-old boy is brought to the physician for evaluation of a learning disability. His teachers have reported hyperactivity during class, difficulties with social interaction, and poor scores on reading and writing assessments. Molecular analysis shows an increased number of CGG trinucleotide repeats. Which of the following findings are most likely to be seen on physical examination of this patient?",Frontal balding and cataracts,Long face and large everted ears,Almond-shaped eyes and downturned mouth,Flat facies and protruding tongue,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation of learning disability, hyperactivity, social difficulties, and increased CGG trinucleotide repeats is classic for Fragile X syndrome. Fragile X syndrome characteristically presents with a long face and large everted ears, along with the described behavioral and cognitive symptoms.""
}",B,,0.9,"The clinical presentation of learning disability, hyperactivity, social difficulties, and increased CGG trinucleotide repeats is classic for Fragile X syndrome. Fragile X syndrome characteristically presents with a long face and large everted ears, along with the described behavioral and cognitive symptoms."
475,475,"A 40-year-old man comes to the physician for the evaluation of a painless right-sided scrotal swelling. The patient reports that he first noticed the swelling several weeks ago, but it is not always present. He has hypertension treated with enalapril. His father was diagnosed with a seminoma at the age of 25 years. The patient has smoked a pack of cigarettes daily for the past 20 years. Vital signs are within normal limits. Physical examination shows a 10-cm, soft, cystic, nontender right scrotal mass that transilluminates. The mass does not increase in size on coughing and it is possible to palpate normal tissue above the mass. There are no bowel sounds in the mass, and it does not reduce when the patient is in a supine position. Examination of the testis shows no abnormalities. Which of the following is the most likely cause of the mass?",Patent processus vaginalis,Dilation of the pampiniform plexus,Twisting of the spermatic cord,Imbalance of fluid secretion and resorption by the tunica vaginalis,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation describes a large, soft, cystic, transilluminating scrotal mass with normal tissue palpable above it, which is classic for a hydrocele. Hydroceles result from imbalance of fluid secretion and resorption by the tunica vaginalis.""
}",D,,0.9,"The clinical presentation describes a large, soft, cystic, transilluminating scrotal mass with normal tissue palpable above it, which is classic for a hydrocele. Hydroceles result from imbalance of fluid secretion and resorption by the tunica vaginalis."
476,476,"A 51-year-old woman was recently diagnosed with type II diabetes. Due to the cumulative effects of diabetes, various health screenings and vaccinations are routinely recommended. Which of the following vaccinations or screening measures are recommended in patients with diabetes?",Urinalysis every 6 months,Comprehensive foot exam every year,Weekly foot inspections by patient or family member,Hepatitis A vaccination series,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""Annual comprehensive foot exams are a standard recommendation for diabetic patients due to increased risk of diabetic foot complications. While patient foot inspections should be daily (not weekly), and urinalysis frequency varies by guidelines, the annual foot exam is definitively recommended.""
}",B,,0.9,"Annual comprehensive foot exams are a standard recommendation for diabetic patients due to increased risk of diabetic foot complications. While patient foot inspections should be daily (not weekly), and urinalysis frequency varies by guidelines, the annual foot exam is definitively recommended."
477,477,"A 45-year-old woman presents to the clinic with her husband to discuss her most recent problem. She and her husband recently bought a new house in the area. While cleaning the house, they discovered a nest of spiders. She reports blacking out and waking up outside the house with a bandage on her arm. Her husband says that she began screaming and ran out of the house, breaking a window, and cutting her arm. The patient says she has tried to enter the house several times over the last several months but can not bring herself to cross the threshold for fear of more spiders. She wants to overcome her extreme and irrational fear. Which of the following is the most effective treatment to overcome this patients arachnophobia?",Desensitization,Paroxetine,Metoprolol,Psychotherapy,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""Systematic desensitization is the gold standard first-line treatment for specific phobias like arachnophobia. This exposure-based therapy has the strongest evidence base for treating isolated phobic disorders.""
}",A,,0.85,Systematic desensitization is the gold standard first-line treatment for specific phobias like arachnophobia. This exposure-based therapy has the strongest evidence base for treating isolated phobic disorders.
478,478,A 44-year-old woman with hypothyroidism comes to the physician because of a 1-month history of tingling in her feet and poor balance. Her only medication is levothyroxine. Physical examination shows conjunctival pallor and an ataxic gait. Proprioception and sense of vibration are decreased in her toes bilaterally. Laboratory studies show macrocytic anemia and normal thyroid hormone levels. Histological evaluation of tissue samples obtained by esophagogastroduodenoscopy reveals atrophic changes of the gastric body and fundus with normal antral mucosa. Which of the following structures is most likely being targeted by antibodies in this patient?,Deamidated gliadin peptide,Parietal cells,Smooth muscle,Erythrocytes,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""This patient presents with B12 deficiency (macrocytic anemia, neurologic symptoms) and atrophic gastritis of body/fundus with spared antrum, classic for pernicious anemia. Pernicious anemia is caused by autoantibodies against parietal cells and/or intrinsic factor.""
}",B,,0.95,"This patient presents with B12 deficiency (macrocytic anemia, neurologic symptoms) and atrophic gastritis of body/fundus with spared antrum, classic for pernicious anemia. Pernicious anemia is caused by autoantibodies against parietal cells and/or intrinsic factor."
479,479,"A 25-year-old woman presents to her primary care provider for evaluation of a ""painful mass in my left groin."" She says that her symptoms began 4 days ago as a painful mass that slowly enlarged, ruptured, and ulcerated. However, she denies fever, chills, dysuria, or hematuria. Three weeks prior to her current symptoms she noted a small, painless ulcer on her labium majorum that resolved after a few days. She admits to having unprotected sex with a male partner a month ago while she was traveling in Southeast Asia. Temperature is 99°F (37.2°C), blood pressure is 139/84 mmHg, pulse is 76/min, and respirations are 18/min. Physical examination is significant for left-sided, tender, ulcerative lymph nodes with a dark discoloration. Which of the following is most likely to be seen in this patient's condition?",Gram-negative rods in school of fish formation on Gram stain,"Positive RPR, VDRL, and FTA-ABS",Tzanck smear with multinucleated giant cells,Donovan bodies within mononuclear cells on tissue smear,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""The clinical presentation of painful ulcerative lymphadenopathy following a painless genital ulcer, along with travel to Southeast Asia, is classic for lymphogranuloma venereum (LGV) caused by Chlamydia trachomatis. Donovan bodies are pathognomonic for granuloma inguinale, but the painful lymphadenopathy and biphasic presentation strongly favor LGV over the other options.""
}",D,,0.85,"The clinical presentation of painful ulcerative lymphadenopathy following a painless genital ulcer, along with travel to Southeast Asia, is classic for lymphogranuloma venereum (LGV) caused by Chlamydia trachomatis. Donovan bodies are pathognomonic for granuloma inguinale, but the painful lymphadenopathy and biphasic presentation strongly favor LGV over the other options."
