row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
351,351,"A 25-year-old zookeeper presents to the office complaining of a dry cough, fever, and chills for the past month. He states that the symptoms come in episodes at the end of the workday and last a few hours. He also mentions that he is fatigued all the time. His job includes taking care of various types of birds. He is otherwise fine and denies recent travel or trauma. Medical history is unremarkable and he does not take any medications. He does not smoke cigarettes or drinks alcohol. Allergies include peanuts, dust, and pollen. Childhood asthma runs in the family. Chest X-ray reveals diffuse haziness in both lower lung fields. A PPD skin test is negative. What is the most appropriate treatment for this patient?",Thoracocentesis,Inhaled beclomethasone,Isoniazid for 6 months,Reassurance,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.89,
  ""rationale"": ""Bird exposure with episodic fever, chills, cough after work and diffuse lower-lung haziness suggests hypersensitivity pneumonitis (bird fancier’s lung). The key treatment is antigen avoidance/supportive care; among the listed options, reassurance is the best match, while inhaled steroids are not standard therapy and TB is unlikely with a negative PPD.""
}",D,,0.89,"Bird exposure with episodic fever, chills, cough after work and diffuse lower-lung haziness suggests hypersensitivity pneumonitis (bird fancier’s lung). The key treatment is antigen avoidance/supportive care; among the listed options, reassurance is the best match, while inhaled steroids are not standard therapy and TB is unlikely with a negative PPD."
352,352,"A 45-year-old female presents to the emergency department with gross hematuria and acute, colicky flank pain. She denies any previous episodes of hematuria. She reports taking high doses of acetaminophen and aspirin over several weeks due to persistent upper back pain. The patients blood pressure and temperature are normal, but she is found to have proteinuria. Physical examination is negative for palpable flank masses. Which of the following is the most likely diagnosis:",Diffuse cortical necrosis,Autosomal dominant polycystic kidney disease,Papillary necrosis,Acute Nephrolithiasis,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.97,
  ""rationale"": ""Heavy analgesic use with gross hematuria, colicky flank pain, and proteinuria is classic for analgesic nephropathy causing renal papillary necrosis. Normal blood pressure, no fever, and no palpable masses make the other options less likely.""
}",C,,0.97,"Heavy analgesic use with gross hematuria, colicky flank pain, and proteinuria is classic for analgesic nephropathy causing renal papillary necrosis. Normal blood pressure, no fever, and no palpable masses make the other options less likely."
353,353,"A 22-year-old man presents to a psychiatrist complaining of mood fluctuations. He is accompanied by his mother who reports that the patient recently experienced a 5-day episode of minimal sleep and unusual levels of energy. The patient admits to spending $2,000 of his parents money, without asking, on a down payment for a motorcycle. The episode resolved after 5 days, at which point the patient felt guilty and upset. The patients medical history is notable for multiple month-long episodes in the past 2 years of feeling sad, sleeping more than usual, being uninterested in his hobbies, and feeling constantly tired and guilty. The patient has a history of severe meningoencephalitis at the age of 17 requiring four days in the intensive care unit. During that episode, he reported seeing monkeys in his hospital room. On exam, he is a well-appearing, cooperative male in no acute distress. He is alert and oriented with a normal affect. He states that he feels sad and guilty about what happens. He denies suicidal ideation. Which of the following is the most likely diagnosis in this patient?",Bipolar I disorder,Bipolar II disorder,Persistent depressive disorder,Schizoaffective disorder,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""He has a 5-day hypomanic episode with decreased need for sleep, increased energy, and risky spending, plus multiple major depressive episodes. There is no history of a full manic episode, and the hallucinations occurred during medical delirium from meningoencephalitis rather than a primary psychotic disorder.""
}",B,,0.98,"He has a 5-day hypomanic episode with decreased need for sleep, increased energy, and risky spending, plus multiple major depressive episodes. There is no history of a full manic episode, and the hallucinations occurred during medical delirium from meningoencephalitis rather than a primary psychotic disorder."
354,354,"A 25-year-old woman presents to her physician with a four month history of fatigue and weakness. The weakness has been progressive to the point where she cannot climb stairs and stand from a sitting position. She has only had one menstrual period in the last four months and has never been pregnant. She smokes a pack of cigarettes every day and does not take any medications. Her temperature is 98F (36.7C), blood pressure is 160/100 mmHg, pulse is 70/min, and respirations are 15/min. She is obese with a significant pannus. Abdominal striae are present. Her laboratory workup is notable for the following:

Serum:
Na+: 142 mEq/L
Cl-: 102 mEq/L
K+: 3.9 mEq/L
HCO3-: 25 mEq/L
BUN: 20 mg/dL
Glucose: 314 mg/dL
Creatinine: 1.1 mg/dL
Ca2+: 10.1 mg/dL
AST: 9 U/L
ALT: 8 U/L
24-hour urinary cortisol: 470 g (< 300 g)
Serum cortisol 30 g/mL (5-23 g/dL)
Serum adrenocorticotropin-releasing hormone (ACTH) 2 pg/mL (> 5 pg/mL)

A 48-hour high dose dexamethasone suppression trial shows that her serum cortisol levels do not decrease. What is the best next step in management?",MRI of the chest,MRI of the pituitary gland,Low dose dexamethasone suppression test,Inferior petrosal sinus sampling,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.97,
  ""rationale"": ""She has ACTH-independent Cushing syndrome because cortisol is elevated and ACTH is suppressed; lack of suppression with high-dose dexamethasone supports a nonpituitary source. The best next step would be adrenal imaging, but that option is not listed.""
}",null,NO_VALID_OPTION,0.97,"She has ACTH-independent Cushing syndrome because cortisol is elevated and ACTH is suppressed; lack of suppression with high-dose dexamethasone supports a nonpituitary source. The best next step would be adrenal imaging, but that option is not listed."
355,355,"A 26-year-old woman is brought to the emergency department 20 minutes after being involved in a high-speed motor vehicle collision in which she was a restrained passenger. On arrival, she is lethargic and incoherent. She has severe facial lacerations and is in respiratory distress. Her pulse is 130/min, respirations are 29/min, and blood pressure is 90/58 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 70%. Examination shows multiple facial lacerations. There is dullness to percussion and decreased breath sounds over the left lung base. Abdominal examination shows diffuse tenderness with no guarding or rebound. Bowel sounds are normal. The remainder of the examination shows no abnormalities. Her hemoglobin concentration is 12.1 g/dL. An x-ray of the chest shows a fractured left second rib, depression of the left mainstem bronchus, deviation of the nasogastric tube to the right, and a widened mediastinum. Which of the following is the most likely diagnosis?",Diaphragmatic rupture,Traumatic bronchial rupture,Cardiac tamponade,Tension pneumothorax,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.93,
  ""rationale"": ""Blunt trauma with respiratory distress, decreased left basilar breath sounds/dullness, and chest x-ray showing rightward deviation of the nasogastric tube strongly suggests herniation of abdominal contents through a left diaphragmatic rupture. Left mainstem bronchus depression and associated left-sided thoracic findings are classic supportive signs.""
}",A,,0.93,"Blunt trauma with respiratory distress, decreased left basilar breath sounds/dullness, and chest x-ray showing rightward deviation of the nasogastric tube strongly suggests herniation of abdominal contents through a left diaphragmatic rupture. Left mainstem bronchus depression and associated left-sided thoracic findings are classic supportive signs."
356,356,"A 20-year-old healthy man is running on a treadmill for the last 30 minutes. He is in good shape and exercises 3 times per week. He takes no medications and denies smoking cigarettes, drinking alcohol, and illicit drug use. Prior to starting his run, his heart rate was 70/min, and the blood pressure was 114/74 mm Hg. Immediately after stopping his run, the heart rate is 130/min, and the blood pressure is 145/75 mm Hg. Which of the following is most likely responsible for the change in his heart rate and blood pressure?",Increased activation of the vagal nuclei,Increased aldosterone production,Sympathetic nervous system activation,Vasopressin release from the pituitary,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.99,
  ""rationale"": ""During acute exercise, sympathetic activation increases heart rate and systolic blood pressure via increased cardiac output, while diastolic pressure changes little due to vasodilation in active muscles. Vagal activation would slow the heart, and aldosterone or vasopressin are not the primary immediate mediators of this response.""
}",C,,0.99,"During acute exercise, sympathetic activation increases heart rate and systolic blood pressure via increased cardiac output, while diastolic pressure changes little due to vasodilation in active muscles. Vagal activation would slow the heart, and aldosterone or vasopressin are not the primary immediate mediators of this response."
357,357,"A 67-year-old man is brought to the emergency department with sudden onset of slurred speech. The patients eldest daughter says that he couldnt move his arm during the episode. Past medical history is significant for hypertension and a hemorrhagic stroke 6 years ago, which was treated surgically. After admission, the patient gets increasingly worse and loses consciousness. A noncontrast CT of the head shows a subarachnoid hemorrhage (SAH). The patient is taken to the operating room, where the SAH evacuated, and the vessel is repaired. Postoperatively, the patient is unresponsive. Several days later, a repeat CT of the head shows an enlarging aneurysm in a different vessel in the brain. The patients daughter is asked to consent to a non-emergent, life-saving operation since the patient is in a comatose state. She does not consent to the operation even though the physician stresses it would be life-saving. Upon further discussion, the physician finds out that the patient was abusive and neglectful to his children, and the daughter wants to live in peace. The patient has no written advanced directive. Which of the following is the most appropriate course of action?",Refer this case to the court,Contact another family member for consent,Perform the surgery without consent,Report the daughter to the police,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.93,
  ""rationale"": ""For a nonemergent procedure in an incapacitated patient without an advance directive, the surrogate must act in the patient’s best interests. A daughter refusing life-saving care due to personal grievances is not an appropriate surrogate decision-maker, so the physician should seek another suitable family member according to the surrogate hierarchy.""
}",B,,0.93,"For a nonemergent procedure in an incapacitated patient without an advance directive, the surrogate must act in the patient’s best interests. A daughter refusing life-saving care due to personal grievances is not an appropriate surrogate decision-maker, so the physician should seek another suitable family member according to the surrogate hierarchy."
358,358,"A 5-year-old boy is brought to the physician because of an irregular gait 3 days after receiving age-appropriate vaccinations. Examination of the lower extremities shows no redness or swelling. When the child stands on his right leg, his left leg drops and his pelvis tilts towards the left. Sensation to light touch is normal in both legs. This patient's symptoms are most likely due to the injection of the vaccine into which of the following locations?",Inferolateral quadrant of the right buttock,Inferomedial quadrant of the left buttock,Superomedial quadrant of the right buttock,Inferolateral quadrant of the left buttock,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""Pelvic drop on the left when standing on the right indicates right gluteus medius/minimus weakness from a right superior gluteal nerve injury (positive Trendelenburg sign). The superior gluteal nerve is at risk with gluteal injections placed too laterally/superiorly; among the options, the right inferolateral buttock is the best match.""
}",D,,0.95,"Pelvic drop on the left when standing on the right indicates right gluteus medius/minimus weakness from a right superior gluteal nerve injury (positive Trendelenburg sign). The superior gluteal nerve is at risk with gluteal injections placed too laterally/superiorly; among the options, the right inferolateral buttock is the best match."
359,359,"A 16-month-old boy is brought to the physician by his mother for a regular check-up. His mother says that he has not yet begun to walk. He is exclusively breastfed. He is at the 20th percentile for length, 10th percentile for weight, and 50th percentile for head circumference. Physical examination shows erosion of the enamel on the lingual surface of the incisors and carious molars. He has frontal bossing. His wrists are widened, his legs appear bowed, and there is beading of the ribs. Which of the following is the most likely underlying cause of this patient's condition?",Deficiency of cofactor for prolyl and lysyl hydroxylase,Defect in type I collagen,Impaired growth plate mineralization,Impaired osteoclast-mediated bone resorption,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""This child has classic rickets: delayed walking, frontal bossing, widened wrists, bowed legs, and rachitic rosary, with exclusive breastfeeding suggesting vitamin D deficiency. The underlying problem is failure of mineralization at the growth plate.""
}",C,,0.98,"This child has classic rickets: delayed walking, frontal bossing, widened wrists, bowed legs, and rachitic rosary, with exclusive breastfeeding suggesting vitamin D deficiency. The underlying problem is failure of mineralization at the growth plate."
360,360,A 62-year-old man presents to the physician because of incomplete healing of a chest wound. He recently had a triple coronary artery bypass graft 3 weeks ago. His past medical history is significant for type 2 diabetes mellitus and hypertension for the past 25 years. Clinical examination shows the presence of wound dehiscence in the lower 3rd of the sternal region. The wound surface shows the presence of dead necrotic tissue with pus. Computed tomography (CT) of the thorax shows a small fluid collection with fat stranding in the perisurgical soft tissues. What is the most appropriate next step in the management of the patient?,Surgical debridement,Sternal dressings,Sternal wiring,Sternal fixation,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.97,
  ""rationale"": ""This patient has an infected post-sternotomy wound with dehiscence, necrotic tissue, pus, and CT evidence of soft-tissue infection. The appropriate next step is urgent surgical debridement to remove infected/devitalized tissue before considering closure or fixation.""
}",A,,0.97,"This patient has an infected post-sternotomy wound with dehiscence, necrotic tissue, pus, and CT evidence of soft-tissue infection. The appropriate next step is urgent surgical debridement to remove infected/devitalized tissue before considering closure or fixation."
361,361,"A 55-year-old man recovering from knee replacement surgery complains of breathlessness in the postoperative ward. He has been confined to bed for the past 5 days and is under observation. He felt a sudden difficulty in breathing and called for the ward nurse. He says that he is unable to take deep breaths and has a sharp pain on the right side of his chest with each inspiration. His temperature is 37.5C (99.8F), the pulse is 111/min, the respirations are 31/min, and the blood pressure is 85/55 mm Hg. He experiences pain in his right calf on dorsiflexion. There are no other prominent findings on physical examination. His chest X-ray does not show anything significant. The ECG reveals sinus tachycardia. Which of the following is the best course of management at this time?",Subcutaneous fondaparinux,CT scan,Inferior vena cava filter,Ventilation-perfusion scan,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""This postoperative, immobilized patient has a classic high-probability pulmonary embolism with hemodynamic instability and signs of DVT. In unstable patients, treatment should be started immediately rather than delaying for further imaging; among the options, anticoagulation with fondaparinux is the best available choice.""
}",A,,0.98,"This postoperative, immobilized patient has a classic high-probability pulmonary embolism with hemodynamic instability and signs of DVT. In unstable patients, treatment should be started immediately rather than delaying for further imaging; among the options, anticoagulation with fondaparinux is the best available choice."
362,362,"A 14-year-old girl is brought to the physician by her father because of fever, chills, abdominal pain, and profuse non-bloody diarrhea. Her symptoms began one week ago, when she had several days of low-grade fever and constipation. She returned from Indonesia 2 weeks ago, where she spent the summer with her grandparents. Her temperature is 39.3C (102.8F). Examination shows diffuse abdominal tenderness and mild hepatosplenomegaly. There is a faint salmon-colored maculopapular rash on her trunk and abdomen. Which of the following is the most likely causal organism?",Giardia lamblia,Schistosoma mansoni,Campylobacter jejuni,Clostridium perfringens,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.99,
  ""rationale"": ""This presentation is classic for typhoid fever due to Salmonella typhi: stepwise fever, initial constipation followed by diarrhea, rose spots, abdominal pain, and hepatosplenomegaly after travel. None of the listed options match that organism.""
}",null,NO_VALID_OPTION,0.99,"This presentation is classic for typhoid fever due to Salmonella typhi: stepwise fever, initial constipation followed by diarrhea, rose spots, abdominal pain, and hepatosplenomegaly after travel. None of the listed options match that organism."
363,363,"A 16-year-old patient presents to the physicians office with an absence of menstruations. Her last period was 6 months ago. Since almost a year and a half ago, she intentionally restricted her diet at the expense of carbohydrates, exercised intensively, and lost 18.0 kg (39.7 lb). She had her menarche at the age of 12 and menstruated normally until last year. She is not sexually active. On physical examination, the vital signs include blood pressure 100/60 mm Hg, heart rate 55/min, respiratory rate 12/min, and temperature 35.9C (96.6F). Her weight is 55.0 kg (121.3 lb), and her height is 166 cm (5 ft 5 in). Physical examination reveals the good development of muscles and decreased adiposity. A bone scan shows decreased calcium mineral deposits. Which statement about this patients condition is correct?",Hypertrophied muscles are the source of additional androgens which interfere with the patients menstrual cycle,This patient has insulin resistance,Decreased adiposity contributes to hypoestrogenemia in this patient,The patient is likely to have decreased blood estrogen concentration due to increased liver metabolism,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""This patient has functional hypothalamic amenorrhea due to low energy availability from restrictive eating and excessive exercise. Decreased adipose tissue lowers leptin and reduces peripheral aromatization to estrogen, contributing to hypoestrogenemia and low bone mineral density.""
}",C,,0.98,"This patient has functional hypothalamic amenorrhea due to low energy availability from restrictive eating and excessive exercise. Decreased adipose tissue lowers leptin and reduces peripheral aromatization to estrogen, contributing to hypoestrogenemia and low bone mineral density."
364,364,"A 55-year-old man is brought to the emergency department with altered mental status. The patient is in acute distress and cannot provide history due to disorientation. Temperature is 38.7C (101.6F), blood pressure is 80/50 mm Hg, pulse is 103/min, respiratory rate is 22/min, and BMI is 20 kg/m2. On examination, his sclera and skin are icteric. On abdominal examination, the patient moans with deep palpation to his right upper quadrant.
Laboratory test
Complete blood count
Hemoglobin 14.5 g/dL
MCV 88 fl
Leukocytes 16,500/mm3
Platelets 170,000/mm3
Basic metabolic panel
Serum Na+ 147 mEq/L
Serum K+ 3.8 mEq/L
Serum Cl- 106 mEq/L
Serum HCO3- 25 mEq/L
BUN 30 mg/dL
Serum creatinine 1.2 mg/dL
Liver function test
Total bilirubin 2.8 mg/dL
AST 50 U/L
ALT 65 U/L
ALP 180 U/L
The patient is treated urgently with intravenous fluid, dopamine, and broad spectrum antibiotics. The patients blood pressure improves to 101/70 mm Hg. On ultrasound of the abdomen, the common bile duct is dilated. What is the best next step in the management of this patient?",ERCP,Close monitoring,Percutaneous transhepatic cholangiogram,CT abdomen,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.99,
  ""rationale"": ""This patient has acute ascending cholangitis (fever, jaundice, RUQ pain, hypotension, altered mental status) with biliary obstruction on ultrasound. After initial stabilization with fluids, vasopressors, and antibiotics, the next step is urgent biliary decompression with ERCP.""
}",A,,0.99,"This patient has acute ascending cholangitis (fever, jaundice, RUQ pain, hypotension, altered mental status) with biliary obstruction on ultrasound. After initial stabilization with fluids, vasopressors, and antibiotics, the next step is urgent biliary decompression with ERCP."
365,365,"A 25-year-old Hispanic male presents with heat intolerance and recent weight loss. Serum analysis shows increased levels of T4 and T3, as well as the presence of thyroglobulin-stimulating immunoglobulins. The patient is found to be tachycardic and has marked edema and waxy discoloration in his legs. Which of the following would be consistent with this patient's disease?",Sympathetic underactivity,Anti-thyroglobin antibodies,Exophthalmos,Increased TSH release,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.99,
  ""rationale"": ""This presentation is Graves disease: hyperthyroidism with thyroid-stimulating immunoglobulins and pretibial myxedema. Graves is classically associated with exophthalmos, while TSH is suppressed and sympathetic activity is increased.""
}",C,,0.99,"This presentation is Graves disease: hyperthyroidism with thyroid-stimulating immunoglobulins and pretibial myxedema. Graves is classically associated with exophthalmos, while TSH is suppressed and sympathetic activity is increased."
366,366,"A 2-year-old boy is brought to the physician because of decreased appetite and abdominal pain for the last several weeks. Physical examination shows a well-appearing toddler with a palpable left-sided abdominal mass that does not cross the midline. A CT of the abdomen shows a large, necrotic tumor on the left kidney. Histological examination of the kidney mass shows primitive blastemal cells and immature tubules and glomeruli. This tissue is most likely derived from the same embryological structure as which of the following?",Carotid body,Adrenal medulla,Thyroid gland,Papillary muscles,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.96,
  ""rationale"": ""This is Wilms tumor (nephroblastoma), which arises from metanephric blastema/intermediate mesoderm. Papillary muscles also derive largely from mesoderm, whereas the carotid body and adrenal medulla are neural crest-derived and the thyroid gland is primarily endoderm-derived.""
}",D,,0.96,"This is Wilms tumor (nephroblastoma), which arises from metanephric blastema/intermediate mesoderm. Papillary muscles also derive largely from mesoderm, whereas the carotid body and adrenal medulla are neural crest-derived and the thyroid gland is primarily endoderm-derived."
367,367,"A 52-year-old fisherman presents to the clinic for an evaluation of a pigmented lesion on his neck. He states that he first noticed the lesion last year, but he believes that it has been slowly growing in size. Dermatopathology determines that the lesion contains neoplastic cells of melanocytic origin. Which of the following characteristics of the lesion would likely be found on physical examination?",Brown-black color in one area of the lesion to red-white in a different area,Macule that is 5mm in diameter,Well-circumscribed papule with smooth borders,Symmetrical ovoid macule,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.97,
  ""rationale"": ""A slowly enlarging melanocytic neoplasm in a middle-aged man with significant sun exposure is concerning for melanoma. Melanoma commonly shows variegated color and asymmetry, such as brown-black in one area and red-white in another.""
}",A,,0.97,"A slowly enlarging melanocytic neoplasm in a middle-aged man with significant sun exposure is concerning for melanoma. Melanoma commonly shows variegated color and asymmetry, such as brown-black in one area and red-white in another."
368,368,"A 27-year-old woman was referred to a dermatology clinic due to a changing discoloration of her fingers from white to red to blue. Although she has not had any recent changes in her daily routines, she also complains of increasing fatigue, muscle weakness, and weight loss. She has a blood pressure of 126/77 mm Hg, respiratory rate of 14/min, and heart rate of 88/min. Physical examination reveals regular heart and lung sounds. Anti-U1 RNP antibodies and increased creatinine kinase were found in her serum. What is the most likely diagnosis in this patient?",Systemic lupus erythematosus (SLE),Mixed connective tissue disease,Polymyositis,Systemic sclerosis,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""Raynaud phenomenon with myositis features (muscle weakness, elevated CK) plus anti-U1 RNP antibodies is classic for mixed connective tissue disease. This condition overlaps features of SLE, systemic sclerosis, and polymyositis.""
}",B,,0.98,"Raynaud phenomenon with myositis features (muscle weakness, elevated CK) plus anti-U1 RNP antibodies is classic for mixed connective tissue disease. This condition overlaps features of SLE, systemic sclerosis, and polymyositis."
369,369,"A 54-year-old woman is brought to the physician by her brother for confusion and agitation. She is unable to personally give a history. Her brother says she has a problem with alcohol use and that he found an empty bottle of vodka on the counter at her home. She appears disheveled. Her temperature is 37C (98.6F), pulse is 85/min, and blood pressure is 140/95 mm Hg. On mental status examination, she is confused and oriented only to person. She recalls 0 out of 3 words after 5 minutes. She cannot perform serial sevens and is unable to repeat seven digits forward and five in reverse sequence. Neurologic examination shows horizontal nystagmus on lateral gaze. She has difficulty walking without assistance. Laboratory studies show:
Hemoglobin 11 g/dL
Mean corpuscular volume 110 m3
Platelet count 280,000/mm3
Which of the following is most appropriate initial treatment for this patient?""",Oral chlordiazepoxide,Intravenous thiamine,Oral naltrexone,"Intravenous glucose
""","{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.99,
  ""rationale"": ""Confusion, ataxia, and nystagmus in a patient with alcohol use disorder indicate Wernicke encephalopathy due to thiamine deficiency. Initial treatment is immediate intravenous thiamine, given before glucose to avoid worsening neurologic injury.""
}",B,,0.99,"Confusion, ataxia, and nystagmus in a patient with alcohol use disorder indicate Wernicke encephalopathy due to thiamine deficiency. Initial treatment is immediate intravenous thiamine, given before glucose to avoid worsening neurologic injury."
370,370,"A medical research study is evaluating an investigational novel drug (medication 1) compared with standard therapy (medication 2) in patients presenting to the emergency department with myocardial infarction (MI). The study enrolled a total of 3,000 subjects, 1,500 in each study arm. Follow-up was conducted at 45 days post-MI. The following are the results of the trial:
Endpoints Medication 1 Medication 2 P-Value
Primary: death from cardiac causes 134 210 0.03
Secondary: hyperkalemia 57 70 0.4
What is the number needed to treat (NNT) for the primary endpoint of death from cardiac causes? (Round to the nearest whole number.)",5,16,30,50,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""Risk of cardiac death was 134/1500 = 8.9% with medication 1 and 210/1500 = 14.0% with medication 2. The absolute risk reduction is about 5.1%, so NNT = 1/0.051 ≈ 19.6; among the provided choices, 30 is the closest available option.""
}",C,,0.98,"Risk of cardiac death was 134/1500 = 8.9% with medication 1 and 210/1500 = 14.0% with medication 2. The absolute risk reduction is about 5.1%, so NNT = 1/0.051 ≈ 19.6; among the provided choices, 30 is the closest available option."
371,371,A previously healthy 30-year-old woman comes to the physician for the evaluation of pain during sexual intercourse for 6 months. She also reports frequent episodes of crampy pelvic pain that starts one day before menses and lasts for 7 days. Her symptoms are not relieved with pain medication. Menses occur at regular 28-day intervals and last 5 days. Her last menstrual period was 2 weeks ago. She is sexually active with her husband. She uses a combined oral contraceptive pill. Her vital signs are within normal limits. Physical examination shows rectovaginal tenderness. Cervical and urethral swabs are negative. Transvaginal ultrasonography shows no abnormalities. Which of the following is the most appropriate next step in management?,Measurement of CA-125 levels,Hysterectomy,Hysteroscopy,CT scan of the abdomen and pelvis,"{
  ""choice"": null,
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.99,
  ""rationale"": ""This presentation is most consistent with endometriosis, and the appropriate next step would be diagnostic/therapeutic laparoscopy or empiric medical therapy. None of the listed options is the correct next management step.""
}",,NO_VALID_OPTION,0.99,"This presentation is most consistent with endometriosis, and the appropriate next step would be diagnostic/therapeutic laparoscopy or empiric medical therapy. None of the listed options is the correct next management step."
372,372,"A 28-year-old man comes to the physician because of diarrhea and crampy abdominal pain for 5 weeks. He has had up to 4 bowel movements per day. Several times he noticed mucoid strings with the stool. He has abdominal bloating. Over the past month, has had a 3.2-kg (7-lb) weight loss. He has not had fever, cough, or bloody stools. He had a painful rash on his lower extremity 3 weeks ago that resolved spontaneously. He works as a pharmacy technician. His temperature is 37.3C (98.8F), pulse is 85/min, and blood pressure is 115/77 mm Hg. The abdomen is soft and nontender. His hemoglobin concentration is 11.9 g/dL, MCV is 79 fL, ferritin is 106 ng/dL, and platelet count is 410,000/mm3; serum concentrations of glucose, creatinine, and electrolytes are within the reference range. This patient's condition is most likely associated with which of the following findings?",Mucosal lactase deficiency,Increased serum VIP,Melanosis coli,Normal intestinal mucosa,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.76,
  ""rationale"": ""This presentation is most consistent with irritable bowel syndrome: crampy abdominal pain, bloating, mucoid stools, and no fever or blood. IBS is associated with normal intestinal mucosa; the transient painful leg rash may be unrelated.""
}",D,,0.76,"This presentation is most consistent with irritable bowel syndrome: crampy abdominal pain, bloating, mucoid stools, and no fever or blood. IBS is associated with normal intestinal mucosa; the transient painful leg rash may be unrelated."
373,373,"A 6-month-old boy presents to his pediatrician for a wellness examination. The mother reports that her child has difficulty rolling from his back to his front and sitting unsupported. The patient is able to smile and furrow his brow normally, but she has noticed that he has a weak cry and suck. He was born at 38 weeks gestation via a spontaneous vaginal delivery without any complications. The mother said that the patient appeared ""normal"" until the past few weeks. On physical exam, his extraocular muscle movements are intact, and a symmetric smile is seen. He has symmetric flaccid weakness of both his upper and lower extremities. He also has a bell-shaped chest. Deep tendon reflexes are diminished. Which of the following is the most likely cause of this patient's symptoms?",Anterior horn cell degeneration,Axonal demyelination,Decreased acetylcholine receptor density,Impaired acetylcholine release,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""This infant has spinal muscular atrophy type 1: progressive symmetric flaccid weakness, diminished reflexes, weak cry/suck, bell-shaped chest, and preserved facial/extraocular movements. SMA is caused by degeneration of anterior horn cells due to SMN1 gene deficiency.""
}",A,,0.98,"This infant has spinal muscular atrophy type 1: progressive symmetric flaccid weakness, diminished reflexes, weak cry/suck, bell-shaped chest, and preserved facial/extraocular movements. SMA is caused by degeneration of anterior horn cells due to SMN1 gene deficiency."
374,374,"A 67-year-old man presents to his primary care physician for erectile dysfunction. He states that for the past month he has been unable to engage in sexual intercourse with his wife despite having appropriate sexual desire. He also endorses deep and burning buttock and hip pain when walking, which is relieved by rest. The patient states that he does not have erections at night or in the morning. His past medical history is notable for diabetes, coronary artery disease, and hypertension, and he has a 40 pack-year smoking history. Physical exam is notable for weak lower extremity and femoral pulses. Which of the following is the most specific etiology of this patients symptoms?",Anxiety,Diabetic neuropathy,Spinal stenosis,Vascular claudication,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.99,
  ""rationale"": ""Erectile dysfunction with absent nocturnal/morning erections, buttock/hip claudication, and weak femoral pulses in an older smoker with vascular disease is classic for aortoiliac occlusive disease (Leriche syndrome). This is most specifically due to vascular claudication rather than psychogenic or neuropathic causes.""
}",D,,0.99,"Erectile dysfunction with absent nocturnal/morning erections, buttock/hip claudication, and weak femoral pulses in an older smoker with vascular disease is classic for aortoiliac occlusive disease (Leriche syndrome). This is most specifically due to vascular claudication rather than psychogenic or neuropathic causes."
