row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
365,365,"A 25-year-old Hispanic male presents with heat intolerance and recent weight loss. Serum analysis shows increased levels of T4 and T3, as well as the presence of thyroglobulin-stimulating immunoglobulins. The patient is found to be tachycardic and has marked edema and waxy discoloration in his legs. Which of the following would be consistent with this patient's disease?",Sympathetic underactivity,Anti-thyroglobin antibodies,Exophthalmos,Increased TSH release,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.93,
  ""rationale"": ""Findings indicate Graves disease (TSI, pretibial myxedema, hyperthyroidism). Exophthalmos is characteristic of Graves, whereas TSH is typically suppressed and sympathetic activity is increased; anti-thyroglobulin antibodies are not the hallmark.""
}",C,,0.93,"Findings indicate Graves disease (TSI, pretibial myxedema, hyperthyroidism). Exophthalmos is characteristic of Graves, whereas TSH is typically suppressed and sympathetic activity is increased; anti-thyroglobulin antibodies are not the hallmark."
366,366,"A 2-year-old boy is brought to the physician because of decreased appetite and abdominal pain for the last several weeks. Physical examination shows a well-appearing toddler with a palpable left-sided abdominal mass that does not cross the midline. A CT of the abdomen shows a large, necrotic tumor on the left kidney. Histological examination of the kidney mass shows primitive blastemal cells and immature tubules and glomeruli. This tissue is most likely derived from the same embryological structure as which of the following?",Carotid body,Adrenal medulla,Thyroid gland,Papillary muscles,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.82,
  ""rationale"": ""Wilms tumor arises from the metanephric blastema, which is derived from intermediate mesoderm. Papillary muscles (cardiac muscle) are mesodermal derivatives, whereas the adrenal medulla and carotid body are neural crest derived and the thyroid gland is endoderm derived.""
}",D,,0.82,"Wilms tumor arises from the metanephric blastema, which is derived from intermediate mesoderm. Papillary muscles (cardiac muscle) are mesodermal derivatives, whereas the adrenal medulla and carotid body are neural crest derived and the thyroid gland is endoderm derived."
367,367,"A 52-year-old fisherman presents to the clinic for an evaluation of a pigmented lesion on his neck. He states that he first noticed the lesion last year, but he believes that it has been slowly growing in size. Dermatopathology determines that the lesion contains neoplastic cells of melanocytic origin. Which of the following characteristics of the lesion would likely be found on physical examination?",Brown-black color in one area of the lesion to red-white in a different area,Macule that is 5mm in diameter,Well-circumscribed papule with smooth borders,Symmetrical ovoid macule,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.88,
  ""rationale"": ""Melanoma commonly shows color variegation (brown-black with areas of red-white), irregular borders, asymmetry, and diameter >6 mm. The other options describe smaller, symmetric, well-circumscribed lesions more consistent with benign nevi.""
}",A,,0.88,"Melanoma commonly shows color variegation (brown-black with areas of red-white), irregular borders, asymmetry, and diameter >6 mm. The other options describe smaller, symmetric, well-circumscribed lesions more consistent with benign nevi."
368,368,"A 27-year-old woman was referred to a dermatology clinic due to a changing discoloration of her fingers from white to red to blue. Although she has not had any recent changes in her daily routines, she also complains of increasing fatigue, muscle weakness, and weight loss. She has a blood pressure of 126/77 mm Hg, respiratory rate of 14/min, and heart rate of 88/min. Physical examination reveals regular heart and lung sounds. Anti-U1 RNP antibodies and increased creatinine kinase were found in her serum. What is the most likely diagnosis in this patient?",Systemic lupus erythematosus (SLE),Mixed connective tissue disease,Polymyositis,Systemic sclerosis,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.93,
  ""rationale"": ""Raynaud phenomenon with proximal muscle weakness and elevated CK suggests overlap features of myositis and connective tissue disease. High-titer anti-U1 RNP antibodies are characteristic of mixed connective tissue disease. This pattern is less typical for SLE, polymyositis, or systemic sclerosis alone.""
}",B,,0.93,"Raynaud phenomenon with proximal muscle weakness and elevated CK suggests overlap features of myositis and connective tissue disease. High-titer anti-U1 RNP antibodies are characteristic of mixed connective tissue disease. This pattern is less typical for SLE, polymyositis, or systemic sclerosis alone."
369,369,"A 54-year-old woman is brought to the physician by her brother for confusion and agitation. She is unable to personally give a history. Her brother says she has a problem with alcohol use and that he found an empty bottle of vodka on the counter at her home. She appears disheveled. Her temperature is 37C (98.6F), pulse is 85/min, and blood pressure is 140/95 mm Hg. On mental status examination, she is confused and oriented only to person. She recalls 0 out of 3 words after 5 minutes. She cannot perform serial sevens and is unable to repeat seven digits forward and five in reverse sequence. Neurologic examination shows horizontal nystagmus on lateral gaze. She has difficulty walking without assistance. Laboratory studies show:
Hemoglobin 11 g/dL
Mean corpuscular volume 110 m3
Platelet count 280,000/mm3
Which of the following is most appropriate initial treatment for this patient?""",Oral chlordiazepoxide,Intravenous thiamine,Oral naltrexone,"Intravenous glucose
""","{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.94,
  ""rationale"": ""Confusion, nystagmus, and gait ataxia in an alcohol-dependent patient indicate Wernicke encephalopathy due to thiamine deficiency. The most appropriate initial treatment is intravenous thiamine, given prior to any glucose to avoid worsening neurologic injury.""
}",B,,0.94,"Confusion, nystagmus, and gait ataxia in an alcohol-dependent patient indicate Wernicke encephalopathy due to thiamine deficiency. The most appropriate initial treatment is intravenous thiamine, given prior to any glucose to avoid worsening neurologic injury."
370,370,"A medical research study is evaluating an investigational novel drug (medication 1) compared with standard therapy (medication 2) in patients presenting to the emergency department with myocardial infarction (MI). The study enrolled a total of 3,000 subjects, 1,500 in each study arm. Follow-up was conducted at 45 days post-MI. The following are the results of the trial:
Endpoints Medication 1 Medication 2 P-Value
Primary: death from cardiac causes 134 210 0.03
Secondary: hyperkalemia 57 70 0.4
What is the number needed to treat (NNT) for the primary endpoint of death from cardiac causes? (Round to the nearest whole number.)",5,16,30,50,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.92,
  ""rationale"": ""ARR = (210/1500 − 134/1500) = 76/1500 ≈ 0.0507, so NNT ≈ 1/0.0507 ≈ 19.7 → 20 when rounded. Since 20 is not among the options, none is valid.""
}",null,NO_VALID_OPTION,0.92,"ARR = (210/1500 − 134/1500) = 76/1500 ≈ 0.0507, so NNT ≈ 1/0.0507 ≈ 19.7 → 20 when rounded. Since 20 is not among the options, none is valid."
371,371,A previously healthy 30-year-old woman comes to the physician for the evaluation of pain during sexual intercourse for 6 months. She also reports frequent episodes of crampy pelvic pain that starts one day before menses and lasts for 7 days. Her symptoms are not relieved with pain medication. Menses occur at regular 28-day intervals and last 5 days. Her last menstrual period was 2 weeks ago. She is sexually active with her husband. She uses a combined oral contraceptive pill. Her vital signs are within normal limits. Physical examination shows rectovaginal tenderness. Cervical and urethral swabs are negative. Transvaginal ultrasonography shows no abnormalities. Which of the following is the most appropriate next step in management?,Measurement of CA-125 levels,Hysterectomy,Hysteroscopy,CT scan of the abdomen and pelvis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""Her cyclic pelvic pain, dyspareunia, and rectovaginal tenderness suggest endometriosis; after failure of empiric therapy, the next step is diagnostic laparoscopy. None of the listed options (CA-125, hysteroscopy, CT, hysterectomy) is appropriate for diagnosis or next-step management in this setting.""
}",null,NO_VALID_OPTION,0.9,"Her cyclic pelvic pain, dyspareunia, and rectovaginal tenderness suggest endometriosis; after failure of empiric therapy, the next step is diagnostic laparoscopy. None of the listed options (CA-125, hysteroscopy, CT, hysterectomy) is appropriate for diagnosis or next-step management in this setting."
372,372,"A 28-year-old man comes to the physician because of diarrhea and crampy abdominal pain for 5 weeks. He has had up to 4 bowel movements per day. Several times he noticed mucoid strings with the stool. He has abdominal bloating. Over the past month, has had a 3.2-kg (7-lb) weight loss. He has not had fever, cough, or bloody stools. He had a painful rash on his lower extremity 3 weeks ago that resolved spontaneously. He works as a pharmacy technician. His temperature is 37.3C (98.8F), pulse is 85/min, and blood pressure is 115/77 mm Hg. The abdomen is soft and nontender. His hemoglobin concentration is 11.9 g/dL, MCV is 79 fL, ferritin is 106 ng/dL, and platelet count is 410,000/mm3; serum concentrations of glucose, creatinine, and electrolytes are within the reference range. This patient's condition is most likely associated with which of the following findings?",Mucosal lactase deficiency,Increased serum VIP,Melanosis coli,Normal intestinal mucosa,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.81,
  ""rationale"": ""The presentation (chronic nonbloody diarrhea, weight loss, microcytic anemia with thrombocytosis, and a recent painful lower-extremity rash consistent with erythema nodosum) is most consistent with Crohn disease. None of the options (lactase deficiency, VIPoma, melanosis coli from laxative abuse, or normal mucosa as in IBS) matches the expected Crohn-associated findings (e.g., transmural inflammation, skip lesions, noncaseating granulomas).""
}",null,NO_VALID_OPTION,0.81,"The presentation (chronic nonbloody diarrhea, weight loss, microcytic anemia with thrombocytosis, and a recent painful lower-extremity rash consistent with erythema nodosum) is most consistent with Crohn disease. None of the options (lactase deficiency, VIPoma, melanosis coli from laxative abuse, or normal mucosa as in IBS) matches the expected Crohn-associated findings (e.g., transmural inflammation, skip lesions, noncaseating granulomas)."
373,373,"A 6-month-old boy presents to his pediatrician for a wellness examination. The mother reports that her child has difficulty rolling from his back to his front and sitting unsupported. The patient is able to smile and furrow his brow normally, but she has noticed that he has a weak cry and suck. He was born at 38 weeks gestation via a spontaneous vaginal delivery without any complications. The mother said that the patient appeared ""normal"" until the past few weeks. On physical exam, his extraocular muscle movements are intact, and a symmetric smile is seen. He has symmetric flaccid weakness of both his upper and lower extremities. He also has a bell-shaped chest. Deep tendon reflexes are diminished. Which of the following is the most likely cause of this patient's symptoms?",Anterior horn cell degeneration,Axonal demyelination,Decreased acetylcholine receptor density,Impaired acetylcholine release,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Findings of symmetric flaccid weakness, diminished reflexes, weak suck/cry, and a bell-shaped chest with intact extraocular movements are classic for spinal muscular atrophy (Werdnig-Hoffmann), due to anterior horn cell degeneration. Myasthenia gravis and botulism would more typically involve ocular/autonomic findings, and demyelination is not consistent with this presentation.""
}",A,,0.9,"Findings of symmetric flaccid weakness, diminished reflexes, weak suck/cry, and a bell-shaped chest with intact extraocular movements are classic for spinal muscular atrophy (Werdnig-Hoffmann), due to anterior horn cell degeneration. Myasthenia gravis and botulism would more typically involve ocular/autonomic findings, and demyelination is not consistent with this presentation."
374,374,"A 67-year-old man presents to his primary care physician for erectile dysfunction. He states that for the past month he has been unable to engage in sexual intercourse with his wife despite having appropriate sexual desire. He also endorses deep and burning buttock and hip pain when walking, which is relieved by rest. The patient states that he does not have erections at night or in the morning. His past medical history is notable for diabetes, coronary artery disease, and hypertension, and he has a 40 pack-year smoking history. Physical exam is notable for weak lower extremity and femoral pulses. Which of the following is the most specific etiology of this patients symptoms?",Anxiety,Diabetic neuropathy,Spinal stenosis,Vascular claudication,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Buttock/hip pain relieved by rest with diminished femoral pulses and absence of nocturnal erections indicates organic ED from aortoiliac peripheral arterial disease (Leriche syndrome), i.e., vascular claudication. Anxiety would preserve nocturnal erections; diabetic neuropathy and spinal stenosis do not explain weak pulses and classic claudication.""
}",D,,0.9,"Buttock/hip pain relieved by rest with diminished femoral pulses and absence of nocturnal erections indicates organic ED from aortoiliac peripheral arterial disease (Leriche syndrome), i.e., vascular claudication. Anxiety would preserve nocturnal erections; diabetic neuropathy and spinal stenosis do not explain weak pulses and classic claudication."
375,375,"A 7-year-old boy is brought to his pediatricians office for a follow-up visit. He was diagnosed with asthma when he was 3 years old and has since been on treatment for the condition. He is currently on a -agonist inhaler because of exacerbation of his symptoms. He has observed that his symptoms are more prominent in springtime, especially when the new flowers are blooming. His mother has a backyard garden and whenever he goes out to play there, he experiences chest tightness with associated shortness of breath. He has been advised to take more precaution during this seasonal change and to stay away from pollen. He is also being considered for an experimental therapy, which attenuates the activity of certain mediators which cause his asthmatic attack. The targeted mediator favors the class switching of antibodies. A reduction in this mechanism will eventually reduce the exaggerated response observed during his asthmatic attacks, even when exposed to an allergen. Which of the following mediators is described in this experimental study?",IL-5,IL-2,IL-10,IL-13,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""Allergic asthma is Th2-mediated, with cytokines promoting IgE class switching. While IL-4 is the primary driver, IL-13 shares overlapping functions and also promotes IgE class switching and airway hyperreactivity. IL-5 drives eosinophils, IL-2 supports T-cell proliferation, and IL-10 is immunoregulatory.""
}",D,,0.8,"Allergic asthma is Th2-mediated, with cytokines promoting IgE class switching. While IL-4 is the primary driver, IL-13 shares overlapping functions and also promotes IgE class switching and airway hyperreactivity. IL-5 drives eosinophils, IL-2 supports T-cell proliferation, and IL-10 is immunoregulatory."
376,376,"A 16-year-old female presents to her primary care physician due to lack of menstruation. She has never had a period and is anxious that she is not keeping up with her friends. She states that her breasts began developing when she was 13, and she had a growth spurt around the same time. Review of systems reveals that she has also been getting headaches every few months over the last year with some photosensitivity and nausea each time. Ibuprofen relieves her symptoms. The patient is a competitive ice skater and has never been sexually active. Her mother has a history of migraine headaches, and her older sister has a history of bipolar disorder. Both underwent menarche at age 15. At this visit, the patients temperature is 98.6F (37.0C), pulse is 70/min, blood pressure is 118/65 mmHg, and respirations are 13/min. Her body mass index is 23.8 kg/m^2. Cardiopulmonary and abdominal exams are unremarkable. Both breasts are Tanner IV with no expressable discharge. Pelvic and axillary hair growth is also Tanner IV. The patient is unable to tolerate a full pelvic exam, but the part of the vaginal canal that is examined is unremarkable. Laboratory studies are ordered and are below:

Serum:
Na+: 139 mEq/L
K+: 4.1 mEq/L
Cl-: 100 mEq/L
HCO3-: 24 mEq/L
Urea nitrogen: 12 mg/dL
Glucose: 73 mg/dL
Creatinine: 0.9 mg/dL
Ca2+: 9.7 mg/dL
Mg2+: 1.7 mEq/L
AST: 11 U/L
ALT: 11 U/L
Follicle Stimulating Hormone (FSH): 16.2 mIU/mL (4.7-21.5 mIU/ml)
Estrogen: 240 pg/mL (64-357 pg/mL)

Abdominal ultrasound is performed and shows a normal uterus and ovaries. Which of the following is the most likely diagnosis?",Hypothalamic amenorrhea,Hyperprolactinemia,Imperforate hymen,Vaginal septum,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.83,
  ""rationale"": ""Primary amenorrhea with normal secondary sexual characteristics, normal FSH and estrogen, and a normal uterus/ovaries indicates an outflow tract obstruction. Partial visualization of a normal vaginal canal argues against imperforate hymen and is more consistent with a transverse vaginal septum. Hypothalamic amenorrhea and hyperprolactinemia typically show low estrogen or galactorrhea/visual symptoms, which are absent here.""
}",D,,0.83,"Primary amenorrhea with normal secondary sexual characteristics, normal FSH and estrogen, and a normal uterus/ovaries indicates an outflow tract obstruction. Partial visualization of a normal vaginal canal argues against imperforate hymen and is more consistent with a transverse vaginal septum. Hypothalamic amenorrhea and hyperprolactinemia typically show low estrogen or galactorrhea/visual symptoms, which are absent here."
377,377,"During a Mycobacterium tuberculosis infection, Th1 cells secrete a factor capable of stimulating phagosome-lysosome fusion within macrophages. In addition, the secreted factors help activate macrophages to produce mediators such as NO, which are capable of destroying the invading pathogen. Furthermore, activation of the macrophages by the secreted factor eventually leads to the formation of a tubercle. Which of the following factors is secreted by Th1 cells and responsible for these actions?",IL-4,TNF-alpha,Histamine,IL-17,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.84,
  ""rationale"": ""The key Th1 cytokine that stimulates phagolysosome fusion, induces macrophage NO production, and drives granuloma formation is IFN-γ, which is not among the options. TNF-α helps maintain granulomas but is not the principal mediator of these listed actions.""
}",null,NO_VALID_OPTION,0.84,"The key Th1 cytokine that stimulates phagolysosome fusion, induces macrophage NO production, and drives granuloma formation is IFN-γ, which is not among the options. TNF-α helps maintain granulomas but is not the principal mediator of these listed actions."
378,378,"A three-day-old, full-term infant born by uncomplicated vaginal delivery is brought to a pediatrician by his mother, who notes that her son's skin appears yellow. She reports that the child cries several times per day, but sleeps 7-8 hours at night, uninterrupted. She has been breastfeeding the infant but feels the latch has been poor and is unsure how much milk he has been consuming but feels it is not enough. A lactation consult was called for the patient and it was noted that despite proper instruction the observed latch was still poor. When asked the mother stated that the baby is currently making stools 2 times per day. Which of the following is the most likely etiology of the patient's presentation?",Breast milk jaundice,Breastfeeding jaundice,Crigler-Najjar syndrome,Physiologic hyperbilirubinemia,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""At 3 days with poor latch, long sleep intervals, and low stool output, this is breastfeeding (lactation failure) jaundice due to decreased intake and increased enterohepatic circulation. Breast milk jaundice presents later in a well-feeding infant; physiologic jaundice lacks the feeding failure clues; Crigler–Najjar causes severe unconjugated hyperbilirubinemia.""
}",B,,0.9,"At 3 days with poor latch, long sleep intervals, and low stool output, this is breastfeeding (lactation failure) jaundice due to decreased intake and increased enterohepatic circulation. Breast milk jaundice presents later in a well-feeding infant; physiologic jaundice lacks the feeding failure clues; Crigler–Najjar causes severe unconjugated hyperbilirubinemia."
379,379,"The first 24 hours after delivery, a 2888 g (6.37 lb) male newborn is not feeding well, has a high-pitched cry, and is diaphoretic. He was born at 38 weeks' gestation to a 30-year-old woman, gravida 2, para 1, after an uncomplicated labor and delivery. Apgar scores were 8 and 9 at 1 and 5 minutes, respectively. The mother did not receive prenatal care. She takes codeine syrup frequently for dry cough. The infant's temperature is 37.8°C (100°F), pulse is 165/min, and blood pressure is 83/50 mm Hg. Examination shows hyperreflexia, tremors, and an excessive startle response. The baby is swaddled to prevent excoriations, and fluid resuscitation is initiated. Complete blood count and serum levels of glucose, bilirubin, and calcium are within normal limits. What is the most appropriate next step in treatment of this newborn?",Intravenous ampicillin and gentamicin combination therapy,Oral methimazole therapy,Dextrose infusion,NF1 gene mutation (chromosome 17),"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.82,
  ""rationale"": ""Findings are most consistent with neonatal opioid withdrawal due to maternal codeine use; appropriate next step would be pharmacologic therapy with an opioid (eg, oral morphine or methadone) plus supportive care. None of the listed options corresponds to this management.""
}",null,NO_VALID_OPTION,0.82,"Findings are most consistent with neonatal opioid withdrawal due to maternal codeine use; appropriate next step would be pharmacologic therapy with an opioid (eg, oral morphine or methadone) plus supportive care. None of the listed options corresponds to this management."
380,380,"A 32-year-old G1P1 patient presents to her obstetrician after having a positive pregnancy test at home. She reports that she and her husband had been trying to have a child for the past three months. She has no history of sexually transmitted disease, intravenous drug use, or blood transfusions, and she has never traveled outside of the United States. She was up-to-date on all immunizations before her pregnancy. Ultrasound is consistent with an 8-week gestational sac. The patient requests as few tests as possible, although she does not want to compromise the health of her fetus. Which of the following screening tests should be performed on all pregnant women?","HIV, syphilis, and hepatitis B","HIV, syphilis, and N. gonorrhea","HIV, syphilis, N. gonorrhea and C. trachomatis","HIV, hepatitis B, and hepatitis C","{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.75,
  ""rationale"": ""Universal prenatal screening includes HIV, syphilis (RPR/treponemal), and hepatitis B surface antigen. Gonorrhea and chlamydia are screened based on age and risk factors. While hepatitis C screening is increasingly recommended, syphilis screening remains universally required and is not included in option D.""
}",A,,0.75,"Universal prenatal screening includes HIV, syphilis (RPR/treponemal), and hepatitis B surface antigen. Gonorrhea and chlamydia are screened based on age and risk factors. While hepatitis C screening is increasingly recommended, syphilis screening remains universally required and is not included in option D."
381,381,A 27-year-old male suddenly develops severe abdominal cramping and bloody diarrhea. The patient reports consuming undercooked ground beef four days prior to the onset of the symptoms. Which of the following best describes the toxin-mediated mechanism of this disease process?,"Depolymerization of actin filaments in gastrointestinal mucosal cells, leading to mucosal cell death",Increased pH of gastrointestinal lumen resulting in reduced mucosal absorption,"Increased intracellular cAMP in gastrointestinal mucosal cells, resulting in decreased absorption and increased secretion in the digestive tract","Inhibition of the 60S ribosomal subunit, resulting in decreased protein synthesis in gastrointestinal mucosal cells","{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.93,
  ""rationale"": ""Undercooked ground beef with bloody diarrhea suggests enterohemorrhagic E. coli (EHEC), which produces a Shiga-like toxin. This toxin inhibits the 60S ribosomal subunit, halting protein synthesis and causing mucosal cell death. Other options describe mechanisms of C. difficile (A) or cholera/ETEC (C), which do not fit this presentation.""
}",D,,0.93,"Undercooked ground beef with bloody diarrhea suggests enterohemorrhagic E. coli (EHEC), which produces a Shiga-like toxin. This toxin inhibits the 60S ribosomal subunit, halting protein synthesis and causing mucosal cell death. Other options describe mechanisms of C. difficile (A) or cholera/ETEC (C), which do not fit this presentation."
382,382,"A 28-year-old female comes to the physicians office with a complaint of episodic chest pain. She describes the pain as squeezing and tightness in her chest. This pain has been happening every few days for 3 months. She says there is no association of the pain with food or exercise. She is able to climb up to her fourth floor apartment daily without issue. Her only past medical history is migraines for which she takes appropriate medication. Here temperature is 98.6F (37C), blood pressure is 120/68 mmHg, pulse is 60/min, respirations are 16/min, and oxygen saturation is 98% on room air. She has no known family history. The patient is not in pain on presentation and EKG in the office is normal. 24-hour ECG monitoring shows transient ST elevations during the episodes of pain that resolve completely. The mechanism of this patients chest pain is most similar to the mechanism behind which of the following?",Raynaud's phenomenon,Myocardial infarction,Costochondritis,Dysphagia,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""Transient ST elevations with episodic, non-exertional chest pain suggest Prinzmetal (vasospastic) angina due to coronary artery vasospasm. Raynaud's phenomenon is a similar vasospastic process, unlike myocardial infarction (thrombosis), costochondritis (musculoskeletal), or dysphagia (esophageal).""
}",A,,0.92,"Transient ST elevations with episodic, non-exertional chest pain suggest Prinzmetal (vasospastic) angina due to coronary artery vasospasm. Raynaud's phenomenon is a similar vasospastic process, unlike myocardial infarction (thrombosis), costochondritis (musculoskeletal), or dysphagia (esophageal)."
383,383,"An investigator is studying the cell morphologies of the respiratory tract. He obtains a biopsy from the mainstem bronchus of a patient. On microscopic examination, the biopsy sample shows uniform squamous cells in layers. Which of the following best describes the histologic finding seen in this patient?",Metaplasia,Normal epithelium,Hyperplasia,"Anaplasia
""","{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""The mainstem bronchus is normally lined by pseudostratified ciliated columnar epithelium. The presence of uniform stratified squamous cells indicates squamous metaplasia, typically due to chronic irritation (e.g., smoking).""
}",A,,0.92,"The mainstem bronchus is normally lined by pseudostratified ciliated columnar epithelium. The presence of uniform stratified squamous cells indicates squamous metaplasia, typically due to chronic irritation (e.g., smoking)."
384,384,"A 26-year-old woman presents to a gynecologist after a missed period. After performing a complete physical examination and a screening test for pregnancy, her gynecologist informs her that she is pregnant. She is very surprised as she has been taking oral contraceptives regularly. When the gynecologist asks her about the consumption of any other medications, she mentions that she was placed on treatment for pulmonary tuberculosis (TB) 2 months ago. Her current anti-TB regimen includes rifampin, isoniazid, pyrazinamide, and ethambutol. Which of the following mechanisms best explains the failure of oral contraceptives in this patient?",Induction of CYP2A6 by rifampin leading to increased inactivation of ethinylestradiol,Induction of CYP2E1 by isoniazid leading to decreased serum levels of progesterone,Interference with the intestinal absorption of the oral contraceptive by pyrazinamide,Increased renal elimination of the progesterone component of the oral contraceptive by ethambutol,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.78,
  ""rationale"": ""Rifampin is a potent inducer of hepatic drug-metabolizing enzymes, accelerating metabolism and inactivation of oral contraceptive steroids, which reduces efficacy and can lead to pregnancy. The other listed drugs and mechanisms do not explain oral contraceptive failure.""
}",A,,0.78,"Rifampin is a potent inducer of hepatic drug-metabolizing enzymes, accelerating metabolism and inactivation of oral contraceptive steroids, which reduces efficacy and can lead to pregnancy. The other listed drugs and mechanisms do not explain oral contraceptive failure."
385,385,"A 38-year-old woman with a history of systemic lupus erythematosus, obesity, and hyperlipidemia presents to her primary care physician for evaluation of new bilateral blisters on her hands. She says that she first noticed these blisters shortly after returning from a weekend trip to the beach two weeks prior. She denies any fevers, joint pains, or other skin rash during this period. The patient works in the adult entertainment industry. On examination, there are multiple flaccid blisters of the bilateral dorsal hands with hemorrhagic crusts, mild scarring, and hyperpigmentation. In addition, increased hair growth is noted on the bilateral malar cheeks. Her temperature is 99.1° F (37.3° C), pulse is 95/min, blood pressure is 130/87 mmHg, respirations are 13/min, and oxygen saturation is 98% on room air. Her laboratory results are:

Serum:
Na+: 140 mEq/L
K+: 4.5 mEq/L
Cl-: 100 mEq/L
HCO3-: 21 mEq/L
BUN: 20 mg/dL
Creatinine: 1.1 mg/dL
Glucose: 104 mg/dL

Leukocyte count: 9,000/mm^3
Hemoglobin: 12.4 g/dL
Platelets: 400,000/mm^3

Anti-nuclear antibody titer 1:320

Which of the following would confirm the diagnosis in this patient?",Anti dsDNA titers,Anti-hemidesmosome titers,Tzanck smear,Direct immunofluorescence of perilesional skin,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""The presentation (photosensitive flaccid blisters on dorsal hands with scarring, hyperpigmentation, and facial hypertrichosis) is classic for porphyria cutanea tarda, which is confirmed by porphyrin studies (elevated urinary/plasma uroporphyrins), not any of the listed options. The options provided relate to SLE activity, autoimmune blistering diseases, or herpes and do not confirm PCT.""
}",null,NO_VALID_OPTION,0.9,"The presentation (photosensitive flaccid blisters on dorsal hands with scarring, hyperpigmentation, and facial hypertrichosis) is classic for porphyria cutanea tarda, which is confirmed by porphyrin studies (elevated urinary/plasma uroporphyrins), not any of the listed options. The options provided relate to SLE activity, autoimmune blistering diseases, or herpes and do not confirm PCT."
386,386,"A 28-year-old woman comes to the obstetrics and gynecology clinic because she has been unsuccessfully trying to conceive with her husband for the last 2 years. He has had 2 children from a previous marriage and has been tested for causes of male infertility. She has had prior abdominal surgery as well as a family history of endocrine abnormalities. Based on this history, a panel of tests are obtained and treatment is started. This treatment will be administered intermittently one week before her normal menstrual cycle. If the most likely drug prescribed in this case was administered in a different manner, which of the following conditions may also be treated by this drug?",Diabetes,Parkinson disease,Polycystic ovarian syndrome,Premature labor,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.63,
  ""rationale"": ""Infertility due to hyperprolactinemia is treated with a dopamine agonist (e.g., bromocriptine) given cyclically. The same drug, when used chronically, is also used to treat Parkinson disease by D2 receptor agonism.""
}",B,,0.63,"Infertility due to hyperprolactinemia is treated with a dopamine agonist (e.g., bromocriptine) given cyclically. The same drug, when used chronically, is also used to treat Parkinson disease by D2 receptor agonism."
