row_index,question_id,stem,option_A,option_B,option_C,option_D,llama_raw,llama_choice,llama_abstain_code,llama_confidence,llama_rationale
400,400,"A 3-week-old male newborn is brought to the hospital because of poor weight gain since birth. He was born at 38 weeks' gestation via normal vaginal delivery. He weighed 3005 g (6 lb, 10 oz) at birth and currently weighs 2835 g (6 lb, 4 oz). He has been latching on and breastfeeding well since birth. His mother has a history of Graves' disease and underwent near-total thyroidectomy in the second trimester of her pregnancy after her symptoms could not be controlled with antithyroid drugs. She is currently receiving L-thyroxine therapy. The patient's temperature is 38.9C (102F), pulse is 176/min, and respirations are 42/min. He appears irritable. Examination shows a diaphoretic infant with a paucity of subcutaneous fat. There is swelling of the neck at the midline. Which of the following is the most likely cause?",Transplacental passage of thyroglobulin antibodies,Transplacental passage of thyroid peroxidase antibodies,Transplacental viral infection,Opiate use in the mother,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The mother's history of Graves' disease and near-total thyroidectomy, along with her current L-thyroxine therapy, suggests she may have thyroid peroxidase antibodies, which can cross the placenta and affect the fetus. The infant's symptoms, such as poor weight gain, irritability, tachycardia, and swelling of the neck, are consistent with neonatal thyrotoxicosis caused by transplacental passage of thyroid-stimulating antibodies, including thyroid peroxidase antibodies.""
}",B,,0.9,"The mother's history of Graves' disease and near-total thyroidectomy, along with her current L-thyroxine therapy, suggests she may have thyroid peroxidase antibodies, which can cross the placenta and affect the fetus. The infant's symptoms, such as poor weight gain, irritability, tachycardia, and swelling of the neck, are consistent with neonatal thyrotoxicosis caused by transplacental passage of thyroid-stimulating antibodies, including thyroid peroxidase antibodies."
401,401,"A 39-year-old woman is brought to the emergency department because of fevers, chills, and left lower quadrant pain. Her temperature is 39.1C (102.3F), pulse is 126/min, respirations are 28/min, and blood pressure is 80/50 mm Hg. There is blood oozing around the site of a peripheral intravenous line. Pelvic examination shows mucopurulent discharge from the cervical os and left adnexal tenderness. Laboratory studies show:
Platelet count 14,200/mm3
Fibrinogen 83 mg/mL (N = 200430 mg/dL)
D-dimer 965 ng/mL (N < 500 ng/mL)
When phenol is applied to a sample of the patient's blood at 90C, a phosphorylated N-acetylglucosamine dimer with 6 fatty acids attached to a polysaccharide side chain is identified. A blood culture is most likely to show which of the following?""","Coagulase-positive, gram-positive cocci forming mauve-colored colonies on methicillin-containing agar","Encapsulated, gram-negative coccobacilli forming grey-colored colonies on charcoal blood agar","Spore-forming, gram-positive bacilli forming yellow colonies on casein agar","Gamma-hemolytic, gram-positive cocci forming green colonies on vancomycin agar","{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms and laboratory results suggest sepsis and disseminated intravascular coagulation (DIC), and the description of the phosphorylated N-acetylglucosamine dimer with 6 fatty acids attached to a polysaccharide side chain is indicative of lipopolysaccharide, a component of gram-negative bacterial cell walls. The presence of mucopurulent discharge and adnexal tenderness also points towards a sexually transmitted infection, such as Neisseria gonorrhoeae, which is an encapsulated, gram-negative coccobacillus.""
}",B,,0.9,"The patient's symptoms and laboratory results suggest sepsis and disseminated intravascular coagulation (DIC), and the description of the phosphorylated N-acetylglucosamine dimer with 6 fatty acids attached to a polysaccharide side chain is indicative of lipopolysaccharide, a component of gram-negative bacterial cell walls. The presence of mucopurulent discharge and adnexal tenderness also points towards a sexually transmitted infection, such as Neisseria gonorrhoeae, which is an encapsulated, gram-negative coccobacillus."
402,402,"A 55-year-old woman with a history of HIV presents to the emergency department with progressive dyspnea, fever, and dry cough for the past 4 days. She has not been compliant with antiretroviral or prophylactic medication. On evaluation, the patient is in moderate respiratory distress. The temperature is 38.8C (102.0F), the blood pressure is 124/82 mm Hg, the pulse is 96/min, and the respiratory rate is 20/min. Pulse oximetry is 92% on 4 L oxygen by nasal cannula. Her CD4 count is 180 cells/L. IV antibiotics and glucocorticoids are administered. After 30 minutes, the patient develops severe respiratory distress. Repeat vital signs show: temperature 38.3C (101.0F), blood pressure 80/50 mm Hg, pulse 104/min, respiration rate 32/min and pulse oximetry 85% on nasal cannula. The trachea deviates to the left. Breath sounds are absent on the right side and the neck veins are distended. Telemetry shows sinus tachycardia. Which of the following is the best next step in the management of this patient?",Administer epinephrine,Perform an arterial blood gas,Needle thoracostomy,Stat chest X-ray,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms, including severe respiratory distress, tracheal deviation, absent breath sounds on one side, and distended neck veins, are indicative of a tension pneumothorax, which is a medical emergency. Needle thoracostomy is the best next step to rapidly decompress the thoracic cavity and relieve the tension pneumothorax.""
}",C,,0.9,"The patient's symptoms, including severe respiratory distress, tracheal deviation, absent breath sounds on one side, and distended neck veins, are indicative of a tension pneumothorax, which is a medical emergency. Needle thoracostomy is the best next step to rapidly decompress the thoracic cavity and relieve the tension pneumothorax."
403,403,An otherwise healthy 26-year-old man comes to the physician for medication counseling after recently being diagnosed with schizophrenia. Risperidone therapy is initiated. This patient is at increased risk for which of the following adverse effects?,Agranulocytosis,Shortened QT interval,Hypothyroidism,Weight loss,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""Risperidone, like other antipsychotics, particularly clozapine, has a risk of causing agranulocytosis, although the risk is higher with clozapine. Agranulocytosis is a potentially life-threatening decrease in white blood cells. Risperidone's risk profile includes various side effects, but agranulocytosis is a notable concern among them.""
}",A,,0.9,"Risperidone, like other antipsychotics, particularly clozapine, has a risk of causing agranulocytosis, although the risk is higher with clozapine. Agranulocytosis is a potentially life-threatening decrease in white blood cells. Risperidone's risk profile includes various side effects, but agranulocytosis is a notable concern among them."
404,404,"A 35-year-old man presents to the emergency room due to shortness of breath that started an hour ago while playing football with some friends. He has had similar episodes in the past when he also had to be rushed to the hospital. Physical examination shows body temperature is 37.2C (98.9F), pulse rate is 100/min, respiratory rate is 28/min and blood pressure is 110/60 mm Hg. Also, it shows decreased breath sounds on both sides, the peak expiratory flow rate is 200 L/min and SpO2 is 89% on room air. The man is given an initial treatment with nebulization using an inhaled short-acting -agonist. An arterial blood gas analysis shows the following:
pH 7.48
PaO2 59 mm Hg
PaCO2 26 mm Hg
HCO3- 26 mEq/L
After administering oxygen by mask, the mans PaO2 increases to 75 mm Hg. Which of the following is the most likely cause of this patients condition?",Asthma attack,Carbon monoxide (CO) poisoning,Neuromuscular disease,Acute respiratory distress syndrome (ARDS),"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms of shortness of breath, decreased breath sounds, and low peak expiratory flow rate are consistent with an asthma attack, and the improvement in symptoms with nebulization using an inhaled short-acting β-agonist further supports this diagnosis. The arterial blood gas analysis shows hypoxemia and hypocapnia, which are also common in asthma exacerbations. The patient's history of similar episodes in the past also suggests a chronic condition like asthma.""
}",A,,0.9,"The patient's symptoms of shortness of breath, decreased breath sounds, and low peak expiratory flow rate are consistent with an asthma attack, and the improvement in symptoms with nebulization using an inhaled short-acting β-agonist further supports this diagnosis. The arterial blood gas analysis shows hypoxemia and hypocapnia, which are also common in asthma exacerbations. The patient's history of similar episodes in the past also suggests a chronic condition like asthma."
405,405,"A 78-year-old woman presents to the office for an annual health check-up with her family physician accompanied by her daughter. She has no complaints during this visit but her daughter states that she is having difficulty locating objects such as the television remote, car keys, and her purse. Her medical history is significant for Alzheimer’s dementia, coronary artery disease, diabetes mellitus, hypothyroidism, congestive heart failure, osteoarthritis and centrilobular emphysema. The patient takes memantine, atorvastatin, metformin, levothyroxine, lisinopril, aspirin, albuterol, and ipratropium. The patient’s vitals are within normal limits today. Physical exam reveals an elderly female in no acute distress, oriented to person, place and year, but not to month or day of the week. She has a 3/6 holosystolic murmur at the left sternal border along with an S3 gallop. There are mild crackles at the lung bases. The remainder of the exam is normal. A previous urine culture reports growth of > 100,000 CFU of Enterobacter. Urinalysis findings are offered below:
Leukocyte esterase  positive
WBCs 50-100 cell/HPF
Nitrites positive
RBCs 2 cell/HPF
Epithelial cells 2 cell/HPF
Urine pH 5.7
Which of the following is the most appropriate next step?",TMP-SMX,Nitrofurantoin,Levofloxacin,Order a head CT scan to evaluate for acute intracranial pathology,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient has a positive urine culture and urinalysis findings consistent with a urinary tract infection, such as positive leukocyte esterase, nitrites, and WBCs. Given the patient's age and medical history, including the use of multiple medications, Levofloxacin is a reasonable choice for treatment due to its broad spectrum of activity and relatively favorable side effect profile in the elderly. TMP-SMX and Nitrofurantoin may also be considered, but Levofloxacin is a more appropriate option in this case.""
}",C,,0.9,"The patient has a positive urine culture and urinalysis findings consistent with a urinary tract infection, such as positive leukocyte esterase, nitrites, and WBCs. Given the patient's age and medical history, including the use of multiple medications, Levofloxacin is a reasonable choice for treatment due to its broad spectrum of activity and relatively favorable side effect profile in the elderly. TMP-SMX and Nitrofurantoin may also be considered, but Levofloxacin is a more appropriate option in this case."
406,406,"A 64-year-old man presents with severe respiratory distress. This has onset over the past 3 weeks, progressively worsening. Past history involves congestive heart failure (CHF). Due to concerns of concurrent pneumonia, sputum studies are ordered. Microscopic examination of his sputum demonstrates heart failure cells (hemosiderin-containing macrophages). Which of the following cellular organelles is significant in the formation of these cells?",Endoplasmic reticulum (ER),Ribosomes,Lysosomes,Mitochondria,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""Heart failure cells, which are hemosiderin-containing macrophages, form due to the ingestion and breakdown of red blood cells that have leaked into the alveoli as a result of pulmonary edema. Lysosomes are the cellular organelles responsible for this breakdown process, containing digestive enzymes that degrade the ingested red blood cells and release hemosiderin. This process is crucial for the formation of heart failure cells.""
}",C,,0.9,"Heart failure cells, which are hemosiderin-containing macrophages, form due to the ingestion and breakdown of red blood cells that have leaked into the alveoli as a result of pulmonary edema. Lysosomes are the cellular organelles responsible for this breakdown process, containing digestive enzymes that degrade the ingested red blood cells and release hemosiderin. This process is crucial for the formation of heart failure cells."
407,407,"A 56-year-old man with a history of hypertension presents to his physician with progressive fatigue and new onset muscle cramps. He has had no recent changes to his medication regimen, which includes hydrochlorothiazide, lisinopril, and amlodipine. His temperature is 98.0F (36.7C), blood pressure is 174/111 mmHg, pulse is 70/min, respirations are 12/min, and oxygen saturation is 98% on room air. The patient's cardiopulmonary and abdominal exams are unremarkable. Laboratory values are ordered as seen below.

Serum:
Na+: 138 mEq/L
Cl-: 100 mEq/L
K+: 3.3 mEq/L
HCO3-: 33 mEq/L
BUN: 20 mg/dL
Glucose: 129 mg/dL

What is the most likely underlying etiology of this patient's hypertension?",Catecholamine-secreting mass,Cortisol excess,Impaired kidney perfusion,Increased peripheral vascular resistance,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.8,
  ""rationale"": ""The patient's medication regimen includes hydrochlorothiazide, a diuretic that can cause hypokalemia, which is present in this case with a K+ level of 3.3 mEq/L. The patient's blood pressure is elevated, and there is no clear indication of a catecholamine-secreting mass, cortisol excess, or impaired kidney perfusion. Increased peripheral vascular resistance is a common cause of hypertension, especially in patients with a history of hypertension, and can be exacerbated by certain medications and electrolyte imbalances.""
}",D,,0.8,"The patient's medication regimen includes hydrochlorothiazide, a diuretic that can cause hypokalemia, which is present in this case with a K+ level of 3.3 mEq/L. The patient's blood pressure is elevated, and there is no clear indication of a catecholamine-secreting mass, cortisol excess, or impaired kidney perfusion. Increased peripheral vascular resistance is a common cause of hypertension, especially in patients with a history of hypertension, and can be exacerbated by certain medications and electrolyte imbalances."
408,408,A 67-year-old man with transitional cell carcinoma of the bladder comes to the physician because of a 2-day history of ringing sensation in his ear. He received this first course of neoadjuvant chemotherapy 1 week ago. Pure tone audiometry shows a sensorineural hearing loss of 45 dB. The expected beneficial effect of the drug that caused this patient's symptoms is most likely due to which of the following actions?,Inhibition of thymidine synthesis,Inhibition of proteasome,Hyperstabilization of microtubules,Generation of free radicals,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms of ringing sensation in the ear and sensorineural hearing loss are consistent with ototoxicity, a known side effect of certain chemotherapeutic agents, particularly platinum-based drugs like cisplatin, which generate free radicals that damage the inner ear.""
}",D,,0.9,"The patient's symptoms of ringing sensation in the ear and sensorineural hearing loss are consistent with ototoxicity, a known side effect of certain chemotherapeutic agents, particularly platinum-based drugs like cisplatin, which generate free radicals that damage the inner ear."
409,409,"A 3-day-old male is evaluated in the hospital nursery for delayed passage of meconium. His mother is breastfeeding and has started to produce milk. The patient has been feeding well every two hours and is urinating over eight times per day. The patient was born at 35 weeks gestation to a 27-year-old gravida 4. The patient is of Ashkenazi Jewish descent, and the patient’s parents denied all prenatal genetic testing. The pregnancy was uncomplicated until the patient’s mother had spontaneous rupture of membranes at 35 weeks gestation. The patient’s three older siblings are all healthy. In the hospital nursery, the patient’s temperature is 98.2°F (36.8°C), blood pressure is 48/32 mmHg, pulse is 164/min, and respirations are 48/min. On physical exam, he appears to be in moderate distress. He has no dysmorphic features, and his abdomen is distended and non-tender. Bowel sounds are absent.

Which of the following is the best next step in management?",Contrast enema,Upper gastrointestinal series,Sweat testing,Abdominal ultrasound,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms of delayed passage of meconium and abdominal distension suggest an intestinal obstruction, and a contrast enema is a common initial diagnostic test for conditions such as Hirschsprung's disease or intestinal atresia. It can help identify the location and extent of the obstruction.""
}",A,,0.9,"The patient's symptoms of delayed passage of meconium and abdominal distension suggest an intestinal obstruction, and a contrast enema is a common initial diagnostic test for conditions such as Hirschsprung's disease or intestinal atresia. It can help identify the location and extent of the obstruction."
410,410,"A 76-year-old man is brought to his physician's office by his wife due to progressively worsening hearing loss. The patient reports that he noticed a decrease in his hearing approximately 10 years ago. His wife says that he watches television at an elevated volume and appears to have trouble understanding what is being said to him, especially when there is background noise. He states that he also experiences constant ear ringing and episodes of unsteadiness. On physical examination, the outer ears are normal and otoscopic findings are unremarkable. The patient is unable to repeat the sentence said to him on whisper testing. When a vibrating tuning fork is placed in the middle of the patient's forehead, it is heard equally on both ears. When the vibrating tuning fork is placed by the ear and then on the mastoid process, air conduction is greater than bone conduction. Which of the following structures is most likely impaired in this patient?",Malleus,Incus,Stapes,Cochlea,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms of progressive hearing loss, constant ear ringing, and difficulty understanding speech in background noise are indicative of sensorineural hearing loss, which is typically associated with impairment of the cochlea. The results of the tuning fork tests, including the Weber and Rinne tests, also support this diagnosis, as they suggest normal middle ear function but impaired inner ear function.""
}",D,,0.9,"The patient's symptoms of progressive hearing loss, constant ear ringing, and difficulty understanding speech in background noise are indicative of sensorineural hearing loss, which is typically associated with impairment of the cochlea. The results of the tuning fork tests, including the Weber and Rinne tests, also support this diagnosis, as they suggest normal middle ear function but impaired inner ear function."
411,411,"A 27-year-old woman comes to the physician because of increasing shortness of breath and a non-productive cough for 2 months. She has been unable to perform her daily activities. She has had malaise and bilateral ankle pain during this period. She noticed her symptoms after returning from a vacation to Arizona. She is a research assistant at the university geology laboratory. She is originally from Nigeria and visits her family there twice a year; her last trip was 3 months ago. Her temperature is 37.8C (100F), pulse is 100/min, respirations are 24/min, and blood pressure is 112/72 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 94%. There is no palpable cervical or axillary lymphadenopathy. The lungs are clear to auscultation. Her left eye is notable for ciliary injection and photophobia. The remainder of the examination shows no abnormalities. A complete blood count is within the reference range. An x-ray of the chest is shown. Which of the following is the most likely diagnosis?",Sarcoidosis,Pulmonary tuberculosis,Hodgkin's lymphoma,Histoplasmosis,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient's symptoms of shortness of breath, non-productive cough, malaise, and bilateral ankle pain, along with the presence of ciliary injection and photophobia in one eye, are suggestive of sarcoidosis, a systemic granulomatous disease that can affect the lungs, eyes, and joints. The clear lungs on auscultation and the absence of lymphadenopathy also support this diagnosis, as sarcoidosis can present with normal lung exam findings despite radiographic abnormalities. The patient's travel history and occupation are less suggestive of an infectious etiology like histoplasmosis or tuberculosis.""
}",A,,0.8,"The patient's symptoms of shortness of breath, non-productive cough, malaise, and bilateral ankle pain, along with the presence of ciliary injection and photophobia in one eye, are suggestive of sarcoidosis, a systemic granulomatous disease that can affect the lungs, eyes, and joints. The clear lungs on auscultation and the absence of lymphadenopathy also support this diagnosis, as sarcoidosis can present with normal lung exam findings despite radiographic abnormalities. The patient's travel history and occupation are less suggestive of an infectious etiology like histoplasmosis or tuberculosis."
412,412,"A 68-year-old female presents to her primary care physician with a 7-month history of fatigue and low back pain. Her pain is not improved by over the counter analgesics. Laboratory analysis is notable for a calcium level of 11.5 mg/dL, creatinine level of 2.0 mg/dL, and blood urea nitrogen level of 30 mg/dL. Large eosinophilic casts are seen on renal biopsy. Which of the following findings is most likely to be seen on peripheral blood smear?",Linear aggregations of red blood cells,Schistocytes,Leukocytosis with abundant mature myeloid cells,Smudge cells,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's presentation suggests multiple myeloma, given the elevated calcium level, renal impairment, and large eosinophilic casts on renal biopsy, which are likely cast nephropathy. Multiple myeloma can cause rouleaux formation, which is characterized by linear aggregations of red blood cells, due to the increased protein in the blood.""
}",A,,0.9,"The patient's presentation suggests multiple myeloma, given the elevated calcium level, renal impairment, and large eosinophilic casts on renal biopsy, which are likely cast nephropathy. Multiple myeloma can cause rouleaux formation, which is characterized by linear aggregations of red blood cells, due to the increased protein in the blood."
413,413,"A 5-year-old female suffers from recurrent infections by Aspergillus species, Pseudomonas species, and Staphylococcus aureus. The patient's neutrophils are examined in the laboratory and they fail to react during the nitroblue tetrazolium test. Which of the following is most likely dysfunctional in this patient?",Lymphocytes,Immunoglobulin class switching,Superoxide dismutase,Myeloperoxidase,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms and failed nitroblue tetrazolium test suggest chronic granulomatous disease, which is often associated with dysfunction in myeloperoxidase or the NADPH oxidase system, leading to impaired superoxide production and thus ineffective killing of certain bacteria and fungi by neutrophils. Myeloperoxidase is crucial for the production of hypochlorous acid, which is important for microbial killing. The failure in the nitroblue tetrazolium test specifically points towards an issue with the oxidative burst, which myeloperoxidase is a part of.""
}",D,,0.9,"The patient's symptoms and failed nitroblue tetrazolium test suggest chronic granulomatous disease, which is often associated with dysfunction in myeloperoxidase or the NADPH oxidase system, leading to impaired superoxide production and thus ineffective killing of certain bacteria and fungi by neutrophils. Myeloperoxidase is crucial for the production of hypochlorous acid, which is important for microbial killing. The failure in the nitroblue tetrazolium test specifically points towards an issue with the oxidative burst, which myeloperoxidase is a part of."
414,414,"A 35-year-old Caucasian female presents to the emergency room with unilateral leg swelling. She reports that she developed painful left-sided leg swelling and redness earlier in the day. She is otherwise healthy and takes no medications. She denies any recent prolonged travel. She experienced a similar episode affecting the opposite leg one year ago and was diagnosed with a thrombus in the right femoral vein. On examination, the left leg is erythematous and swollen. Passive dorsiflexion of the left ankle elicits pain in the left calf. Ultrasound of the leg reveals a thrombus in the left popliteal vein. A genetic workup reveals that she has an inherited condition. What is the most likely pathophysiology of this patients condition?",Elevated serum homocysteine,Thrombin inhibitor deficiency,Deficiency in protein C,Auto-antibodies directed against phospholipids,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.8,
  ""rationale"": ""The patient's history of recurrent venous thrombosis, particularly with a thrombus in a different leg, suggests an inherited thrombophilic condition. Deficiency in protein C is a known inherited condition that increases the risk of venous thromboembolism. Protein C is a crucial anticoagulant that inhibits factors V and VIII, and its deficiency can lead to an increased tendency for blood to clot.""
}",C,,0.8,"The patient's history of recurrent venous thrombosis, particularly with a thrombus in a different leg, suggests an inherited thrombophilic condition. Deficiency in protein C is a known inherited condition that increases the risk of venous thromboembolism. Protein C is a crucial anticoagulant that inhibits factors V and VIII, and its deficiency can lead to an increased tendency for blood to clot."
415,415,"A 24-year-old man is brought to the emergency department by the police. He was found unconscious and covered in bruises outside of a local bar. The patient has a past medical history of polysubstance abuse, depression, multiple suicide attempts, neuropathic pain, and schizophrenia. As part of the patients initial workup, a head CT is performed which is unremarkable, and an arterial blood gas is performed as seen below:

pH: 7.29
PaCO2: 95 mm Hg
PaO2: 70 mm Hg
Bicarbonate: 24 mEq/L

Which of the following is the most likely etiology of this patients current presentation?",Alcohol,Cocaine,Ethylene glycol,Heroin,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient's arterial blood gas shows a respiratory acidosis (elevated PaCO2) with a compensatory metabolic response (elevated bicarbonate), which is consistent with alcohol intoxication, a common cause of altered mental status and respiratory depression in patients with a history of polysubstance abuse.""
}",A,,0.8,"The patient's arterial blood gas shows a respiratory acidosis (elevated PaCO2) with a compensatory metabolic response (elevated bicarbonate), which is consistent with alcohol intoxication, a common cause of altered mental status and respiratory depression in patients with a history of polysubstance abuse."
416,416,"A laboratory primarily involved with studying cellular proofreading mechanisms is investigating the question of whether the ribosome can recognize a mischarged amino acid and still be incorporated into the growing peptide. In order to do so, they biochemically charge a Lys-tRNA with valine instead of lysine and insert the tRNA into the cell. They design an mRNA sequence that contains only codons for lysine. Which of the following will most likely occur?",The ribosome will recognize the mischarged tRNA and prevent its incorporation by removing the valine,The ribosome will recognize the inappropriately inserted valine residue and terminate protein translation,The mischarged tRNA will be degraded by the proteasome,The mischarged tRNA will be removed by the lysyl-tRNA synthetase,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The ribosome has a proofreading mechanism that can recognize mischarged tRNAs and prevent their incorporation into the growing peptide, ensuring the accuracy of protein synthesis. This mechanism allows the ribosome to inspect the charged tRNA before its incorporation. If the tRNA is mischarged, the ribosome can reject it, preventing incorrect amino acid incorporation.""
}",A,,0.8,"The ribosome has a proofreading mechanism that can recognize mischarged tRNAs and prevent their incorporation into the growing peptide, ensuring the accuracy of protein synthesis. This mechanism allows the ribosome to inspect the charged tRNA before its incorporation. If the tRNA is mischarged, the ribosome can reject it, preventing incorrect amino acid incorporation."
417,417,"A healthy 23-year-old male is undergoing an exercise stress test as part of his physiology class. If blood were to be sampled at different locations before and after the stress test, which area of the body would contain the lowest oxygen content at both time points?",Superior vena cava,Inferior vena cava,Pulmonary artery,Pulmonary vein,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The pulmonary artery carries deoxygenated blood from the heart to the lungs, so it would have the lowest oxygen content at both time points. This is because the blood in the pulmonary artery has not yet been oxygenated by the lungs. The oxygen content in the blood would be lower compared to other options like the pulmonary vein, which carries oxygenated blood from the lungs to the heart.""
}",C,,0.9,"The pulmonary artery carries deoxygenated blood from the heart to the lungs, so it would have the lowest oxygen content at both time points. This is because the blood in the pulmonary artery has not yet been oxygenated by the lungs. The oxygen content in the blood would be lower compared to other options like the pulmonary vein, which carries oxygenated blood from the lungs to the heart."
418,418,"A 41-year-old man presents to the emergency room with sudden onset of blurry vision one hour ago. He states that he was resting at home when he noticed he had difficulty reading. Currently, he is also starting to see double, and is seeing two images on top of each other. Earlier today, he felt ill with nausea, vomiting, and watery diarrhea, which he attributed to food he had eaten at a picnic the day before. When asked which foods he ate, he lists potato salad, a hamburger, deviled eggs, and pickles made by his neighbor. He also heard that his friend who went to the picnic with him has developed similar symptoms and was seen in another hospital earlier. While in the emergency room, the patients temperature is 98.4F (36.9C), pulse is 75/min, blood pressure is 122/84 mmHg, and respirations are 13/min. Cranial nerve exam is notable for fixed pupillary dilation, and difficulty depressing both eyes. The remainder of his exam is normal. Which of the following is the pathogenesis of this patients presentation?",Overactivation of adenylate cyclase,Release of interferon-gamma,Degradation of phospholipids,Inhibition of GABA release,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms, including blurry vision, diplopia, and fixed pupillary dilation, suggest botulism, a condition caused by the toxin produced by Clostridium botulinum, which can be found in improperly preserved or canned foods, such as the pickles made by his neighbor. Botulinum toxin works by inhibiting the release of acetylcholine and GABA, leading to the observed neurological symptoms.""
}",D,,0.9,"The patient's symptoms, including blurry vision, diplopia, and fixed pupillary dilation, suggest botulism, a condition caused by the toxin produced by Clostridium botulinum, which can be found in improperly preserved or canned foods, such as the pickles made by his neighbor. Botulinum toxin works by inhibiting the release of acetylcholine and GABA, leading to the observed neurological symptoms."
419,419,A 40-year-old male presents to your office complaining that he is too weak to climb stairs or brush his hair. He denies any headaches or change in vision. A muscle biopsy reveals CD8+ lymphocyte infiltration in the endomysium. Which of the following is the most likely diagnosis?,Systemic lupus erythematosus,Polymyalgia rheumatica,Polymyositis,Dermatomyositis,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms of weakness, particularly in proximal muscles such as those used for climbing stairs or brushing hair, along with the muscle biopsy findings of CD8+ lymphocyte infiltration in the endomysium, are characteristic of polymyositis, an inflammatory muscle disease.""
}",C,,0.9,"The patient's symptoms of weakness, particularly in proximal muscles such as those used for climbing stairs or brushing hair, along with the muscle biopsy findings of CD8+ lymphocyte infiltration in the endomysium, are characteristic of polymyositis, an inflammatory muscle disease."
420,420,An unidentified surgical specimen is received for histopathologic analysis. A portion of the specimen is cut and stained with hematoxylin and eosin. The remainder is analyzed and is found to contains type II collagen and chondroitin sulfate. Which of the following structures is most likely the origin of this surgical specimen?,Blood vessel,Pinna,Pubic symphysis,Lens,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""The presence of type II collagen and chondroitin sulfate suggests cartilaginous tissue, and the pinna (outer ear) is a cartilaginous structure. This combination of components is most consistent with cartilage, making option B the most likely origin. Cartilage is a key component of the pinna.""
}",B,,0.9,"The presence of type II collagen and chondroitin sulfate suggests cartilaginous tissue, and the pinna (outer ear) is a cartilaginous structure. This combination of components is most consistent with cartilage, making option B the most likely origin. Cartilage is a key component of the pinna."
421,421,"The Kozak sequence for the Beta-globin gene has a known mutation which decreases, though does not abolish, translation of the Beta-globin mRNA, leading to a phenotype of thalassemia intermedia. What would the blood smear be expected to show in a patient positive for this mutation?",Macrocytic red blood cells,Hyperchromic red blood cells,Microcytic red blood cells,Ringed sideroblasts,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""Thalassemia intermedia is a condition characterized by reduced beta-globin chain production, leading to microcytic anemia. The mutation in the Kozak sequence would decrease translation of the Beta-globin mRNA, resulting in reduced beta-globin chain production and thus microcytic red blood cells. This is consistent with the expected phenotype of thalassemia intermedia.""
}",C,,0.9,"Thalassemia intermedia is a condition characterized by reduced beta-globin chain production, leading to microcytic anemia. The mutation in the Kozak sequence would decrease translation of the Beta-globin mRNA, resulting in reduced beta-globin chain production and thus microcytic red blood cells. This is consistent with the expected phenotype of thalassemia intermedia."
