row_index,question_id,stem,option_A,option_B,option_C,option_D,gemini_raw,gemini_choice,gemini_abstain_code,gemini_confidence,gemini_rationale
375,375,"A 7-year-old boy is brought to his pediatricians office for a follow-up visit. He was diagnosed with asthma when he was 3 years old and has since been on treatment for the condition. He is currently on a -agonist inhaler because of exacerbation of his symptoms. He has observed that his symptoms are more prominent in springtime, especially when the new flowers are blooming. His mother has a backyard garden and whenever he goes out to play there, he experiences chest tightness with associated shortness of breath. He has been advised to take more precaution during this seasonal change and to stay away from pollen. He is also being considered for an experimental therapy, which attenuates the activity of certain mediators which cause his asthmatic attack. The targeted mediator favors the class switching of antibodies. A reduction in this mechanism will eventually reduce the exaggerated response observed during his asthmatic attacks, even when exposed to an allergen. Which of the following mediators is described in this experimental study?",IL-5,IL-2,IL-10,IL-13,"```json
{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient has allergic asthma, which involves Th2-mediated inflammation. Both IL-4 and IL-13 are key Th2 cytokines that promote B-cell class switching to IgE, a central step in the pathophysiology of atopic conditions. Since IL-4 is not an option, IL-13 is the correct answer as it is a major therapeutic target for this mechanism.""
}
```",D,null,0.9,"The patient has allergic asthma, which involves Th2-mediated inflammation. Both IL-4 and IL-13 are key Th2 cytokines that promote B-cell class switching to IgE, a central step in the pathophysiology of atopic conditions. Since IL-4 is not an option, IL-13 is the correct answer as it is a major therapeutic target for this mechanism."
376,376,"A 16-year-old female presents to her primary care physician due to lack of menstruation. She has never had a period and is anxious that she is not keeping up with her friends. She states that her breasts began developing when she was 13, and she had a growth spurt around the same time. Review of systems reveals that she has also been getting headaches every few months over the last year with some photosensitivity and nausea each time. Ibuprofen relieves her symptoms. The patient is a competitive ice skater and has never been sexually active. Her mother has a history of migraine headaches, and her older sister has a history of bipolar disorder. Both underwent menarche at age 15. At this visit, the patients temperature is 98.6F (37.0C), pulse is 70/min, blood pressure is 118/65 mmHg, and respirations are 13/min. Her body mass index is 23.8 kg/m^2. Cardiopulmonary and abdominal exams are unremarkable. Both breasts are Tanner IV with no expressable discharge. Pelvic and axillary hair growth is also Tanner IV. The patient is unable to tolerate a full pelvic exam, but the part of the vaginal canal that is examined is unremarkable. Laboratory studies are ordered and are below:

Serum:
Na+: 139 mEq/L
K+: 4.1 mEq/L
Cl-: 100 mEq/L
HCO3-: 24 mEq/L
Urea nitrogen: 12 mg/dL
Glucose: 73 mg/dL
Creatinine: 0.9 mg/dL
Ca2+: 9.7 mg/dL
Mg2+: 1.7 mEq/L
AST: 11 U/L
ALT: 11 U/L
Follicle Stimulating Hormone (FSH): 16.2 mIU/mL (4.7-21.5 mIU/ml)
Estrogen: 240 pg/mL (64-357 pg/mL)

Abdominal ultrasound is performed and shows a normal uterus and ovaries. Which of the following is the most likely diagnosis?",Hypothalamic amenorrhea,Hyperprolactinemia,Imperforate hymen,Vaginal septum,"```json
{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""The patient has primary amenorrhea despite evidence of normal pubertal development (Tanner stage IV) and a functioning hypothalamic-pituitary-ovarian axis (normal FSH and estrogen). The presence of a uterus on ultrasound in this context strongly indicates an anatomical outflow tract obstruction. Imperforate hymen is the most common congenital cause of such an obstruction.""
}
```",C,null,0.9,The patient has primary amenorrhea despite evidence of normal pubertal development (Tanner stage IV) and a functioning hypothalamic-pituitary-ovarian axis (normal FSH and estrogen). The presence of a uterus on ultrasound in this context strongly indicates an anatomical outflow tract obstruction. Imperforate hymen is the most common congenital cause of such an obstruction.
377,377,"During a Mycobacterium tuberculosis infection, Th1 cells secrete a factor capable of stimulating phagosome-lysosome fusion within macrophages. In addition, the secreted factors help activate macrophages to produce mediators such as NO, which are capable of destroying the invading pathogen. Furthermore, activation of the macrophages by the secreted factor eventually leads to the formation of a tubercle. Which of the following factors is secreted by Th1 cells and responsible for these actions?",IL-4,TNF-alpha,Histamine,IL-17,"```json
{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""TNF-alpha is a key cytokine secreted by Th1 cells and macrophages during a Mycobacterium tuberculosis infection. It is essential for the formation and maintenance of the granuloma (tubercle). It also works with IFN-gamma to activate macrophages and enhance their bactericidal activity.""
}
```",B,null,0.9,TNF-alpha is a key cytokine secreted by Th1 cells and macrophages during a Mycobacterium tuberculosis infection. It is essential for the formation and maintenance of the granuloma (tubercle). It also works with IFN-gamma to activate macrophages and enhance their bactericidal activity.
378,378,"A three-day-old, full-term infant born by uncomplicated vaginal delivery is brought to a pediatrician by his mother, who notes that her son's skin appears yellow. She reports that the child cries several times per day, but sleeps 7-8 hours at night, uninterrupted. She has been breastfeeding the infant but feels the latch has been poor and is unsure how much milk he has been consuming but feels it is not enough. A lactation consult was called for the patient and it was noted that despite proper instruction the observed latch was still poor. When asked the mother stated that the baby is currently making stools 2 times per day. Which of the following is the most likely etiology of the patient's presentation?",Breast milk jaundice,Breastfeeding jaundice,Crigler-Najjar syndrome,Physiologic hyperbilirubinemia,"```json
{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""The infant's jaundice on day three, poor latch, maternal concern about insufficient intake, and decreased stool frequency are classic signs of breastfeeding jaundice. This is caused by decreased caloric intake leading to increased enterohepatic circulation of bilirubin. This presentation is less consistent with the later onset of breast milk jaundice or the severity of Crigler-Najjar.""
}
```",B,null,0.95,"The infant's jaundice on day three, poor latch, maternal concern about insufficient intake, and decreased stool frequency are classic signs of breastfeeding jaundice. This is caused by decreased caloric intake leading to increased enterohepatic circulation of bilirubin. This presentation is less consistent with the later onset of breast milk jaundice or the severity of Crigler-Najjar."
379,379,"The first 24 hours after delivery, a 2888 g (6.37 lb) male newborn is not feeding well, has a high-pitched cry, and is diaphoretic. He was born at 38 weeks' gestation to a 30-year-old woman, gravida 2, para 1, after an uncomplicated labor and delivery. Apgar scores were 8 and 9 at 1 and 5 minutes, respectively. The mother did not receive prenatal care. She takes codeine syrup frequently for dry cough. The infant's temperature is 37.8°C (100°F), pulse is 165/min, and blood pressure is 83/50 mm Hg. Examination shows hyperreflexia, tremors, and an excessive startle response. The baby is swaddled to prevent excoriations, and fluid resuscitation is initiated. Complete blood count and serum levels of glucose, bilirubin, and calcium are within normal limits. What is the most appropriate next step in treatment of this newborn?",Intravenous ampicillin and gentamicin combination therapy,Oral methimazole therapy,Dextrose infusion,NF1 gene mutation (chromosome 17),"```json
{
  ""choice"": null,
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.95,
  ""rationale"": ""The infant's presentation, including CNS hyperirritability, autonomic dysfunction, and gastrointestinal issues, combined with maternal codeine use, is classic for Neonatal Abstinence Syndrome (NAS). After supportive care and ruling out metabolic causes, the next step for significant withdrawal is pharmacotherapy, typically with an opioid like morphine or methadone. None of the provided options represent the appropriate treatment for NAS.""
}
```",null,NO_VALID_OPTION,0.95,"The infant's presentation, including CNS hyperirritability, autonomic dysfunction, and gastrointestinal issues, combined with maternal codeine use, is classic for Neonatal Abstinence Syndrome (NAS). After supportive care and ruling out metabolic causes, the next step for significant withdrawal is pharmacotherapy, typically with an opioid like morphine or methadone. None of the provided options represent the appropriate treatment for NAS."
380,380,"A 32-year-old G1P1 patient presents to her obstetrician after having a positive pregnancy test at home. She reports that she and her husband had been trying to have a child for the past three months. She has no history of sexually transmitted disease, intravenous drug use, or blood transfusions, and she has never traveled outside of the United States. She was up-to-date on all immunizations before her pregnancy. Ultrasound is consistent with an 8-week gestational sac. The patient requests as few tests as possible, although she does not want to compromise the health of her fetus. Which of the following screening tests should be performed on all pregnant women?","HIV, syphilis, and hepatitis B","HIV, syphilis, and N. gonorrhea","HIV, syphilis, N. gonorrhea and C. trachomatis","HIV, hepatitis B, and hepatitis C","```json
{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The American College of Obstetricians and Gynecologists (ACOG) and the CDC recommend universal opt-out screening for HIV, syphilis, and hepatitis B surface antigen (HBsAg) for all pregnant women during the first trimester. These infections can have severe consequences for the fetus and newborn, but vertical transmission can often be prevented with early detection and intervention. While other screenings are recommended based on risk factors or age, these three are considered essential for all pregnancies.""
}
```",A,null,0.9,"The American College of Obstetricians and Gynecologists (ACOG) and the CDC recommend universal opt-out screening for HIV, syphilis, and hepatitis B surface antigen (HBsAg) for all pregnant women during the first trimester. These infections can have severe consequences for the fetus and newborn, but vertical transmission can often be prevented with early detection and intervention. While other screenings are recommended based on risk factors or age, these three are considered essential for all pregnancies."
381,381,A 27-year-old male suddenly develops severe abdominal cramping and bloody diarrhea. The patient reports consuming undercooked ground beef four days prior to the onset of the symptoms. Which of the following best describes the toxin-mediated mechanism of this disease process?,"Depolymerization of actin filaments in gastrointestinal mucosal cells, leading to mucosal cell death",Increased pH of gastrointestinal lumen resulting in reduced mucosal absorption,"Increased intracellular cAMP in gastrointestinal mucosal cells, resulting in decreased absorption and increased secretion in the digestive tract","Inhibition of the 60S ribosomal subunit, resulting in decreased protein synthesis in gastrointestinal mucosal cells","```json
{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""The patient's clinical presentation of bloody diarrhea after consuming undercooked ground beef is highly suggestive of enterohemorrhagic E. coli (EHEC) infection. EHEC produces a Shiga-like toxin that acts by inactivating the 60S ribosomal subunit, thereby inhibiting protein synthesis and causing intestinal mucosal cell death.""
}
```",D,null,0.95,"The patient's clinical presentation of bloody diarrhea after consuming undercooked ground beef is highly suggestive of enterohemorrhagic E. coli (EHEC) infection. EHEC produces a Shiga-like toxin that acts by inactivating the 60S ribosomal subunit, thereby inhibiting protein synthesis and causing intestinal mucosal cell death."
382,382,"A 28-year-old female comes to the physicians office with a complaint of episodic chest pain. She describes the pain as squeezing and tightness in her chest. This pain has been happening every few days for 3 months. She says there is no association of the pain with food or exercise. She is able to climb up to her fourth floor apartment daily without issue. Her only past medical history is migraines for which she takes appropriate medication. Here temperature is 98.6F (37C), blood pressure is 120/68 mmHg, pulse is 60/min, respirations are 16/min, and oxygen saturation is 98% on room air. She has no known family history. The patient is not in pain on presentation and EKG in the office is normal. 24-hour ECG monitoring shows transient ST elevations during the episodes of pain that resolve completely. The mechanism of this patients chest pain is most similar to the mechanism behind which of the following?",Raynaud's phenomenon,Myocardial infarction,Costochondritis,Dysphagia,"```json
{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""The patient's presentation with transient ST elevations during chest pain is classic for Prinzmetal's (vasospastic) angina, which is caused by focal coronary artery spasm. Raynaud's phenomenon is also a vasospastic disorder, involving spasm of digital arteries. Both conditions share the same underlying pathophysiologic mechanism of vasospasm.""
}
```",A,null,0.95,"The patient's presentation with transient ST elevations during chest pain is classic for Prinzmetal's (vasospastic) angina, which is caused by focal coronary artery spasm. Raynaud's phenomenon is also a vasospastic disorder, involving spasm of digital arteries. Both conditions share the same underlying pathophysiologic mechanism of vasospasm."
383,383,"An investigator is studying the cell morphologies of the respiratory tract. He obtains a biopsy from the mainstem bronchus of a patient. On microscopic examination, the biopsy sample shows uniform squamous cells in layers. Which of the following best describes the histologic finding seen in this patient?",Metaplasia,Normal epithelium,Hyperplasia,"Anaplasia
""","```json
{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""The normal lining of the mainstem bronchus is pseudostratified ciliated columnar epithelium. The presence of uniform squamous cells indicates a replacement of this normal cell type with another mature cell type, which is the definition of metaplasia. This is a common adaptive response to chronic irritation, such as smoking.""
}
```",A,null,0.95,"The normal lining of the mainstem bronchus is pseudostratified ciliated columnar epithelium. The presence of uniform squamous cells indicates a replacement of this normal cell type with another mature cell type, which is the definition of metaplasia. This is a common adaptive response to chronic irritation, such as smoking."
384,384,"A 26-year-old woman presents to a gynecologist after a missed period. After performing a complete physical examination and a screening test for pregnancy, her gynecologist informs her that she is pregnant. She is very surprised as she has been taking oral contraceptives regularly. When the gynecologist asks her about the consumption of any other medications, she mentions that she was placed on treatment for pulmonary tuberculosis (TB) 2 months ago. Her current anti-TB regimen includes rifampin, isoniazid, pyrazinamide, and ethambutol. Which of the following mechanisms best explains the failure of oral contraceptives in this patient?",Induction of CYP2A6 by rifampin leading to increased inactivation of ethinylestradiol,Induction of CYP2E1 by isoniazid leading to decreased serum levels of progesterone,Interference with the intestinal absorption of the oral contraceptive by pyrazinamide,Increased renal elimination of the progesterone component of the oral contraceptive by ethambutol,"```json
{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Rifampin is a potent inducer of hepatic cytochrome P450 enzymes, particularly the CYP3A4 isoenzyme which metabolizes oral contraceptives. This induction accelerates the metabolism of both the estrogen and progestin components, leading to subtherapeutic hormone levels and contraceptive failure.""
}
```",A,null,0.9,"Rifampin is a potent inducer of hepatic cytochrome P450 enzymes, particularly the CYP3A4 isoenzyme which metabolizes oral contraceptives. This induction accelerates the metabolism of both the estrogen and progestin components, leading to subtherapeutic hormone levels and contraceptive failure."
385,385,"A 38-year-old woman with a history of systemic lupus erythematosus, obesity, and hyperlipidemia presents to her primary care physician for evaluation of new bilateral blisters on her hands. She says that she first noticed these blisters shortly after returning from a weekend trip to the beach two weeks prior. She denies any fevers, joint pains, or other skin rash during this period. The patient works in the adult entertainment industry. On examination, there are multiple flaccid blisters of the bilateral dorsal hands with hemorrhagic crusts, mild scarring, and hyperpigmentation. In addition, increased hair growth is noted on the bilateral malar cheeks. Her temperature is 99.1° F (37.3° C), pulse is 95/min, blood pressure is 130/87 mmHg, respirations are 13/min, and oxygen saturation is 98% on room air. Her laboratory results are:

Serum:
Na+: 140 mEq/L
K+: 4.5 mEq/L
Cl-: 100 mEq/L
HCO3-: 21 mEq/L
BUN: 20 mg/dL
Creatinine: 1.1 mg/dL
Glucose: 104 mg/dL

Leukocyte count: 9,000/mm^3
Hemoglobin: 12.4 g/dL
Platelets: 400,000/mm^3

Anti-nuclear antibody titer 1:320

Which of the following would confirm the diagnosis in this patient?",Anti dsDNA titers,Anti-hemidesmosome titers,Tzanck smear,Direct immunofluorescence of perilesional skin,"```json
{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's presentation of photosensitive blisters on sun-exposed areas with skin fragility, scarring, and facial hypertrichosis is highly suggestive of porphyria cutanea tarda (PCT). Direct immunofluorescence (DIF) of perilesional skin is a key diagnostic test for autoimmune blistering diseases. In PCT, DIF characteristically shows linear deposits of IgG and C3 at the dermoepidermal junction and around superficial dermal vessels, which would confirm the diagnosis.""
}
```",D,null,0.9,"The patient's presentation of photosensitive blisters on sun-exposed areas with skin fragility, scarring, and facial hypertrichosis is highly suggestive of porphyria cutanea tarda (PCT). Direct immunofluorescence (DIF) of perilesional skin is a key diagnostic test for autoimmune blistering diseases. In PCT, DIF characteristically shows linear deposits of IgG and C3 at the dermoepidermal junction and around superficial dermal vessels, which would confirm the diagnosis."
386,386,"A 28-year-old woman comes to the obstetrics and gynecology clinic because she has been unsuccessfully trying to conceive with her husband for the last 2 years. He has had 2 children from a previous marriage and has been tested for causes of male infertility. She has had prior abdominal surgery as well as a family history of endocrine abnormalities. Based on this history, a panel of tests are obtained and treatment is started. This treatment will be administered intermittently one week before her normal menstrual cycle. If the most likely drug prescribed in this case was administered in a different manner, which of the following conditions may also be treated by this drug?",Diabetes,Parkinson disease,Polycystic ovarian syndrome,Premature labor,"```json
{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient's history, particularly the family history of endocrine abnormalities, suggests possible hyperprolactinemia as a cause of infertility, which is treated with a dopamine agonist like bromocriptine. While the luteal phase administration is atypical, it has been described for certain conditions. Dopamine agonists are also a standard treatment for Parkinson disease due to their effect on dopamine receptors in the central nervous system.""
}
```",B,null,0.8,"The patient's history, particularly the family history of endocrine abnormalities, suggests possible hyperprolactinemia as a cause of infertility, which is treated with a dopamine agonist like bromocriptine. While the luteal phase administration is atypical, it has been described for certain conditions. Dopamine agonists are also a standard treatment for Parkinson disease due to their effect on dopamine receptors in the central nervous system."
387,387,"A 30-year-old primigravid woman at 22 weeks' gestation is brought to the emergency department by her husband for lethargy, nausea, and vomiting for 4 days. This morning she became drowsy. She returned from a business trip to Sudan 3 weeks ago. She denies eating any seafood while traveling. Medications include iron supplements and a multivitamin. Her immunizations are up-to-date and she has never received blood products. Her temperature is 38.9C (102F), pulse is 92/min, and blood pressure is 122/76 mm Hg. She is oriented to person and place. Examination shows jaundice and mild asterixis. Pelvic examination shows a uterus consistent in size with a 22-week gestation. Laboratory studies show:
Hemoglobin 11.2 g/dL
Prothrombin time 18 sec (INR=2.0)
Serum
Total bilirubin 4.4 mg/dL
Alkaline phosphatase 398 U/L
AST 4,702 U/L
ALT 3,551 U/L
Lactate dehydrogenase 3,412 U/L
Anti-nuclear antibody negative
Anti-smooth muscle antibody negative
Anti-CMV antibody negative
Anti-EBV nuclear antigen antibody negative
An ELISA for HIV is negative. Which of the following is most likely to confirm the diagnosis?""",HBsAg,HCV RNA,Anti-HCV IgG,Anti-HEV IgM,"```json
{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""The patient's presentation of fulminant hepatic failure during pregnancy after recent travel to Sudan is a classic presentation for Hepatitis E virus (HEV) infection. HEV has a significantly increased risk of fulminant hepatitis in pregnant women. An IgM antibody test is used to diagnose an acute infection.""
}
```",D,null,0.95,The patient's presentation of fulminant hepatic failure during pregnancy after recent travel to Sudan is a classic presentation for Hepatitis E virus (HEV) infection. HEV has a significantly increased risk of fulminant hepatitis in pregnant women. An IgM antibody test is used to diagnose an acute infection.
388,388,"A microbiologist is studying the emergence of a virulent strain of the virus. After a detailed study of the virus and its life cycle, he proposes a theory: Initially, a host cell is co-infected with 2 viruses from the same virus family. Within the host cell, concomitant production of various genome segments from both viruses occurs. Ultimately, the different genome segments from the viruses are packaged into a unique and novel virus particle. The newly formed virus particle is both stable and viable and is a new strain from the virus family that caused the outbreak of infection. Which of the following viruses is capable of undergoing the above-mentioned process?",Cytomegalovirus,Epstein-Barr virus,Human immunodeficiency virus,Vaccinia virus,"```json
{
  ""choice"": null,
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.95,
  ""rationale"": ""The process described, known as genetic reassortment, involves the shuffling of genome segments between two viruses co-infecting a single host cell. This mechanism is exclusive to viruses with segmented genomes, such as influenza virus or rotavirus. All of the options provided—Cytomegalovirus, Epstein-Barr virus, Vaccinia virus, and HIV—possess non-segmented genomes and therefore cannot undergo this process.""
}
```",null,NO_VALID_OPTION,0.95,"The process described, known as genetic reassortment, involves the shuffling of genome segments between two viruses co-infecting a single host cell. This mechanism is exclusive to viruses with segmented genomes, such as influenza virus or rotavirus. All of the options provided—Cytomegalovirus, Epstein-Barr virus, Vaccinia virus, and HIV—possess non-segmented genomes and therefore cannot undergo this process."
389,389,"A 50-year-old man visits his physician after 20 years of not seeking any medical care. He is concerned about his health after a colleague recently had a heart attack. The patient has no active complaints and says he feels healthy; however, he does not exercise regularly and lives a sedentary lifestyle. He is employed as an administrative position at a local college, and is seated at a desk most of the day. His father had a heart attack at age 54 and his mother is still alive with no health concerns. He does not smoke, only drinks socially, and does not use drugs. Today, his blood pressure is 130/90 mm Hg, pulse is 84/min, and respiratory rate is 14/min. Physical examination reveals an obese male with no significant findings. An ECG shows no abnormalities, and laboratory testing shows the following:
Laboratory test
Serum glucose (fasting)  105 mg/dL
Serum electrolytes 
Sodium  142 mEq/L
Potassium 3.9 mEq/L
Chloride 101 mEq/L
Serum creatinine 0.8 mg/dl
Blood urea nitrogen 10 mg/dl
Cholesterol, total 250 mg/dL
HDL-cholesterol 35 mg/dL
LDL-cholesterol 186 mg/dL
Triglycerides 170 mg/dL
Urinalysis 
Glucose  negative
Ketones negative
Leucocytes negative
Nitrites negative 
Red blood cells (RBC) negative 
Casts negative 
Which of the following lab abnormalities in this patient is an indication for treatment?",Blood pressure reading,Patients weight,High triglyceride levels,Serum glucose level,"```json
{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""The patient's blood pressure is 130/90 mm Hg, which is classified as Stage 2 hypertension based on the diastolic reading being ≥90 mm Hg. According to current guidelines, Stage 2 hypertension is a direct indication for initiating treatment, which includes both lifestyle modifications and antihypertensive medication. While the patient has other risk factors, the hypertensive reading is the most immediate indication for pharmacologic intervention among the choices provided.""
}
```",A,null,0.9,"The patient's blood pressure is 130/90 mm Hg, which is classified as Stage 2 hypertension based on the diastolic reading being ≥90 mm Hg. According to current guidelines, Stage 2 hypertension is a direct indication for initiating treatment, which includes both lifestyle modifications and antihypertensive medication. While the patient has other risk factors, the hypertensive reading is the most immediate indication for pharmacologic intervention among the choices provided."
390,390,"A 76-year-old man with chronic obstructive pulmonary disease (COPD) presents complaining of 3 weeks of cough and progressive dyspnea on exertion in the setting of a 20 pound weight loss. He is a 60 pack-year smoker, worked as a shipbuilder 30 years ago, and recently traveled to Ohio to visit family. Chest radiograph shows increased bronchovascular markings, reticular parenchymal opacities, and multiple pleural plaques. Labs are unremarkable except for a slight anemia. Which of the following is the most likely finding on this patient's chest CT?",Honeycombing,Air bronchogram,Granulomatous nodule,Lower lobe cavitary mass,"```json
{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's history of shipbuilding (asbestos exposure) and chest radiograph findings of pleural plaques and reticular opacities are highly specific for asbestosis. On high-resolution CT, advanced pulmonary fibrosis from asbestosis characteristically demonstrates honeycombing, typically in a subpleural and basilar distribution.""
}
```",A,null,0.9,"The patient's history of shipbuilding (asbestos exposure) and chest radiograph findings of pleural plaques and reticular opacities are highly specific for asbestosis. On high-resolution CT, advanced pulmonary fibrosis from asbestosis characteristically demonstrates honeycombing, typically in a subpleural and basilar distribution."
391,391,"A 72-year-old man develops reduced urine output and a serum creatinine concentration of 2.9 mg/dL three days after being hospitalized for acute diverticulitis. On admission, a complete blood count showed a hemoglobin concentration of 15.5 g/dL and a leukocyte count of 14,000/mm3. Urinalysis showed 2+ proteinuria, and serum studies showed a blood glucose of 145 mg/dL and a creatinine concentration of 1.2 mg/dL. A CT scan of the abdomen confirmed the diagnosis. Therapy with intravenous ketoprofen, piperacillin, and tazobactam was begun, and the patient was placed on bowel rest. He has a history of hypertension, chronic constipation, and type 2 diabetes mellitus. Prior to admission, his medications were insulin, metoprolol, and losartan. Today, his temperature is 37.7°C (99.9°F), pulse is 97/min, respirations are 12/min, and blood pressure is 135/87 mm Hg. The abdomen is soft on physical examination, and there is tenderness to palpation of the left lower quadrant. The remainder of the examination shows no abnormalities. Which of the following is the most likely cause of this patient's current renal findings?",Gastrointestinal blood loss,Adverse drug reaction,Dehydration,Contrast administration,"```json
{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""The patient was started on ketoprofen, an NSAID known to cause acute kidney injury, especially in a patient with risk factors including advanced age, diabetes, and potential volume depletion from bowel rest. While other causes are possible, this represents a classic iatrogenic cause of AKI. The antibiotic piperacillin is also a known cause of drug-induced nephritis.""
}
```",B,null,0.85,"The patient was started on ketoprofen, an NSAID known to cause acute kidney injury, especially in a patient with risk factors including advanced age, diabetes, and potential volume depletion from bowel rest. While other causes are possible, this represents a classic iatrogenic cause of AKI. The antibiotic piperacillin is also a known cause of drug-induced nephritis."
392,392,"A 60-year-old woman presents to a physician for worsening shortness of breath and increasing abdominal distention over the last 3 months. She says that the shortness of breath is worse on exertion and improves with rest. While she could previously walk to the nearby store for her groceries, she now has to drive because she gets ''winded'' on the way. The patient was diagnosed with diabetes 5 years ago and is compliant with her medications. The medical history is otherwise unremarkable. The physical examination reveals gross ascites and visibly engorged periumbilical veins. Bilateral pitting edema is noted around the ankles. The finger-prick blood glucose level is 100 mg/dL. What is the mechanism of action of the anti-diabetic medication this patient is most likely taking?",Activation of AMP-activated protein kinase,Binding to the alpha subunit of the insulin receptor,Closure of ATP-sensitive K-channels in the pancreatic beta-cell,Glucagon-like peptide-1 receptor agonist,"```json
{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's presentation with ascites, periumbilical varices, and edema indicates decompensated cirrhosis, which is a common long-term complication of diabetes via non-alcoholic fatty liver disease (NAFLD). Metformin is the most common first-line medication for type 2 diabetes. Its mechanism is the activation of AMP-activated protein kinase.""
}
```",A,null,0.9,"The patient's presentation with ascites, periumbilical varices, and edema indicates decompensated cirrhosis, which is a common long-term complication of diabetes via non-alcoholic fatty liver disease (NAFLD). Metformin is the most common first-line medication for type 2 diabetes. Its mechanism is the activation of AMP-activated protein kinase."
393,393,"A 61-year-old man was started on rosuvastatin 40 mg 8 weeks ago and presents today for a follow-up. He complains of pain in his legs and general weakness. On physical exam, he has full range of motion of his extremities but complains of pain. His blood pressure is 126/84 mm Hg and heart rate is 74/min. The decision is made to stop the statin and return to the clinic in 2 weeks to assess any changes in symptoms. After stopping the statin, his muscular symptoms resolve. What is the next best course of action to take regarding his LDL control?",Initiate fenofibrate,Initiate a different statin,Initiate fish oils,Do not initiate any new lipid-lowering therapies,"```json
{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms resolved after stopping the statin, suggesting statin-associated muscle symptoms. The standard of care is to re-challenge with a different statin, often at a lower dose, as many patients can tolerate an alternative statin. Abandoning statin therapy altogether is not indicated given the need for LDL control.""
}
```",B,null,0.9,"The patient's symptoms resolved after stopping the statin, suggesting statin-associated muscle symptoms. The standard of care is to re-challenge with a different statin, often at a lower dose, as many patients can tolerate an alternative statin. Abandoning statin therapy altogether is not indicated given the need for LDL control."
394,394,"A 23-year-old woman is referred to a genetic counselor. She is feeling well but is concerned because her brother was recently diagnosed with hereditary hemochromatosis. All first-degree relatives were encouraged to undergo genetic screening for any mutations associated with the disease. Today, she denies fever, chills, joint pain, or skin hyperpigmentation. Her temperature is 37.0C (98.6F), pulse is 85/min, respirations are 16/min, and blood pressure is 123/78 mm Hg. Her physical examination is normal. Her serum iron, hemoglobin, ferritin, and AST and ALT concentrations are normal. Gene screening will involve a blood specimen. Which of the following genes would suggest hereditary hemochromatosis?",BCR-ABL gene,BRCA gene,FA gene,HFE gene,"```json
{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 1.0,
  ""rationale"": ""Hereditary hemochromatosis is an autosomal recessive disorder most commonly caused by mutations in the HFE gene. The C282Y and H63D mutations are the most prevalent, leading to excessive intestinal iron absorption. The other genes listed are associated with different conditions, such as cancer (BCR-ABL, BRCA) or Fanconi anemia (FA).""
}
```",D,null,1.0,"Hereditary hemochromatosis is an autosomal recessive disorder most commonly caused by mutations in the HFE gene. The C282Y and H63D mutations are the most prevalent, leading to excessive intestinal iron absorption. The other genes listed are associated with different conditions, such as cancer (BCR-ABL, BRCA) or Fanconi anemia (FA)."
