row_index,question_id,stem,option_A,option_B,option_C,option_D,llama_raw,llama_choice,llama_abstain_code,llama_confidence,llama_rationale
322,346,"Researchers are studying the inheritance pattern of mutations in the cystic fibrosis transmembrane regulator (CFTR) gene, the gene responsible for cystic fibrosis. It is believed that, in addition to the commonly found F508 mutation, a novel mutation in this gene is found in a particular population under study. Which of the following would most likely suggest that these two loci have a high probability of being closely linked?",LOD Score < 1,LOD Score < 3,LOD Score < 2,LOD Score = 0,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""A high LOD score (>3) indicates close linkage, but all the given options have LOD scores less than a certain value, suggesting they are not indicative of close linkage; the correct interpretation involves looking for a score that is high, not low.""
}",,NO_VALID_OPTION,0.0,"A high LOD score (>3) indicates close linkage, but all the given options have LOD scores less than a certain value, suggesting they are not indicative of close linkage; the correct interpretation involves looking for a score that is high, not low."
323,347,"A 37-year-old-woman presents to her primary care physician requesting a new form of birth control. She has been utilizing oral contraceptive pills (OCPs) for the past 8 years, but asks to switch to an intrauterine device (IUD). Her vital signs are: blood pressure 118/78 mm Hg, pulse 73/min and respiratory rate 16/min. She is afebrile. Physical examination is within normal limits. Which of the following past medical history statements would make copper IUD placement contraindicated in this patient?",A history of stroke or venous thromboembolism,Current tobacco use,Past medical history of breast cancer,Known liver neoplasm,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""None of the given options directly contraindicate copper IUD placement. Copper IUDs are generally considered safe for most women, including those with various medical conditions. The listed conditions are more related to contraindications or cautions for hormonal contraceptives rather than copper IUDs.""
}",,NO_VALID_OPTION,0.0,"None of the given options directly contraindicate copper IUD placement. Copper IUDs are generally considered safe for most women, including those with various medical conditions. The listed conditions are more related to contraindications or cautions for hormonal contraceptives rather than copper IUDs."
324,348,"A 59-year-old man is evaluated for progressive joint pain. There is swelling and tenderness over the first, second, and third metacarpophalangeal joints of both hands. His hand radiograph is shown. He has had diabetes mellitus for 2 years which is not well controlled with medications. Lab studies show a transferrin saturation of 88% and serum ferritin of 1,200 ng/mL. Which of the following best represents the etiology of this patient condition?",Deposition of urate crystals,Degenerative joint disorder,Inflammatory rheumatological syndrome,Pathogenic inoculation of microbes,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms and lab results, including high transferrin saturation and serum ferritin, suggest hereditary hemochromatosis, which often presents with an inflammatory arthropathy affecting the metacarpophalangeal joints, making C the most likely etiology.""
}",C,,0.9,"The patient's symptoms and lab results, including high transferrin saturation and serum ferritin, suggest hereditary hemochromatosis, which often presents with an inflammatory arthropathy affecting the metacarpophalangeal joints, making C the most likely etiology."
325,349,"A 2-year-old boy is brought to the physician for evaluation of pallor and increasing lethargy for 2 days. One week ago, he experienced abdominal pain, vomiting, and bloody diarrhea that have since subsided. The patient's father states that they returned early from a 6-week roadtrip in Mexico because of these symptoms. His parents have been giving him oral rehydration solution. His immunizations are up-to-date. He appears pale. His temperature is 38.4C (101.1F), pulse is 130/min, respirations are 35/min, and blood pressure is 95/50 mm Hg. Examination shows scleral icterus. The abdomen is soft and nontender; there is no rebound or guarding. Bowel sounds are hyperactive. The remainder of the examination shows no abnormalities. Laboratory studies show:
Hemoglobin 8.5 g/dL
Mean corpuscular volume 94 m3
Leukocyte count 18,000/mm3
Platelet count 45,000/mm3
Prothrombin time 12 sec
Partial thromboplastin time 34 sec
Serum
Urea nitrogen 28 mg/dL
Creatinine 1.6 mg/dL
Bilirubin
Total 2.5 mg/dL
Direct 0.1 mg/dL
Lactate dehydrogenase 1658 U/L
A blood smear shows schistocytes. Which of the following is the most likely diagnosis?""",Henoch-Schnlein Purpura,Thrombotic thrombocytopenic purpura,Immune thrombocytopenic purpura,"Disseminated intravascular coagulation
""","{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms, including pallor, lethargy, scleral icterus, elevated lactate dehydrogenase, and schistocytes on blood smear, along with thrombocytopenia and renal impairment, are characteristic of a microangiopathic hemolytic anemia, most likely Thrombotic Thrombocytopenic Purpura (TTP) or Hemolytic Uremic Syndrome (HUS). Given the age and recent history of bloody diarrhea, HUS is a strong consideration, but TTP is listed as an option and shares many features with HUS.""
}",B,,0.9,"The patient's symptoms, including pallor, lethargy, scleral icterus, elevated lactate dehydrogenase, and schistocytes on blood smear, along with thrombocytopenia and renal impairment, are characteristic of a microangiopathic hemolytic anemia, most likely Thrombotic Thrombocytopenic Purpura (TTP) or Hemolytic Uremic Syndrome (HUS). Given the age and recent history of bloody diarrhea, HUS is a strong consideration, but TTP is listed as an option and shares many features with HUS."
326,350,"A 35-year-old woman is brought into the clinic by a concerned neighbor who says that the patient is often seen setting up bear traps all around her property because of an impending invasion of the mole people. The patient has come to the clinic wearing a garlic necklace. She vaguely explains that the necklace is to mask her scent from the moles tracking her. She has no past psychiatric history and she denies hearing voices or seeing objects. No significant past medical history. Although she has lived in the same community for years, she says she usually keeps to herself and does not have many friends. She holds a regular job at the local hardware store and lives alone. Which of the following is the best initial course of treatment for this patient?",Cognitive behavioral therapy (CBT),The patient does not require any intervention,Electroconvulsive therapy (ECT),Refer to outpatient group therapy,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient's behavior and beliefs suggest delusional disorder, for which cognitive behavioral therapy (CBT) is a reasonable initial treatment approach, especially if she's willing to engage. Antipsychotic medication might also be considered, but it's not listed among the options.""
}",A,,0.8,"The patient's behavior and beliefs suggest delusional disorder, for which cognitive behavioral therapy (CBT) is a reasonable initial treatment approach, especially if she's willing to engage. Antipsychotic medication might also be considered, but it's not listed among the options."
327,351,"A 25-year-old zookeeper presents to the office complaining of a dry cough, fever, and chills for the past month. He states that the symptoms come in episodes at the end of the workday and last a few hours. He also mentions that he is fatigued all the time. His job includes taking care of various types of birds. He is otherwise fine and denies recent travel or trauma. Medical history is unremarkable and he does not take any medications. He does not smoke cigarettes or drinks alcohol. Allergies include peanuts, dust, and pollen. Childhood asthma runs in the family. Chest X-ray reveals diffuse haziness in both lower lung fields. A PPD skin test is negative. What is the most appropriate treatment for this patient?",Thoracocentesis,Inhaled beclomethasone,Isoniazid for 6 months,Reassurance,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient's symptoms and chest X-ray findings are suggestive of hypersensitivity pneumonitis, likely due to exposure to birds at work. The most appropriate treatment is avoidance of the antigen and corticosteroids, such as inhaled beclomethasone, to reduce inflammation.""
}",B,,0.8,"The patient's symptoms and chest X-ray findings are suggestive of hypersensitivity pneumonitis, likely due to exposure to birds at work. The most appropriate treatment is avoidance of the antigen and corticosteroids, such as inhaled beclomethasone, to reduce inflammation."
328,352,"A 45-year-old female presents to the emergency department with gross hematuria and acute, colicky flank pain. She denies any previous episodes of hematuria. She reports taking high doses of acetaminophen and aspirin over several weeks due to persistent upper back pain. The patients blood pressure and temperature are normal, but she is found to have proteinuria. Physical examination is negative for palpable flank masses. Which of the following is the most likely diagnosis:",Diffuse cortical necrosis,Autosomal dominant polycystic kidney disease,Papillary necrosis,Acute Nephrolithiasis,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient's symptoms of gross hematuria and colicky flank pain, combined with a history of taking high doses of analgesics (acetaminophen and aspirin), strongly suggest papillary necrosis, a condition associated with analgesic abuse. The presence of proteinuria also supports renal damage.""
}",C,,0.8,"The patient's symptoms of gross hematuria and colicky flank pain, combined with a history of taking high doses of analgesics (acetaminophen and aspirin), strongly suggest papillary necrosis, a condition associated with analgesic abuse. The presence of proteinuria also supports renal damage."
329,353,"A 22-year-old man presents to a psychiatrist complaining of mood fluctuations. He is accompanied by his mother who reports that the patient recently experienced a 5-day episode of minimal sleep and unusual levels of energy. The patient admits to spending $2,000 of his parents money, without asking, on a down payment for a motorcycle. The episode resolved after 5 days, at which point the patient felt guilty and upset. The patients medical history is notable for multiple month-long episodes in the past 2 years of feeling sad, sleeping more than usual, being uninterested in his hobbies, and feeling constantly tired and guilty. The patient has a history of severe meningoencephalitis at the age of 17 requiring four days in the intensive care unit. During that episode, he reported seeing monkeys in his hospital room. On exam, he is a well-appearing, cooperative male in no acute distress. He is alert and oriented with a normal affect. He states that he feels sad and guilty about what happens. He denies suicidal ideation. Which of the following is the most likely diagnosis in this patient?",Bipolar I disorder,Bipolar II disorder,Persistent depressive disorder,Schizoaffective disorder,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient experienced a hypomanic episode (minimal sleep, high energy, impulsive spending) without a full manic episode, and has a history of depressive episodes, making Bipolar II disorder the most likely diagnosis.""
}",B,,0.8,"The patient experienced a hypomanic episode (minimal sleep, high energy, impulsive spending) without a full manic episode, and has a history of depressive episodes, making Bipolar II disorder the most likely diagnosis."
330,354,"A 25-year-old woman presents to her physician with a four month history of fatigue and weakness. The weakness has been progressive to the point where she cannot climb stairs and stand from a sitting position. She has only had one menstrual period in the last four months and has never been pregnant. She smokes a pack of cigarettes every day and does not take any medications. Her temperature is 98F (36.7C), blood pressure is 160/100 mmHg, pulse is 70/min, and respirations are 15/min. She is obese with a significant pannus. Abdominal striae are present. Her laboratory workup is notable for the following:

Serum:
Na+: 142 mEq/L
Cl-: 102 mEq/L
K+: 3.9 mEq/L
HCO3-: 25 mEq/L
BUN: 20 mg/dL
Glucose: 314 mg/dL
Creatinine: 1.1 mg/dL
Ca2+: 10.1 mg/dL
AST: 9 U/L
ALT: 8 U/L
24-hour urinary cortisol: 470 g (< 300 g)
Serum cortisol 30 g/mL (5-23 g/dL)
Serum adrenocorticotropin-releasing hormone (ACTH) 2 pg/mL (> 5 pg/mL)

A 48-hour high dose dexamethasone suppression trial shows that her serum cortisol levels do not decrease. What is the best next step in management?",MRI of the chest,MRI of the pituitary gland,Low dose dexamethasone suppression test,Inferior petrosal sinus sampling,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's clinical presentation and laboratory results are suggestive of Cushing's syndrome due to an ACTH-independent cause, likely an adrenal tumor, given the low ACTH level. However, the next step after confirming Cushing's syndrome and its ACTH-independent nature is to localize the source, and an MRI of the adrenal glands is typically done. Since that's not an option, the most appropriate next step among the given choices is to evaluate the pituitary gland to rule out an ACTH-producing adenoma, although the low ACTH level makes this less likely.""
}",B,,0.9,"The patient's clinical presentation and laboratory results are suggestive of Cushing's syndrome due to an ACTH-independent cause, likely an adrenal tumor, given the low ACTH level. However, the next step after confirming Cushing's syndrome and its ACTH-independent nature is to localize the source, and an MRI of the adrenal glands is typically done. Since that's not an option, the most appropriate next step among the given choices is to evaluate the pituitary gland to rule out an ACTH-producing adenoma, although the low ACTH level makes this less likely."
331,355,"A 26-year-old woman is brought to the emergency department 20 minutes after being involved in a high-speed motor vehicle collision in which she was a restrained passenger. On arrival, she is lethargic and incoherent. She has severe facial lacerations and is in respiratory distress. Her pulse is 130/min, respirations are 29/min, and blood pressure is 90/58 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 70%. Examination shows multiple facial lacerations. There is dullness to percussion and decreased breath sounds over the left lung base. Abdominal examination shows diffuse tenderness with no guarding or rebound. Bowel sounds are normal. The remainder of the examination shows no abnormalities. Her hemoglobin concentration is 12.1 g/dL. An x-ray of the chest shows a fractured left second rib, depression of the left mainstem bronchus, deviation of the nasogastric tube to the right, and a widened mediastinum. Which of the following is the most likely diagnosis?",Diaphragmatic rupture,Traumatic bronchial rupture,Cardiac tamponade,Tension pneumothorax,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms and chest x-ray findings, including depression of the left mainstem bronchus, deviation of the nasogastric tube to the right, and a widened mediastinum, are highly suggestive of a major thoracic injury. Traumatic bronchial rupture is a likely diagnosis given the depression of the left mainstem bronchus and the presence of a fractured rib, which together indicate significant trauma to the thoracic structures.""
}",B,,0.9,"The patient's symptoms and chest x-ray findings, including depression of the left mainstem bronchus, deviation of the nasogastric tube to the right, and a widened mediastinum, are highly suggestive of a major thoracic injury. Traumatic bronchial rupture is a likely diagnosis given the depression of the left mainstem bronchus and the presence of a fractured rib, which together indicate significant trauma to the thoracic structures."
332,356,"A 20-year-old healthy man is running on a treadmill for the last 30 minutes. He is in good shape and exercises 3 times per week. He takes no medications and denies smoking cigarettes, drinking alcohol, and illicit drug use. Prior to starting his run, his heart rate was 70/min, and the blood pressure was 114/74 mm Hg. Immediately after stopping his run, the heart rate is 130/min, and the blood pressure is 145/75 mm Hg. Which of the following is most likely responsible for the change in his heart rate and blood pressure?",Increased activation of the vagal nuclei,Increased aldosterone production,Sympathetic nervous system activation,Vasopressin release from the pituitary,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The increase in heart rate and blood pressure during exercise is primarily due to sympathetic nervous system activation, which increases cardiac output and peripheral resistance to meet the increased oxygen demand of the muscles.""
}",C,,0.9,"The increase in heart rate and blood pressure during exercise is primarily due to sympathetic nervous system activation, which increases cardiac output and peripheral resistance to meet the increased oxygen demand of the muscles."
333,357,"A 67-year-old man is brought to the emergency department with sudden onset of slurred speech. The patients eldest daughter says that he couldnt move his arm during the episode. Past medical history is significant for hypertension and a hemorrhagic stroke 6 years ago, which was treated surgically. After admission, the patient gets increasingly worse and loses consciousness. A noncontrast CT of the head shows a subarachnoid hemorrhage (SAH). The patient is taken to the operating room, where the SAH evacuated, and the vessel is repaired. Postoperatively, the patient is unresponsive. Several days later, a repeat CT of the head shows an enlarging aneurysm in a different vessel in the brain. The patients daughter is asked to consent to a non-emergent, life-saving operation since the patient is in a comatose state. She does not consent to the operation even though the physician stresses it would be life-saving. Upon further discussion, the physician finds out that the patient was abusive and neglectful to his children, and the daughter wants to live in peace. The patient has no written advanced directive. Which of the following is the most appropriate course of action?",Refer this case to the court,Contact another family member for consent,Perform the surgery without consent,Report the daughter to the police,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient is unable to make decisions for himself due to his comatose state and lacks an advanced directive. The daughter's refusal to consent is influenced by personal reasons unrelated to the patient's best interests, creating a conflict. Referring the case to the court is the most appropriate course of action to resolve this ethical dilemma and determine the best course of action for the patient.""
}",A,,0.8,"The patient is unable to make decisions for himself due to his comatose state and lacks an advanced directive. The daughter's refusal to consent is influenced by personal reasons unrelated to the patient's best interests, creating a conflict. Referring the case to the court is the most appropriate course of action to resolve this ethical dilemma and determine the best course of action for the patient."
334,358,"A 5-year-old boy is brought to the physician because of an irregular gait 3 days after receiving age-appropriate vaccinations. Examination of the lower extremities shows no redness or swelling. When the child stands on his right leg, his left leg drops and his pelvis tilts towards the left. Sensation to light touch is normal in both legs. This patient's symptoms are most likely due to the injection of the vaccine into which of the following locations?",Inferolateral quadrant of the right buttock,Inferomedial quadrant of the left buttock,Superomedial quadrant of the right buttock,Inferolateral quadrant of the left buttock,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The child's symptoms are consistent with a superior gluteal nerve injury, which can occur if a vaccine is injected into the superomedial quadrant of the buttock, damaging the nerve. The superior gluteal nerve supplies the gluteus medius and minimus muscles, which are responsible for hip abduction and pelvic stabilization. When standing on the right leg, the left leg drops (Trendelenburg sign) due to weakness of these muscles on the right side.""
}",C,,0.9,"The child's symptoms are consistent with a superior gluteal nerve injury, which can occur if a vaccine is injected into the superomedial quadrant of the buttock, damaging the nerve. The superior gluteal nerve supplies the gluteus medius and minimus muscles, which are responsible for hip abduction and pelvic stabilization. When standing on the right leg, the left leg drops (Trendelenburg sign) due to weakness of these muscles on the right side."
335,359,"A 16-month-old boy is brought to the physician by his mother for a regular check-up. His mother says that he has not yet begun to walk. He is exclusively breastfed. He is at the 20th percentile for length, 10th percentile for weight, and 50th percentile for head circumference. Physical examination shows erosion of the enamel on the lingual surface of the incisors and carious molars. He has frontal bossing. His wrists are widened, his legs appear bowed, and there is beading of the ribs. Which of the following is the most likely underlying cause of this patient's condition?",Deficiency of cofactor for prolyl and lysyl hydroxylase,Defect in type I collagen,Impaired growth plate mineralization,Impaired osteoclast-mediated bone resorption,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms, including bowed legs, widened wrists, beading of the ribs, and enamel erosion, are classic signs of rickets, a condition caused by impaired growth plate mineralization due to vitamin D deficiency, which is likely given the patient's exclusive breastfeeding and lack of vitamin D supplementation.""
}",C,,0.9,"The patient's symptoms, including bowed legs, widened wrists, beading of the ribs, and enamel erosion, are classic signs of rickets, a condition caused by impaired growth plate mineralization due to vitamin D deficiency, which is likely given the patient's exclusive breastfeeding and lack of vitamin D supplementation."
336,360,A 62-year-old man presents to the physician because of incomplete healing of a chest wound. He recently had a triple coronary artery bypass graft 3 weeks ago. His past medical history is significant for type 2 diabetes mellitus and hypertension for the past 25 years. Clinical examination shows the presence of wound dehiscence in the lower 3rd of the sternal region. The wound surface shows the presence of dead necrotic tissue with pus. Computed tomography (CT) of the thorax shows a small fluid collection with fat stranding in the perisurgical soft tissues. What is the most appropriate next step in the management of the patient?,Surgical debridement,Sternal dressings,Sternal wiring,Sternal fixation,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient presents with signs of wound infection and dehiscence after a recent sternotomy, indicated by necrotic tissue and pus. Surgical debridement is the most appropriate next step to remove dead tissue, reduce infection, and promote healing.""
}",A,,0.9,"The patient presents with signs of wound infection and dehiscence after a recent sternotomy, indicated by necrotic tissue and pus. Surgical debridement is the most appropriate next step to remove dead tissue, reduce infection, and promote healing."
337,361,"A 55-year-old man recovering from knee replacement surgery complains of breathlessness in the postoperative ward. He has been confined to bed for the past 5 days and is under observation. He felt a sudden difficulty in breathing and called for the ward nurse. He says that he is unable to take deep breaths and has a sharp pain on the right side of his chest with each inspiration. His temperature is 37.5C (99.8F), the pulse is 111/min, the respirations are 31/min, and the blood pressure is 85/55 mm Hg. He experiences pain in his right calf on dorsiflexion. There are no other prominent findings on physical examination. His chest X-ray does not show anything significant. The ECG reveals sinus tachycardia. Which of the following is the best course of management at this time?",Subcutaneous fondaparinux,CT scan,Inferior vena cava filter,Ventilation-perfusion scan,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms and signs, including sudden breathlessness, sharp chest pain on inspiration, tachycardia, hypotension, and calf pain on dorsiflexion, are highly suggestive of a pulmonary embolism (PE), likely secondary to deep vein thrombosis (DVT) given the recent surgery and immobilization. Subcutaneous fondaparinux is an appropriate anticoagulant for the treatment of PE.""
}",A,,0.9,"The patient's symptoms and signs, including sudden breathlessness, sharp chest pain on inspiration, tachycardia, hypotension, and calf pain on dorsiflexion, are highly suggestive of a pulmonary embolism (PE), likely secondary to deep vein thrombosis (DVT) given the recent surgery and immobilization. Subcutaneous fondaparinux is an appropriate anticoagulant for the treatment of PE."
338,362,"A 14-year-old girl is brought to the physician by her father because of fever, chills, abdominal pain, and profuse non-bloody diarrhea. Her symptoms began one week ago, when she had several days of low-grade fever and constipation. She returned from Indonesia 2 weeks ago, where she spent the summer with her grandparents. Her temperature is 39.3C (102.8F). Examination shows diffuse abdominal tenderness and mild hepatosplenomegaly. There is a faint salmon-colored maculopapular rash on her trunk and abdomen. Which of the following is the most likely causal organism?",Giardia lamblia,Schistosoma mansoni,Campylobacter jejuni,Clostridium perfringens,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient's symptoms, including fever, abdominal pain, diarrhea, and a salmon-colored maculopapular rash, along with a history of recent travel to Indonesia, are suggestive of typhoid fever caused by Salmonella Typhi. However, among the given options, Campylobacter jejuni is the most plausible cause given its association with fever, abdominal pain, and diarrhea, although it doesn't perfectly match the described rash and overall clinical picture.""
}",C,,0.8,"The patient's symptoms, including fever, abdominal pain, diarrhea, and a salmon-colored maculopapular rash, along with a history of recent travel to Indonesia, are suggestive of typhoid fever caused by Salmonella Typhi. However, among the given options, Campylobacter jejuni is the most plausible cause given its association with fever, abdominal pain, and diarrhea, although it doesn't perfectly match the described rash and overall clinical picture."
339,363,"A 16-year-old patient presents to the physicians office with an absence of menstruations. Her last period was 6 months ago. Since almost a year and a half ago, she intentionally restricted her diet at the expense of carbohydrates, exercised intensively, and lost 18.0 kg (39.7 lb). She had her menarche at the age of 12 and menstruated normally until last year. She is not sexually active. On physical examination, the vital signs include blood pressure 100/60 mm Hg, heart rate 55/min, respiratory rate 12/min, and temperature 35.9C (96.6F). Her weight is 55.0 kg (121.3 lb), and her height is 166 cm (5 ft 5 in). Physical examination reveals the good development of muscles and decreased adiposity. A bone scan shows decreased calcium mineral deposits. Which statement about this patients condition is correct?",Hypertrophied muscles are the source of additional androgens which interfere with the patients menstrual cycle,This patient has insulin resistance,Decreased adiposity contributes to hypoestrogenemia in this patient,The patient is likely to have decreased blood estrogen concentration due to increased liver metabolism,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's condition is likely related to hypothalamic amenorrhea due to intense exercise and low body fat, leading to hypoestrogenemia. Decreased adiposity contributes to this condition as fat tissue is a significant source of estrogen production through aromatization of androgens. Thus, decreased adiposity directly correlates with lower estrogen levels.""
}",C,,0.9,"The patient's condition is likely related to hypothalamic amenorrhea due to intense exercise and low body fat, leading to hypoestrogenemia. Decreased adiposity contributes to this condition as fat tissue is a significant source of estrogen production through aromatization of androgens. Thus, decreased adiposity directly correlates with lower estrogen levels."
340,364,"A 55-year-old man is brought to the emergency department with altered mental status. The patient is in acute distress and cannot provide history due to disorientation. Temperature is 38.7C (101.6F), blood pressure is 80/50 mm Hg, pulse is 103/min, respiratory rate is 22/min, and BMI is 20 kg/m2. On examination, his sclera and skin are icteric. On abdominal examination, the patient moans with deep palpation to his right upper quadrant.
Laboratory test
Complete blood count
Hemoglobin 14.5 g/dL
MCV 88 fl
Leukocytes 16,500/mm3
Platelets 170,000/mm3
Basic metabolic panel
Serum Na+ 147 mEq/L
Serum K+ 3.8 mEq/L
Serum Cl- 106 mEq/L
Serum HCO3- 25 mEq/L
BUN 30 mg/dL
Serum creatinine 1.2 mg/dL
Liver function test
Total bilirubin 2.8 mg/dL
AST 50 U/L
ALT 65 U/L
ALP 180 U/L
The patient is treated urgently with intravenous fluid, dopamine, and broad spectrum antibiotics. The patients blood pressure improves to 101/70 mm Hg. On ultrasound of the abdomen, the common bile duct is dilated. What is the best next step in the management of this patient?",ERCP,Close monitoring,Percutaneous transhepatic cholangiogram,CT abdomen,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient presents with signs of sepsis and obstructive jaundice, as indicated by icterus, dilated common bile duct on ultrasound, and elevated ALP. Urgent decompression of the biliary system is necessary, and ERCP is the most appropriate next step as it allows for both diagnosis and treatment.""
}",A,,0.9,"The patient presents with signs of sepsis and obstructive jaundice, as indicated by icterus, dilated common bile duct on ultrasound, and elevated ALP. Urgent decompression of the biliary system is necessary, and ERCP is the most appropriate next step as it allows for both diagnosis and treatment."
341,365,"A 25-year-old Hispanic male presents with heat intolerance and recent weight loss. Serum analysis shows increased levels of T4 and T3, as well as the presence of thyroglobulin-stimulating immunoglobulins. The patient is found to be tachycardic and has marked edema and waxy discoloration in his legs. Which of the following would be consistent with this patient's disease?",Sympathetic underactivity,Anti-thyroglobin antibodies,Exophthalmos,Increased TSH release,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's presentation is consistent with Graves' disease, an autoimmune disorder causing hyperthyroidism, often associated with exophthalmos due to orbital inflammation. The presence of thyroglobulin-stimulating immunoglobulins supports this diagnosis. Exophthalmos is a known complication of Graves' disease.""
}",C,,0.9,"The patient's presentation is consistent with Graves' disease, an autoimmune disorder causing hyperthyroidism, often associated with exophthalmos due to orbital inflammation. The presence of thyroglobulin-stimulating immunoglobulins supports this diagnosis. Exophthalmos is a known complication of Graves' disease."
342,366,"A 2-year-old boy is brought to the physician because of decreased appetite and abdominal pain for the last several weeks. Physical examination shows a well-appearing toddler with a palpable left-sided abdominal mass that does not cross the midline. A CT of the abdomen shows a large, necrotic tumor on the left kidney. Histological examination of the kidney mass shows primitive blastemal cells and immature tubules and glomeruli. This tissue is most likely derived from the same embryological structure as which of the following?",Carotid body,Adrenal medulla,Thyroid gland,Papillary muscles,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The histological description is consistent with Wilms tumor, which originates from the metanephric blastema. The adrenal medulla and metanephric blastema both derive from the neural crest and intermediate mesoderm respectively, but more directly, the closest embryological relation is with other structures derived from intermediate mesoderm or nearby structures. However, the closest relation in the given options is with the adrenal medulla, as both the kidney (and thus Wilms tumor) and adrenal gland are retroperitoneal and develop in the same general area, but more specifically, the correct relation is due to the fact that the tumor is related to the kidney, and among the given options, the one that is most closely related embryologically is not directly listed. Yet, considering the options, the best relation is to structures that are also derived from similar embryonic layers or are in close developmental proximity.""
}",B,,0.9,"The histological description is consistent with Wilms tumor, which originates from the metanephric blastema. The adrenal medulla and metanephric blastema both derive from the neural crest and intermediate mesoderm respectively, but more directly, the closest embryological relation is with other structures derived from intermediate mesoderm or nearby structures. However, the closest relation in the given options is with the adrenal medulla, as both the kidney (and thus Wilms tumor) and adrenal gland are retroperitoneal and develop in the same general area, but more specifically, the correct relation is due to the fact that the tumor is related to the kidney, and among the given options, the one that is most closely related embryologically is not directly listed. Yet, considering the options, the best relation is to structures that are also derived from similar embryonic layers or are in close developmental proximity."
343,367,"A 52-year-old fisherman presents to the clinic for an evaluation of a pigmented lesion on his neck. He states that he first noticed the lesion last year, but he believes that it has been slowly growing in size. Dermatopathology determines that the lesion contains neoplastic cells of melanocytic origin. Which of the following characteristics of the lesion would likely be found on physical examination?",Brown-black color in one area of the lesion to red-white in a different area,Macule that is 5mm in diameter,Well-circumscribed papule with smooth borders,Symmetrical ovoid macule,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The presence of neoplastic cells of melanocytic origin suggests melanoma. A characteristic feature of melanoma is variegated coloration within the lesion, such as brown-black to red-white, which is described in option A.""
}",A,,0.8,"The presence of neoplastic cells of melanocytic origin suggests melanoma. A characteristic feature of melanoma is variegated coloration within the lesion, such as brown-black to red-white, which is described in option A."
