row_index,question_id,stem,option_A,option_B,option_C,option_D,claude_raw,claude_choice,claude_abstain_code,claude_confidence,claude_rationale
331,74b131fbd40ba82da10922ac49ae795d24cb3a104724e22f14de01e2e93e3883,A 5-year old child who is receiving treatment for Burkitt’s Lymphoma presents with serum potassium of 5.6 mmol/l and serum calcium 6.7 mg/dl. Which of the following clinical features will match the condition?,Bleeding gums,Oliguria,Inability to stand erect,Severe pallor,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""The patient has hyperkalemia (5.6 mmol/L) and hypocalcemia (6.7 mg/dL), consistent with tumor lysis syndrome from Burkitt's lymphoma treatment. Oliguria is a key feature of tumor lysis syndrome due to acute kidney injury from hyperuricemia and electrolyte disturbances.""
}",B,null,0.85,"The patient has hyperkalemia (5.6 mmol/L) and hypocalcemia (6.7 mg/dL), consistent with tumor lysis syndrome from Burkitt's lymphoma treatment. Oliguria is a key feature of tumor lysis syndrome due to acute kidney injury from hyperuricemia and electrolyte disturbances."
332,2c78b1cfca11d07c72be603ce6a5fa815929cec6ead8e488265e7b5b727db6f3,A 70-year-old woman with chronic obstructive pulmonary disease has a T 8 vertebral compression deformity noted on a lateral chest x-ray taken for evaluation of a cough. The deformity was not present 1 year ago. The patient does not have back pains and cannot recall any injury to her back. She has not been taking corticosteroids and has no evidence of tuberculosis. Which of the following statements is consistent with this patient’s clinical data?,Osteogenesis imperfecta,Osteopetrosis,Osteomalacia,Osteomyelitis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.85,
  ""rationale"": ""A new vertebral compression fracture in a 70-year-old woman without trauma most likely indicates osteoporosis, which is not among the given options. The listed conditions don't fit this clinical presentation.""
}",null,NO_VALID_OPTION,0.85,"A new vertebral compression fracture in a 70-year-old woman without trauma most likely indicates osteoporosis, which is not among the given options. The listed conditions don't fit this clinical presentation."
333,ce366707f28ad2a804e4986497031bc156cef06847de2bd01f592ce6df6e40ec,"A 24-year-old presents with fever, dyspnea, and cough for 3 weeks. Chest auscultation is unremarkable. Chest radiograph shows bilateral peri-hilar interstitial infiltrates in a butterfly pattern. His HIV antibody test is positive. Which of the following is TRUE?",Cotrimoxazole is second-line therapy in patients who do not respond to macrolides,Tuberculous lymphadenitis explains the findings,Dapsone has no role in the management,Cryptococcosis is the most likely diagnosis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.85,
  ""rationale"": ""The clinical presentation suggests PCP (Pneumocystis pneumonia) in an HIV-positive patient, but all options are incorrect: cotrimoxazole is first-line for PCP, TB lymphadenitis doesn't cause bilateral interstitial infiltrates, dapsone is used as alternative PCP treatment, and cryptococcosis typically causes CNS symptoms.""
}",null,NO_VALID_OPTION,0.85,"The clinical presentation suggests PCP (Pneumocystis pneumonia) in an HIV-positive patient, but all options are incorrect: cotrimoxazole is first-line for PCP, TB lymphadenitis doesn't cause bilateral interstitial infiltrates, dapsone is used as alternative PCP treatment, and cryptococcosis typically causes CNS symptoms."
334,e70482a755613d6102985fa54a8fec2a40927a69acf557d8a59a8a95de4f7d2d,"49)	You are working in a refugee camp when a mother brings in her 8-day-old boy. The mother states he started becoming irritable 2 days ago, and now any loud noise appears to cause him pain, as evidenced by muscle tightening and back arching causing his head to nearly touch his feet. Physical examination reveals only a dried packing on his umbilical cord, as is the local custom. He appears normal until he is stimulated by touch or a loud noise, and then he begins to cry, stiffens, and arches his back. The stiffness continues until he calms down. Of the following, the MOST likely diagnosis is",botulism,generalized seizure,viral encephalitis,bacterial meningitis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation of an 8-day-old with stimulus-triggered muscle rigidity, opisthotonos, and umbilical cord packing strongly suggests neonatal tetanus. This diagnosis is not among the provided options despite being the most likely given the classic triad of symptoms and risk factors.""
}",null,NO_VALID_OPTION,0.9,"The clinical presentation of an 8-day-old with stimulus-triggered muscle rigidity, opisthotonos, and umbilical cord packing strongly suggests neonatal tetanus. This diagnosis is not among the provided options despite being the most likely given the classic triad of symptoms and risk factors."
335,02a2643a7246fc5bf020cae88fecb6e5315c4880d3b9ae0b00b772dca52677d9,A 22-year-old man is admitted to the Emergency Department with history of sudden onset palpitations. Blood pressure on arrival is 85/50 mmHg. ECG done shows atrial fibrillation with heart rate of 140 bpm and he is electrically cardioverted. Repeat ECG shows sinus rhythm but a short PR interval and delta waves. What is the most likely diagnosis?,Brugada syndrome,Long QT syndrome,Hypertrophic cardiomyopathy,Hyperthyroidism,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation describes Wolff-Parkinson-White syndrome (short PR interval, delta waves, predisposition to atrial fibrillation), but this diagnosis is not among the provided options.""
}",null,NO_VALID_OPTION,0.9,"The clinical presentation describes Wolff-Parkinson-White syndrome (short PR interval, delta waves, predisposition to atrial fibrillation), but this diagnosis is not among the provided options."
336,ec147ca386d7286224fe42d64a7d54eeb55c11a1fb09b291627c803d9c977745,"A 45-year-old female presents with centripetal obesity, acne, buffalo hump and hirsutism. Her blood pressure is 160/95 mmHg and random blood glucose is 21 mmol/l (3.5-6.1 mmol/l). Which of the following is the most likely diagnosis?",Hyperthyroidism,Diabetes mellitus,Hypogonadism,Essential hypertension,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation strongly suggests Cushing's syndrome with centripetal obesity, buffalo hump, hirsutism, hypertension, and hyperglycemia. None of the provided options include this most likely diagnosis.""
}",null,NO_VALID_OPTION,0.9,"The clinical presentation strongly suggests Cushing's syndrome with centripetal obesity, buffalo hump, hirsutism, hypertension, and hyperglycemia. None of the provided options include this most likely diagnosis."
337,3d357da3b5eb16b5293f607f7d2b169d958d3006ff5b061547ae40a1427955fd,40-year-old female with a history of B 12 deficiency is diagnosed of pernicious anemia. Anti-parietal cell antibodies are detected on investigation. These antibodies are directed against which of the following?,"H+, K+ ATPase",Acetylcholine receptors,gastrin receptors,prostaglandin receptors,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Anti-parietal cell antibodies in pernicious anemia are directed against the H+/K+ ATPase (proton pump) located on parietal cells. This leads to destruction of parietal cells, resulting in decreased intrinsic factor production and subsequent B12 deficiency.""
}",A,null,0.9,"Anti-parietal cell antibodies in pernicious anemia are directed against the H+/K+ ATPase (proton pump) located on parietal cells. This leads to destruction of parietal cells, resulting in decreased intrinsic factor production and subsequent B12 deficiency."
338,3a6e1b3ec15d7004fb6ef236cb3393f9bb4ec856a6807efd7a4e316c81a1e3bc,"A 70-year-old female, diagnosed with sigmoid colon adenocarcinoma with metastasis to the liver, is receiving her 6 th cycle of chemotherapy. Which of the following is the best blood test to indicate her response to chemotherapy?",Carbohydrate Antigen (CA) 19-9 level,Carcinoembryonic antigen (CEA) level,Alpha fetoprotein level,Beta human chorionic gonadotropin (B -HCG) level,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""CEA is the most appropriate tumor marker for monitoring colorectal adenocarcinoma response to treatment. It is elevated in most colorectal cancers and decreases with effective therapy.""
}",B,,0.9,CEA is the most appropriate tumor marker for monitoring colorectal adenocarcinoma response to treatment. It is elevated in most colorectal cancers and decreases with effective therapy.
339,b464efc10cf955b4a258da0c3da8dd47b50422b81278e4673e80c22c778f1464,"You are seeing five menopausal patients in the gynaecological clinic. Each patient has one of the medical conditions listed below. All of them wish to start hormone replacement therapy (HRT) today. The patient with which one of the following medical conditions may be started HRT at the time of the visit



",Mild essential hypertension,Chronic liver disease due to hepatitis B,History of breast cancer,Undiagnosed genital tract bleeding,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Mild essential hypertension is not an absolute contraindication to HRT and can be managed with monitoring. The other options represent absolute or relative contraindications requiring further evaluation or alternative management.""
}",A,null,0.9,Mild essential hypertension is not an absolute contraindication to HRT and can be managed with monitoring. The other options represent absolute or relative contraindications requiring further evaluation or alternative management.
340,f9d5ed5eac0e8910701a221b98fec3cdce0afe3075f17eed02c5e69da6602f98,"A 50-year-old woman presents with facial weakness and slurred speech, which resolve shortly after her arrival to the 
hospital. A CT angiogram shows the finding below of a 
""beaded"" appearance of the internal carotid artery. Which of 
the following is TRUE of this condition?",Treatment involves surgical resection of the affected   region of the artery,It most commonly in men in the 4th and 5th decades of   life.,It only affects the carotid arteries,It only affects the carotid arteries,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""Options C and D are identical and both incorrect, as fibromuscular dysplasia (suggested by beaded appearance) affects multiple arteries including renal and vertebral. Option A is incorrect as treatment is typically medical/endovascular, and option B is incorrect as it predominantly affects women.""
}",null,NO_VALID_OPTION,0.9,"Options C and D are identical and both incorrect, as fibromuscular dysplasia (suggested by beaded appearance) affects multiple arteries including renal and vertebral. Option A is incorrect as treatment is typically medical/endovascular, and option B is incorrect as it predominantly affects women."
341,a04232b8e5ff04165bd1d8ad44c48b3b13e2285c3f69f8e39cc4a18586654afb,"A 22-year-old girl who is diabetic presents with pain in the abdomen, vomiting and shortness of breath. She also gives a 3-day history of fevers and sore throat. Which of the following is the likely cause of her symptoms?",Hypoglycaemia,Non-ketotic hyperosmolar,Renal failure,Diabetic ketoacidosis,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Young diabetic with abdominal pain, vomiting, and shortness of breath following an infectious illness (fever, sore throat) is classic for diabetic ketoacidosis. Infection is a common precipitating factor for DKA in diabetic patients.""
}",D,null,0.9,"Young diabetic with abdominal pain, vomiting, and shortness of breath following an infectious illness (fever, sore throat) is classic for diabetic ketoacidosis. Infection is a common precipitating factor for DKA in diabetic patients."
342,9e903717f0b105caf5f02dbf3fe950e48ee5d0b0fe318f40ac962c0a5801e4e5,"Group of glucose transporters (GLUT) consists of five homologous trans-membrane proteins, GLUT-1, 2, 3, 4, and 5 that are encoded by distinct genes.
Which of the following GLUT is an insulin-responsive glucose transporter?",GLUT-1,GLUT-2,GLUT-3,GLUT-4,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""GLUT-4 is the primary insulin-responsive glucose transporter that translocates from intracellular vesicles to the cell membrane upon insulin stimulation, particularly in muscle and adipose tissue.""
}",D,,0.95,"GLUT-4 is the primary insulin-responsive glucose transporter that translocates from intracellular vesicles to the cell membrane upon insulin stimulation, particularly in muscle and adipose tissue."
343,6490253f4720de54c6eef2755d19cc9ae59a7860239d4c99c79725cef708e349,"A 17-year-old boy presents with facial swelling and leg swelling for 1 week. He was previously well. On examination, blood pressure 115/60 mmHg, bilateral pleural effusion and ascites. Other systems are normal. Dipstick urinalysis shows proteinuria 4+. What is the most likely diagnosis of this patient",Acute glomerulonephritis,Nephritic syndrome,Nephritic nephrosis,Chronic glomerulonephritis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation (facial/leg edema, pleural effusion, ascites, 4+ proteinuria) is classic for nephrotic syndrome, but this diagnosis is not listed among the options. The given choices don't accurately match this presentation.""
}",null,NO_VALID_OPTION,0.9,"The clinical presentation (facial/leg edema, pleural effusion, ascites, 4+ proteinuria) is classic for nephrotic syndrome, but this diagnosis is not listed among the options. The given choices don't accurately match this presentation."
344,07d9f1a7add4c0fa2b6e402f32338b8cac92952e49ec5cfe3634f641a4e1dd76,A 19-year-old woman presents to the clinic with primary amenorrhoea. She otherwise has no other complains and is well. Her blood pressure is 115/70 mmHg. She is 1.85 m in height and has normal breast development but has virtually no pubic or axillary hair. Karyotype tested is 46 XY. What is the most likely diagnosis?,Kallmann syndrome,Premature ovarian failure,Klinefelter syndrome,Turner syndrome,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation (46,XY karyotype, normal breast development, absent body hair, primary amenorrhea) is classic for androgen insensitivity syndrome, which is not listed among the options.""
}",null,NO_VALID_OPTION,0.9,"The clinical presentation (46,XY karyotype, normal breast development, absent body hair, primary amenorrhea) is classic for androgen insensitivity syndrome, which is not listed among the options."
345,b7cb4c911cdb1839fa05ce2d2cbe00cf72f4f4a5a0d2470e8c19243481862f7c,"31. A 19-year-old teenager had an emergency laparotomy with an appendicectomy on account of typhoid ileal perforation. Today is POD 2 and the NG tube drained about 1 L of bilious aspirate. His urine output was however adequate, and he does not appear to be dehydrated. What is the fluid requirement of this patient",2L of NS; 1L of 5% Dextrose and 1L of 10% Dextrose,"1L of ORS, 1L of 5% Dextrose and 3L of Badoe’s solution",e.1L of Gastrointestinal replacement fluid and 3L of 5% Dextrose,"d.1L of RL, 1L of NS, 1L of 10% Dextrose","{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.2,
  ""rationale"": ""Fluid requirements depend on patient weight, baseline needs, and electrolyte losses from NG drainage, which are not provided. Additionally, none of the options follow standard postoperative fluid management principles for replacing high-volume bilious losses.""
}",null,INSUFFICIENT_INFO,0.2,"Fluid requirements depend on patient weight, baseline needs, and electrolyte losses from NG drainage, which are not provided. Additionally, none of the options follow standard postoperative fluid management principles for replacing high-volume bilious losses."
346,c008d598d30043b33ff136ee7446314c03d503a2c346d31090d762d511b3760b,A 42 year old engineer developed redness of the glans and radial fissuring of the prepuce 2 weeks ago. A potassium hydroxide preparation of scrapings from the glans showed pseudohyphae and buds. Which one of the following Systemic Illnesses should he be screened for?,Pulmonary Tuberculosis,Syphilis,Chronic Renal Failure,Systemic Candidiasis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.8,
  ""rationale"": ""The KOH prep showing pseudohyphae and buds indicates candidal balanitis, which should prompt screening for diabetes mellitus as the most important systemic illness. None of the provided options include diabetes.""
}",null,NO_VALID_OPTION,0.8,"The KOH prep showing pseudohyphae and buds indicates candidal balanitis, which should prompt screening for diabetes mellitus as the most important systemic illness. None of the provided options include diabetes."
347,3b177cbcb8cb49d582b2ced3f3eddd859e69d77dacf93312d91967e24c89825f,A 22-year old primigravida at 14 weeks gestation presents to the antenatal clinic with a recent exposure to her 3 year old nephew who had a rubella viral infection. In which time period does maternal infection with this virus carry the greatest risk for congenital rubella syndrome in the fetus?,Preconception,First trimester,Second trimester,Third trimester,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Congenital rubella syndrome risk is highest with maternal infection in the first trimester, particularly in the first 8-10 weeks when organogenesis occurs. Risk decreases significantly after 20 weeks gestation.""
}",B,null,0.95,"Congenital rubella syndrome risk is highest with maternal infection in the first trimester, particularly in the first 8-10 weeks when organogenesis occurs. Risk decreases significantly after 20 weeks gestation."
348,2aebd36de3836d9a7fb817bd098e05c03f195100a1d929c26076b312d62b8bb6,A 32-year-old is due to undergo a laparoscopic operation for investigation and management of an ovarian cyst detected on scan. What is the expected serious complication rate following a laparoscopy?,0.388888889,0.736111111,1.777777778,3.513888889,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""The options appear to be decimal numbers without units or context, making them clinically meaningless. Serious complication rates for laparoscopy are typically expressed as percentages (e.g., 0.5-2%) or per thousand procedures.""
}",null,NO_VALID_OPTION,0.9,"The options appear to be decimal numbers without units or context, making them clinically meaningless. Serious complication rates for laparoscopy are typically expressed as percentages (e.g., 0.5-2%) or per thousand procedures."
349,944b2ffc0615f89dbcd2d5eabab8f7a33ff687019b5c04709187986a233bf5c6,A 7-day old infant presents with inability to move the left upper limb. Examination shows the limb is adducted at the shoulder with pronation at the elbow and flexion at the wrist joint. The likely diagnosis is:,Klumpke’s palsy,Phrenic nerve injury,Erb’s palsy,Fracture of clavicle.,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The classic presentation of shoulder adduction, elbow pronation, and wrist flexion in a newborn describes the \""waiter's tip\"" position characteristic of Erb's palsy (C5-C6 nerve root injury). Klumpke's palsy affects the lower trunk and would present with claw hand deformity.""
}",C,null,0.9,"The classic presentation of shoulder adduction, elbow pronation, and wrist flexion in a newborn describes the ""waiter's tip"" position characteristic of Erb's palsy (C5-C6 nerve root injury). Klumpke's palsy affects the lower trunk and would present with claw hand deformity."
350,fcba2aa61a44becfabac7fd1bd96c4bda1fe8aa1f57826d3abc7d87ad73d2deb,A 66-year-old man being managed for heart failure is found unresponsive on the medical ward after suffering a cardiac arrest. The ward defibrillator shows ventricular tachycardia and one direct current shock is delivered but there is no sinus rhythm. What is the next appropriate action?,Give another direct current shock,Give adrenaline 1 mg,Give atropine,Resume cardiopulmonary resuscitation for two minutes,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""After unsuccessful defibrillation for VT, standard ACLS protocol requires 2 minutes of high-quality CPR before reassessing rhythm and considering further interventions. This allows for coronary perfusion and potential rhythm conversion.""
}",D,null,0.9,"After unsuccessful defibrillation for VT, standard ACLS protocol requires 2 minutes of high-quality CPR before reassessing rhythm and considering further interventions. This allows for coronary perfusion and potential rhythm conversion."
351,929745ad3016590450915c669fa8015f4605e04d4ddc25148c2dcf22d1719d4a,"You are seeing in your office a patient with the chief complaint of relatively sudden onset of shortness of breath and weakness, but no chest pain. ECG shows nonspecific ST-T changes. You should be particularly attuned to the possibility of painless, or silent, myocardial infarction in which of the following patients?
",MI patient with PVCs,Unstable angina patient on multiple medications,Premenopausal female,Inferior MI patient,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.7,
  ""rationale"": ""The question asks about patient characteristics predisposing to silent MI, but the options describe existing cardiac conditions rather than demographic/risk factors like diabetes, elderly age, or female gender that are classically associated with painless MI.""
}",null,NO_VALID_OPTION,0.7,"The question asks about patient characteristics predisposing to silent MI, but the options describe existing cardiac conditions rather than demographic/risk factors like diabetes, elderly age, or female gender that are classically associated with painless MI."
352,5779caf944a47670770a725733148ad61823049e6b8a591c48e31c9c55de0eba,"A 9-year-old boy presents with fever, vomiting, upper abdominal pain and passage of dark urine of three days duration. He had taken a hypodermic injection for a foot injury in the preceding month. Physical examination reveals moderate pallor, heart rate of 80/minute, and 6 cm tender hepatomegaly. The most likely diagnosis in the patient is:",Severe malaria,Congestive cardiac failure,Peptic Ulcer Disease,Septicaemia,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.8,
  ""rationale"": ""The clinical presentation of fever, vomiting, abdominal pain, dark urine, pallor, and hepatomegaly following an injection strongly suggests viral hepatitis (likely hepatitis B from contaminated needle), but this is not among the given options.""
}",null,NO_VALID_OPTION,0.8,"The clinical presentation of fever, vomiting, abdominal pain, dark urine, pallor, and hepatomegaly following an injection strongly suggests viral hepatitis (likely hepatitis B from contaminated needle), but this is not among the given options."
353,76bab51086f7679356c5799c5e4a83e34a914b1e62bcbcf0428d525c837a33ac,"Which of the following is/are true about serial ultrasound scanning in twin and triplet pregnancy?
I)	In screening for TTTS in monochorionic twins, it is recommended that scans are carried out
more often if membrane folding or liquor discordance occurs
II)	 In screening for fetal growth problems, scans should be carried out every 2 weeks from 20 weeks gestation.
III)	 No evidence supports screening for fetal growth problems using umbilical artery Doppler blood flow routinely.",I. II and III,. I and III,. II and III,. II only,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""Statement I is correct - increased surveillance is recommended with membrane folding or liquor discordance in TTTS screening. Statement III is correct - routine umbilical artery Doppler for growth screening lacks evidence support. Statement II is incorrect - growth scans are typically every 2-4 weeks, not strictly every 2 weeks from 20 weeks.""
}",B,null,0.85,"Statement I is correct - increased surveillance is recommended with membrane folding or liquor discordance in TTTS screening. Statement III is correct - routine umbilical artery Doppler for growth screening lacks evidence support. Statement II is incorrect - growth scans are typically every 2-4 weeks, not strictly every 2 weeks from 20 weeks."
354,e6cd5a68bb72935fb28146f1d4ea7b89771af98b2bbd9cc962ed07e97d483d6e,A 16-year-old male presents with vomiting and haematuria. He had been given antibiotics for pharyngitis three weeks earlier. Blood pressure is 150/98 mmHg. Urine dipstick done showed blood 3+ and protein 1+. Elevated creatinine and urea levels are seen on renal function test. What is the most likely diagnosis?,IgA nephropathy,Acute interstitial nephritis,ANCA associated glomerulonephritis,Anti-glomerular basement membrane disease,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""IgA nephropathy classically presents with gross hematuria 1-3 days after upper respiratory infection in young males, with hypertension and proteinuria. The 3-week interval after pharyngitis and clinical presentation are most consistent with IgA nephropathy.""
}",A,null,0.85,"IgA nephropathy classically presents with gross hematuria 1-3 days after upper respiratory infection in young males, with hypertension and proteinuria. The 3-week interval after pharyngitis and clinical presentation are most consistent with IgA nephropathy."
355,55ddc09171762208e7c0707287d66dfe627a742aaf53c1d1c84a6b5f4fa091eb,Madam LP is seen at the antenatal at 32 weeks with a BP of 150/80 mmHg and complains of 2 hour history of blurred vision. Protein on urine dipstick was trace. Her BP on previous visits have been normal. What is your diagnosis?,B.	White coat hypertension,A.	Gestational hypertension,C.	Chronic hypertension with superimposed preeclampsia,E.	Eclampsia,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""New onset hypertension after 20 weeks gestation with previously normal BP meets criteria for gestational hypertension. Trace proteinuria and visual symptoms are concerning but don't meet threshold for preeclampsia diagnosis.""
}",B,null,0.8,New onset hypertension after 20 weeks gestation with previously normal BP meets criteria for gestational hypertension. Trace proteinuria and visual symptoms are concerning but don't meet threshold for preeclampsia diagnosis.
356,b06f868d16518192be03bc5f4d7fbf996c608a3370c0b649330887c202da8e60,"A 31-year-old woman presents to the Emergency Department complaining of
left-sided pleuritic chest pain that is worse on inspiration. She has no cough and no history of fever. Her blood pressure is 80/55 mmHg. CT pulmonary angiogram showed filling defects consistent with pulmonary embolism. What is the appropriate management.",Warfarin,Heparin,Rivaroxaban,Aspirin,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Patient has confirmed pulmonary embolism with hypotension (BP 80/55), indicating hemodynamic instability requiring immediate anticoagulation. Heparin provides rapid onset of action and is the standard first-line treatment for acute PE, especially in unstable patients.""
}",B,null,0.9,"Patient has confirmed pulmonary embolism with hypotension (BP 80/55), indicating hemodynamic instability requiring immediate anticoagulation. Heparin provides rapid onset of action and is the standard first-line treatment for acute PE, especially in unstable patients."
357,fa6c816e5b10600cbac6ecb19368934b582f10aae893563f55ae8a8228e726db,"Painful swelling of one or more costochondral articulations, usually 2 nd or 3 rd costochondral joint presenting as anterior chest pain radiating to arms or shoulders, aggravated by sneezing, coughing, deep inspirations or twisting motions of chest is known as?",Tietze syndrome,Lady Windermere syndrome,Miller Fisher syndrome,Ortner’s syndrome,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""The description perfectly matches Tietze syndrome, which is characterized by painful swelling of costochondral joints (typically 2nd-3rd) with chest pain that worsens with respiratory movements and chest motion.""
}",A,,0.95,"The description perfectly matches Tietze syndrome, which is characterized by painful swelling of costochondral joints (typically 2nd-3rd) with chest pain that worsens with respiratory movements and chest motion."
358,6da47a11952834c6aeea779391d6ddd54fb9732b5b3a7a80d01e2662586705a4,"Ama is undergoing psychotherapy. She tends to be arrogant and this affects her interpersonal relationships. Her therapist explains that this is likely because she has developed a superiority complex to escape her inferiority complex. Her therapist is applying principles from……………





",Sigmund Freud,Carl Jung,Karen Horney,Alfred Adler,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The concept of superiority complex as compensation for inferiority complex is a core principle of Alfred Adler's individual psychology. Adler specifically theorized that people develop superiority complexes to mask underlying feelings of inferiority.""
}",D,null,0.9,The concept of superiority complex as compensation for inferiority complex is a core principle of Alfred Adler's individual psychology. Adler specifically theorized that people develop superiority complexes to mask underlying feelings of inferiority.
359,fe4f937e2f7f126b1d783b53e08bd18c82245b3a4aa783472202b9dbaaf37ef8,"A 40-year-old man is referred to the clinic with refractory hypertension and a slow deterioration in his creatinine. On further questioning it transpires that his brother now
requires renal replacement therapy. He has an ultrasound scan of the abdomen which is highly suggestive of polycystic kidney disease (ADPKD).
Which of the following proteins is associated with the development of the condition?",Type-1 collagen,Elastin,Matrix metalloproteinase,Polycystin,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""Autosomal dominant polycystic kidney disease (ADPKD) is caused by mutations in genes encoding polycystin proteins (PKD1 encoding polycystin-1 and PKD2 encoding polycystin-2). These proteins are essential for normal kidney tubule development and function.""
}",D,,0.95,Autosomal dominant polycystic kidney disease (ADPKD) is caused by mutations in genes encoding polycystin proteins (PKD1 encoding polycystin-1 and PKD2 encoding polycystin-2). These proteins are essential for normal kidney tubule development and function.
360,62769d97043abe3f8887650fe58a22d9df62dfd0bd80193f93515b68e772ea94,"A 46-year-old man comes to your office 6 months after an open inguinal hernia repair complaining of pain, which has never resolved after his surgery. On further questioning, he complains of radicular pain into the testicle, which worsens with sitting for longer than 10 minutes. On exam, he is hyperesthetic overlying his scar and has numbness over the ipsilateral scrotum and medial thigh. All else is normal. Injury to which nerve is the most likely cause for his pain?",Hypogastric nerve,Lateral femoral cutaneous nerve,Vagus nerve,Femoral nerve,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation describes chronic post-inguinal hernia repair pain with radicular pain to testicle, hyperesthesia over scar, and numbness over scrotum and medial thigh, which is classic for lateral femoral cutaneous of thigh, genitofemoral, or ilioinguinal nerve injury. None of the listed options include these commonly injured nerves in inguinal hernia repairs.""
}",null,NO_VALID_OPTION,0.9,"The clinical presentation describes chronic post-inguinal hernia repair pain with radicular pain to testicle, hyperesthesia over scar, and numbness over scrotum and medial thigh, which is classic for lateral femoral cutaneous of thigh, genitofemoral, or ilioinguinal nerve injury. None of the listed options include these commonly injured nerves in inguinal hernia repairs."
361,73491512c7bad02a8d5fcb61a6c215a0a2d982a78fef920cc884fced04aa90aa,A 45-year-old man with chronic psychotic disorder is interviewed after being admitted to a psychiatric unit. He mimics the examiner's body posture during the interview. Which of the following characterizes the patient’s symptoms?,Folie a deux,Concrete thinking,Echolalia,Echopraxia,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Echopraxia is the automatic imitation or mimicking of another person's movements or gestures. The patient is specifically mimicking the examiner's body posture, which is a classic example of echopraxia.""
}",D,null,0.95,"Echopraxia is the automatic imitation or mimicking of another person's movements or gestures. The patient is specifically mimicking the examiner's body posture, which is a classic example of echopraxia."
