row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
371,a58df0dc79ee19923f5238480fa93d16dab77f630ff2d7d2d7fbff14b6d9586a,"A 20 year-old female was involved in a road traffic trauma and was rushed to the casualty because of massive external bleeding. Her estimated weight was 40 kg. The patient’s estimated total blood volume (TBV) was 1,750 mls. Initially, six units of p RBCs were given followed by another 9 units given over the next 2 hours. Two doses of FFP (10 ml/kg) were also administered. What is the next appropriate step with regard to the patient’s developing dilutional coagulopathy?","Order PT, aPTT, platelet count, and fibrinogen level STAT and order more FFP (10 ml/kg), platelets (10 ml/kg), and 3 pooled units of cryoprecipitate.",Order platelets (10 ml/kg) and more FFP (10 ml/kg) x 3 doses.,"Order platelets only and then PT, aPTT, fibrinogen.","Order more pRBCs (emergency release) and give platelets (10 ml/kg), then  order more FFP (10 ml/kg).","{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""She has received massive RBC transfusion with inadequate plasma/platelets, making dilutional coagulopathy highly likely. The appropriate next step is to both check coagulation studies and empirically replace plasma, platelets, and fibrinogen (cryo) rather than RBCs alone.""
}",A,,0.85,"She has received massive RBC transfusion with inadequate plasma/platelets, making dilutional coagulopathy highly likely. The appropriate next step is to both check coagulation studies and empirically replace plasma, platelets, and fibrinogen (cryo) rather than RBCs alone."
372,d50b7a8e1c8d0121838acc5dc27b8532cdde28ad5fbba4f71725f29655ff9b9a,"A 55-year-old man with a history of hypertension, diabetes and atherosclerosis started experiencing intermittent claudication. An angiogram shows a right common iliac artery stenosis of 90% over a short segment. What is the treatment of choice?",a.	Aorto-femoral bypass,e.	Axillofemoral bypass,b.	Left-to-right femoro-femoral bypass,c.	Iliofemoral bypass,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.68,
  ""rationale"": ""For an isolated, short-segment common iliac stenosis, the most appropriate anatomic surgical option is an iliofemoral bypass. Aortofemoral and axillofemoral bypasses are for more extensive/diffuse disease, and femorofemoral crossover is an extra-anatomic option typically used for unilateral iliac occlusion when direct reconstruction is unsuitable.""
}",D,,0.68,"For an isolated, short-segment common iliac stenosis, the most appropriate anatomic surgical option is an iliofemoral bypass. Aortofemoral and axillofemoral bypasses are for more extensive/diffuse disease, and femorofemoral crossover is an extra-anatomic option typically used for unilateral iliac occlusion when direct reconstruction is unsuitable."
373,72a3e64c91a70fea16f2fbf0381bbb60a0044a69683ebd07fad8b7ab7b63fa7b,A 45-year-old asthmatic patient attends the gynaecology clinic with heavy menstrual bleeding and an ultrasound scan suggests the presence of an endometrial polyp. The patient is booked for an outpatient hysteroscopy. What analgesia should be prescribed at least 1 hour before the procedure?,Buprenorphine,Diclofenac,Ibuprofen,Paracetamol,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""NSAIDs (ibuprofen, diclofenac) can precipitate bronchospasm in asthmatic patients, so they should be avoided. Paracetamol is safe in asthma and is recommended as simple analgesia to be taken about 1 hour before outpatient hysteroscopy.""
}",D,,0.9,"NSAIDs (ibuprofen, diclofenac) can precipitate bronchospasm in asthmatic patients, so they should be avoided. Paracetamol is safe in asthma and is recommended as simple analgesia to be taken about 1 hour before outpatient hysteroscopy."
374,d3d93cd8a5b74a2096859383b9d897b64b864738d51915bb1fe8f7b84edd21a9,"A 29-year old woman comes to the physician for evaluation of a mass in the left breast noticed 2 weeks ago. During this period the mass has not increased in size and has no pain. Three months ago she hit her left chest against a door and it was painful for a day. Menses occur at regular 28 day intervals and last for 5 days. Her last menstrual period was 3 weeks ago. Physical examination shows dense breasts and 2.5 cm well defined, rubbery, mobile mass that is non tender in the upper outer quadrant of the left breast. There is no axillary adenopathy. Which of the following is the most likely diagnosis?",Phyllodes tumour,Intraductal papilloma,Fibrocystic changes of the breast,Fibroadenoma,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.88,
  ""rationale"": ""A solitary, well-circumscribed, rubbery, mobile, nontender mass in a young woman is classic for fibroadenoma. Fibrocystic changes are typically multiple and cyclically tender; intraductal papilloma presents with nipple discharge; phyllodes tumors are often larger and rapidly growing.""
}",D,,0.88,"A solitary, well-circumscribed, rubbery, mobile, nontender mass in a young woman is classic for fibroadenoma. Fibrocystic changes are typically multiple and cyclically tender; intraductal papilloma presents with nipple discharge; phyllodes tumors are often larger and rapidly growing."
375,698bca58b28373e609afb2f06454f07ac2b76a35630f1cd5ff6ecc21d939bbf5,"39)	While bathing her 2-year-old son, a mother feels a mass in his abdomen. A thorough medical evaluation of the child reveals aniridia, hypospadias, horseshoe kidney, and hemihypertrophy. Which of the following is the most likely diagnosis for this child?",Neuroblastoma,Wilms tumor,Hepatoblastoma,Rhabdomyosarcoma,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""The combination of aniridia, genitourinary anomalies (hypospadias), and renal abnormalities (horseshoe kidney) with an abdominal mass in a toddler is classic for WAGR syndrome, which predisposes to Wilms tumor. Hemihypertrophy also increases Wilms tumor risk. Neuroblastoma and hepatoblastoma lack the aniridia/UG anomalies association.""
}",B,,0.92,"The combination of aniridia, genitourinary anomalies (hypospadias), and renal abnormalities (horseshoe kidney) with an abdominal mass in a toddler is classic for WAGR syndrome, which predisposes to Wilms tumor. Hemihypertrophy also increases Wilms tumor risk. Neuroblastoma and hepatoblastoma lack the aniridia/UG anomalies association."
376,00040f95048bc0ec3b0a8b0c588e12292be76f5f0f7360af9a5031121dd92bd0,"A 46-year-old woman with a history of relapsing and remitting multiple sclerosis comes to the clinic for review. She has been stable for the past 6 months and is currently treated with oral fingolimod. Neurological examination reveals poor coordination, more marked on the left than the right, although there are no other significant signs. Which of the following correctly represents the mode of action of fingolimod?",B-cell cytotoxic,Increases the expression and concentration of anti-inflammatory agent,T-cell cytotoxic,Mimics myelin peptides,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.85,
  ""rationale"": ""Fingolimod is a sphingosine-1-phosphate receptor modulator that prevents lymphocyte egress from lymph nodes, reducing circulating T and B cells. It is not cytotoxic, does not increase anti-inflammatory agents, and does not mimic myelin peptides. None of the provided options accurately describes its mechanism.""
}",null,NO_VALID_OPTION,0.85,"Fingolimod is a sphingosine-1-phosphate receptor modulator that prevents lymphocyte egress from lymph nodes, reducing circulating T and B cells. It is not cytotoxic, does not increase anti-inflammatory agents, and does not mimic myelin peptides. None of the provided options accurately describes its mechanism."
377,b3f952c5586f243636d1cc144fc7e2f2f992a7a23fef759004a24e325b4df9f3,A 22-yearold man is brought to the hospital after crashing his motorcycle into a telephone pole. He is unconscious and in profound shock. He has no open wounds or obvious fractures. The cause of his shock is MOST LIKELY caused by:,A transected lumbar spinal cord.,A subdural hematoma.,An epidural hematoma.,A basilar skull fracture,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.77,
  ""rationale"": ""Profound shock in trauma is not caused by isolated intracranial injuries (subdural, epidural, basilar skull fracture) and neurogenic shock requires a high cervical or high thoracic cord injury, not a lumbar transection. None of the listed options would be an appropriate explanation for profound shock in this scenario.""
}",null,NO_VALID_OPTION,0.77,"Profound shock in trauma is not caused by isolated intracranial injuries (subdural, epidural, basilar skull fracture) and neurogenic shock requires a high cervical or high thoracic cord injury, not a lumbar transection. None of the listed options would be an appropriate explanation for profound shock in this scenario."
378,c610b6babe6a5188cafedb1a0fcdaeabe9f482b3284f8fb8a75134b971268666,"Because of his involvement in a motor vehicle accident, a 23-year-old football player has a chest wall injury. The only abnormal findings on clinical and radiologic examination are a fracture of the left fifth to seventh ribs and a small hemothorax. What should treatment include?",Thoracotomy to treat a hemothorax in the left base,Insertion of a metal plate to fix the fracture,Insertion of an intercostal drain to avoid pneumothorax,Immediate surgical intervention to remove damaged ribs,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.82,
  ""rationale"": ""A small hemothorax from rib fractures is typically managed with tube thoracostomy to evacuate blood and prevent retained hemothorax and infection. Thoracotomy is reserved for massive or ongoing bleeding, and rib fixation or resection is not indicated for uncomplicated rib fractures.""
}",C,,0.82,"A small hemothorax from rib fractures is typically managed with tube thoracostomy to evacuate blood and prevent retained hemothorax and infection. Thoracotomy is reserved for massive or ongoing bleeding, and rib fixation or resection is not indicated for uncomplicated rib fractures."
379,19f1598c5f2e6b31ddbb93153df6dd96e4f4f78f5f2ab4dd853760fade0f75fa,"A 54-year-old man with Schizophrenia who has been on Haloperidol for the past 25 years seems to be constantly chewing. He does not wear dentures. His tongue darts in and out of his mouth, and he occasionally smacks his lips. He also grimaces, frowns, and blinks excessively. Which of the following disorders is most likely in this patient?",Tourette’s syndrome,Akathisia,Huntington’s disease,Parkinson’s disease,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""This presentation (oro-buccal chewing, tongue darting, lip smacking, grimacing) after long-term haloperidol is classic for tardive dyskinesia, which is not listed. Akathisia is inner restlessness without these stereotypies; Tourette’s has childhood onset; Parkinson’s features differ; and Huntington’s is unlikely in this context.""
}",null,NO_VALID_OPTION,0.9,"This presentation (oro-buccal chewing, tongue darting, lip smacking, grimacing) after long-term haloperidol is classic for tardive dyskinesia, which is not listed. Akathisia is inner restlessness without these stereotypies; Tourette’s has childhood onset; Parkinson’s features differ; and Huntington’s is unlikely in this context."
380,e154fcb1a0fb4435175ec9a906703c47ebad29483e4374c04b2e6b3cdea2df81,A 42-year-old woman on medications for pulmonary tuberculosis complains of numbness and tingling sensation in both hands and feet which developed recently. What could have been added to her medications to help prevent development of these new symptoms?,Thiamine,Cobalamin,Iron,Niacin,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.85,
  ""rationale"": ""Isoniazid commonly causes peripheral neuropathy prevented by adding pyridoxine (vitamin B6), which is not among the options. Thiamine, cobalamin, iron, and niacin are not the standard prophylaxis for INH-induced neuropathy.""
}",null,NO_VALID_OPTION,0.85,"Isoniazid commonly causes peripheral neuropathy prevented by adding pyridoxine (vitamin B6), which is not among the options. Thiamine, cobalamin, iron, and niacin are not the standard prophylaxis for INH-induced neuropathy."
381,62c5d42a70d2c5ebd7e79676714f073125f4b324ba8f5f433b4a729e7360b03a,"A 30-year-old male is involved in a major motor vehicle crash. During the primary survey in the emergency department, he is intubated for airway protection. He has equal breath sounds. He hasreceived one liter of intravenous crystalloid fluid. 
On repeat assessment, he has a blood pressure of 80/50 mmHg and pulse of 120 bpm. What is the best next step in management?",A. Proceed immediately to theatre for laparotomy,B. Start inotropic support and titrate to MAP > 65 mm Hg.,"Immediately transfuse blood products, either whole blood or a 1:1:1 transfusion of red bloodcells, platelets, and plasma as soon as  available.",Continue ongoing crystalloid resuscitation while drawing blood samples to assess hemoglobinlevel and determine the need for blood transfusion.,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Post-trauma hypotension after initial crystalloid suggests hemorrhagic shock; the next step is to initiate massive transfusion with balanced blood products rather than more crystalloids or vasopressors. While operative control may be required, immediate blood product resuscitation is the priority during ongoing assessment.""
}",C,,0.9,"Post-trauma hypotension after initial crystalloid suggests hemorrhagic shock; the next step is to initiate massive transfusion with balanced blood products rather than more crystalloids or vasopressors. While operative control may be required, immediate blood product resuscitation is the priority during ongoing assessment."
382,e8191f922b3486199094d4ab367cf77b67465220b4470683662823f38c7cc5a2,A 20 year old unbooked primigravida was referred from a traditional birth attendants home having been in labour for 20 hours. A diagnosis of Obstructed labour was made at the centre she was referred to. The pathological retraction ring which is one of the features of obstructed labour is caused by:,Thinning of the lower uterine segment,Thinning of the upper uterine segment,Thickening of the lower uterine segment.,Thickening of the mid-uterine segment,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""In obstructed labor, the lower uterine segment becomes overstretched and thinned while the upper segment retracts and thickens. The pathological retraction (Bandl’s) ring forms at the junction, driven primarily by thinning of the lower segment.""
}",A,,0.9,"In obstructed labor, the lower uterine segment becomes overstretched and thinned while the upper segment retracts and thickens. The pathological retraction (Bandl’s) ring forms at the junction, driven primarily by thinning of the lower segment."
383,4f6c57930ee287b8fd55546500425d3c10660df346d08aca1202c3c01e372f64,"An 80-year-old develops steady, progressive memory and cognitive deficit over 2 years. He has normal blood pressure and no focal neurologic findings, and workup for “treatable” causes of dementia is negative. What is the likely diagnosis?",Senile dementia of the Alzheimer’s type,Multi-infarct dementia,Vitamin B12 deficiency,Dementia with Lewy bodies,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""Insidious, steadily progressive cognitive decline without focal neurologic signs and negative reversible workup is classic for Alzheimer’s disease. Multi-infarct dementia typically shows stepwise decline with focal findings, B12 deficiency is a reversible cause, and Lewy body dementia features fluctuations, visual hallucinations, and parkinsonism.""
}",A,,0.92,"Insidious, steadily progressive cognitive decline without focal neurologic signs and negative reversible workup is classic for Alzheimer’s disease. Multi-infarct dementia typically shows stepwise decline with focal findings, B12 deficiency is a reversible cause, and Lewy body dementia features fluctuations, visual hallucinations, and parkinsonism."
384,532df0073f8a00277538a03cf9d53439c236d717782edf98afa854b1c26e1276,"A 32-year-old female is seen at the hospital a 6-month history of worsening lethargy and weight gain over the past six months. She has no known medical conditions and works as a librarian. There is no anterior neck swelling. Her blood pressure is 110/80 mmHg, and her pulse is 67 bpm and regular. Her body mass index is 32 kg/m2. Thyroid function tests showed a normal TSH of 1.5 m IU/L but low free T 4 of 7.8 pmol/L . Which of the following is most likely for this patient.",Subacute thyroiditis,Non toxic goiter,Hashimoto’s thyroiditis,Graves’ disease,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.84,
  ""rationale"": ""Low free T4 with an inappropriately normal TSH suggests central (secondary/tertiary) hypothyroidism, not primary thyroid disorders. None of the listed options (subacute thyroiditis, non-toxic goiter, Hashimoto’s, Graves’) fit this biochemical pattern.""
}",null,NO_VALID_OPTION,0.84,"Low free T4 with an inappropriately normal TSH suggests central (secondary/tertiary) hypothyroidism, not primary thyroid disorders. None of the listed options (subacute thyroiditis, non-toxic goiter, Hashimoto’s, Graves’) fit this biochemical pattern."
385,97f63736edbab9b8ea918a216a1a7d4ff8d7209891ef19a4963c5aa18d90e850,A 72-year-old woman is found unconscious at home by her daughter. In the emergency room the patient does not respond to verbal or noxious stimuli. Which of the following is the most likely cause of her condition?,Hypoglycemia,Left posterior cerebral artery occlusion,Lacunar infarct in the right internal capsule,Middle cerebral artery occlusion,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.78,
  ""rationale"": ""Deep unresponsiveness is most commonly due to diffuse/metabolic causes such as hypoglycemia. Focal strokes like PCA occlusion or a lacunar internal capsule infarct typically spare consciousness, and even large MCA strokes more often cause focal deficits with altered mentation rather than immediate coma.""
}",A,,0.78,"Deep unresponsiveness is most commonly due to diffuse/metabolic causes such as hypoglycemia. Focal strokes like PCA occlusion or a lacunar internal capsule infarct typically spare consciousness, and even large MCA strokes more often cause focal deficits with altered mentation rather than immediate coma."
386,9f046e0a7b343f302cb5682d5af64888cbe959fda70d0a501f4aed64fbc707d7,"A 27-year-old man presents to the hospital after falling from a tractor. There isa 12-cm wound over his thigh, and he has extensive soft tissue damage. The proximal femur is protruding from the wound. It appears that adequate soft tissue remains to allow for coverage of the wound. This is best classified as which type of open fracture",Gustillo Type I,Gustilo Type II,Gustilo Type IIIb,Gustilo Type IIIc,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""A large (12 cm) high-energy wound with bone exposure but adequate soft tissue for coverage is Gustilo IIIA. IIIA is not listed among the options, and the provided choices do not fit.""
}",null,NO_VALID_OPTION,0.9,"A large (12 cm) high-energy wound with bone exposure but adequate soft tissue for coverage is Gustilo IIIA. IIIA is not listed among the options, and the provided choices do not fit."
387,87a084f79c2b4e16d35da2d3a3a4a15a761d87f87d4bc372dfd62329beb56abd,"A 15 year old boy with fever, altered sensorium and a purpuric rash for two days. He has extensive palpable purpura over the legs. Which of the following would be the most appropriate initial choice of antibiotic?",Vancomycin,Ciprofloxacin,Chloramphenicol,Gentamicin,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.82,
  ""rationale"": ""Fever, altered sensorium, and a purpuric rash suggest meningococcal septicemia/meningitis. Of the options, chloramphenicol is an effective treatment that penetrates the CSF; ciprofloxacin is for prophylaxis, while vancomycin and gentamicin are inappropriate for presumed meningococcal disease.""
}",C,,0.82,"Fever, altered sensorium, and a purpuric rash suggest meningococcal septicemia/meningitis. Of the options, chloramphenicol is an effective treatment that penetrates the CSF; ciprofloxacin is for prophylaxis, while vancomycin and gentamicin are inappropriate for presumed meningococcal disease."
388,d04ecb76234ce316f9b280645b9df3d2c2953605c870813f30f297aba8644447,"A 17-year-old, pregnant woman was brought to maternity ward, because was found to have generalized convulsion at the central market. O/E: (positive finding) unconscious, pale +, BP 156/100 mmHg, hyperreflexia, urine dipstick for protein +; F/L 35 cm. V/E Cervix effaced, dilated 4 cm, station –1. How do you manage this patient?","General measure, prophylactic antibiotic and immediate C/section.","General measures, antihypertensive, MgSO4, resuscitation of the patient, foetal assessment and emergency c/section.","General measures, antihypertensive, anticonvulsant and augmentation.","General measures, BP control, fit control, mother stabilization and conservative management.","{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.72,
  ""rationale"": ""She has eclampsia in active labor (4 cm, effaced). Stabilize first with general measures, magnesium sulfate for seizure control, and antihypertensives, then expedite vaginal delivery with augmentation if needed. Cesarean is not mandatory unless there are obstetric indications or fetal compromise.""
}",C,,0.72,"She has eclampsia in active labor (4 cm, effaced). Stabilize first with general measures, magnesium sulfate for seizure control, and antihypertensives, then expedite vaginal delivery with augmentation if needed. Cesarean is not mandatory unless there are obstetric indications or fetal compromise."
389,235a73091f5061b03d5c51be80958ebdcc49040ac922b2a5878f21cb049fc922,A 30-year-old woman with bipolar disorder on lithium therapy presents with polyuria and polydipsia. Random blood sugar checked was 6.8 mmol/L . Which of the following is the most likely diagnosis?,Membranous glomerulonephritis,Chronic interstitial nephritis,Diabetes mellitus,Psychogenic polydipsia,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.78,
  ""rationale"": ""Lithium commonly causes nephrogenic diabetes insipidus due to tubulointerstitial injury, leading to polyuria and polydipsia. Her random glucose is not diagnostic of diabetes, and membranous GN would present with proteinuria and edema. Psychogenic polydipsia is possible but less likely than lithium-induced chronic interstitial nephritis in this context.""
}",B,,0.78,"Lithium commonly causes nephrogenic diabetes insipidus due to tubulointerstitial injury, leading to polyuria and polydipsia. Her random glucose is not diagnostic of diabetes, and membranous GN would present with proteinuria and edema. Psychogenic polydipsia is possible but less likely than lithium-induced chronic interstitial nephritis in this context."
390,c892b3216db64b2699cd88c69d9c11c7c3bd723033e39638858173b3d4302830,"A 70-year-old male complains of the sudden onset of syncope. It occurs without warning and with no sweating, dizziness, or lightheadedness. He believes episodes tend to occur when he turns his head too quickly or sometimes when he is shaving. The best way to make a definitive diagnosis in this patient is which of the following?",ECG,Carotid massage with ECG monitoring,Holter monitor,Electrophysiologic studies to evaluate the AV node,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""Syncope triggered by head turning or shaving suggests carotid sinus hypersensitivity. Carotid sinus massage with ECG (and BP) monitoring is the definitive diagnostic test to reproduce and document bradycardia/asystole or hypotension.""
}",B,,0.92,Syncope triggered by head turning or shaving suggests carotid sinus hypersensitivity. Carotid sinus massage with ECG (and BP) monitoring is the definitive diagnostic test to reproduce and document bradycardia/asystole or hypotension.
391,5b24c52525c734b25bc970b38c372f180dd9709dfde87cee9968d1bfb123f149,"A 20 years old para 0+0 at 38 weeks gestation with a B. P 160/110 multg, severe headache and one episode of convulsion one hour ago. Obsteric examination revealed a term fundal height, cephalic presentation and fetal heart rate of 144/min. The cervix is closed 2 cm long, posterior and not effaced. What would be your next plan of action?",Start magnesium sulphate intravenous hydralazine and prepare for emergency caesarean section delivery,Start magnesium sulphate then control blood pressure with I.V hydrallazine and insert postraglandin pessary.,"Start intravenous valium, hydrallazine drip and prepare for emergency caesarean section delivery.",Start intravenous labetalel drip and prepare for emergency ceasarean section delivery,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""She has eclampsia with severe-range hypertension at term. Immediate management is seizure control with magnesium sulfate and BP control (e.g., IV hydralazine), then expedite delivery; with a closed, unfavorable cervix in a primigravida, cesarean section is the appropriate route.""
}",A,,0.9,"She has eclampsia with severe-range hypertension at term. Immediate management is seizure control with magnesium sulfate and BP control (e.g., IV hydralazine), then expedite delivery; with a closed, unfavorable cervix in a primigravida, cesarean section is the appropriate route."
392,32aaea7d0efe808924712a9f92fa4d1555487a169bf75cb193b3db27b262edb0,"A 50-year-old woman is seen in clinic because of weight loss, restlessness, and palpitations. She also has noted leg swelling and excessive hair loss. Her past medical history is unremarkable. She takes no medications. She is afebrile. On exam, she is tachycardic and has a fine tremor. She has mild exophthalmos. Her thyroid is smooth and uniformly enlarged. TSH levels are low and T 3 and T 4 levels are elevated. What is the next best step in management?",Radioactive iodine,Early operation,Propranolol,Antithyroid medication,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""She has symptomatic Graves hyperthyroidism; the immediate next step is to control adrenergic symptoms with a beta blocker such as propranolol. Definitive therapy (antithyroid drugs, radioactive iodine, or surgery) can be decided after symptomatic stabilization, and radioactive iodine may worsen ophthalmopathy.""
}",C,,0.86,"She has symptomatic Graves hyperthyroidism; the immediate next step is to control adrenergic symptoms with a beta blocker such as propranolol. Definitive therapy (antithyroid drugs, radioactive iodine, or surgery) can be decided after symptomatic stabilization, and radioactive iodine may worsen ophthalmopathy."
393,29b65b4ec244c97919266efc84a2b44c3dba7fb84282603942721914a77027b4,"2)	A 4-year-old girl is brought to the emergency department by her aunt because the child
has suddenly become clumsy, and her speech has become slurred over the last hour. On
physical examination, the girl is afebrile and dysarthric. She has prominent vertical and
horizontal nystagmus, along with truncal and appendicular ataxia. Deep tendon reflexes are
normal, as are results of the remainder of the physical examination.
Of the following, the MOST likely diagnosis is",meningoencephalitis,brain tumor,cerebellar hemorrhage,Guillain-Barré syndrome,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""The abrupt onset of dysarthria, prominent nystagmus, and truncal/appendicular ataxia over an hour suggests an acute cerebellar process, most consistent with hemorrhage. Brain tumors present more insidiously; meningoencephalitis typically has fever and altered mental status; Guillain-Barré syndrome causes areflexic weakness without cerebellar signs.""
}",C,,0.86,"The abrupt onset of dysarthria, prominent nystagmus, and truncal/appendicular ataxia over an hour suggests an acute cerebellar process, most consistent with hemorrhage. Brain tumors present more insidiously; meningoencephalitis typically has fever and altered mental status; Guillain-Barré syndrome causes areflexic weakness without cerebellar signs."
394,eb41eddb4bed7d18279c549cadeb7c93cd56cdd497f0aea8f0619e683ac9b9c7,94. A 50-year-old presents to the emergency room with a sudden onset abdominal pain an hour ago. He is hypotensive with a board-like rigidity of the abdomen. The presence of guarding in the abdomen is suggestive of what type of physiologic pain,Sympathetic,Parietal,Referred,Visceral,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.93,
  ""rationale"": ""Guarding and board-like rigidity indicate peritoneal irritation, which produces sharp, localized somatic (parietal) pain. Visceral pain is typically dull and poorly localized, and referred pain is felt distant from the source.""
}",B,,0.93,"Guarding and board-like rigidity indicate peritoneal irritation, which produces sharp, localized somatic (parietal) pain. Visceral pain is typically dull and poorly localized, and referred pain is felt distant from the source."
395,31aea55a3d6f657ea04efa959a55ea5d93dfadc8b84e823c0ab18b806f7f4608,"A 34-year-old male patient presents in casualty with right lower abdominal pain. The patient is evaluated and a CT scan urogram confirms a 2 mm calculi in the right ureter at vesico-ureteric junction. Patient is referred to a urologist for advice. All of the following are true advice 
EXCEPT:",Patient is advised to maintain good hydration,Patient can be managed conservatively as he is being followed up in the clinic,Renal function test are important while on follow-up,Pain management is critical,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.55,
  ""rationale"": ""For a 2 mm distal ureteric stone, advising good hydration, conservative management with clinic follow-up, monitoring renal function, and emphasizing pain control are all appropriate. There is no clearly incorrect option among the choices.""
}",null,NO_VALID_OPTION,0.55,"For a 2 mm distal ureteric stone, advising good hydration, conservative management with clinic follow-up, monitoring renal function, and emphasizing pain control are all appropriate. There is no clearly incorrect option among the choices."
396,21544003d3d16033d176eabfe20beaf8835fb1fe852921bafc9666f01dd086ee,"A 29-year-old man is reviewed in the General Neurology Clinic. He has experienced progressive deterioration in his gait over the past 11 years, such that he currently needs the assistance of a frame. Over the last 2 years, his hearing has progressively worsened. A detailed family history reveals that his maternal grandmother had epilepsy, his mother experienced progressive deafness in middle age and his mother’s sister had difficulty walking and was told she had multiple sclerosis. Which one of the following is the most likely diagnosis in this case?",Friedreich’s ataxia,Huntington’s disease,Miller–Fisher syndrome,Mitochondrial disorder,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Progressive gait dysfunction with progressive sensorineural hearing loss and a maternal-line family history of varied neurologic features (epilepsy, deafness, gait disorder) strongly suggests a maternally inherited mitochondrial disorder with heteroplasmy. Friedreich’s ataxia is autosomal recessive and typically includes cardiomyopathy/diabetes; Huntington’s presents with chorea and psychiatric/cognitive decline; Miller–Fisher is an acute syndrome, not chronic progressive.""
}",D,,0.9,"Progressive gait dysfunction with progressive sensorineural hearing loss and a maternal-line family history of varied neurologic features (epilepsy, deafness, gait disorder) strongly suggests a maternally inherited mitochondrial disorder with heteroplasmy. Friedreich’s ataxia is autosomal recessive and typically includes cardiomyopathy/diabetes; Huntington’s presents with chorea and psychiatric/cognitive decline; Miller–Fisher is an acute syndrome, not chronic progressive."
397,db0a05ebc03235a504d22463448b453bc4ed14aaab290381704ef2a63beda926,A 38-year-old had not passed urine after open haemorrhoidectomy. He admitted to having severe pain at the surgical site which made him quite apprehensive. What is the first intervention that should be started in the management of this acute urinary retention,a.	Pass a transurethral catheter,b.	Suprapubic aspiration of urine,c.	To do a formal suprapubic stab cystostomy,d.	Adequate analgesia,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.78,
  ""rationale"": ""Post-hemorrhoidectomy urinary retention is often precipitated by severe pain and sphincter spasm; the initial step is to provide adequate analgesia and reassurance. If retention persists after pain control, proceed to bladder decompression, typically with a transurethral catheter.""
}",D,,0.78,"Post-hemorrhoidectomy urinary retention is often precipitated by severe pain and sphincter spasm; the initial step is to provide adequate analgesia and reassurance. If retention persists after pain control, proceed to bladder decompression, typically with a transurethral catheter."
